2.34018e-006	2.34018e-006	1
0.370496	0.370496	0.851743
0.680469	0.680469	0.271889
0.172575	0.172575	0.969761
0.45943	0.45943	0.760163
0.654079	0.654079	0.379948
0.473061	0.473061	0.743254
0.662891	0.662891	0.348067
0.0128927	0.0128927	0.999834
0.69848	0.69848	0.155731
0.411231	0.411231	0.813497
0.619572	0.619572	0.481935
0.546127	0.546127	0.63521
0.206206	0.206206	0.956535
0.453958	0.453958	0.76671
0.705149	0.705149	0.0743582
0.534843	0.534843	0.65413
0.642765	0.642765	0.41678
0.0722393	0.0722393	0.994768
0.125519	0.125519	0.984119
0.700201	0.700201	0.139414
0.252526	0.252526	0.934056
0.576674	0.576674	0.5787
0.434241	0.434241	0.789221
0.445219	0.445219	0.776891
0.298597	0.298597	0.906465
0.229534	0.229534	0.945848
0.493001	0.493001	0.716868
0.671815	0.671815	0.311978
0.0977758	0.0977758	0.990394
0.657238	0.657238	0.368886
0.529826	0.529826	0.662245
0.440174	0.440174	0.78262
0.335045	0.335045	0.880619
0.706486	0.706486	0.0419035
0.418243	0.418243	0.806316
0.0351142	0.0351142	0.998766
0.400764	0.400764	0.823878
0.468227	0.468227	0.749351
0.0245879	0.0245879	0.999395
0.197725	0.197725	0.960109
0.707107	0.707107	0.000767964
0.70454	0.70454	0.0851234
0.611562	0.611562	0.50198
0.597264	0.597264	0.535306
0.0910693	0.0910693	0.991672
0.35379	0.35379	0.865832
0.364195	0.364195	0.85716
0.688782	0.688782	0.226185
0.059626	0.059626	0.996438
0.558597	0.558597	0.613138
0.479344	0.479344	0.735159
0.164859	0.164859	0.972442
0.104573	0.104573	0.989004
0.318252	0.318252	0.89299
0.0506899	0.0506899	0.997427
0.702862	0.702862	0.109412
0.706775	0.706775	0.0306215
0.694726	0.694726	0.186309
0.707067	0.707067	0.0106026
0.55391	0.55391	0.621584
0.150445	0.150445	0.977104
0.632548	0.632548	0.446951
0.602639	0.602639	0.523118
0.701132	0.701132	0.129727
0.509189	0.509189	0.693869
0.0819093	0.0819093	0.993268
0.629523	0.629523	0.455412
0.113013	0.113013	0.987146
0.64944	0.64944	0.395544
0.133392	0.133392	0.982045
0.182934	0.182934	0.965956
0.562927	0.562927	0.605167
0.539261	0.539261	0.646834
0.705988	0.705988	0.0562242
0.68413	0.68413	0.25285
0.676963	0.676963	0.288862
0.277913	0.277913	0.919526
0.240928	0.240928	0.940163
0.304452	0.304452	0.902562
0.690636	0.690636	0.214578
0.521215	0.521215	0.675773
0.264228	0.264228	0.92756
0.158328	0.158328	0.97461
0.673886	0.673886	0.302911
0.638186	0.638186	0.430624
0.607962	0.607962	0.510651
0.51457	0.51457	0.685883
0.696544	0.696544	0.172202
0.669021	0.669021	0.323762
0.57097	0.57097	0.589904
0.591793	0.591793	0.547322
0.382732	0.382732	0.840852
0.284267	0.284267	0.915633
0.394169	0.394169	0.830218
0.68625	0.68625	0.241085
0.703853	0.703853	0.0958236
0.488191	0.488191	0.723421
0.501191	0.501191	0.705418
0.212817	0.212817	0.953634
