9.145339666047285626e-03 8.443268360323575097e-03 3.016188980894816268e-02 5.475706292965244054e-02 1.170198517875647853e-01 1.849103818969101698e-01 7.040158495078692458e-02 2.307152603325827389e+00 3.942637273757101934e-02 1.299970457340447361e+01 2.377525109041384588e-01 1.619834359187831696e-01 1.042579856670070804e+01 1.758882720897265628e+01 7.746585215025786342e-01
2.915864994079002436e-05 4.372115879271748495e-03 3.386933680844539125e-03 8.537353778226307310e-03 6.361950791822459927e-03 2.042187196548189976e-01 2.390501231445643360e-01 8.974467438360786420e-02 8.357322342958905637e+00 3.738589451712841516e+00 5.871383165334521870e+00 1.193502083835801386e+01 1.448925556769718459e-01 1.166165541404886774e+01 1.520419349430463640e+01
4.516700457557156672e-05 2.695049595394896939e-04 1.754510902963805213e-03 1.636086730189448323e-03 4.464263578239942472e-03 4.064839613821587955e-03 3.148500301029608789e-02 9.786805983438015902e-03 2.003540863338469258e+00 6.711337251448010743e-01 1.421885494896348234e+01 1.419220576957669877e+01 2.861115334512431274e-01 1.238596115662728425e-01 1.403711687178737932e+01
1.071491261082640036e-03 5.096986129459390655e-03 1.664593475465823633e-03 6.214513293380144465e-03 5.415958107602206195e-02 4.186262429149877895e-01 1.382136153355334462e-01 9.869989026384219655e-02 5.795113138956057064e+00 1.017419061350073051e+01 1.244072898413216599e+01 5.265367175218358398e+00 1.321442029134364304e+01 1.472754453563027699e-01 2.989009932312073126e+00
1.524387706318988363e-04 4.938165877038933234e-03 2.496189494220722727e-03 2.002826506295780906e-02 9.320262988876781840e-02 5.810160556132223930e-02 8.823401007296634901e+00 4.453270767112267770e+00 3.988825696413532684e-01 4.896823113163061847e-01 5.794021651867981682e+00 1.618330816677688944e+01 2.205266318134592105e-02 6.285819195451658459e-02 2.409491731499689426e-01
3.791558567595266029e-05 5.191175538171820605e-03 8.931731507889997465e-03 1.888206003930528992e-03 6.401860068277487326e-02 1.702116646232706282e-02 1.005779282334916580e+01 1.024894856172836377e+00 1.074898860893309127e+01 1.481410844931611570e-01 1.360769236785749570e+00 9.646883636244308891e-01 2.622214708513975756e-01 1.360762637335347636e-01 1.028359514389240381e+01
1.109354682526705362e-02 9.667922415909221967e-02 8.624666766409808116e-02 1.829091227523726437e-01 1.102574113088877317e+00 9.390484327407268017e-01 1.027546371907980216e+01 8.534197037347233561e+00 5.109896968926228134e+00 6.873931126158845384e-01 9.103378982816665022e-02 3.578211654311219680e-01 4.888590035558041613e+00 5.584895452485090672e+00 1.533213956687624613e-01
2.357580798650075939e-03 3.499904279757102415e-02 3.776555833428951736e-02 1.664094839058733455e-01 4.860196214047161900e-02 4.403865230440207751e-02 1.715017886727402407e-01 2.219928509349715917e-01 7.943999918262720783e+00 9.993950077448347791e-03 1.305570993111743228e+01 4.851841654600015374e+00 2.462286484316566701e-02 1.594269324929739895e+01 8.851613808142911211e+00
1.850503864233341228e-03 1.845558330349824153e-02 1.594943927161064923e-01 1.876367783238844789e-01 7.853726938682835668e-01 8.873506334778033633e+00 9.195221324801057250e-01 2.346231054241384673e+00 1.868742867708505617e+00 3.028478331301402704e-02 4.708302764361909643e-01 1.534193534990998486e+01 6.768948141124533913e-02 1.196586642143687707e-01 1.793227128583138041e-01
4.706882020070928332e-04 6.603262956645639808e-03 1.477664032207626557e-02 6.186536164637605056e-03 8.966694136968753059e-02 2.185633522523967365e+00 7.380375043945266000e+00 7.935991945825297822e-02 1.232501798739353482e+01 1.641146304632581820e+00 8.614769455014564814e-02 4.026519601543560256e+00 1.799108543768036250e-01 1.084995990081390715e+01 5.601183484897650722e+00
