7.476154223326584051e-04 7.850797746403745739e-04 6.889881003540760393e-04 6.265753698722944728e-03 2.219237912263719026e-02 1.435415113610122306e-01 1.957755821821015374e+00 5.819160530893983108e-01 6.574422596704481148e-01 3.579868894717738725e-01 1.342363550469083044e+01 1.574997357868428427e+00 5.951440236876429424e+00 6.271617228826076307e-02 2.032127817537279085e-02 1.469398073697096052e+01 2.051461119432606006e-01 2.091124034142715971e+01 1.359608807553707444e-01
2.679892252882986757e-06 3.748182815013606721e-06 3.763128255580312906e-05 1.196062206562674613e-04 2.928593474111455559e-04 1.288454185746808200e-03 1.789010640598340382e-03 3.857103124811617385e-03 1.915114879798695408e-02 8.640774401493394891e-04 5.111097681340392995e-01 1.156310355408403240e-01 5.238579115562247424e-03 1.579401450370807147e+01 1.492552072796468732e+00 1.275603704480242939e+01 1.500719599558300310e-01 2.595555129054176646e+01 2.344598058205475399e-01
2.268035017469714320e-03 5.474383441728385841e-03 8.279325722897143761e-03 3.360040428126320061e-02 1.185629971769072005e-02 2.469014112750478329e-01 2.714072112265325520e-01 1.606996184257859506e+00 3.146909798624354937e-01 1.288364483619786327e+01 2.422450782553201787e+00 1.515606911013707148e+00 2.813322497797498545e-01 9.319345797302791112e+00 1.778927504699096274e-01 1.105228933373706113e+01 8.624749551262445024e+00 1.846536382281436417e+01 2.330203787320514752e-01
1.681337110463830662e-04 7.221119618490396503e-04 9.276408459698369090e-04 3.764691533538636146e-03 2.187199988385109782e-03 2.851004730199255266e-02 3.535869163075475857e-02 3.199393585929769662e-02 5.855840015934762888e-02 1.889052152820873687e-01 1.637753418468749089e+01 6.212517785471596277e-01 3.151336834082744121e-01 1.120063792649380652e+01 2.022610551999690087e-01 1.256626645612039006e+01 9.893248143350017898e+00 7.713281221635211793e+00 2.330203787320514752e-01
4.606978346309794796e-07 7.713428225609871052e-07 1.210481959708555613e-04 1.816060123860014676e-03 1.972242702011926807e-03 2.037054045630659962e-02 1.666003441575735627e-02 3.461000774420015802e-02 8.463699208814045791e-03 6.551975534325907291e-02 3.872538647177749649e+00 5.010109917515034317e-01 3.818047380027262960e+00 2.309393003137084932e+01 1.222925865321620842e+00 2.616728899654131024e-01 9.178379224985770080e+00 1.477758628276799602e+00 1.658298573354659666e+01
1.750950100111183435e-07 7.576256237746898150e-07 5.309585506271311786e-05 1.600693881878882891e-04 1.927906600601439957e-04 1.528548657536575334e-03 4.963768320103564141e-02 5.549027659340182578e-02 4.225096023326427308e-02 3.413945434453798805e-02 1.040669383344549198e-01 5.952571279191445214e-02 1.237952877139494312e-01 1.919611102633843558e+01 1.714566364920368358e+01 2.422080985122430530e+00 2.479274317106109904e-01 1.914839837657143384e+00 1.676542072404489048e+01
3.972068851460220350e-06 9.904650441498649479e-06 1.271070638663445668e-05 7.815281837359226106e-05 5.994217998891263901e-05 1.989451766593090809e-03 2.516982412687933726e-02 8.793452415021309199e-02 4.464756881604033806e-02 1.685908833858106859e-01 2.790883192407310753e-01 4.365995962798482566e+00 1.938065009852373777e+01 1.476690923186032289e-01 1.512998585734483115e+01 6.212210058805778083e-03 1.937452480500256313e-01 1.424537066348888459e+01 8.566124749080465672e-02
6.278851766221872531e-06 1.181650184024980798e-05 7.884795434400545915e-05 2.932545376120449508e-04 2.349008877089673111e-03 2.090424603265679873e-02 3.088403568804418478e-02 1.791979677850117497e-02 2.072151858047667494e-02 1.604842369646014788e+00 3.772886369188760414e-01 7.774923519994294541e-01 1.623038668090985936e+01 1.281616439618486147e+01 1.335039867479931175e+01 5.364433205472683014e-02 9.459463378826255209e+00 1.234361007601110494e+01 9.017367192802873410e-02
2.290848235455724259e-04 3.047526527913704234e-04 7.552870958059665612e-04 2.598580570200055648e-03 5.237920782640060474e-03 2.341008258615527859e-01 2.756703545813124490e-01 6.811610356670149136e-01 7.678815449569222074e-02 3.719631454201496323e-01 1.505553095313698542e+01 9.904436471364116423e-01 6.334732191460981099e-01 7.898494305284518902e+00 2.970558081340398004e+00 2.674765945217919549e-01 2.141953667459814969e+00 2.368839760676763007e+01 2.326689587788653701e-01
1.281533391590602023e-04 5.695243078131774711e-04 1.054358958134532249e-03 3.358437104793644389e-03 3.824592718906800332e-03 7.573779579020634145e-02 1.232990288646166610e-01 1.892794947316222554e-01 1.278169112151793385e+01 3.770730101239607279e+00 3.716559766945530363e+00 9.224622425929351888e-02 3.285805104942331134e+00 1.376251625382921340e+01 1.971155835927598798e-01 5.615986488265638066e+00 1.285732481784437908e+01 1.153962956000227115e-02 5.155469520692218532e-02
6.500611915513800219e-06 2.093067967685923928e-05 3.415826280721862701e-04 8.230461038076609471e-04 1.794342270484555963e-03 2.637365102412576184e-02 9.683755988444742169e-01 2.241979101408243247e-01 1.206558491702696356e+00 4.303895361606107639e-01 5.628240746107497916e-01 7.320134322828248941e-01 1.785641542144909977e+01 2.173305791027885903e+00 1.663986754310123217e+01 3.719310396994653101e-02 2.082687891758639165e-01 6.778430494500338466e-03 1.712471200413851591e+01
1.849613980595494513e-03 5.063490498511450354e-03 1.135209338384312802e-02 2.156737996749123754e-02 4.054523760972068153e-02 3.417961037829544413e-01 4.372475989096702986e-01 9.480985991152933723e-01 1.363376689959008559e+01 1.407908180895580452e+00 1.515357111783771860e+00 5.493250668360159850e+00 8.823872497488854938e-01 2.657732648910271056e+00 2.180671896473985516e+00 1.084447626969527612e+01 2.587818548728864076e-01 9.194938803445582565e+00 1.535571882300667568e+01
