2.960857634940173046e-08 2.190996698874710283e-07 2.671528063467505868e-07 2.080335519022912244e-06 6.335687304649178717e-04 7.174100796622722527e-04 1.490119396598162333e-03 1.391090829454997603e-02 1.196067711366056441e-01 2.441357349391378995e-01 3.779863820512714967e-01 1.129971607785932725e-01 6.766917826118605539e-02 6.681752698881338048e-02 1.592651118169516700e+01 6.690255887713938421e+00 2.584286802950372319e+01 1.116580666934340726e+01
1.540104385073012816e-07 1.542844007422655405e-06 8.835990319498337129e-07 4.556885733950349627e-05 9.115825063152948400e-05 5.424349484139446599e-04 5.430045662148069545e-03 4.001627789839030253e-02 1.468140163853179914e-01 1.658403047003037534e-02 3.590295243393076124e-02 6.585526729515626954e-02 1.240740451207233619e+01 1.134731400178687011e+01 7.066866693422538148e+00 2.012986068100188319e+01 3.642002264364328501e-01 1.424771271966218222e+01
2.948476177953350424e-05 7.200329130031688429e-05 9.879086131455966748e-05 5.671483666760077655e-04 2.074371708922577093e-03 8.891164825780128317e-04 2.894806617916421271e-02 8.008279667550304015e-02 3.983268939649416973e-01 1.440625828735485892e-01 2.546663380154514655e-01 8.933392229834861809e+00 1.753855101801212513e+00 1.204001968111360510e+00 4.420545371810527868e+00 2.006839365298059974e+01 1.001784963045075827e+01 2.137431785431738973e+01
3.478164806601280500e-08 3.960223099981694927e-07 9.939506743311709693e-06 4.994474304898403666e-04 1.695486054248459629e-03 9.051047965828050781e-03 4.057567065135713608e-02 1.104355344197886502e-01 5.530593115425888051e-01 2.045390474266535197e-01 3.543255971464343568e-01 1.242932050245094899e+01 2.443275098515965027e+00 1.416071354614690669e+01 1.096612565118981059e-01 1.241165355121174763e+01 2.300444271745816505e-01 2.021539401935431357e+01
1.841824631290185264e-04 6.130495777375008027e-04 1.206049230311111164e-03 1.210314258078662789e-02 4.322281808879988030e-02 5.197196094463476385e-02 1.486476431583374225e-01 2.954652376280082482e-01 1.296698685506161741e+00 2.023941827043396480e-01 1.381697290961850300e+01 3.342948970242413109e-01 3.324706313983893935e+00 1.349924740879782625e+01 3.281539535873931324e-02 6.723959515913600526e+00 8.202021181090305646e+00 1.794395205950062078e+01
7.792617441242869541e-06 1.084192721878945987e-05 3.168729756905123767e-05 2.469725012187744717e-04 1.544428908423999469e-03 2.969092261167191951e-02 1.921635620465048377e-01 4.539254670698855132e-01 5.601151019959889066e-01 1.852433243701554488e-01 1.356516844515467668e-01 2.761707429689020388e-01 2.063670785334567603e-01 4.612721357103542752e-02 2.574860153123645290e+01 1.084725012667778488e-01 8.979794191219491850e+00 1.574512700629779971e+01
5.219899166152998643e-07 3.564264706297767734e-05 7.531207601128741993e-05 7.408558605333745732e-05 1.024288635789708793e-03 3.366518023741662266e-04 5.471647965414020917e-03 1.972911343795501204e-02 8.168199067188264273e-02 9.370424400249756092e-01 1.235767390984825465e+00 3.426128392794973443e-02 7.195032278089680489e+00 1.332596582089666271e+01 1.408985025953205739e+00 1.611454089947704205e+01 1.846316815362672870e+01 1.351096624842105065e+01
4.311068670457509266e-05 1.214150904478203510e-04 3.822346587760447963e-04 2.076234573401872143e-03 1.287491892871110537e-02 6.710657186577148776e-03 8.807290641047101076e-02 2.576541967061833360e-01 4.266159068441734981e+00 1.139715724285105836e+01 1.551427753736902559e+01 3.266513488768413076e+00 2.221566416999362747e+00 3.406236351473471702e-01 1.404753928340217284e+00 6.663782481767387411e-01 5.926399019094717779e+00 9.000476142568830440e+00
3.626576498748333016e-02 1.126058613185568075e-01 4.925374812745687142e-02 8.355568456041632952e-02 8.750571470319211675e-01 6.886044175494091535e-01 1.171115610792911460e-01 8.363273640204534232e+00 1.901854766543257247e+00 7.119777415572736246e+00 4.116690662939047618e-01 5.602007179457951125e+00 7.005838552634896743e+00 1.155006990073236928e+01 2.247881727117003070e+00 1.180768180169187076e+01 9.944518643611356623e+00 8.182066962962906587e+00
6.995907530218822712e-06 1.292566283189067341e-04 9.857815921794120333e-05 1.311107253505242563e-04 1.253761635603755113e-03 1.731481717016970096e-03 1.132357887181032786e-02 5.428239205412316304e-02 6.827874005297357440e-02 7.862299853587273901e+00 4.808109828005752817e+00 5.143638837240069872e-01 4.761576580996758068e+00 1.639307689545773172e+01 1.048168275342602485e+01 1.749266355294589204e+01 7.151060311914650414e-02 2.343464859274595885e-02
3.705051566615579358e-07 3.130790911605746627e-06 3.181087581882914188e-06 1.132681826400635416e-04 3.360249585947406204e-04 1.827204495883193256e-03 1.242064068341238239e-02 3.551908384332341795e-02 1.760552617063985137e-01 6.367377175424819569e-02 1.125591805786193694e-01 3.948442173447392456e+00 1.650479316599375679e+01 2.290387566432852129e-01 9.841630382153528089e-02 1.151356642214368264e+01 1.853479205180826739e+01 1.361893172929756268e+01
2.705212058418451921e-06 2.801267655792911794e-05 5.928653155747581210e-05 4.387151383612051733e-05 7.663185437212243281e-03 1.008538916104694677e-02 6.503390833152934182e-03 8.244312786888009781e-02 6.065013910463983027e-02 9.571944828296043539e+00 1.202577684531303204e+00 2.251813921482707648e-01 3.073331879439763270e+00 1.480969578791098762e+01 6.281864863284943645e+00 1.576822844003811319e+01 2.791157583448403701e-01 1.558344277910921605e+01
