7.88921e-010	5.05204e-010	2.40684e-010	1.92638e-011	1.96531e-009	4.5539e-011	7.41143e-012	2.25848e-009	1.32961e-005	1
0.00214152	0.00453747	0.793716	0.2178	0.239357	0.446419	0.0108427	0.0875976	0.156816	0.183275
0.0727601	0.0038446	0.00889489	0.00429085	0.00577426	0.00196893	0.994685	0.0715978	0.00421235	0.00374849
0.149635	0.217081	0.0302757	0.0726377	0.0332632	0.114683	0.775102	0.0968962	0.315986	0.447231
0.880013	0.0711191	0.154618	0.00970908	0.0195802	0.102367	0.111086	0.23132	0.332212	0.0971641
0.00170294	0.00549798	0.00482449	0.554209	0.210654	0.0754474	0.0434975	0.308883	0.168807	0.71898
0.0922249	0.45311	0.00398711	0.320283	0.736641	0.208706	0.146304	0.105208	0.249179	0.0531602
0.344914	0.0534271	0.79504	0.232386	0.163007	0.245882	0.0515289	0.187626	0.253516	0.0541277
0.415321	0.11377	0.449868	0.0729851	0.07687	0.0198263	0.752304	0.00691869	0.0426711	0.180899
0.0236937	0.598495	0.130644	0.0162058	0.00510335	0.00396276	0.768708	0.0600927	0.163831	0.0500543
0.523162	0.28881	0.580319	0.123414	0.133978	0.304012	0.142407	0.210332	0.338772	0.0350791
0.155012	0.289613	0.625501	0.161302	0.682791	0.00728189	0.0112569	0.0476151	0.0609436	0.049614
0.241444	0.412958	0.0568255	0.186949	0.118097	0.00471333	0.013499	0.148966	0.296064	0.780382
0.668043	0.0609266	0.345969	0.216426	0.0538822	0.310237	0.441667	0.0513299	0.294297	0.00242475
0.304895	0.176116	0.686681	0.380446	0.382016	0.0667093	0.107522	0.239169	0.0249999	0.199947
0.0666478	0.256211	0.663561	0.501582	0.126584	0.295149	0.24901	0.145649	0.214969	0.0738137
0.181547	0.0972829	0.643557	0.18943	0.247628	0.0775366	0.102952	0.515576	0.189582	0.357543
0.0258787	0.0447808	0.0486189	0.771891	0.241469	0.212047	0.537765	0.0478864	0.0535702	0.0389851
0.490736	0.144938	0.168207	0.166719	0.737587	0.271191	0.156353	0.0340197	0.194302	0.0338686
0.000212371	0.000933269	0.000440852	0.349386	0.117041	0.449845	0.665655	0.38384	0.0929497	0.250597
0.138894	0.441066	0.241736	0.0771741	0.0858019	0.102192	0.196331	0.198712	0.48174	0.627588
0.3409	0.0966022	0.214582	0.142358	0.186073	0.0895935	0.695313	0.52501	0.0783759	0.0159845
0.135004	0.830802	0.220697	0.133788	0.136719	0.401536	0.117626	0.141613	0.10469	0.0127336
0.367139	0.0903928	0.35729	0.032736	0.0367781	0.0638551	0.0905986	0.839461	0.0446249	0.0893658
0.0704103	0.158884	0.239535	0.416017	0.0995804	0.0126927	0.0523457	0.438136	0.730294	0.0352407
0.192858	0.316637	0.0201028	0.246459	0.194908	0.694748	0.164943	0.500254	0.035728	0.044727
0.0587472	0.179282	0.21281	0.332522	0.168084	0.228023	0.643822	0.5294	0.182599	0.0137016
0.0211663	0.106239	0.396542	0.270024	0.188841	0.701431	0.00186393	0.00202021	0.411413	0.24733
0.0338444	0.098776	0.180789	0.00521247	0.881476	0.116401	0.0914971	0.192323	0.259655	0.230339
0.187014	0.16435	0.598257	0.0646727	0.395594	0.118882	0.530225	0.0224784	0.277114	0.216463
0.138351	0.0868521	0.0322755	0.532235	0.0626065	0.146052	0.799367	0.0758742	0.00166867	0.137848
0.0390276	0.0340141	0.0671788	0.561331	0.0135344	0.0157519	0.796189	0.00623186	0.199464	0.0595128
0.152067	0.248129	0.258533	0.0681389	0.0258412	0.208323	0.112499	0.281693	0.810225	0.226467
0.251663	0.126709	0.37293	0.680943	0.130091	0.043996	0.293121	0.151258	0.054419	0.432702
0.601618	0.0862311	0.0777682	0.730055	0.0605274	0.105537	0.00247551	0.27598	0.0137441	0.0207364
0.216594	0.195444	0.188247	0.168591	0.133898	0.123193	0.398672	0.375624	0.703531	0.151441
0.137342	0.598837	0.289438	0.512775	0.0233661	0.118515	0.498297	0.0789641	0.0716986	0.0393718
0.0539454	0.290021	0.166183	0.07486	0.00818859	0.00208466	0.0357215	0.00302126	0.93713	0.013727
0.0396738	0.168961	0.404963	0.218396	0.115999	0.084922	0.607519	0.479709	0.272335	0.253283
0.296384	0.10789	0.0683769	0.321572	0.0398912	0.251449	0.0441568	0.790894	0.185597	0.256332
0.0199431	0.114097	0.281557	0.479603	0.325591	0.200329	0.0976603	0.187879	0.672041	0.186213
0.00657046	0.0120494	0.00533263	0.000188318	0.121645	0.0200268	0.0909199	0.159456	0.290732	0.930788
0.629806	0.1649	0.148699	0.0506363	0.147984	0.625345	0.286353	0.145688	0.0189012	0.186928
0.737526	0.0814	0.16955	0.197841	0.269038	0.295959	0.0292213	0.194315	0.382318	0.191803
0.288032	0.0155441	0.0753668	0.841613	0.0119152	0.0121549	0.12412	0.0848083	0.371798	0.20416
0.0303814	0.061248	0.0261737	0.537348	0.693006	0.00359959	0.0603038	0.211355	0.421047	0.0063196
0.245497	0.721432	0.222587	0.234101	0.0167773	0.185654	0.0640929	0.336863	0.395081	0.0806023
0.417168	0.337926	0.0487169	0.120865	0.0775247	0.0729252	0.169753	0.0524366	0.770907	0.24001
0.477853	0.320387	0.173553	0.308395	0.201194	0.024198	0.202218	0.173699	0.013196	0.65687
0.0412355	0.0164612	0.00425331	0.054423	0.673859	0.0688028	0.249639	0.0136018	0.610817	0.317218
0.418939	0.518175	0.229272	0.136406	0.15308	0.0165457	0.081468	0.16503	0.653579	0.00819394
0.15702	0.229653	0.212534	0.157781	0.000620317	0.231697	0.395192	0.211183	0.771729	0.0501448
0.525421	0.0265236	0.0898057	0.45499	0.213528	0.471469	0.167491	0.455576	0.0631958	0.0259789
