0.000000000000000000e+00 0.000000000000000000e+00 6.000000000000000000e+00
1.000100010000726236e-04 2.000200020001452472e-04 5.999399939993999453e+00
2.000200020002007584e-04 4.000400040004015167e-04 5.998799879987998906e+00
3.000300030002733820e-04 6.000600060005467640e-04 5.998199819981998360e+00
4.000400040004015167e-04 8.000800080008030335e-04 5.997599759975997813e+00
5.000500050004741404e-04 1.000100010000948281e-03 5.996999699969997266e+00
6.000600060006022751e-04 1.200120012001204550e-03 5.996399639963996719e+00
7.000700070006748987e-04 1.400140014001349797e-03 5.995799579957996173e+00
8.000800080008030335e-04 1.600160016001606067e-03 5.995199519951995626e+00
9.000900090008756571e-04 1.800180018001751314e-03 5.994599459945995079e+00
1.000100010001003792e-03 2.000200020002007584e-03 5.993999399939993644e+00
1.100110011001076415e-03 2.200220022002152831e-03 5.993399339933993986e+00
1.200120012001204550e-03 2.400240024002409100e-03 5.992799279927992551e+00
1.300130013001277174e-03 2.600260026002554348e-03 5.992199219921992004e+00
1.400140014001405309e-03 2.800280028002810617e-03 5.991599159915992345e+00
1.500150015001477932e-03 3.000300030002955864e-03 5.990999099909990910e+00
1.600160016001606067e-03 3.200320032003212134e-03 5.990399039903990364e+00
1.700170017001678691e-03 3.400340034003357381e-03 5.989798979897990705e+00
1.800180018001806825e-03 3.600360036003613651e-03 5.989198919891988382e+00
1.900190019001879449e-03 3.800380038003758898e-03 5.988598859885988723e+00
2.000200020002007584e-03 4.000400040004015167e-03 5.987998799879988177e+00
2.100210021002080207e-03 4.200420042004160415e-03 5.987398739873986742e+00
2.200220022002208342e-03 4.400440044004416684e-03 5.986798679867987083e+00
2.300230023002280966e-03 4.600460046004561931e-03 5.986198619861986536e+00
2.400240024002409100e-03 4.800480048004818201e-03 5.985598559855985101e+00
2.500250025002481724e-03 5.000500050004963448e-03 5.984998499849985443e+00
2.600260026002609859e-03 5.200520052005219718e-03 5.984398439843984008e+00
2.700270027002682482e-03 5.400540054005364965e-03 5.983798379837983461e+00
2.800280028002810617e-03 5.600560056005621234e-03 5.983198319831982914e+00
2.900290029002883241e-03 5.800580058005766482e-03 5.982598259825982367e+00
