3.432159542571753263e-01 4.610543693415820599e-01 8.265970065258443356e-01 9.308107416145503521e-01 1.709273185115307570e-01 8.521758581046015024e-01 8.986359885893762112e-01 3.262313501909375191e-01 7.270212750881910324e-01 9.686575918458402157e-01 9.235683181323111057e-01 5.934816573280841112e-01 7.570349595043808222e-01 8.270878426264971495e-01 9.217501583043485880e-01 1.585885912827417954e+01
4.227034728183798329e-01 4.053553496533542910e-01 4.036143214738896479e-02 3.170412231607087628e-01 8.922403696924448013e-01 7.929253438487648964e-02 6.164766615802702576e-02 7.679574946178345796e-01 6.208320215708398315e-01 8.237822786904871464e-01 9.150975882075726986e-01 7.716737454757094383e-03 4.877586243674159050e-01 9.257318107411265373e-01 9.488718903157860041e-01 2.154812684011440638e+01
4.112347085215573017e-01 5.248149960805245096e-01 8.972250694779687619e-01 8.160429614916129282e-01 6.778506319835867489e-01 8.794178208632003058e-01 9.241361729348777088e-01 1.206824933737743466e-02 7.705367568022978286e-01 7.851497005682889219e-01 3.140758529814385858e-02 9.951704966456580426e-01 3.404730199652317157e-02 8.360520902553227884e-01 9.227630089150917758e-01 1.738720274201356020e+01
4.666692760111701421e-01 8.185354269178319875e-01 1.977160032446849680e-01 1.350084834266453981e-01 8.099906144169096711e-01 5.669267980052112854e-01 6.943298752273687757e-01 7.442136362935725113e-01 7.938330426061211975e-01 9.546547797508537769e-01 7.344502869250990607e-02 9.930743156000971794e-01 9.023579786384545720e-01 1.382631199624572704e-01 4.174238325591106413e-02 1.986155875909149415e+01
8.765658856095839835e-02 8.839492429979145527e-02 1.170939239673316479e-01 7.598304953426122665e-01 8.506233906373381615e-01 7.288489653728902340e-01 9.561007423326373100e-01 9.118581423535943031e-01 6.888696237001568079e-01 8.277013106271624565e-01 9.423938968335840993e-01 5.763700561991740301e-01 7.567558749798086737e-01 3.298746771179139614e-02 9.203036106397065597e-01 1.740558390431409919e+01
8.957247074368754891e-01 3.080499805943137104e-01 3.417673503052010009e-02 1.201219404053132378e-01 8.545091451050007558e-01 8.639159872022144082e-01 7.578453024370105373e-01 7.474597863518674945e-01 2.706024220895421606e-01 7.239463895093649626e-01 3.666352535143911906e-01 1.644042289379613053e-01 2.078421749790543283e-02 7.072395546896025342e-01 1.098702870829006972e-01 2.042504209781641933e+01
3.548534941909863294e-01 1.788483950294567082e-02 2.004322560744116744e-01 3.943721708009830795e-01 6.286977220111334974e-01 8.737121399335366911e-01 6.350072631036773885e-02 8.567961382240767421e-01 7.872101963551318971e-01 4.248956705557151992e-01 8.278836689680031391e-01 8.998673499641407503e-01 5.587290528857892236e-01 1.561389717332947180e-01 2.115674349522171926e-01 2.155382151673402547e+01
4.112905533984303474e-01 5.155967490281909704e-01 4.165199599005430242e-01 4.774956614710390568e-02 8.420816883416358811e-01 8.104685758174672294e-01 3.102526823058724403e-01 1.449071420356631279e-01 7.896849374911050212e-01 2.090525151126504944e-01 9.118046158878774232e-01 8.302649795077741146e-01 8.601782620433259252e-01 9.341049031354486942e-01 2.040999426506712733e-01 1.899349630836942637e+01
4.578035243544820165e-01 4.800251210790030254e-01 1.573295285925269127e-02 1.606604191618725697e-01 9.127384954973213338e-01 9.286638818741069223e-02 4.712278099577561497e-01 9.752624041574118330e-01 2.345802830532193184e-01 4.801948664047751558e-01 5.737208253644629496e-02 3.472774639688775422e-01 4.414411580956606462e-02 2.904331829950170807e-01 1.033964825681261135e-01 2.717775106568681664e+01
9.877099967633590216e-01 8.489575974768585886e-02 2.002926706175250926e-01 7.852380657728582625e-01 3.257984774008394757e-02 8.513638627684341209e-01 1.042817702982574701e-01 9.627598472213045877e-01 1.404377949219455246e-01 7.904115584328775812e-01 1.898691132664680481e-01 9.337461139720724113e-01 8.504017864317285902e-01 8.253888223217196174e-01 2.246062201447784901e-01 1.824949584381795376e+01
3.548534941909863294e-01 1.788483950294567082e-02 1.922218696976888963e-01 3.970948166218803976e-01 1.850940540240991750e-02 8.814995379748842286e-01 1.049644969514547388e-02 8.571515276992336396e-01 7.872101963551318971e-01 4.248956705557151992e-01 4.924772059822524195e-01 6.220786767765558167e-01 5.587290528857892236e-01 1.561389717332947180e-01 2.125489774661525333e-01 2.497122748557115202e+01
5.983485062606632710e-01 4.586178912655002327e-01 5.000026182121373175e-01 3.960262857119675739e-01 4.299596060591357460e-01 1.217385805501379065e-01 4.682284716982394457e-01 5.233228958150630827e-01 1.075243133712425192e-01 3.905420995179716970e-01 8.084530105095294461e-02 4.656293266626939653e-01 5.265134717563949573e-01 4.598258592235759945e-01 1.181592237524085182e-01 3.037174044536354600e+01
8.034609071598960428e-01 7.477257076835945870e-01 8.449811325245486504e-01 4.750012825243175030e-01 1.558540609407878530e-01 3.943145596059086100e-01 2.690189910685480412e-01 5.156453431118279696e-01 1.234113883692771196e-01 8.524286774567476632e-01 2.329106899974398015e-02 3.879436731889304157e-01 6.632097238586806554e-02 7.967981419479231997e-01 2.303224235158443656e-01 2.231747259368627212e+01
