0.713981	0.760373	0.000330332	0.00366246	9.16209
0.238152	0.674753	0.00126618	0.264845	9.44288
0.715334	0.697431	0.711111	0.607485	7.8586
0.786218	0.000134749	0.74781	0.00132038	8.88855
0.8159	0.00172091	0.000574094	0.929519	8.3604
0.000774335	0.699594	0.875556	0.000178397	8.84479
0.841261	0.0197053	1.49622e-005	0.700843	8.8946
0.000342226	0.769777	0.859351	0.798487	6.80578
0.841708	0.234949	0.819501	0.00124974	7.54021
0.279816	0.328656	0.6615	0.00778485	9.27835
0.00486631	0.754395	0.00631464	0.858711	7.51283
0.00178621	0.00106187	0.279888	0.874746	8.63425
0.713064	0.226281	4.35243e-005	0.657368	9.79724
0.492658	0.000185717	0.784582	0.822723	8.14427
0.226309	0.866042	0.000920498	0.000399311	8.80981
0.719449	7.17805e-005	0.511018	0.275861	9.45087
0.00502757	0.566945	0.000266201	0.766821	9.77476
0.495811	9.22131e-006	0.265744	0.906812	9.0992
5.88827e-007	0.493201	0.830964	0.774236	7.90992
0.000741126	0.000216669	0.775046	0.000694525	9.85236
0.000153277	0.833027	0.8547	0.277227	7.07448
0.233211	0.564778	0.756809	0.788503	7.26342
0.7467	0.553969	0.000170002	0.704035	8.8507
0.0125714	0.000438843	0.870095	0.810928	7.88227
0.599731	0.0023666	0.915776	2.34713e-006	9.50622
0.0178047	0.000772852	0.245152	0.270967	9.95589
0.852627	0.840296	1.24529e-005	0.231977	7.83971
0.214447	0.676965	0.923888	9.25501e-006	9.71255
0.00361773	0.770187	5.37561e-007	0.764174	8.86358
0.559019	0.00375328	0.67845	0.769222	8.84438
0.000151187	2.68557e-005	0.849476	0.623433	9.43912
0.846156	0.722962	0.0056884	0.000257199	8.66262
0.000647735	0.00445999	6.32691e-005	0.740167	9.91799
0.00648527	2.60154e-006	0.858706	0.674534	8.59139
0.900645	0.8137	5.09114e-005	0.832871	6.14431
0.726276	0.00593166	0.000451959	0.245284	9.97732
0.583898	0.00799603	0.733361	0.00280926	9.93962
0.869479	0.000187522	0.234295	2.70752e-005	9.12268
1.92381e-009	0.701298	0.341447	0.0476828	9.45524
0.999139	0.669318	0.00110635	0.809405	7.37549
0.173574	0.877301	0.0262009	0.277734	7.93486
0.261825	0.773113	0.871393	0.692286	5.91418
0.428278	0.808066	0.100541	0.748767	7.29365
1.96141e-010	0.98748	0.703052	0.754878	7.24524
2.01485e-007	0.0202434	0.938764	0.123543	9.18023
0.985653	0.736356	0.856549	3.32019e-010	7.88343
1.28032e-008	0.0284328	0.548862	0.960306	9.84069
0.0252644	0.670336	0.167415	0.782075	8.42292
0.483769	0.897976	0.773748	0.0052305	7.52829
0.638858	0.712591	0.305762	0.680001	8.0623
0.776985	0.029114	0.641289	0.941805	7.46036
0.734891	0.880336	0.903763	0.819834	4.20577
0.996717	0.973731	1.34051e-011	0.471872	8.92554
0.76258	0.436381	0.657074	0.716931	7.38415
0.553759	0.760744	0.703314	0.978768	6.85242
0.711156	0.692472	0.848	0.235232	6.65585
0.952315	0.00369069	0.912009	0.678681	6.97719
0.715393	0.689692	0.788322	0.268258	7.16055
0.0805392	0.627662	0.402728	0.866003	7.87986
0.754598	0.427322	0.854659	0.781362	6.1335
0.484535	2.40118e-008	0.69279	0.729588	9.45529
0.860944	0.0205155	0.829696	0.80844	5.25887
0.855653	0.832983	0.0319499	0.032213	7.07838
0.855338	0.843047	0.203904	0.84343	4.64299
0.0164428	0.829502	0.200659	0.768259	6.84356
0.0412063	0.0232599	0.206006	0.833792	7.98231
0.968191	0.824472	0.772003	0.774279	4.58519
0.849671	0.797746	0.818155	0.0677081	5.3468
0.0301851	0.852742	0.795409	0.818901	5.39824
0.863209	0.729188	0.876226	0.00650282	5.9272
0.00523082	0.163615	0.861406	0.878267	6.62154
0.845254	0.857222	0.871991	0.248346	4.57633
0.79698	0.823895	0.632618	0.82427	4.99681
0.82584	0.848492	0.863461	0.852569	3.36625
0.83486	0.84167	0.0149851	0.832409	5.17876
0.00496323	0.13149	0.86673	0.202708	7.67658
0.00691251	0.177316	0.792868	0.0232687	8.10716
0.00301273	0.843067	0.861608	0.0887862	6.579
0.000286548	0.0031393	0.00133759	0.700775	9.104
0.00132469	0.747726	0.793034	0.0234741	7.59471
0.820096	0.00367527	0.00425639	0.277606	7.96731
0.25126	0.221872	0.14853	0.191851	8.531
0.854441	0.113799	0.131769	0.783972	6.46671
0.782156	0.780595	0.229243	0.304738	6.47627
0.87382	0.293312	0.256421	0.813075	5.96946
0.86552	0.132797	0.221793	0.230186	7.26649
0.843968	0.88219	0.254677	0.255093	5.8404
0.859322	0.241182	0.853345	0.854437	4.57146
0.207453	0.220545	0.873656	0.152874	7.26674
0.843901	0.276197	0.846283	0.25843	5.84247
0.891852	0.136641	0.859992	0.140661	6.29661
0.2237	0.223733	0.237426	0.850091	7.09195
0.23993	0.297645	0.865985	0.858002	5.8456
0.225859	0.857559	0.84301	0.87615	4.57522
0.218956	0.858109	0.208448	0.854756	5.8418
0.28282	0.880462	0.139235	0.149007	7.41419
0.277085	0.776424	0.263264	0.769918	6.46027
0.0158836	0.81686	0.138086	0.00528132	8.31217
0.00625544	0.624564	0.0243497	0.0106869	9.99227
0.934842	0.212294	0.0143329	0.0295299	8.55359
