1.250000e-001	1.250000e-001	1.767767e-001	2.500000e-001	3.535534e-001	5.000000e-001	7.071068e-001	0.000000e+000	0.000000e+000	0.000000e+000	
1.245731e-001	1.245731e-001	1.761729e-001	2.491461e-001	3.523458e-001	4.982922e-001	7.046917e-001	8.257935e-002	0.000000e+000	0.000000e+000	
1.232952e-001	1.232952e-001	1.743657e-001	2.465903e-001	3.487314e-001	4.931807e-001	6.974628e-001	1.645946e-001	0.000000e+000	0.000000e+000	
1.211750e-001	1.211750e-001	1.713674e-001	2.423501e-001	3.427348e-001	4.847001e-001	6.854695e-001	2.454855e-001	0.000000e+000	0.000000e+000	
1.182272e-001	1.182272e-001	1.671984e-001	2.364543e-001	3.343969e-001	4.729086e-001	6.687938e-001	3.246995e-001	0.000000e+000	0.000000e+000	
1.144717e-001	1.144717e-001	1.618874e-001	2.289433e-001	3.237748e-001	4.578867e-001	6.475495e-001	4.016954e-001	0.000000e+000	0.000000e+000	
1.099342e-001	1.099342e-001	1.554705e-001	2.198684e-001	3.109409e-001	4.397369e-001	6.218819e-001	4.759474e-001	0.000000e+000	0.000000e+000	
1.046458e-001	1.046458e-001	1.479915e-001	2.092916e-001	2.959830e-001	4.185832e-001	5.919661e-001	5.469482e-001	0.000000e+000	0.000000e+000	
9.864256e-002	9.864256e-002	1.395017e-001	1.972851e-001	2.790033e-001	3.945703e-001	5.580066e-001	6.142127e-001	0.000000e+000	0.000000e+000	
9.196549e-002	9.196549e-002	1.300588e-001	1.839310e-001	2.601177e-001	3.678620e-001	5.202354e-001	6.772816e-001	0.000000e+000	0.000000e+000	
8.466020e-002	8.466020e-002	1.197276e-001	1.693204e-001	2.394552e-001	3.386408e-001	4.789104e-001	7.357239e-001	0.000000e+000	0.000000e+000	
7.677659e-002	7.677659e-002	1.085785e-001	1.535532e-001	2.171570e-001	3.071064e-001	4.343140e-001	7.891405e-001	0.000000e+000	0.000000e+000	
6.836852e-002	6.836852e-002	9.668769e-002	1.367370e-001	1.933754e-001	2.734741e-001	3.867508e-001	8.371665e-001	0.000000e+000	0.000000e+000	
5.949342e-002	5.949342e-002	8.413641e-002	1.189868e-001	1.682728e-001	2.379737e-001	3.365456e-001	8.794738e-001	0.000000e+000	0.000000e+000	
5.021193e-002	5.021193e-002	7.101039e-002	1.004239e-001	1.420208e-001	2.008477e-001	2.840416e-001	9.157733e-001	0.000000e+000	0.000000e+000	
4.058743e-002	4.058743e-002	5.739930e-002	8.117487e-002	1.147986e-001	1.623497e-001	2.295972e-001	9.458172e-001	0.000000e+000	0.000000e+000	
3.068569e-002	3.068569e-002	4.339611e-002	6.137137e-002	8.679223e-002	1.227427e-001	1.735845e-001	9.694003e-001	0.000000e+000	0.000000e+000	
2.057432e-002	2.057432e-002	2.909649e-002	4.114865e-002	5.819298e-002	8.229730e-002	1.163860e-001	9.863613e-001	0.000000e+000	0.000000e+000	
1.032242e-002	1.032242e-002	1.459810e-002	2.064484e-002	2.919621e-002	4.128967e-002	5.839242e-002	9.965845e-001	0.000000e+000	0.000000e+000	
2.019431e-016	2.019431e-016	2.855906e-016	4.038861e-016	5.711813e-016	8.077723e-016	1.142363e-015	1.000000e+000	0.000000e+000	0.000000e+000	
1.245731e-001	1.245731e-001	1.761729e-001	2.491461e-001	3.523458e-001	4.982922e-001	7.046917e-001	0.000000e+000	8.257935e-002	0.000000e+000	
1.241476e-001	1.241476e-001	1.755712e-001	2.482952e-001	3.511424e-001	4.965903e-001	7.022848e-001	8.229730e-002	8.257935e-002	0.000000e+000	
1.228740e-001	1.228740e-001	1.737701e-001	2.457481e-001	3.475403e-001	4.914962e-001	6.950806e-001	1.640324e-001	8.257935e-002	0.000000e+000	
1.207612e-001	1.207612e-001	1.707821e-001	2.415223e-001	3.415641e-001	4.830446e-001	6.831283e-001	2.446470e-001	8.257935e-002	0.000000e+000	
1.178233e-001	1.178233e-001	1.666274e-001	2.356467e-001	3.332548e-001	4.712934e-001	6.665095e-001	3.235905e-001	8.257935e-002	0.000000e+000	
1.140807e-001	1.140807e-001	1.613345e-001	2.281614e-001	3.226689e-001	4.563227e-001	6.453378e-001	4.003234e-001	8.257935e-002	0.000000e+000	
1.095587e-001	1.095587e-001	1.549395e-001	2.191175e-001	3.098789e-001	4.382350e-001	6.197578e-001	4.743218e-001	8.257935e-002	0.000000e+000	
1.042884e-001	1.042884e-001	1.474861e-001	2.085768e-001	2.949721e-001	4.171536e-001	5.899442e-001	5.450801e-001	8.257935e-002	0.000000e+000	
9.830565e-002	9.830565e-002	1.390252e-001	1.966113e-001	2.780504e-001	3.932226e-001	5.561007e-001	6.121149e-001	8.257935e-002	0.000000e+000	
9.165138e-002	9.165138e-002	1.296146e-001	1.833028e-001	2.592292e-001	3.666055e-001	5.184585e-001	6.749683e-001	8.257935e-002	0.000000e+000	
8.437104e-002	8.437104e-002	1.193187e-001	1.687421e-001	2.386373e-001	3.374842e-001	4.772747e-001	7.332110e-001	8.257935e-002	0.000000e+000	
7.651436e-002	7.651436e-002	1.082076e-001	1.530287e-001	2.164153e-001	3.060574e-001	4.328306e-001	7.864452e-001	8.257935e-002	0.000000e+000	
6.813501e-002	6.813501e-002	9.635745e-002	1.362700e-001	1.927149e-001	2.725400e-001	3.854298e-001	8.343071e-001	8.257935e-002	0.000000e+000	
5.929022e-002	5.929022e-002	8.384904e-002	1.185804e-001	1.676981e-001	2.371609e-001	3.353962e-001	8.764699e-001	8.257935e-002	0.000000e+000	
5.004043e-002	5.004043e-002	7.076785e-002	1.000809e-001	1.415357e-001	2.001617e-001	2.830714e-001	9.126455e-001	8.257935e-002	0.000000e+000	
4.044881e-002	4.044881e-002	5.720325e-002	8.089761e-002	1.144065e-001	1.617952e-001	2.288130e-001	9.425868e-001	8.257935e-002	0.000000e+000	
3.058088e-002	3.058088e-002	4.324789e-002	6.116176e-002	8.649579e-002	1.223235e-001	1.729916e-001	9.660893e-001	8.257935e-002	0.000000e+000	
2.050405e-002	2.050405e-002	2.899711e-002	4.100810e-002	5.799422e-002	8.201621e-002	1.159884e-001	9.829924e-001	8.257935e-002	0.000000e+000	
1.028716e-002	1.028716e-002	1.454824e-002	2.057432e-002	2.909649e-002	4.114865e-002	5.819298e-002	9.931807e-001	8.257935e-002	0.000000e+000	
2.012533e-016	2.012533e-016	2.846152e-016	4.025067e-016	5.692304e-016	8.050133e-016	1.138461e-015	9.965845e-001	8.257935e-002	0.000000e+000	
