2.511508383863879090e-01 4.469405544799498128e-03 9.679376430286666944e-01
1.354726836782821076e-01 1.029199158758883903e-02 9.907276249737689833e-01
6.191420211434446319e-01 2.821988870942018258e-03 7.852739611328154457e-01
8.317478850783519562e-01 5.551152647764903136e-01 6.519085811348368682e-03
6.302436384581353579e-01 4.545376149626118578e-01 6.294350743064383025e-01
8.606762231925429996e-01 9.579179047101810118e-02 5.000603680650731464e-01
7.470389811635325117e-01 4.396758098039308948e-01 4.986160275155713806e-01
7.384050219528751624e-01 6.391043698342308010e-01 2.151827781528179440e-01
9.351474795370251503e-01 2.629115073826815419e-01 2.374378461857232225e-01
7.261495422313091197e-01 2.631458382377641070e-01 6.351858862847982179e-01
3.775019609411244814e-01 9.257269608965619234e-01 2.284432872336118053e-02
2.654036886887744910e-03 5.016073114635491992e-01 8.650913600161043160e-01
6.210952999388452689e-01 5.808182711441755020e-01 5.262041089719530218e-01
1.890326149870262583e-03 8.784808932176678686e-01 4.777737402982038528e-01
9.900038960679999889e-01 1.408962876265844322e-01 6.365681678136475563e-03
6.169667423037012988e-01 7.249713758756116677e-01 3.062164970281335274e-01
3.530822767118661498e-01 3.453068530942549064e-01 8.695378560350940367e-01
1.156768054041514698e-01 8.994825503059437066e-01 4.213668453813204096e-01
2.530904805801572066e-01 7.465937099650347131e-01 6.152585154878806861e-01
2.962643958378023412e-01 9.382569120853256894e-01 1.786095593269607928e-01
2.238446893758429812e-01 4.381890630956501442e-01 8.705652761405021645e-01
8.780181502032630148e-01 3.642310153859120714e-01 3.105155315674043570e-01
6.513460583056785991e-01 7.299008131878669259e-01 2.073478122318776484e-01
5.909320130522691672e-01 6.627350226997797966e-01 4.599800491729127971e-01
2.261876958432497142e-01 9.324238692590647304e-01 2.818241548999592117e-01
8.956575760163196787e-01 1.417962137396470701e-01 4.215345066464556978e-01
8.903612560957314681e-01 4.549455957357129154e-01 1.677315010093833117e-02
6.693236199366099370e-01 6.112399035051407914e-01 4.223643831550888406e-01
7.150027698732202008e-01 6.990926384753278766e-01 6.365681678136475563e-03
8.006623059772896012e-01 8.932498568265730132e-03 5.990493153793408077e-01
9.768355455729612613e-01 2.394094701320698126e-02 2.126479437034034525e-01
9.326333857062764077e-01 3.320806002393287271e-01 1.411291706584260064e-01
4.083617795129260153e-02 1.454044324542404509e-01 9.885291890445069285e-01
9.694686307074458220e-01 2.407896105968084510e-01 4.637820072908706986e-02
9.493831554611423806e-01 1.050948361549755745e-02 3.139445410909068035e-01
6.240474542985616768e-01 7.813426701864883972e-01 8.270823981499546632e-03
7.985996528503276348e-01 2.160349451667311627e-01 5.617539469680150610e-01
6.788501343734480997e-01 4.918509327359738559e-01 5.452019396773125637e-01
3.729746991465905936e-01 6.039741329326526742e-01 7.043473010843164239e-01
4.906045219572080507e-01 8.711799488890483723e-01 1.878030055175659851e-02
9.359501944615307156e-01 1.340605568156804095e-01 3.256148040149475786e-01
8.787657465756510966e-01 4.557667471280186788e-01 1.415889644629241828e-01
6.555239421551325128e-03 3.454692263561316978e-01 9.384071837305072439e-01
7.100668935420983985e-02 4.252804825414832623e-01 9.022718887542922062e-01
2.657780731148124409e-01 5.238373492543025867e-01 8.092937954646651777e-01
3.231261716698582975e-01 8.959290798871611949e-01 3.047959333628416645e-01
4.237304327564337392e-01 5.121649846580783594e-03 9.057738619870273622e-01
7.555922151133555031e-01 3.402055044951043938e-01 5.597683620671358717e-01
5.406989018696612970e-01 7.369135018997933217e-01 4.057131846942190756e-01
8.644592045008072656e-01 2.463820462176089798e-01 4.381850876689614149e-01
6.360765103559037348e-01 7.639335694703135449e-01 1.086838277288826871e-01
7.422744909877030395e-01 5.369231068324696876e-01 4.009266234341573032e-01
5.304882466014949616e-01 2.513155969047630167e-01 8.095818000486881827e-01
2.840238112386735403e-01 6.434070881381146467e-01 7.108852182899083605e-01
1.763572252390815109e-01 9.843262222247800564e-01 1.317067373459240257e-04
3.621159124651437411e-01 4.865510935417736160e-01 7.950723862094826178e-01
5.348067694728750876e-01 1.673287345989331505e-04 8.449743731777203948e-01
8.784380603389611982e-04 9.999996134948936355e-01 3.683255892092474271e-05
2.728967065107504135e-03 6.433837225030228923e-01 7.655389855238665664e-01
5.509888598367185253e-01 4.214184651992894937e-01 7.202900481923294462e-01
