0	0	0	0	0	0	0	1
0	0	0	0	0	0	1	0
0	0	0	0	0	1	0	0
0	0	0	0	1	0	0	0
0	0	0	0.43829	0.5032	0.086885	0.7332	0.097748
0	0	0	0.73073	0.56678	0.00475	0.12	0.36107
0	0	0	1	0	0	0	0
0	0	0.26897	0	0	0.74678	0.60826	0
0	0	0.33851	0.074785	0.13011	0	0.55282	0.74651
0	0	0.74651	0.24278	0.31518	0	0	0.53334
0	0	1	0	0	0	0	0
0	0.17203	0.63803	0.45472	0.4969	0	0.33113	0
0	0.17543	0.61825	0.12659	0	0.4975	0.30945	0.47717
0	0.18212	0.52392	0.74752	0	0.10881	0.12639	0.32519
0	0.25717	0	0.38838	0.47054	0.6952	0.27862	0.026127
0	0.2743	0.2929	0.56552	0	0.41228	0.59092	0
0	0.28946	0	0	0.62106	0.51899	0	0.51102
0	0.5113	0.042073	0.43234	0.7307	0.12629	0	0
0	0.55991	0.35716	0	0	0	0.74762	0
0	0.59092	0	0	0.30194	0	0	0.74809
0	0.6285	0	0.26714	0	0.033353	0.53017	0.50143
0	0.66011	0.56381	0	0.47512	0	0	0.14364
0	1	0	0	0	0	0	0
0.0048482	0.67943	0.11278	0	0	0.67836	0	0.25584
0.044804	0	0.72973	0.14023	0	0	0.64823	0.16005
0.13138	0	0.54798	0.15693	0.54547	0.54954	0	0.24146
0.15812	0.43383	0.46899	0	0.38364	0.46346	0.45207	0.022165
0.17069	0.1929	0	0.25881	0	0.49728	0.24786	0.74696
0.18765	0.73044	0	0	0.48908	0	0.43098	0.079378
0.20497	0.41654	0.32948	0.38092	0.42871	0.20678	0.23933	0.49699
0.22937	0.010386	0.22113	0	0.58414	0	0	0.74643
0.29897	0.029934	0.42582	0	0.56137	0	0.57832	0.28074
0.32811	0	0	0	0.35319	0.51663	0.59409	0.38438
0.354	0	0.15201	0.53848	0	0.085349	0.61173	0.4244
0.39069	0.20485	0	0.74761	0	0.4829	0.11529	0
0.4133	0.6204	0.1849	0.46387	0	0	0.4415	0
0.43075	0.032081	0.34588	0.31998	0.74712	0	0	0.18226
0.4511	0.48456	0.73238	0.090215	0	0	0.13112	0
0.47588	0	0.3135	0.43649	0.39588	0.38611	0.423	0
0.52304	0	0	0.23202	0.26248	0.74107	0	0.23347
0.52611	0.6354	0	0.24746	0	0.11062	0	0.49599
0.53866	0.35673	0	0	0.096932	0.012443	0.68721	0.31746
0.54166	0.5372	0.27369	0.30292	0.28293	0.4139	0	0
0.56228	0	0.41064	0	0	0.41742	0	0.58393
0.59274	0	0	0.37875	0.16689	0	0.066245	0.68773
0.63691	0	0.45303	0.56174	0	0.14718	0	0.22781
0.66252	0.29445	0	0	0.51446	0.20397	0.16643	0.37468
0.68004	0	0.47028	0.093952	0	0	0.55458	0
0.71252	0	0.55994	0	0.33025	0.26405	0	0
1	0	0	0	0	0	0	0
