7.379410851504467628e-01 3.613678968355297366e-02 1.631002445948855420e-02 5.838188406596581809e-02 2.330858253311947261e-03 2.826101804709103479e-02 6.701911790910929367e-01 1.864726421043002430e-02 1.243265691993738348e-02
4.757605385622081656e-02 1.787102702472961142e-03 1.075888450115727131e-03 3.782991313123547795e-03 3.092574474485129676e-01 7.288310571472150778e-01 4.385620589870433544e-02 6.004351915646382043e-01 9.185418920429348766e-02
3.244585123628222073e-02 1.484316704967547640e-02 5.325140089746389638e-01 1.409344586553925444e-02 1.895597580016404951e-02 3.538747004992925851e-03 5.296039694880347870e-01 9.053892613335331324e-03 6.588041916541231835e-01
2.530790847658263149e-02 4.303745283428995106e-04 6.759386484918835647e-01 3.736232119046097120e-03 1.638282803780577793e-02 5.208101741660735584e-01 5.204600531390962681e-01 7.329438415755049931e-03 2.878617788378376886e-03
4.060436293837829669e-01 6.583348235205399579e-02 5.228248404810970085e-02 6.639294888165531150e-02 4.154461362503695243e-01 3.810635465158875856e-01 7.035453115057965778e-01 1.021545367609933419e-01 2.089422186958887068e-02
4.021098357298368842e-01 1.281318668620774412e-02 4.335381821340284492e-01 5.120031016654383871e-01 1.582361705987723743e-01 2.851543496762486835e-02 3.893368941401144367e-02 6.005603543695944291e-01 7.639660231916347395e-04
3.195383054534428830e-05 9.637911239430389668e-04 2.300869177130172513e-02 5.368101597597867425e-01 6.524797029194233768e-04 2.833991174183471129e-01 5.310807306763017932e-01 5.907119014731666562e-01 1.320623446774937945e-03
2.624948794642796113e-04 5.630626699047754091e-02 9.566385981982521505e-03 4.672493056116330985e-03 7.476725674503105212e-01 2.399416950967409728e-02 3.904208330043347497e-02 6.569502618591229748e-01 6.338981265560975076e-02
5.312841201096433347e-03 5.425596773256206179e-02 2.839716165699991430e-03 4.518603820551052586e-01 2.729487246625326557e-03 2.832189659979115759e-01 4.027691855702058600e-03 5.634709174796008746e-01 6.285746295201105616e-01
3.413515993565211654e-04 4.910967802497207164e-03 6.387981445735615993e-02 9.833464898965316170e-01 1.279424399043274096e-01 1.119699302772397299e-02 1.582617479294123409e-03 3.102665823684885599e-03 1.114362786194780380e-01
2.254052944507099754e-01 2.703332771320630760e-03 1.360325736740256898e-02 1.807101304539251441e-01 3.069032645894762545e-01 9.052096930148436638e-01 4.090864701040891616e-02 2.404782270278741935e-03 3.271762283758206796e-02
9.541433376703002114e-04 9.959327685734702118e-03 1.699810240269981161e-03 4.428686807616529029e-04 9.830822511159738042e-01 1.824139483139596285e-01 5.421824646888439951e-03 1.143636713573595830e-02 3.326896528929289883e-03
1.695046673035509668e-02 1.263135333539369383e-04 1.244111890583068231e-04 5.466252925380808980e-01 1.419347592866575768e-02 1.721756003858427100e-02 5.330356356061741741e-01 1.101300531276787342e-02 6.451102739511370698e-01
5.905244171573422601e-03 5.223896450990686002e-01 8.544322547359876202e-03 4.865862364250035932e-01 1.044574746818604377e-02 1.890858989254137409e-02 6.857058480646356646e-02 6.962853355941885924e-01 1.591143558561165447e-02
7.314633862036626182e-03 5.172528418871696898e-01 1.956578671712435116e-02 5.647895010339005761e-01 8.257883319782485798e-02 3.767689674174216907e-02 5.928034512043758517e-03 1.784190132131304590e-02 6.359510247863360277e-01
7.882118723915860006e-03 4.544675471960090696e-01 6.585627804587146361e-02 3.687110491341800134e-01 5.826734503499262363e-01 5.500627094559963348e-01 1.272771531173521285e-02 1.021544961246317051e-01 2.091324331826072483e-02
4.723127364136638917e-01 1.584218840839989734e-02 2.147099564781624476e-02 3.182064107997090077e-03 5.900964777222664770e-01 1.131198729048136509e-01 1.232525971543545762e-01 6.204758758306960949e-03 6.324230502590847403e-01
6.047970526286474691e-01 2.593740880059265674e-02 1.820261760885508867e-02 5.163254377610683177e-01 8.882637885734127187e-03 5.284239338098788430e-01 2.947112045585737472e-01 5.197509074728849307e-03 2.078508401656525492e-02
8.223346063212033652e-02 8.397871906415088628e-01 4.395382408009738950e-02 7.433990222410384596e-02 5.974417598452583592e-03 5.278116193576414261e-01 1.358210695877564572e-02 1.365074956424262896e-03 4.158889778897294220e-02
