3.192815036749525621e-03 2.671739904941997645e-01 1.086486589049275378e-02 1.877390770067540182e-01 4.849641723162115836e-01 8.112050357086252328e-01
2.877302629494106565e-03 5.376846315470270588e-01 5.060944018081148070e-03 5.395608722937103030e-01 1.023190006172122350e-04 6.478698940326171885e-01
3.477166852832406230e-01 6.884006719730423503e-03 5.645333956242407636e-01 1.490833011945253209e-02 1.774622996322960987e-03 7.484132246682665413e-01
3.383497642479740275e-01 2.433734565187670729e-01 5.234169294059473065e-01 5.124329014056409060e-01 5.340114412708657499e-01 6.758563349934008924e-02
4.852635204482753650e-01 2.182593389467717832e-02 6.272951581646836194e-01 6.070342746240292575e-01 1.147864075847906257e-02 4.383331054041168795e-02
3.702176897049213600e-01 4.337702317793977747e-01 3.787413479578919939e-01 5.674561238609195923e-01 1.057726007090073472e-03 4.575255930623682854e-01
8.606366792664104986e-04 7.201786928420879363e-02 3.750935817522769167e-01 3.846604803414274132e-01 8.045874537302072360e-01 2.424723384222638722e-01
5.371812037737458412e-02 6.209543248334237209e-01 4.655469063197208435e-01 6.267927641040333953e-01 2.374822902674576536e-03 4.383331054041168795e-02
5.786900141123501040e-01 7.869662980637192051e-01 1.730716602045846986e-01 6.765166509515858906e-02 1.058488073794752321e-01 8.209500518153259666e-03
5.571715031796833362e-01 2.852864886690487448e-02 6.418231606024558597e-03 5.598524138582012810e-01 1.350287985858968261e-02 6.124441080409234184e-01
1.688237779491964016e-04 6.315820626695398468e-03 6.718896751610706208e-02 7.776322965962711997e-01 4.486449444274313294e-05 6.250869810114821901e-01
8.402816421210330677e-01 9.688581306230173440e-02 9.012412321086804567e-02 1.264279260353123489e-03 5.214678783296184950e-01 6.698654361487142717e-02
1.413330673803766657e-03 3.750362126612481473e-01 2.787857669376088143e-01 4.932638306258391725e-01 3.405736743077281692e-01 6.498651426311307100e-01
9.061828719557619982e-02 4.719934963293947461e-01 1.099892442754346333e-01 8.337585453033092842e-01 5.122698398000259667e-03 2.484618233995820047e-01
3.177766639273731930e-01 1.177051360715768852e-02 2.286070336166346750e-01 8.685189715027150648e-01 1.758616862384596302e-01 2.477210820799219948e-01
7.935942152762032187e-01 1.350181256074385328e-01 5.218649722008641412e-01 1.670944662531363145e-01 7.854055944094766317e-03 2.272730322325969277e-01
