2.957226289331565949e-01 2.195169935378397594e-02 3.283280223609785168e-03 6.445458284074328777e-04 1.612579819367889258e-02 2.412453195892942381e-01 1.130407198502198819e-02 4.865533866146771746e-01 2.595214740787655724e-02 4.672483312821862356e-02 7.532564979434202002e-01 2.155960410658973314e-01
3.243010771403962572e-02 6.595870964187242058e-02 4.086931004931845801e-01 5.607764758833744256e-01 9.224543143845916060e-02 2.506926980771438940e-01 1.181164448729491410e-02 8.824995846123135507e-03 6.633142049552247510e-01 3.741501221880925987e-02 1.952158362111954632e-03 1.159990933134865884e-02
5.954259183672058198e-01 1.732478045351593665e-01 4.029263190320260361e-03 2.959928285976456963e-02 7.678597396972081102e-01 6.767069850678517767e-03 2.966870845605502557e-02 1.446864885308953574e-01 4.290796443834667823e-02 1.179019777173163051e-02 3.059351917722565734e-02 1.326538933395033683e-02
6.347075103499352222e-01 1.876729991608367121e-01 3.560040000665480684e-03 3.197623546074945811e-02 1.771290328997808528e-02 5.485362838174997861e-03 3.810074004418859683e-01 1.573141299539578680e-02 5.943759902484751214e-07 3.899252030647378658e-02 1.763141794076803978e-02 6.428847734538190029e-01
8.287398968012189837e-02 6.148571097243997821e-03 6.559495858184117845e-01 1.022053357984885162e-02 1.225180651886840499e-01 2.743246213876868005e-03 2.497255209255692110e-01 9.127442240439122756e-04 1.027143338591117588e-01 3.891811436166923294e-02 6.877606163880544132e-01 1.607446437548850152e-02
2.441832944073569003e-02 4.110574979705074530e-03 2.255218525751663192e-02 3.107349330069792415e-01 3.732131019689843843e-01 1.696152967334411121e-01 8.017285647335782306e-01 2.165269254698128643e-01 2.093794567982011356e-01 2.414856029161523490e-02 2.353436323472127105e-03 1.355104511337206809e-02
8.631606875648930102e-03 2.430678064040303274e-02 8.408385533438616458e-05 7.019547393012551817e-01 5.208615838081080869e-03 6.124674757758188370e-01 2.256280436686402269e-01 2.084690281717025556e-02 9.417314483648749068e-03 2.817607687428744789e-01 1.515517308183001940e-02 2.001426454551100825e-02
1.331145863854309858e-03 7.177663369867670617e-02 6.024733983705496954e-01 2.174312655193293420e-01 9.987266300401705099e-02 6.141419329173848363e-01 2.168860563991549528e-01 1.301601807096738894e-01 3.643813078370089498e-02 2.402476809236831976e-02 2.480956645232754443e-01 2.646002827628172738e-01
3.213365367979728864e-03 7.980672315979737237e-04 3.604967295344029118e-04 4.252341564910775903e-03 3.856120301347494258e-04 1.136045991518867874e-04 3.891790096967730293e-06 7.857162270105234674e-05 4.900479943963724981e-06 2.700131346827892181e-04 9.863981625012714360e-01 1.642840506462759365e-01
6.850883800451039729e-01 2.078349239426050335e-02 2.393430564386735404e-01 1.777402735553676727e-01 6.767187286958870063e-02 5.908861542784669130e-01 1.316952862897112220e-01 1.868471279723895040e-01 5.598397997531365244e-02 1.137790961487707003e-01 1.387413615240722098e-01 5.896861210434650377e-03
1.090818795089510546e-01 6.675197619651078718e-01 6.647119809006066804e-01 1.506411150917656150e-01 6.938661708124022054e-02 1.363492824820142224e-02 3.068017783506586660e-02 1.852828278456648825e-02 4.937159239151162754e-02 2.577019219499371294e-01 3.173714365218525263e-02 4.293812254312470017e-02
3.983605491028477733e-03 3.230239668527563044e-04 9.166577484819933563e-02 9.194070692781581844e-01 9.923146663321778457e-03 3.707664717540961816e-03 3.670962348438536194e-01 6.551403603458573824e-03 8.488437986201212426e-02 5.892401906008902512e-02 2.085504346324868613e-02 1.565056797568401339e-02
