3.282908199625591281e-12	6.434268143509605023e-13	2.359029264817369160e-04	1.157042892711535552e-04	4.367574395216290428e-01	1.134242327482238525e-03	1.679050112223093088e-04	6.464742483239184490e-02	1.457796658714200562e-04	3.656037580623880520e-05
1.867419344966972471e-12	6.486845587226773134e-08	2.685816913843420257e-04	9.363093413831497979e-09	3.471133156120586594e-01	7.011349808884051460e-02	5.693157312692905375e-15	3.805050795912046585e-08	3.427680456678052460e-09	1.290522592570628457e-01
4.896805708261227075e-01	1.142615170711110893e-05	3.978854531710809134e-02	2.871102128047694437e-10	1.208158932617189952e-05	3.723947510775464815e-06	8.213688581572106672e-09	1.291494463541182872e-07	1.783873794813553173e-07	9.108236096334179632e-02
1.102649576322546058e-08	1.187796258788266918e-01	3.798449097854852963e-01	4.789188766437844819e-08	4.193259894224734691e-10	4.013119885627527148e-04	9.743737611774148032e-07	3.012846117099017237e-04	9.193447003519435675e-08	1.524315612492150291e-05
1.889776122964784639e-15	1.004544483441437158e-12	4.068748685601673454e-20	6.160633629758035384e-02	1.900235242458089557e-01	3.105075597974897897e-04	3.176019205213172631e-05	3.753973598224711740e-13	4.671868178633219876e-02	7.647333537069399279e-02
9.297081701901073469e-02	2.039140341176651564e-02	4.091668439820864002e-12	2.388192384789576857e-03	7.269955420069489226e-09	9.945216664667843949e-07	1.931836120330103284e-04	5.118772406678198458e-09	2.234646904806075474e-01	1.564557015048044161e-02
3.446722354586981318e-15	1.612620230628711731e-11	1.657930609086669694e-14	1.220767755594990513e-06	3.797956523857855544e-12	5.032790511979440273e-01	4.139812687645587352e-02	3.676956269518439661e-09	1.069134765062162248e-09	8.590870085848405224e-02
2.374911845832247223e-05	8.194474152592341763e-11	8.625112598885253986e-09	5.044460744584819967e-01	1.006655505974423409e-06	2.494664346223980969e-12	1.545642442191703762e-02	4.390176823449172647e-05	5.248109647577029620e-08	1.525973976256465858e-01
1.124993058636899445e-07	9.850105718054845094e-06	1.043850583049375086e-01	2.600454003340567422e-06	1.886101171930654978e-10	7.298507133016081426e-12	1.399376881113348728e-08	2.072737473512174097e-07	4.505255397971781317e-01	2.474796958235407675e-05
3.045222600877393730e-04	5.582232692477299078e-09	9.282545523105465213e-11	2.632324068650035986e-01	2.760940724833228234e-08	2.840692707957851854e-11	2.187840000072407376e-07	9.283177305964462054e-07	1.552405747225613364e-01	7.379475650913190632e-02
2.743325138430273147e-01	6.313720922046990591e-02	3.112281671323593123e-04	4.210807095166896039e-10	2.919376602973695583e-08	2.739355488934647809e-11	1.669975214416470226e-12	1.795020452773297756e-09	2.336553127584537013e-03	1.587413574229697977e-01
5.377177054202161187e-11	8.308086064672794431e-06	9.256372754186310633e-13	1.295222734132825577e-02	2.564662180774118532e-09	1.414088483848354936e-06	8.810859323934884714e-09	4.573362778400226922e-11	5.631237079450453209e-02	6.446587740554106105e-01
6.820222713183620583e-03	1.020971367122625587e-04	9.422035623022644024e-02	1.111331999537749812e-04	2.986678733692386678e-01	2.844192013076761040e-07	6.940742924431102918e-05	1.828242621827694692e-04	6.144746217849363192e-06	1.844605015095854977e-02
1.958574604517330786e-01	1.065816611893935072e-04	4.455864624952368565e-08	1.078736190179237393e-06	1.175707954031722791e-01	6.654458322163007037e-07	1.921613755257502989e-03	3.373302234536286991e-04	2.061845218933682872e-05	1.354233376962396818e-01
