5.329615419694773946e-03	5.725307416114722159e-01	1.001866740375927274e-02	7.024487954084769614e-02
4.926097614471490194e-01	5.426798153163505992e-06	5.491809364490443657e-02	6.146271327260545425e-02
1.124279458320741054e-01	1.922888472378692093e-01	1.904786186022307693e-03	1.825458539263938862e-01
1.104121197585357789e-01	1.144640981574824136e-07	1.854114168035590673e-03	6.243190564512841600e-01
2.568110592669778716e-02	3.249920963429894129e-06	4.306916091856763940e-01	1.816730030793618500e-01
8.376385440859930240e-03	1.848430788734922031e-02	6.045160535710240894e-10	7.724958103479034888e-01
1.736174071072617980e-02	1.332031543351634593e-06	4.651774067816081826e-01	1.850427515682167012e-01
2.910253972610531426e-01	3.323797630083180632e-02	2.332814986346585899e-03	2.299202256619498341e-01
1.382240186454599209e-08	1.222280835556804612e-01	1.186409488253301059e-01	3.058281447711373446e-01
5.673288397705489317e-01	9.033589185694342814e-06	4.171316352012902073e-02	3.954405291025130803e-02
3.444696898189534314e-07	8.013908648547360273e-04	5.234983783649894695e-01	2.475723588591227098e-01
3.790343799783352924e-02	2.448996479710290747e-02	3.927929781789571417e-01	2.208726536280224487e-02
1.592812194264356385e-02	7.997574403158203352e-03	5.271630335232295739e-01	5.830423983556717871e-02
7.177590563124072731e-03	2.789392508948702587e-07	2.684367901773961895e-01	3.966423316524618770e-01
6.344541522839498675e-03	5.860416366642924313e-01	1.678687016285499407e-17	1.548138021635364070e-01
5.789685253675080729e-08	4.616237659652328573e-01	5.241038144534324039e-02	9.139724490828916859e-02
6.183934926324556880e-01	4.032569722853187634e-03	2.650641959558906827e-05	1.449690514702391964e-01
1.018804058484315891e-02	6.769444029924255313e-01	5.160202927014119999e-04	5.358178457324015709e-02
2.095216879257460751e-01	1.985358489222941239e-03	3.345198961147314437e-02	3.148083967204143296e-01
1.070455078315272991e-03	5.904058157147782371e-01	3.132568220500197426e-02	2.191286983939906216e-02
3.605969954652515908e-01	1.286403194307742404e-03	5.744777749896743529e-02	1.239535865071723503e-01
7.253353030914762505e-06	7.862464149383591172e-02	4.506428176375141814e-01	4.560658620001345476e-02
1.826531290709282052e-01	1.802270958600035028e-02	4.301648779791667115e-06	4.362978990362874621e-01
7.979988848948699892e-03	6.598349410952236531e-04	5.422424263693541580e-01	1.486108441764489030e-01
1.468206143572843380e-07	9.333506556616168182e-03	4.411835347150213638e-01	2.387902715835373835e-01
3.592854381889416110e-02	4.722056904416280232e-02	2.328787320231284486e-01	1.105736894172343054e-01
1.331677857618145666e-01	3.805435511027952401e-04	3.625184908468091494e-01	1.347577402979325926e-02
6.817685627060964260e-01	7.140912045167209727e-04	2.068569607508004976e-02	3.759510033884774088e-03
2.548103953871787564e-01	2.170129562652216293e-01	2.888045437438059300e-04	1.237177990527426469e-02
4.450053583445169218e-07	4.837333589203119955e-01	8.790745612297301559e-02	7.331572966276731981e-03
2.222300989427809890e-05	7.147884349463212716e-02	5.198965798380056347e-01	6.892052907272026678e-03
7.800335369805686536e-01	7.953260374498853993e-03	6.966905336808970541e-05	1.927707410674344216e-02
1.406296633427863048e-02	2.098650734183432620e-02	4.778225722546609044e-01	4.529830189332836182e-02
1.029883541145567571e-01	2.616118067868727741e-03	3.684811240871729843e-01	2.090755103180112068e-02
6.873121980149211191e-04	3.889897268143499825e-04	6.668909438618910723e-01	1.374266272466411198e-01
4.218981769238960289e-01	8.030466556981107062e-02	4.186801354619149019e-04	4.662065260057836336e-02
8.148301788333329326e-03	1.074423018805065189e-01	7.689287300163283172e-11	5.819393611319471082e-01
1.595499667263193533e-01	2.714402295419012789e-01	2.574825701097567877e-07	7.905624971559802039e-02
4.742415680828953694e-04	4.752854139362035733e-03	3.070871161920580850e-01	3.551275496241846352e-01
1.588661641740549482e-03	1.933458898023920625e-01	6.948553226357503379e-04	4.940707293190686467e-01
4.154591998595837110e-03	2.552507767877512310e-03	6.056109540456173779e-01	1.068114298668151468e-01
3.539712091810386929e-01	4.281099317095447415e-06	4.007104022155669187e-02	2.027986005600933284e-01
4.578541585033393269e-06	5.165810958282746404e-03	5.765665537382846928e-01	1.666668743388756424e-01
1.980125753851736670e-01	1.122789754256175027e-01	6.919272256239601223e-14	2.199331467627122783e-01
3.239957919052873642e-03	7.319551881277835959e-02	8.293929573758244001e-05	6.634255668007289497e-01
1.523750054786887685e-05	3.532545303632318029e-02	5.950592923422169944e-01	3.674494579823889967e-02
6.313524702265226052e-02	1.483537537376158899e-01	9.379693161800395362e-02	5.730269434185826516e-02
1.645421403018841877e-01	3.401135764824149699e-01	6.504831022852164163e-08	1.091443953056738143e-02
2.356772185123830465e-01	5.392870576127635485e-02	1.228481389425552966e-04	2.712247819058427045e-01
1.560689637753864340e-06	6.373983760043193669e-01	7.719086255181884229e-09	2.002905368416596499e-01
3.066147066085683580e-05	2.587714425558155628e-03	2.669413490321396187e-01	4.269294663064099882e-01
1.816636093801519136e-01	2.797754120053321403e-03	2.152119736253654825e-01	5.697661218312161796e-02
2.987056944054826413e-02	6.434600770138350020e-05	2.619411220203547719e-02	6.573014085504130799e-01
3.495874327500890222e-01	9.912418380935683615e-02	2.582658486671880142e-03	4.308101072753181549e-02
4.145181851695430852e-01	2.530524207105543360e-03	2.217048169497092686e-02	1.569672627520461161e-01
3.676962591364194011e-02	7.781542714011218873e-03	1.797047542057776115e-01	2.961168949694107932e-01
2.139981595692459770e-01	1.264208600090192258e-01	9.208303791328153326e-03	8.588362960461894124e-02
5.978433882852697279e-01	3.727068399288868943e-03	2.207771594857359417e-04	1.508883781667318957e-01
1.767499343227827953e-04	1.847935572119284442e-01	2.533415631796440137e-01	5.349858403005465501e-02
2.947960303983582775e-01	3.917507979440289917e-02	3.321168469990075367e-02	7.688108861879321132e-02
6.492419444157117303e-02	5.078767504135805474e-07	9.942537670307244335e-02	4.291671820543703775e-01
1.638978225766720420e-01	1.899119916370992645e-01	1.572727326997449626e-03	1.197104831246844636e-01
3.673390116892375021e-03	2.091683134166062996e-01	7.228620008979289805e-05	4.735401473406182782e-01
1.365405503895543993e-01	3.465406358257248436e-06	4.848141201030507774e-02	4.084395522329133943e-01
4.974744947546834092e-03	4.712923261662406455e-07	2.726779456704153670e-01	4.065958821349127117e-01
1.738400202250564852e-01	3.900110820569023355e-03	4.115990120619669561e-03	4.564518828963268771e-01
3.558481582424639633e-01	9.661770517529369440e-02	2.286684651802941103e-09	9.258819556688846486e-02
4.284805860461444182e-01	9.949706669941067727e-02	1.885279092994978118e-05	2.564217874015225704e-02
3.264743644042789744e-02	1.518401992648867882e-01	1.597352969801167297e-02	3.032607740070910052e-01
5.551796603963451851e-04	5.294287960821347089e-02	1.016500762456967688e-05	7.431562906836772786e-01
1.167586745541946726e-02	4.577384354978231477e-04	8.195702992418334165e-02	5.842688669849476213e-01
6.336134423798192583e-02	5.241907163198808153e-07	2.189836603657681069e-01	2.796022960066562035e-01
1.610854445126782544e-03	2.780211700426998278e-01	2.069933470983218241e-02	2.887147868225429237e-01
8.264269660564434183e-02	2.847042290267020603e-01	2.188683189542224919e-02	3.100475801356081598e-02
2.570550640336641789e-03	4.001916472755889798e-01	8.950321241303717257e-02	1.752150266674767226e-02
1.678571627086595519e-01	8.646598767982589112e-03	2.229263991504768228e-01	2.515833835246727643e-02
1.287066387139098114e-02	1.830065288771559606e-01	1.648372902465023160e-01	5.275683904261253832e-02
3.862577021063789973e-01	1.659699265105201924e-02	4.868501708309503656e-09	2.496045682042200287e-01
1.040259458171046737e-02	3.758597579066825844e-05	3.441048083817207504e-01	3.052716757622421784e-01
2.235026750642993761e-06	2.591831322066357468e-01	1.037356544077296522e-01	1.673244842469705784e-01
6.712926572802372371e-01	2.669791166510822843e-03	4.564303460321735180e-03	6.144583634042058429e-02
6.447947188148575592e-02	1.616360864790580680e-04	5.110197409773523797e-02	5.073008402613299328e-01
