1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
9.998741276738750683e-01 9.998741276738750683e-01 9.998741276738750683e-01 9.998741276738750683e-01 9.998741276738750683e-01 9.998741276738750683e-01 9.998741276738750683e-01 9.998741276738750683e-01 1.586596383480792793e-02
9.994965423831850826e-01 9.994965423831850826e-01 9.994965423831850826e-01 9.994965423831850826e-01 9.994965423831850826e-01 9.994965423831850826e-01 9.994965423831850826e-01 9.994965423831850826e-01 3.172793349806764945e-02
9.988673391830079629e-01 9.988673391830079629e-01 9.988673391830079629e-01 9.988673391830079629e-01 9.988673391830079629e-01 9.988673391830079629e-01 9.988673391830079629e-01 9.988673391830079629e-01 4.758191582374229206e-02
9.979866764718844374e-01 9.979866764718844374e-01 9.979866764718844374e-01 9.979866764718844374e-01 9.979866764718844374e-01 9.979866764718844374e-01 9.979866764718844374e-01 9.979866764718844374e-01 6.342391965656450636e-02
9.968547759519423845e-01 9.968547759519423845e-01 9.968547759519423845e-01 9.968547759519423845e-01 9.968547759519423845e-01 9.968547759519423845e-01 9.968547759519423845e-01 9.968547759519423845e-01 7.924995685678846991e-02
9.954719225730845888e-01 9.954719225730845888e-01 9.954719225730845888e-01 9.954719225730845888e-01 9.954719225730845888e-01 9.954719225730845888e-01 9.954719225730845888e-01 9.954719225730845888e-01 9.505604330418265802e-02
9.938384644612541230e-01 9.938384644612541230e-01 9.938384644612541230e-01 9.938384644612541230e-01 9.938384644612541230e-01 9.938384644612541230e-01 9.938384644612541230e-01 9.938384644612541230e-01 1.108381999010110280e-01
9.919548128307953405e-01 9.919548128307953405e-01 9.919548128307953405e-01 9.919548128307953405e-01 9.919548128307953405e-01 9.919548128307953405e-01 9.919548128307953405e-01 9.919548128307953405e-01 1.265924535737492640e-01
9.898214418809326842e-01 9.898214418809326842e-01 9.898214418809326842e-01 9.898214418809326842e-01 9.898214418809326842e-01 9.898214418809326842e-01 9.898214418809326842e-01 9.898214418809326842e-01 1.423148382732851436e-01
9.874388886763942885e-01 9.874388886763942885e-01 9.874388886763942885e-01 9.874388886763942885e-01 9.874388886763942885e-01 9.874388886763942885e-01 9.874388886763942885e-01 9.874388886763942885e-01 1.580013959733499174e-01
9.848077530122080203e-01 9.848077530122080203e-01 9.848077530122080203e-01 9.848077530122080203e-01 9.848077530122080203e-01 9.848077530122080203e-01 9.848077530122080203e-01 9.848077530122080203e-01 1.736481776669303589e-01
9.819286972627067067e-01 9.819286972627067067e-01 9.819286972627067067e-01 9.819286972627067067e-01 9.819286972627067067e-01 9.819286972627067067e-01 9.819286972627067067e-01 9.819286972627067067e-01 1.892512443604101868e-01
9.788024462147787430e-01 9.788024462147787430e-01 9.788024462147787430e-01 9.788024462147787430e-01 9.788024462147787430e-01 9.788024462147787430e-01 9.788024462147787430e-01 9.788024462147787430e-01 2.048066680651906835e-01
