6.27867e-006	6.27867e-006	8.87938e-006	1
0.112988	0.112988	0.159789	0.974133
0.30692	0.30692	0.434051	0.78943
0.345034	0.345034	0.487952	0.723744
0.479872	0.479872	0.678641	0.280879
0.469994	0.469994	0.664672	0.341208
0.157603	0.157603	0.222885	0.949023
0.29286	0.29286	0.414166	0.810514
0.0642534	0.0642534	0.090868	0.991709
0.384106	0.384106	0.543208	0.640196
0.461745	0.461745	0.653007	0.383621
0.10078	0.10078	0.142525	0.979476
0.0247832	0.0247832	0.0350487	0.998771
0.191162	0.191162	0.270344	0.924028
0.129318	0.129318	0.182883	0.965975
0.141617	0.141617	0.200277	0.959051
0.481496	0.481496	0.680938	0.269533
0.485359	0.485359	0.686401	0.240225
0.406433	0.406433	0.574784	0.58245
0.311039	0.311039	0.439875	0.782955
0.475068	0.475068	0.671848	0.311835
0.123035	0.123035	0.173998	0.969252
0.424655	0.424655	0.600553	0.527894
0.445901	0.445901	0.630599	0.452427
0.205635	0.205635	0.290812	0.911513
0.195978	0.195978	0.277154	0.919984
0.471726	0.471726	0.667122	0.331508
0.458293	0.458293	0.648124	0.399838
0.498713	0.498713	0.705286	0.0717148
0.254725	0.254725	0.360235	0.860501
0.317685	0.317685	0.449275	0.772207
0.499899	0.499899	0.706964	0.0201001
0.263106	0.263106	0.372088	0.850354
0.284674	0.284674	0.40259	0.822097
0.297894	0.297894	0.421286	0.803142
0.456379	0.456379	0.645417	0.408501
0.325864	0.325864	0.460841	0.758453
0.00746575	0.00746575	0.0105582	0.999889
0.136407	0.136407	0.192909	0.962067
0.491419	0.491419	0.694972	0.18447
0.250463	0.250463	0.354209	0.86549
0.4198	0.4198	0.593687	0.543206
0.355505	0.355505	0.50276	0.703182
0.41023	0.41023	0.580152	0.571705
0.454081	0.454081	0.642167	0.41862
0.27703	0.27703	0.391779	0.832477
0.488303	0.488303	0.690564	0.215038
0.371835	0.371835	0.525854	0.668548
0.329464	0.329464	0.465932	0.752206
0.499478	0.499478	0.706368	0.0456932
0.486842	0.486842	0.688499	0.2279
0.497298	0.497298	0.703285	0.103827
0.47789	0.47789	0.675839	0.294081
0.448075	0.448075	0.633673	0.443753
0.0760826	0.0760826	0.107597	0.988355
0.269942	0.269942	0.381755	0.84174
0.437279	0.437279	0.618405	0.484922
0.464276	0.464276	0.656585	0.371203
0.5	0.5	0.707107	0.000881237
0.496397	0.496397	0.702012	0.119829
0.429865	0.429865	0.60792	0.51075
0.376118	0.376118	0.531911	0.658894
0.379152	0.379152	0.536202	0.651901
0.49254	0.49254	0.696556	0.172102
0.396018	0.396018	0.560054	0.610475
0.441409	0.441409	0.624246	0.469716
0.336452	0.336452	0.475815	0.739729
0.0126977	0.0126977	0.0179573	0.999677
0.108078	0.108078	0.152845	0.976359
0.0553719	0.0553719	0.0783076	0.993849
0.468067	0.468067	0.661947	0.351643
0.39076	0.39076	0.552619	0.623879
0.232741	0.232741	0.329146	0.885057
0.482828	0.482828	0.682823	0.25982
0.466302	0.466302	0.65945	0.360904
0.0177676	0.0177676	0.0251271	0.999368
0.0441912	0.0441912	0.0624958	0.996087
0.350407	0.350407	0.49555	0.713345
0.341115	0.341115	0.482409	0.731138
0.433875	0.433875	0.613592	0.497001
0.494478	0.494478	0.699297	0.148215
0.48417	0.48417	0.684719	0.249637
0.212301	0.212301	0.300238	0.905381
0.498027	0.498027	0.704317	0.0887402
0.225794	0.225794	0.319321	0.892226
0.172563	0.172563	0.244041	0.938556
0.0344993	0.0344993	0.0487894	0.997617
0.0890788	0.0890788	0.125977	0.984002
0.289153	0.289153	0.408925	0.815819
0.417103	0.417103	0.589873	0.551453
0.167738	0.167738	0.237218	0.942048
0.473601	0.473601	0.669772	0.32064
0.499249	0.499249	0.706045	0.0547923
0.240454	0.240454	0.340054	0.876771
0.16303	0.16303	0.230559	0.945349
0.495669	0.495669	0.700982	0.131333
0.489391	0.489391	0.692104	0.204903
0.148226	0.148226	0.209624	0.955048
0.361543	0.361543	0.511299	0.690758
0.183477	0.183477	0.259475	0.930239
