1.992016	3.008016	2.000016	
1.984032	3.000032	2.000032	
2.000032	2.984032	2.000032	
1.97608	2.99208	2.00008	
1.99208	2.97608	2.00008	
1.952288	3.000288	2.000288	
1.96816	2.98416	2.00016	
1.98416	2.96816	2.00016	
2.000288	2.952288	2.000288	
1.9444	2.9924	2.0004	
1.960272	2.976272	2.000272	
1.976272	2.960272	2.000272	
1.9924	2.9444	2.0004	
1.9208	3.0008	2.0008	
1.936544	2.984544	2.000544	
1.952416	2.968416	2.000416	
1.968416	2.952416	2.000416	
1.984544	2.936544	2.000544	
2.0008	2.9208	2.0008	
1.912976	2.992976	2.000976	
1.92872	2.97672	2.00072	
1.944592	2.960592	2.000592	
1.960592	2.944592	2.000592	
1.97672	2.92872	2.00072	
1.992976	2.912976	2.000976	
1.889568	3.001568	2.001568	
1.905184	2.985184	2.001184	
1.920928	2.968928	2.000928	
1.9368	2.9528	2.0008	
1.9528	2.9368	2.0008	
1.968928	2.920928	2.000928	
1.985184	2.905184	2.001184	
2.001568	2.889568	2.001568	
1.881808	2.993808	2.001808	
1.897424	2.977424	2.001424	
1.913168	2.961168	2.001168	
1.92904	2.94504	2.00104	
1.94504	2.92904	2.00104	
1.961168	2.913168	2.001168	
1.977424	2.897424	2.001424	
1.993808	2.881808	2.001808	
1.858592	3.002592	2.002592	
1.87408	2.98608	2.00208	
1.889696	2.969696	2.001696	
1.90544	2.95344	2.00144	
1.921312	2.937312	2.001312	
1.937312	2.921312	2.001312	
1.95344	2.90544	2.00144	
1.969696	2.889696	2.001696	
1.98608	2.87408	2.00208	
2.002592	2.858592	2.002592	
1.850896	2.994896	2.002896	
1.866384	2.978384	2.002384	
1.882	2.962	2.002	
1.897744	2.945744	2.001744	
1.913616	2.929616	2.001616	
1.929616	2.913616	2.001616	
1.945744	2.897744	2.001744	
1.962	2.882	2.002	
1.978384	2.866384	2.002384	
1.994896	2.850896	2.002896	
1.827872	3.003872	2.003872	
1.843232	2.987232	2.003232	
1.85872	2.97072	2.00272	
1.874336	2.954336	2.002336	
1.89008	2.93808	2.00208	
1.905952	2.921952	2.001952	
1.921952	2.905952	2.001952	
1.93808	2.89008	2.00208	
1.954336	2.874336	2.002336	
1.97072	2.85872	2.00272	
1.987232	2.843232	2.003232	
2.003872	2.827872	2.003872	
1.82024	2.99624	2.00424	
1.8356	2.9796	2.0036	
1.851088	2.963088	2.003088	
1.866704	2.946704	2.002704	
1.882448	2.930448	2.002448	
1.89832	2.91432	2.00232	
1.91432	2.89832	2.00232	
1.930448	2.882448	2.002448	
1.946704	2.866704	2.002704	
1.963088	2.851088	2.003088	
1.9796	2.8356	2.0036	
1.99624	2.82024	2.00424	
1.797408	3.005408	2.005408	
1.81264	2.98864	2.00464	
1.828	2.972	2.004	
1.843488	2.955488	2.003488	
1.859104	2.939104	2.003104	
1.874848	2.922848	2.002848	
1.89072	2.90672	2.00272	
1.90672	2.89072	2.00272	
1.922848	2.874848	2.002848	
1.939104	2.859104	2.003104	
1.955488	2.843488	2.003488	
1.972	2.828	2.004	
1.98864	2.81264	2.00464	
2.005408	2.797408	2.005408	
1.78984	2.99784	2.00584	
1.805072	2.981072	2.005072	
1.820432	2.964432	2.004432	
1.83592	2.94792	2.00392	
1.851536	2.931536	2.003536	
1.86728	2.91528	2.00328	
1.883152	2.899152	2.003152	
1.899152	2.883152	2.003152	
1.91528	2.86728	2.00328	
1.931536	2.851536	2.003536	
1.94792	2.83592	2.00392	
1.964432	2.820432	2.004432	
1.981072	2.805072	2.005072	
1.99784	2.78984	2.00584	
1.7672	3.0072	2.0072	
1.782304	2.990304	2.006304	
1.797536	2.973536	2.005536	
1.812896	2.956896	2.004896	
1.828384	2.940384	2.004384	
1.844	2.924	2.004	
1.859744	2.907744	2.003744	
1.875616	2.891616	2.003616	
1.891616	2.875616	2.003616	
1.907744	2.859744	2.003744	
1.924	2.844	2.004	
1.940384	2.828384	2.004384	
1.956896	2.812896	2.004896	
1.973536	2.797536	2.005536	
1.990304	2.782304	2.006304	
2.0072	2.7672	2.0072	
1.759696	2.999696	2.007696	
1.7748	2.9828	2.0068	
1.790032	2.966032	2.006032	
