54	61	40	68	21	54	10	53	59	59	22	51	64	52	25	84	81	99	68	10	17	37	100	82	12	54	49	18	26	47	83	88	50	11	32	55	75	84	70	55	36	78	10	94	58	66	78	63	62	25	22	57	27	71	10	75	83	92	54	14	47	47	71	79	91	35	55	62	96	19	49	53	29	41	92	83	35	88	11	66	76	52	65	97	77	89	79	98	36	27	19	90	73	13	97	99	42	60	75	32	15	75	73	45	24	99	70	77	23	95	13	14	24	62	17	23	32	68	81	59	90	11	96	38	46	22	25	92	52	15	64	65	18	68	82	100	99	42	49	26	56	17	32	48	82	38	71	91	13	63	89	29	66	17	70	14	33	35	95	28	64	28	17	34	87	37	39	53	41	81	65	48	39	22	83	79	77	62	90	23	77	89	49	86	97	83	46	85	52	78	78	33	42	70	32	32	62	60	59	34	12	14	11	53	29	30	91	54	37	90	36	73	80	41	84	99	22	100	78	69	45	49	99	22	64	21	79	29	93	12	76	60	86	51	56	25	36	25	95	61	49	81	32	95	19	12	54	74	74	74	54	38	37	39	13	98	94	74	16	21	78	83	71	99	88	65	57	51	88	59	98	82	94	92	17	67	68	46	82	18	95	44	10	21	80	25	14	21	24	35	26	79	71	23	51	76	79	62	18	63	39	98	77	95	38	32	65	38	90	48	13	27	86	17	44	30	97	95	24	42	33	12	73	62	52	83	31	14	30	64	86	52	10	11	37	44	97	31	97	82	87	81	45	54	94	23	15	90	15	51	66	72	10	74	77	65	25	69	36	35	60	22	91	35	31	32	14	32	66	76	28	68	64	94	99	81	30	43	77	78	88	39	28	45	95	25	15	40	85	90	58	53	44	76	13	30	81	12	62	33	19	19	32	77	100	48	47	19	90	13	53	52	76	45	71	11	55	20	16	35	86	100	78	39	37	27	63	17	64	22	71	75	75	45	24	37	11	26	53	99	12	96	62	70	45	72	20	59	98	62	86	39	24	67	56	94	77	99	64	39	55	51	57	57	42	38	28	63	57	20	71	16	26	70	11	50	30	57	20	62	20	45	33	70	83	95	92	63	41	11	68	33	100	83	31	76	85	65	25	63	
38	10	83	97	58	38	40	44	61	69	55	29	66	42	17	76	46	18	30	73	86	21	43	21	19	83	56	62	64	75	76	86	52	29	10	50	59	73	73	14	43	67	30	19	31	78	29	73	50	12	44	40	49	89	41	55	53	99	66	80	80	99	15	29	33	84	73	51	12	84	73	56	22	88	40	98	12	75	36	99	87	57	82	97	86	78	49	83	97	41	93	35	98	25	87	55	58	18	75	21	84	13	98	23	28	65	22	41	99	74	32	74	95	46	85	83	23	38	23	66	26	20	32	47	98	94	48	18	70	58	24	80	70	11	19	62	77	38	36	87	76	36	68	43	68	21	57	65	87	48	68	25	86	91	17	10	49	15	14	81	24	72	94	61	52	46	79	75	88	62	39	87	98	85	71	40	78	64	39	82	45	33	54	26	24	98	24	85	95	39	32	71	10	55	31	72	48	41	73	22	91	42	85	42	72	20	96	97	81	46	88	30	87	73	10	62	68	22	75	13	75	86	84	27	55	100	22	39	74	18	61	55	27	64	52	80	47	83	75	10	89	92	10	22	95	21	61	95	48	11	52	54	21	30	38	62	37	60	85	16	77	80	91	82	54	84	84	85	65	51	37	88	44	82	14	66	57	69	70	37	65	87	34	11	37	30	33	33	69	85	100	38	83	29	70	63	23	17	65	20	23	29	67	28	87	51	68	11	74	26	66	36	11	18	87	55	77	76	60	42	93	57	98	87	16	56	34	68	52	92	68	54	58	20	14	87	20	53	39	41	20	88	37	92	84	18	35	85	80	54	57	76	46	47	41	61	18	60	29	74	41	60	39	45	72	78	75	81	26	10	52	23	38	65	51	30	83	80	10	65	30	40	18	95	32	64	33	20	78	60	44	23	11	95	46	53	15	21	39	10	85	72	36	70	78	16	29	77	35	98	66	31	80	61	84	18	82	38	93	90	45	73	67	74	37	98	62	64	74	51	77	88	72	57	20	62	71	68	70	25	88	43	41	94	67	45	20	38	19	84	87	29	80	67	44	11	26	42	78	44	48	37	75	51	89	12	81	87	27	100	26	33	91	14	57	79	71	24	94	18	38	74	70	65	51	74	87	69	67	60	57	81	75	17	26	62	58	53	46	62	
68	32	84	11	67	34	73	25	50	52	42	90	15	64	86	65	94	33	17	60	68	75	29	69	47	83	68	26	45	18	34	76	77	25	47	17	76	58	31	89	28	78	41	28	56	93	22	60	100	72	47	59	64	11	21	39	87	28	82	96	74	18	75	77	58	29	78	90	91	23	46	61	28	13	86	32	23	28	81	74	81	39	53	21	22	48	40	75	11	82	98	32	49	49	46	80	10	98	30	54	12	13	34	92	79	42	38	76	76	11	69	95	47	21	53	89	93	36	21	73	73	44	20	16	61	18	11	24	20	98	80	16	69	94	43	40	92	26	71	99	96	73	21	71	58	88	40	43	53	94	46	62	23	38	12	50	50	92	76	36	50	72	98	11	76	63	17	24	49	44	77	19	31	69	46	51	27	83	54	100	90	68	73	41	71	17	91	99	42	65	93	87	79	98	51	32	21	25	100	23	36	81	59	41	14	57	58	67	57	57	41	57	82	19	50	56	66	91	27	58	61	97	24	18	86	72	58	80	25	68	23	57	97	61	53	48	71	70	100	11	95	82	56	52	51	48	43	16	61	74	39	71	25	85	34	73	27	76	24	91	100	80	19	100	55	24	78	31	64	89	76	91	87	35	53	39	19	12	21	46	15	46	98	37	89	89	48	71	71	16	88	18	19	42	34	37	84	37	31	10	20	12	100	78	22	82	32	28	62	71	16	88	79	45	72	93	95	15	86	91	80	63	31	72	20	64	81	79	44	37	41	50	25	97	98	90	60	52	17	100	10	44	62	54	90	90	93	91	13	79	60	31	95	41	41	78	71	69	67	55	29	75	39	39	58	76	69	32	73	94	88	45	70	28	61	75	31	87	25	41	83	94	33	16	93	51	11	70	27	53	23	26	93	76	99	66	11	46	44	10	11	18	61	15	67	14	50	55	37	39	79	91	46	68	29	86	86	18	76	48	49	69	88	21	10	77	81	25	32	53	39	91	54	87	48	52	88	27	58	88	100	80	76	95	65	89	100	97	82	70	63	22	77	10	50	37	88	51	58	52	86	82	32	66	90	55	73	23	90	81	47	23	13	28	75	26	81	18	50	64	21	69	90	75	47	94	87	68	64	27	37	98	42	73	21	93	66	54	36	45	
65	58	90	83	76	77	52	29	13	46	48	12	10	29	71	75	68	10	77	72	93	73	44	64	53	17	74	91	91	89	16	14	85	80	85	50	93	41	38	12	82	52	95	61	41	79	50	98	22	73	93	51	36	31	96	39	57	37	65	87	67	22	58	52	15	17	95	80	31	49	56	45	74	40	46	68	23	86	57	56	10	57	83	21	64	34	50	100	99	72	96	59	17	23	36	42	15	96	72	54	34	72	73	59	94	43	30	68	52	88	50	19	10	79	37	50	79	62	38	49	43	91	84	86	27	33	63	25	84	67	83	43	10	40	85	66	70	26	57	85	96	70	67	45	61	99	64	65	85	40	40	53	60	71	65	34	66	37	48	46	55	55	36	27	67	86	30	72	13	39	97	25	53	19	12	22	31	92	47	100	80	99	22	55	64	91	43	43	33	45	80	68	15	31	59	59	75	16	82	20	86	48	22	54	30	13	47	46	28	84	36	90	47	96	31	79	24	77	30	69	12	76	33	86	70	87	90	16	58	34	59	62	35	10	50	47	16	84	98	71	47	97	30	63	52	29	29	66	69	49	88	99	50	93	87	42	84	22	20	53	94	10	59	86	67	93	13	15	22	18	53	99	36	28	17	83	82	95	96	45	81	79	33	22	86	97	68	76	26	76	68	77	100	17	82	10	32	56	41	61	12	41	25	15	96	88	63	81	56	25	46	88	27	84	12	26	31	52	24	79	63	67	65	45	38	57	58	87	19	73	92	26	34	96	26	21	77	50	21	88	24	32	29	58	83	30	42	43	91	24	33	51	43	36	68	62	91	72	84	92	15	11	89	88	62	77	80	44	47	19	54	52	83	47	16	12	63	56	71	99	89	58	17	49	89	47	85	13	49	42	98	91	12	20	62	53	87	32	74	24	91	11	15	72	53	61	47	46	72	86	76	75	56	84	98	78	89	97	97	19	54	93	46	100	49	52	53	66	12	19	75	44	16	55	100	72	46	34	31	90	81	89	12	55	100	15	33	43	64	29	83	26	31	48	84	66	19	69	20	73	92	81	90	30	12	83	15	25	80	43	45	71	94	33	90	84	12	33	99	62	20	75	100	48	76	87	84	17	79	67	32	51	73	41	25	42	67	59	80	56	
36	96	47	16	98	50	80	61	38	33	69	30	61	88	71	73	69	82	71	21	13	93	73	47	98	13	44	68	31	28	99	39	13	92	93	44	18	65	86	93	66	52	74	40	79	80	29	69	84	18	61	15	71	87	28	73	36	17	92	81	92	96	43	91	95	100	74	94	25	67	49	99	88	33	35	93	24	62	41	92	24	78	72	87	32	23	66	40	94	52	42	12	85	97	31	39	44	35	42	58	40	84	61	21	78	44	80	49	13	93	97	42	54	29	74	34	51	67	33	45	94	39	43	12	82	23	84	15	43	94	89	42	51	90	23	75	61	14	33	24	25	76	77	56	21	43	31	28	78	38	79	68	98	18	38	87	82	55	20	33	20	54	77	35	29	17	83	14	52	52	87	18	32	78	51	52	19	72	85	94	66	87	100	74	32	43	82	53	41	82	29	66	41	39	63	74	88	50	45	80	46	69	33	53	40	56	40	92	99	59	38	53	97	23	14	20	13	41	62	80	41	98	76	53	95	75	75	35	66	92	92	60	25	43	25	56	65	64	78	71	57	54	90	53	24	79	93	91	17	15	38	39	36	31	46	23	78	22	68	34	35	20	28	35	38	57	35	44	49	52	64	11	63	10	38	44	21	35	25	55	82	95	59	76	59	67	97	91	99	93	20	84	75	40	86	65	78	30	69	75	58	39	54	20	50	70	100	26	26	39	17	85	19	68	46	88	52	51	85	58	24	57	21	79	47	95	41	80	62	60	96	46	67	45	15	47	92	23	53	40	15	87	93	16	84	50	53	77	66	60	68	75	49	68	26	94	16	67	61	11	96	55	80	26	75	86	23	22	80	36	56	83	54	98	97	49	17	50	14	37	24	36	67	46	38	86	16	100	48	40	22	47	72	87	55	43	99	70	76	55	60	66	37	92	90	93	79	46	22	77	22	90	99	30	98	57	50	29	68	36	75	79	31	18	72	56	58	12	25	17	69	100	67	15	89	23	66	96	67	48	75	87	88	51	63	62	47	61	22	36	51	33	81	71	24	75	54	18	71	57	74	12	37	19	81	54	91	61	43	80	81	15	89	45	34	12	55	98	43	30	38	45	95	48	95	53	39	91	28	49	52	23	97	58	37	42	85	37	77	99	
26	86	61	42	11	86	93	97	61	67	71	72	48	70	46	17	23	79	64	50	87	78	73	23	89	17	63	18	72	83	78	61	99	25	33	47	78	64	98	57	74	39	74	91	42	53	40	63	62	87	25	42	43	33	44	81	50	34	30	46	63	46	32	46	30	16	26	54	53	85	32	55	25	64	56	21	15	19	25	90	81	60	59	95	18	66	90	52	40	22	30	41	72	28	64	34	12	98	81	52	52	83	57	12	48	97	35	57	58	62	23	67	24	17	96	37	75	33	16	76	97	24	30	97	93	100	11	95	28	49	45	72	10	20	37	61	69	24	66	29	90	56	93	12	33	96	62	36	16	47	41	44	88	77	63	98	21	94	20	75	14	90	30	34	37	89	66	92	45	100	92	58	91	64	98	51	38	32	39	21	75	31	96	52	63	57	77	63	62	99	96	25	24	44	97	93	46	45	81	37	94	47	47	58	70	85	34	12	67	25	68	67	64	40	25	13	38	20	92	21	78	81	35	79	82	51	21	47	28	99	25	28	58	54	44	16	72	79	52	26	22	27	89	20	63	47	77	72	19	57	37	66	38	95	94	63	44	93	18	66	42	68	92	85	15	47	32	59	83	97	11	97	15	19	81	35	51	90	43	80	21	75	91	54	33	13	53	58	89	43	15	43	28	57	68	39	73	98	54	57	30	48	29	18	72	86	22	82	73	40	12	77	23	77	33	97	68	88	51	67	85	38	37	96	84	77	34	34	80	42	68	15	11	85	55	66	53	82	34	76	61	44	17	66	69	64	11	29	85	55	71	17	25	91	26	23	74	13	13	83	100	100	30	60	48	28	77	95	18	79	22	73	84	97	99	35	17	53	40	31	83	47	11	10	30	16	84	75	93	41	48	28	54	21	13	44	100	74	41	36	95	68	87	90	100	29	27	48	48	37	70	94	22	26	88	13	59	16	22	92	85	14	59	88	39	32	50	32	18	81	77	17	44	22	90	61	98	47	54	90	17	17	36	47	26	62	58	75	82	74	40	99	37	91	63	72	64	24	59	70	40	26	30	99	20	63	36	46	54	21	44	82	17	89	91	27	80	21	78	80	47	61	37	83	17	71	80	23	46	19	31	40	26	76	18	72	14	31	93	61	
40	15	86	35	18	31	63	16	95	16	90	56	40	74	37	20	11	100	78	20	81	12	82	59	88	39	71	77	55	69	58	26	75	49	21	90	28	61	85	64	28	68	62	85	35	39	99	92	84	31	74	33	100	70	100	48	64	76	88	86	74	20	71	96	61	25	64	80	14	87	98	49	65	89	30	88	71	58	63	72	28	17	93	89	68	47	83	12	31	24	42	90	97	57	88	25	29	60	67	62	67	16	55	81	62	91	94	73	23	79	64	63	38	50	79	75	16	52	96	34	43	19	61	66	31	26	84	93	100	13	86	37	65	21	59	61	89	36	81	99	19	22	97	37	87	85	75	82	30	35	86	32	17	72	96	73	26	10	63	57	16	96	48	35	90	45	20	53	54	96	46	40	79	80	44	96	45	51	22	64	28	10	37	86	32	84	41	72	28	78	32	30	46	20	16	43	93	78	99	16	62	67	73	25	14	12	57	85	17	59	88	25	32	98	45	19	60	54	50	61	25	80	36	59	29	10	72	52	16	28	76	54	87	78	58	59	40	87	54	80	43	68	87	78	51	72	74	14	17	50	66	69	68	13	66	39	77	13	81	83	70	18	94	71	29	51	24	71	74	90	82	83	20	40	96	64	30	72	53	97	39	76	57	94	94	50	87	16	88	31	28	32	21	48	19	92	21	80	89	55	100	77	28	82	41	85	88	48	65	77	15	49	51	19	88	16	90	43	45	74	84	81	26	75	49	50	65	60	10	41	29	19	40	17	31	90	38	65	84	91	19	57	87	81	12	38	52	94	66	71	63	90	24	14	38	92	25	65	92	15	51	60	36	49	51	80	63	28	41	32	89	98	87	92	67	56	89	90	42	99	55	81	57	26	77	57	96	96	72	47	17	52	34	83	72	25	55	42	11	91	30	30	32	47	42	97	98	21	17	29	35	83	53	62	73	34	14	20	55	22	75	52	90	72	89	50	28	96	25	24	23	56	42	18	12	98	80	53	52	65	36	59	21	59	79	47	20	78	72	46	30	33	24	69	84	67	79	26	69	70	91	10	55	10	89	92	87	25	80	96	90	19	56	19	32	71	58	38	46	100	90	89	77	46	20	62	67	32	45	86	36	41	72	35	13	44	85	38	52	34	
75	47	44	27	67	21	97	55	14	49	43	48	95	86	22	38	21	90	88	92	15	98	11	46	43	67	22	46	36	54	40	75	15	99	54	69	15	35	93	22	26	65	35	36	42	88	94	18	52	76	53	31	50	57	20	100	22	52	81	98	57	78	25	84	70	33	49	64	72	82	73	69	50	31	69	35	16	30	83	87	86	39	37	53	11	59	38	32	72	95	11	43	99	14	19	86	19	25	95	20	88	24	28	74	32	78	78	10	29	21	58	92	72	24	14	98	73	33	93	16	49	45	85	57	79	29	32	69	40	35	81	25	39	42	25	73	43	38	70	12	84	79	26	57	95	81	65	92	37	65	15	81	30	97	54	22	75	10	61	48	14	61	67	62	18	73	58	72	13	26	97	56	68	95	49	10	47	61	74	11	77	46	29	17	43	67	100	13	23	16	89	17	96	21	52	97	83	40	57	45	41	54	84	28	85	61	17	20	99	87	55	99	35	55	29	96	32	38	10	86	23	66	52	85	15	12	96	91	94	35	10	14	11	91	67	100	47	99	12	44	62	95	95	28	36	20	28	23	29	54	83	71	50	39	76	67	79	43	47	12	48	18	22	56	86	73	68	95	26	62	81	33	72	20	10	74	68	19	12	56	45	70	49	14	82	19	91	31	29	15	96	72	38	99	56	22	80	72	43	51	91	96	78	97	82	14	100	50	61	40	49	69	11	64	84	90	98	42	45	88	47	26	73	21	71	79	67	11	98	45	61	95	68	83	15	60	44	26	98	42	18	25	23	90	10	26	82	87	82	56	24	38	71	52	89	17	45	45	22	81	10	63	64	65	91	26	27	75	53	75	94	88	16	28	33	27	65	99	20	97	100	23	23	57	38	94	58	84	61	86	95	27	91	45	74	76	86	45	28	76	68	47	32	47	17	76	33	33	37	79	39	63	36	20	61	99	20	29	59	83	10	57	21	43	57	49	83	69	36	13	89	35	75	77	22	95	32	91	80	67	84	58	64	22	70	66	39	78	13	16	59	73	71	28	15	24	44	32	96	98	73	15	46	59	29	62	62	69	24	34	95	14	59	69	100	50	13	58	58	80	58	81	30	39	73	37	99	32	12	88	10	50	13	81	49	85	95	22	85	18	
30	24	17	89	73	66	60	23	87	18	54	64	16	84	25	23	25	45	91	90	94	40	41	61	88	10	84	10	52	58	78	21	86	84	67	35	30	54	81	16	41	68	46	13	60	16	33	68	20	88	12	97	24	85	18	100	49	37	56	23	27	75	32	34	39	96	99	42	28	18	58	47	89	58	46	87	58	93	42	80	15	31	16	71	72	38	62	67	83	40	92	60	91	78	35	58	47	29	85	32	76	15	96	99	22	59	47	66	90	39	46	42	97	22	51	54	27	42	22	35	88	96	21	15	32	72	82	31	89	63	87	35	36	33	36	40	72	71	39	81	63	32	91	92	15	89	99	57	34	51	76	52	18	59	41	97	57	98	36	43	67	33	40	34	92	78	44	59	60	36	66	73	32	76	26	10	60	98	17	59	99	14	41	84	75	50	35	48	98	58	20	60	71	40	23	26	45	26	47	85	78	68	90	100	37	78	46	82	70	25	46	91	79	99	17	53	91	90	85	41	97	73	95	52	47	49	77	35	78	100	25	96	82	73	88	28	78	98	23	97	72	30	95	76	47	37	89	41	27	56	80	51	77	57	40	11	63	88	17	50	56	42	48	37	30	67	16	67	21	58	88	94	10	21	88	39	62	77	45	20	45	83	23	69	87	96	62	27	80	72	92	19	31	12	42	36	89	88	24	77	50	28	86	49	70	42	78	18	95	36	55	20	56	44	41	40	11	59	42	22	88	36	57	28	12	25	43	65	90	68	11	73	55	51	62	76	34	40	77	92	54	73	38	38	14	91	61	17	15	52	27	42	48	61	52	43	91	78	17	47	46	19	59	92	93	26	50	20	83	61	30	68	55	51	80	25	49	56	58	88	47	51	86	14	48	87	68	30	71	13	44	14	80	99	35	78	22	44	100	34	81	54	55	65	63	39	88	47	21	13	52	75	26	23	76	16	50	14	27	42	88	32	35	48	27	87	59	75	33	80	31	38	42	46	38	71	77	89	45	14	90	97	85	22	73	81	14	26	55	46	12	23	97	63	90	29	76	14	31	49	69	59	46	28	16	42	80	71	30	81	92	34	22	56	80	37	40	71	43	35	43	19	24	91	67	41	47	68	59	47	79	58	41	79	57	39	24	61	88	54	
97	42	58	82	39	65	79	13	95	40	97	68	97	93	18	94	64	76	12	28	89	26	43	56	65	95	46	13	78	82	79	21	76	63	70	48	44	44	38	78	42	31	71	13	94	25	35	99	82	100	28	87	62	24	42	75	88	64	86	77	81	71	30	58	43	87	64	100	55	19	35	84	56	37	98	33	66	42	33	62	69	33	50	14	17	58	80	57	15	89	16	14	70	69	18	18	58	20	73	25	26	16	27	61	72	64	54	61	75	39	41	93	42	73	39	54	27	59	45	71	45	88	53	93	69	21	89	52	84	69	26	10	28	66	17	83	71	29	13	90	90	71	37	26	67	12	98	49	65	41	78	75	33	83	34	47	11	23	13	80	10	77	14	97	97	30	65	53	69	23	22	70	78	55	93	51	11	78	20	51	82	83	91	42	46	59	87	60	75	36	86	55	49	82	62	37	78	64	71	65	14	29	92	86	77	75	88	69	13	40	71	81	54	67	68	90	60	20	68	80	79	32	67	98	19	86	18	27	58	46	56	98	94	52	79	65	20	85	72	37	19	31	44	62	26	25	10	24	21	82	36	83	12	61	22	19	72	45	53	66	90	24	18	23	82	21	25	100	59	99	18	61	36	87	15	99	100	24	67	16	86	90	80	67	73	98	10	87	17	47	94	76	35	36	30	93	36	21	60	50	80	69	14	34	89	41	46	69	62	52	33	47	35	50	16	42	53	15	40	67	74	79	69	89	86	19	43	47	25	100	95	32	67	51	60	49	58	56	36	58	63	55	73	56	31	89	17	35	30	23	63	37	56	88	74	70	78	16	25	42	24	25	15	83	45	43	54	83	86	54	63	12	74	92	29	47	78	29	84	74	12	30	17	75	42	33	23	98	68	77	66	23	63	97	77	100	31	44	36	77	34	52	82	65	67	87	97	12	99	74	49	65	99	71	28	95	32	90	16	63	73	31	39	31	79	73	59	39	30	92	59	13	23	76	74	78	95	76	15	70	50	89	14	63	93	74	78	75	67	95	42	33	81	70	35	68	99	85	35	49	18	79	46	72	95	46	44	83	35	33	12	78	40	12	41	53	90	13	47	31	45	12	66	31	55	33	18	66	90	42	35	73	10	42	27	37	82	23	75	11	
