6.825784834141894117e-03	2.305884314302510951e-01	4.371854492708991402e-01
3.708368581332192881e-02	4.201233345457893176e-01	1.592595338085106005e-01
3.493224666165704179e-02	2.945654478763077289e-01	2.703594573165458703e-01
5.142614081207752541e-02	5.905028356693886593e-01	4.784852046221389592e-03
1.437129445837543318e-01	2.340934361880689096e-01	1.370730651506534559e-01
5.500651468025254953e-01	6.324602789207016407e-02	6.848600925787038003e-03
2.257367139539976919e-01	9.912753440668756189e-02	2.100371662173446397e-01
1.414440063352813935e-02	3.022381391147801466e-01	3.313078725789223578e-01
4.051541557515938446e-02	4.686741232186308337e-01	1.141178032919588081e-01
9.412276548251273522e-02	2.969475279990214656e-01	1.482767424298953307e-01
1.394095840742404224e-02	6.372077866244069133e-01	8.367520516225190885e-02
1.576656429992244826e-02	5.590126903456467122e-01	1.267635072844642274e-01
3.417876536793340025e-01	1.160928164443994492e-01	7.464996047003771840e-02
5.869123548883895675e-02	1.896301741551527364e-01	3.222717910037020683e-01
5.218331975834266528e-02	3.912777896753629192e-01	1.460412997162670312e-01
3.754931783172981707e-01	1.301123030722873275e-01	2.651418793467140780e-02
8.055208670403643523e-02	1.621654444618588972e-02	5.888388081551545472e-01
6.175145538269282558e-02	3.491667705597693017e-01	1.605982475477865101e-01
3.303284856474654752e-01	3.325149875776228781e-02	2.429079615034318573e-01
2.336038560534724196e-01	2.295378370359341461e-02	3.651691103135025762e-01
5.910986611066293937e-03	1.895910574362177914e-01	4.876965066558419659e-01
7.542875834962873283e-01	1.209950942249831546e-02	2.150491645512738609e-02
2.169573333452590180e-02	6.232063029671527365e-01	6.327111776289531808e-02
3.871302761129337151e-03	6.932233204583088115e-01	1.051798694632387760e-01
9.302572626839154812e-02	4.009704695253564766e-01	6.177651863049564429e-02
7.411183905065117476e-03	2.655802534742721654e-01	3.985669758769270210e-01
7.409092709034124750e-03	5.134516170831698867e-01	1.973685301333016895e-01
5.725371375469417989e-01	4.014201834501689159e-02	4.298343041826064442e-02
3.682937013923025249e-02	1.637897192352803441e-02	6.801098455490048877e-01
4.776952258871592361e-01	6.782092562292951765e-02	4.842049547590020903e-02
1.468618387867775231e-02	6.914780159109272795e-01	4.726186218032846220e-02
4.131979742512570386e-01	1.065454404321869442e-01	3.078223790964524156e-02
3.513293990680554924e-01	3.939748937519146205e-02	2.087815311381989447e-01
5.936033795294897164e-01	3.411307136361521174e-03	1.711369990622951254e-01
3.435916845443358625e-01	7.581600492533099346e-03	3.267606709350283634e-01
4.111335401864090540e-04	4.002954155546553650e-01	3.470345363779233083e-01
1.942958161871617294e-03	5.779892414337653994e-01	1.956649641351130287e-01
3.923537512193938682e-03	4.156371893316041510e-01	2.926625510979506961e-01
1.523317885143700978e-01	3.016942704604964054e-01	6.043591816962534669e-02
3.180605831322522170e-02	4.143211282328816969e-01	1.779796551431919727e-01
8.397227874357464372e-02	5.044127028741923757e-01	1.135816560876461126e-07
1.767204902445700665e-01	2.905840613244626836e-01	4.056014186301863667e-02
1.196720816114901914e-01	3.981799677165892004e-01	2.304844199374105063e-02
1.313283272148630110e-01	3.590449082932085922e-02	4.481226919523088048e-01
2.415217308528553875e-01	2.855221460028429213e-03	4.551171231768154080e-01
9.718145541994638705e-04	3.643613885091972482e-01	3.652025110238480976e-01
1.782230428154705781e-01	5.779226158044576712e-03	5.018140677106055492e-01
1.037055755398605672e-01	3.894136521811475838e-03	6.155634824228409796e-01
3.921542112604488317e-03	5.240219140597985881e-01	2.134842033594372968e-01
3.577512860980706644e-01	3.733859089849745488e-02	2.086449023869562658e-01
2.042447443791501130e-02	3.394149151624630822e-01	2.744925120904652127e-01
1.477926074996496475e-01	1.494703805017427445e-01	2.289479646410007563e-01
9.658782236021122873e-04	9.387542582869184971e-01	2.810231488671044916e-05
7.797602617541189440e-01	8.208975265941436273e-04	8.830833951810322657e-02
1.881204311796196849e-01	8.519920939949823802e-02	2.743824414510739329e-01
3.286454016381619714e-01	5.615047320429962692e-03	3.517903548766883604e-01
1.371565771738051942e-01	2.376427506314412186e-01	1.421672820981395302e-01
1.854435834454911669e-01	8.144228592638247388e-02	2.839874413198398284e-01
1.463712919659040379e-01	2.035274560475945071e-01	1.662748138782522422e-01
4.125022660637398669e-02	2.557099680671746228e-02	6.369891426830339709e-01
3.609870049914044171e-02	3.394491045310780303e-02	6.257619736913502262e-01
2.181501408061483627e-01	2.690605271179110636e-01	1.422409702223923281e-02
6.257073340072551171e-02	2.356519108291575959e-01	2.644186584550571872e-01
1.753742440363600663e-01	2.788180325801252191e-01	5.319069160564474097e-02
1.562178728700102937e-01	5.064628256714929317e-04	5.822512035678689690e-01
1.374712673540922359e-01	2.557508223947664995e-04	6.132366094571581883e-01
1.976892662948774582e-01	5.207410908785620749e-04	5.325576366983495458e-01
7.508236463963147145e-01	2.676030529866040182e-03	8.176883051928837687e-02
3.535155910902339910e-02	1.716288105378115658e-01	3.976988203299481328e-01
4.007247756441575381e-01	6.926917360041545679e-02	1.037813666233466936e-01
3.441879515780745923e-03	3.448175743609456501e-02	7.556398238690277269e-01
2.887589112372583866e-01	1.986089377905646547e-01	1.698144989000168609e-02
1.456024288506674487e-02	1.553816233207098718e-01	4.851494106777169968e-01
1.612050301416579068e-01	2.855115524248635211e-02	4.295256668329546779e-01
8.229482031799106867e-02	5.967440203645119068e-03	6.358800535708829527e-01
1.090405560255632983e-01	1.540731526419566177e-01	2.772655735606650018e-01
2.183106114005499681e-03	4.573702466565898045e-02	7.394141161215167513e-01
1.595131565259707562e-01	3.187359032136077852e-01	3.604201290123809631e-02
1.668816275887866074e-01	1.429648600578640148e-02	4.719206083040463628e-01
2.615361003510648444e-02	1.560546879171388450e-02	7.133573712679966983e-01
4.084424323366971921e-01	1.235334577895854796e-01	9.431722053560107760e-03
6.952290804388779055e-02	2.379874593338077438e-01	2.484884458616894165e-01
3.450698902224228481e-01	1.239400202781371779e-01	6.052234083121208613e-02
3.002627220012022932e-04	4.602612827748385205e-01	3.042463182680208433e-01
1.709184264135523990e-01	2.632448020575383074e-01	7.350330620732548059e-02
7.153212413331908048e-02	6.077159810113255504e-03	6.545889585819163470e-01
5.644056576671863112e-02	3.394846808011274808e-01	1.797746279091820554e-01
3.366683024164883742e-01	7.260766411687101171e-03	3.345586199918287318e-01
7.524936908918092304e-02	9.681758446288507569e-02	4.145285737398076709e-01
2.196414742851497959e-01	2.663226275294073853e-01	1.527621202983247238e-02
1.257771839578118202e-02	6.822906463810288757e-01	6.184070666673825017e-02
2.556146134639637468e-01	4.131825402741142080e-03	4.301372847038742453e-01
6.315099866634268921e-03	7.695845928767920396e-01	4.327269074694471002e-02
4.513955611817177527e-02	1.190527791964554952e-02	6.784279735833284031e-01
4.067694676635042472e-01	6.229483484564260314e-03	2.832881100184026502e-01
1.943081165830966620e-04	4.910289193408270969e-01	2.853259983940096833e-01
4.174420696449925028e-02	1.480522528138260574e-01	4.109104212858876171e-01
9.605251875375984960e-02	1.713431398354359442e-04	6.769867815823430446e-01
1.627656680476557982e-02	5.944776992464271270e-01	1.013965517306423675e-01
8.664687522602027101e-04	1.491899990757221961e-01	5.843129463193710293e-01
1.935320460652585617e-01	2.065142292738127439e-01	1.056388602983276553e-01
7.609089399745282423e-01	1.410781391806697690e-02	8.922735395848863452e-03
4.931992002319216927e-04	1.569126269843607036e-01	5.816699263984105306e-01
2.604973158391881705e-01	2.284167077640319177e-01	1.168101786047536818e-02
1.187535382413239249e-02	2.878058036689805088e-01	3.545505506265071438e-01
1.934531124895211285e-02	1.454335948305084288e-02	7.403167251078064393e-01
7.807703379931808518e-01	2.869449316168273031e-03	6.282066191094821950e-02
5.100782009003489437e-01	7.910933162734456320e-03	1.968589809087875342e-01
2.940961547496181994e-02	4.209072578028543732e-01	1.797340241681776307e-01
4.284301916327956650e-01	6.896958048422653642e-02	8.283360788512897366e-02
4.390723778694717860e-01	4.824594268197181929e-02	1.177250416667178640e-01
5.794916337088388270e-01	7.957039342028439973e-05	2.298362975578183420e-01
4.856188354789043315e-01	2.299556471548871300e-02	1.514935443189626141e-01
4.996745293946632804e-01	5.408774988039755788e-02	6.055566693759127650e-02
5.193297987468473240e-04	6.174020416896071062e-01	1.914618409479682815e-01
3.423181171849862259e-01	1.632655413595275051e-01	1.085910916365414279e-02
4.662468200877183111e-02	4.224098399991768060e-01	1.341418650669827239e-01
3.715523027365048025e-01	4.493666914456428269e-02	1.784663879601699754e-01
1.415387706780911747e-01	3.734841865290692842e-01	1.265008595491255716e-02
8.011941067181090059e-02	3.752950496076373210e-01	1.043329806733509363e-01
7.341842343782311979e-03	8.167955112292679676e-01	1.054804977536344564e-02
3.252775898638738360e-03	3.660592329462918071e-02	7.516401428505742333e-01
1.186219859217391703e-01	3.164512441288017119e-02	4.776938082346676717e-01
3.179964436855821641e-01	1.810029287817742361e-02	3.015509371113017645e-01
8.414834588671213497e-04	6.712216139634823164e-02	7.119122157306770893e-01
6.770966583288701157e-01	7.406985647016642998e-03	9.107732109477478799e-02
3.070263057122314954e-01	1.925690564704853058e-01	7.073545586547075326e-03
2.322004310453657516e-01	3.436541079187432901e-02	3.327491004096038707e-01
1.766507491465040824e-01	2.942311450617477453e-01	3.727082067582115910e-02
2.444787332651766724e-03	3.121102253435540930e-01	3.918869486987125450e-01
1.876123185331869149e-03	2.346726820135178193e-01	4.722554969481019826e-01
8.911912482190541274e-02	1.827240178602483611e-01	2.740094353762368429e-01
7.656937926698091645e-02	1.124191312366075585e-01	3.879986511521542059e-01
5.435427237265993972e-01	1.282662329010279476e-03	2.269322241931737705e-01
3.291726059544484162e-01	3.660568737877087261e-05	4.202140779814063642e-01
5.520699254485769703e-03	5.793984551325395138e-01	1.645163172619654168e-01
1.828140963310823375e-01	1.339319003830612420e-01	2.064652732801233737e-01
6.292402628138944742e-02	1.658410427833270084e-01	3.419175245089558501e-01
1.270884358548946824e-01	2.785443339526242137e-02	4.766088743888657331e-01
2.794932917910741277e-01	1.200620014921797152e-01	1.248291074486834046e-01
2.029183991723979286e-01	1.535053244832254409e-02	4.256380862156005085e-01
1.962902708460843304e-01	6.459662428891510544e-02	3.027947616811273446e-01
3.357170598676086602e-03	4.312981093850862258e-01	2.853259983940096833e-01
1.154892155729226183e-01	1.604572610180930725e-01	2.595917888458927347e-01
2.697454419267836874e-04	3.341229904950914209e-01	4.055423432390081184e-01
5.987710854369823407e-03	3.572662719338967063e-01	3.249021478594484869e-01
3.647229246180171136e-02	5.251902174012654800e-01	8.432270806366069793e-02
1.515407906479953194e-04	4.979747652286729553e-01	2.820165386037354893e-01
9.790949941092313633e-04	8.328465387896969441e-01	5.610524445653763265e-02
3.816757405759271804e-02	2.913026820843849785e-01	2.649101321064332715e-01
4.987205861062986578e-01	1.860945322872821148e-02	1.573820107413069491e-01
3.201612494896080574e-01	2.847712435130175888e-03	3.808081052904223052e-01
3.089414295539093525e-01	1.198148072853027352e-01	9.803224531881959969e-02
2.007954454074561412e-01	1.733877463531041316e-02	4.202211710889484086e-01
6.568175196647706160e-02	5.525952291753308820e-01	3.479936108020383425e-04
1.004988511372322535e-01	1.342624764586889188e-02	5.671127761826388891e-01
5.104331975271223648e-02	1.261191539999470812e-01	4.189397264928932940e-01
2.371089156699251188e-01	2.172496367622873681e-01	4.696123433042596884e-02
7.295942610591441557e-01	5.894892779485782879e-03	6.905889411849687465e-02
3.888597594758553405e-02	3.170124969857650576e-01	2.397660980311594747e-01
7.338418865474199970e-02	4.859534227092179165e-02	5.086613256055988463e-01
9.350394899401237581e-02	3.824238328879943638e-01	7.581158242759659938e-02
1.139331822581663746e-02	6.840990592485826083e-01	6.615770177302614241e-02
2.951836745272224949e-01	1.346810606358964102e-01	8.970273237516571130e-02
2.234034204084392183e-01	3.283157587920249726e-02	3.461494336690493778e-01
3.373910971238734402e-01	1.326644705676472413e-01	5.491489220387991976e-02
1.876378708929248851e-01	3.044672368191219669e-01	1.504262884739875419e-02
2.586543603051864176e-02	3.262170634235204147e-01	2.680185011682357232e-01
1.010610072482897859e-01	1.344567312609118992e-01	3.154156396027417153e-01
1.112152043264780787e-01	1.460301026233690180e-01	2.843717108523239334e-01
7.748272355093921426e-02	2.743665395801472839e-01	1.978427179509946177e-01
3.087723899385795279e-01	1.706407100720712944e-01	3.124027672862883173e-02
9.509460275709591404e-02	1.796359163299271200e-01	2.677910973014153706e-01
1.912094167150985089e-04	8.879372488321748413e-01	4.386792760485310610e-02
5.671193795186012521e-01	2.111858986400553390e-02	1.016043450673886767e-01
1.286739681934943869e-01	1.183952635412331283e-01	2.972023329394178348e-01
4.455947984103934556e-01	1.891693492266888557e-02	1.949322766345970015e-01
2.045894064964933756e-01	8.403695879252390255e-02	2.577931071466353363e-01
1.533064612771591617e-01	2.559270986933110392e-01	1.025639313062952918e-01
8.202233022046245825e-02	9.066196079681109257e-03	6.183880165264593609e-01
2.109187487752146872e-02	2.897814895034687699e-01	3.164560194753735511e-01
1.749868815631462626e-01	1.423629274358094443e-01	2.043755455223736361e-01
2.627068068819776170e-01	1.032537694918713861e-01	1.661194328412274601e-01
2.902651016465967668e-02	1.449639947928069716e-01	4.488869423927422386e-01
3.439686590324244481e-02	1.272359572378113646e-01	4.578345832563328055e-01
3.862091531499190801e-03	1.673279094401843858e-01	5.287969293320274877e-01
1.502656815029387027e-01	2.089309835656714617e-02	4.678143726336274622e-01
4.322350153376266491e-01	2.565660566219629332e-02	1.823773780597707506e-01
4.589447193294717009e-02	2.619009188935986776e-01	2.740074878847346129e-01
1.970581406753618425e-01	2.732336181447530543e-01	3.337015618904753261e-02
2.346408775190857599e-03	4.752744523110829372e-02	7.335523544805410134e-01
2.149703401210127304e-02	5.129127568409148630e-01	1.372020542718707103e-01
9.657636624114894139e-03	6.410041503516823447e-01	1.010993767802473714e-01
4.543116622916983927e-01	8.481520390015767630e-02	3.474304520822348030e-02
3.626095914685135702e-01	7.198653987638642046e-03	3.129843852593025000e-01
3.677265739358444585e-01	1.127100838964719826e-01	5.787214597565817908e-02
3.950126899744002551e-01	1.114472694869346886e-01	3.766245989106339204e-02
6.524215619624676443e-02	7.139211922644116137e-02	4.773815210558408628e-01
1.321686528787162085e-01	1.966072306017958571e-01	1.930457915781030875e-01
2.344569118615780906e-02	4.768714008807141934e-03	7.778242651206553893e-01
1.218191771660721567e-01	1.597982182874417290e-01	2.512262659003658416e-01
2.613916757826729720e-01	1.766034859285153379e-04	4.754459950679479907e-01
9.621664640313173922e-02	2.486052758489803727e-01	1.912085925481468163e-01
1.937454125962525253e-01	5.371691869277058634e-02	3.280656830054511364e-01
8.071490487291472973e-04	5.160364933857098935e-01	2.532328304260039742e-01
8.579164522049775865e-02	2.954398959326748897e-01	1.635540606657326090e-01
3.321205547563064187e-01	1.912659401012458630e-03	3.799670232992054530e-01
1.174459861705073058e-03	3.712571695355439960e-01	3.564208429190057759e-01
5.927211849154326306e-02	3.465756628005510209e-01	1.678345698171446743e-01
1.487336036830555208e-01	3.629590570896707447e-01	1.187920689355713433e-02
8.720772807347016986e-01	2.332472851734989326e-03	1.785353773345285666e-02
6.993496267999152471e-02	9.415785522145354164e-03	6.385128358231093593e-01
3.434394496880200515e-02	5.521196759297674062e-01	7.163124626855629784e-02
1.333738635253239185e-02	4.109495909617068565e-01	2.434588965500943947e-01
4.794212548167887944e-02	1.316778863769327568e-01	4.181686193086404657e-01
2.899624672986009103e-04	7.752529488820015802e-01	1.024872189945083972e-01
5.235144373534242890e-01	2.061540089415186960e-02	1.328763820518504002e-01
1.657464246775720296e-01	1.404913331292819978e-01	2.180585961222413216e-01
1.162078341621278488e-01	4.421591088001698699e-02	4.488315009874924710e-01
6.499776491199693584e-01	1.439631116642417497e-02	7.380345784103264917e-02
8.164498948435310391e-03	4.405456739489092555e-01	2.459062351686402137e-01
3.670088557499718296e-01	4.639963129049798352e-02	1.787817052980963661e-01
1.265027816878562788e-04	6.335862179738003253e-01	1.927713619830894731e-01
5.450018481822223038e-01	5.942804209234243094e-03	1.846680096343052968e-01
1.246411849290334634e-01	2.263496227988427700e-01	1.711922658281360698e-01
1.650417180225953462e-03	1.883452670607945467e-01	5.253870384812511229e-01
7.763121303293145370e-02	1.703964316326964656e-01	3.085851893703491777e-01
1.302726148790459698e-03	6.160438878824099351e-01	1.790220686764720515e-01
2.026929218888218111e-03	3.663962555785860165e-01	3.496718243077999166e-01
4.004162442932135968e-01	1.288966471724098265e-04	3.558622175974747726e-01
3.279550995789246026e-02	3.715202440651439453e-01	2.093800887454871362e-01
2.257420384680298986e-01	2.231548554066136725e-01	5.248412563635535683e-02
1.361376837030835868e-02	4.644929071499911410e-01	2.017847807280193639e-01
7.680493484088657397e-02	7.920854703898380644e-02	4.414228369253703210e-01
8.964258569410810118e-02	4.907354395972647887e-01	7.116606378343567560e-05
6.865569416688326321e-01	7.642642015819984484e-04	1.437673543874811999e-01
1.875192113592897003e-01	2.448828124035929421e-01	7.210875998603688553e-02
3.750201254779712556e-01	7.402670103393804713e-02	1.155326489158639974e-01
2.795552789553479300e-01	9.089674542992272344e-02	1.697792554448765701e-01
1.282781738637020670e-02	3.615309214813315353e-01	2.854656306317144843e-01
1.204456959386302345e-01	8.969687995056621621e-02	3.534527542145329826e-01
4.244526262959192886e-01	5.865177463355054910e-02	1.063184265605309070e-01
2.495442728558325816e-04	8.792414624970047443e-01	4.652426667537024052e-02
1.604953386164549300e-01	1.662251795566774826e-01	1.916740823675408545e-01
3.834860097517733823e-01	7.235346847342666310e-02	1.117515270610465877e-01
2.237675915001403892e-02	8.626753291431428494e-02	5.566980152984961627e-01
8.075946341136955309e-02	3.329597342404286286e-02	5.333460616596213955e-01
2.944163274322083093e-02	1.339678127580130884e-01	4.623982201176196627e-01
1.129643584077456159e-02	6.442514861696503337e-01	9.106252701155977125e-02
1.036853635502208749e-02	6.881885388031548922e-01	6.860269158773171783e-02
1.108134772022666970e-01	2.398448649534510591e-01	1.773738279907242366e-01
6.694099742925913032e-02	3.309041932690523491e-01	1.660276908764306558e-01
4.166066280344673523e-01	1.518133085372729008e-02	2.313367396213550087e-01
1.489161087889325219e-01	1.257586417770584497e-01	2.594788507615032880e-01
2.135665832997121483e-01	2.367021162594944422e-03	4.892153114231896915e-01
6.475095867334629274e-02	5.419991396656156368e-01	9.331994798157059248e-03
1.296128836142304008e-01	5.858410512655068403e-02	3.979405705829049400e-01
4.436788836082945081e-02	6.224617741431509588e-01	4.006693942132209677e-04
2.287411161892770606e-01	1.222034785749017971e-01	1.721549843195049889e-01
2.847170019006332042e-01	3.913319749140185128e-02	2.685900802455430947e-01
1.216576107722138894e-01	2.529547296296359368e-02	4.921599832383015682e-01
3.657052285747509068e-01	6.530939380921990667e-02	1.397073051192616877e-01
2.450110292068121420e-01	2.166163401220719265e-01	3.959350650810167238e-02
2.224740589500330545e-02	1.930597328730462581e-01	4.114587256477927335e-01
4.711699586215265523e-01	5.190812890913821392e-02	8.574823501520476010e-02
1.958553117482222661e-01	2.964042086722006811e-03	5.030015495910518109e-01
6.394450449016379073e-03	2.297590269480351832e-01	4.407028374971692641e-01
1.645051111062971472e-01	7.033258701440877302e-03	5.105431774623143681e-01
2.807191399500305051e-01	1.238143277080747812e-01	1.182980486309116869e-01
1.145013737048606872e-01	4.112577438982588096e-01	2.032567919519783980e-02
1.681772567658532374e-03	5.846413966973994514e-01	1.943721147357214407e-01
2.572819627034092504e-01	1.631327476117958586e-01	8.887335405135267374e-02
1.075658097166949101e-01	2.068110468164854610e-01	2.172629044278881205e-01
2.390734485456555859e-03	4.858431991169185893e-01	2.540803297029451402e-01
4.417908732534531757e-01	3.308080999233951880e-02	1.534451838056870021e-01
4.455568926124476616e-04	8.866918849306443251e-01	3.724859795034281967e-02
2.121608225399040579e-02	3.219407530395786143e-02	6.749155108274617065e-01
5.846379174774334747e-02	1.269129417157855988e-01	4.019587035200959946e-01
1.135711715147324705e-02	7.771531468823835720e-01	1.186732389631012588e-02
1.008612881713564016e-03	7.688636625125228052e-01	9.139262245186667577e-02
1.977329654580926854e-01	7.878336000885264407e-04	5.272598761007879498e-01
5.017953700515941362e-01	6.400826066455357621e-02	3.862629920282539125e-02
8.674893034188048413e-02	4.263606182579434550e-02	4.989832703726105323e-01
5.578915892710341051e-01	5.666295573278357783e-02	1.503877266943672714e-02
5.163189734949569926e-02	1.351445826674596840e-01	4.051533060337781378e-01
8.854042679074185240e-02	4.546237891476030968e-01	2.818461110331185737e-02
2.764628789630587356e-03	8.162426228975612208e-01	4.395879525553295780e-02
4.677154898421755358e-01	6.235826145105279874e-04	2.911310836165481031e-01
2.559299981576383387e-01	1.891765997763384111e-01	5.916039174604253992e-02
3.622016268395662395e-04	8.333171896746667251e-01	6.810631762501567765e-02
2.687711590112395674e-02	1.891316042191027447e-01	4.011649483034712693e-01
4.134944371622769656e-03	7.583489293948724175e-01	6.486414697356465697e-02
1.982536590936176749e-02	4.306020451497099000e-01	2.029946752361897755e-01
1.029602768654162004e-01	3.891747536334033697e-01	5.528703754797111014e-02
5.803763163342903209e-01	1.114560814462673029e-02	1.326029033747001540e-01
7.242764483882041526e-02	1.066982255271670399e-01	4.042292101055188769e-01
8.554754138995398494e-01	8.684116802443606542e-04	4.561203531982986614e-02
1.329703639290845049e-02	4.262516095885957035e-02	6.782286056054114276e-01
2.672810560003154598e-04	3.313522018815982795e-02	8.016204453668738239e-01
3.908644150644329240e-01	6.632693984901194550e-02	1.172683259564517577e-01
8.250632790136235017e-03	5.879584256472051296e-01	1.423825346051068030e-01
7.823292889267036143e-02	1.063371626337806103e-01	3.942047061470052571e-01
7.874604706690935263e-02	4.065668560352146965e-01	8.175678611039691179e-02
9.680015283500220669e-02	2.444209255226359734e-01	1.944833234427246482e-01
1.032778843772328842e-01	4.146950584508856119e-01	3.466302074177683018e-02
1.210052805863476022e-01	5.966742427704789043e-04	6.277149507968895481e-01
7.934012484750376792e-01	6.513782440460796387e-03	2.856125423054953552e-02
4.817594365479013763e-02	4.887453710399807250e-01	8.140654758940049640e-02
