2.218074679182668199e-10	4.572698186851275415e-10	1.643442032276412335e-01	1.761079851609402249e-05	4.481124870928235304e-02	3.786866384216127646e-01
2.015831896716143434e-01	2.648906721493297315e-03	4.033071945513967411e-04	1.722613123054280668e-07	2.271656894976026297e-01	2.435730364735445939e-03
2.064590097688616954e-01	1.940403659040653914e-02	1.436613576090090272e-01	2.374834218136468941e-04	1.164433684032407983e-04	1.095774409752728372e-03
2.364256124432601303e-01	1.780687965986988905e-02	1.062208345043316104e-09	2.677571608614667841e-05	3.806254604884686817e-05	3.689448075266865690e-01
1.107347688491785165e-01	1.173758662710024233e-03	3.605605985189577756e-01	3.362447705884832986e-06	1.112454004640551973e-10	3.066026861120071945e-02
1.471822290922129720e-03	2.467495394646466653e-02	4.221733698893720410e-02	5.570786650678495556e-04	4.636183692730698477e-07	5.748010413745432423e-01
2.489789885674431524e-08	5.510419528449034265e-02	4.427660661920516105e-01	1.125517828278615418e-05	9.280779368654113598e-03	1.013475283288381402e-06
1.388762235731325068e-01	5.343935141125018100e-03	4.463152288032848395e-06	2.011200156679194977e-08	3.028216038768186125e-01	1.690048842785594552e-03
5.075047965420831315e-05	1.409829449016544896e-02	4.324101336447142008e-01	6.712316021734197142e-05	2.462561179729502717e-06	2.067987020238300777e-01
2.344788290527424768e-01	6.852943940736063801e-06	3.917789742704818817e-07	5.846096838021185710e-02	6.818647136354076543e-02	9.613699109953173158e-03
1.640560943138251454e-10	9.108502672228027842e-12	1.923440316465019611e-05	8.089042513543846791e-02	4.164449162795711978e-01	6.586061387294890601e-02
4.748140072642799414e-02	6.669270876628022218e-05	1.646806906930431502e-09	2.271870941876011712e-05	3.191374064986868958e-02	5.904799973694585535e-01
7.407582009597092122e-05	6.931569813541692271e-02	3.843593003636444072e-01	2.466381952744110014e-08	8.754043782536997205e-05	9.863399408894737985e-02
3.391818987698960175e-01	1.897502411773381234e-02	1.873878786273716916e-04	2.314828651911718312e-08	8.638177633928556705e-04	2.366249966697585305e-01
3.254250383177133775e-04	4.459641513804090684e-01	1.906656028105889328e-05	1.622092314248215882e-03	3.036582574254426820e-02	9.525532159921443198e-02
7.954316108068382031e-09	3.109367995599668771e-10	2.461858370153290412e-02	1.896463851686021959e-07	2.631587214680788378e-01	3.295646107998347896e-01
7.489908774760604504e-05	2.393518360225315583e-02	1.309541477253677866e-01	4.092270406458706905e-02	2.336742742152099687e-07	2.719826951052213837e-01
5.246938936914563546e-04	5.069054694338475285e-07	8.903524201904883188e-09	1.077023329826027886e-01	4.192290515960402364e-01	6.281377570684290720e-04
1.893130876985455244e-08	4.185691076520984996e-17	2.233057161136303009e-02	1.710736635616469381e-02	2.106754761067609341e-15	7.196330537997627230e-01
4.726138619685084363e-02	3.145527090525482522e-13	5.176510458743609974e-10	2.201121553011017756e-07	5.962538299371916706e-01	9.935945183208479484e-03
4.508698311265377408e-03	1.773852278224125889e-01	1.480622544002450780e-06	2.564771938072463175e-01	6.118238649141257615e-07	3.247126810947831375e-03
