0.000000	0.138322	0.468169	0.857853	0.300071	0.385971	0.542406	0.149001	0.788340	0.654401	0.231474	0.559158	0.326314	0.648496	0.357966	0.415078	0.459504	0.061620	0.846633	0.526767	0.956769	0.311213	0.766076	0.181862	0.103672	0.741235	0.175320	0.204358	0.105852	0.017988	
0.138322	0.000000	0.611612	0.732688	0.353520	0.610721	0.636876	0.295190	0.203409	0.385672	0.078281	0.924146	0.429683	0.022437	0.836703	0.928291	0.963305	0.982871	0.907494	0.489013	0.692893	0.512427	0.387900	0.922229	0.372635	0.095443	0.246546	0.784802	0.857447	0.221346	
0.468169	0.611612	0.000000	0.663195	0.090782	0.338997	0.763329	0.710058	0.730254	0.801791	0.536720	0.489611	0.720205	0.394661	0.432207	0.552009	0.572607	0.153740	0.014340	0.568869	0.388984	0.393441	0.086419	0.857126	0.956433	0.317873	0.983013	0.442657	0.927206	0.272615	
0.857853	0.732688	0.663195	0.000000	0.969359	0.643462	0.880467	0.100156	0.805579	0.483204	0.991011	0.646074	0.372137	0.857076	0.868698	0.822364	0.359422	0.574321	0.589430	0.821075	0.631887	0.736459	0.194554	0.404887	0.479572	0.445429	0.822828	0.277187	0.141340	0.976980	
0.300071	0.353520	0.090782	0.969359	0.000000	0.386630	0.563038	0.285203	0.855793	0.772318	0.063984	0.358117	0.944716	0.668023	0.667247	0.360783	0.820340	0.842777	0.730934	0.940720	0.417281	0.819785	0.163982	0.909412	0.948012	0.263591	0.579939	0.815093	0.340892	0.596383	
0.385971	0.610721	0.338997	0.643462	0.386630	0.000000	0.879619	0.642003	0.416821	0.197041	0.579478	0.522350	0.432134	0.138332	0.122421	0.170670	0.803298	0.641203	0.916356	0.451417	0.002578	0.195440	0.664908	0.641418	0.557484	0.051948	0.921366	0.853662	0.808505	0.599953	
0.542406	0.636876	0.763329	0.880467	0.563038	0.879619	0.000000	0.803426	0.406007	0.080146	0.561862	0.454631	0.496630	0.130904	0.146872	0.733372	0.601648	0.260686	0.716914	0.028360	0.216606	0.664669	0.165343	0.155432	0.201359	0.173450	0.888772	0.495915	0.966123	0.355477	
0.149001	0.295190	0.710058	0.100156	0.285203	0.642003	0.803426	0.000000	0.309460	0.144586	0.857584	0.499793	0.253231	0.886261	0.099753	0.748715	0.495131	0.683449	0.595393	0.318792	0.805435	0.215528	0.473663	0.957078	0.015238	0.601939	0.467753	0.027584	0.955502	0.036455	
0.788340	0.203409	0.730254	0.805579	0.855793	0.416821	0.406007	0.309460	0.000000	0.839962	0.355448	0.496832	0.699901	0.552156	0.668135	0.967401	0.708751	0.851238	0.308294	0.722558	0.484753	0.243071	0.649195	0.634989	0.915376	0.673209	0.776294	0.586410	0.658748	0.249161	
0.654401	0.385672	0.801791	0.483204	0.772318	0.197041	0.080146	0.144586	0.839962	0.000000	0.000776	0.261104	0.628213	0.325381	0.799984	0.704527	0.473549	0.336616	0.827780	0.998722	0.646726	0.458221	0.836292	0.135026	0.015040	0.010161	0.237066	0.464764	0.833338	0.821923	
0.231474	0.078281	0.536720	0.991011	0.063984	0.579478	0.561862	0.857584	0.355448	0.000776	0.000000	0.907156	0.008983	0.660044	0.556274	0.954424	0.845449	0.631698	0.215254	0.897412	0.994204	0.690967	0.127722	0.037733	0.193236	0.897227	0.660539	0.564875	0.537116	0.657974	
0.559158	0.924146	0.489611	0.646074	0.358117	0.522350	0.454631	0.499793	0.496832	0.261104	0.907156	0.000000	0.730335	0.243988	0.017900	0.486372	0.815402	0.475770	0.583027	0.092922	0.774126	0.960952	0.827759	0.144596	0.371156	0.761336	0.254957	0.309809	0.133382	0.590481	
0.326314	0.429683	0.720205	0.372137	0.944716	0.432134	0.496630	0.253231	0.699901	0.628213	0.008983	0.730335	0.000000	0.132144	0.902757	0.043988	0.908674	0.799501	0.169806	0.268388	0.402738	0.440322	0.349920	0.319623	0.539270	0.427134	0.144144	0.690638	0.872386	0.994163	
0.648496	0.022437	0.394661	0.857076	0.668023	0.138332	0.130904	0.886261	0.552156	0.325381	0.660044	0.243988	0.132144	0.000000	0.762560	0.637828	0.898708	0.301316	0.821043	0.254969	0.499553	0.312497	0.853424	0.085530	0.891467	0.957916	0.769345	0.790498	0.456905	0.310619	
0.357966	0.836703	0.432207	0.868698	0.667247	0.122421	0.146872	0.099753	0.668135	0.799984	0.556274	0.017900	0.902757	0.762560	0.000000	0.245252	0.997846	0.230840	0.586190	0.553350	0.145513	0.492208	0.052843	0.837942	0.684319	0.791605	0.223071	0.139909	0.572791	0.645043	
0.415078	0.928291	0.552009	0.822364	0.360783	0.170670	0.733372	0.748715	0.967401	0.704527	0.954424	0.486372	0.043988	0.637828	0.245252	0.000000	0.058658	0.907912	0.169427	0.418343	0.175466	0.821135	0.341646	0.445851	0.733369	0.663422	0.801655	0.938966	0.682197	0.849389	
0.459504	0.963305	0.572607	0.359422	0.820340	0.803298	0.601648	0.495131	0.708751	0.473549	0.845449	0.815402	0.908674	0.898708	0.997846	0.058658	0.000000	0.294808	0.857712	0.266781	0.701328	0.742815	0.352539	0.467567	0.732477	0.421373	0.117517	0.579169	0.990796	0.131889	
0.061620	0.982871	0.153740	0.574321	0.842777	0.641203	0.260686	0.683449	0.851238	0.336616	0.631698	0.475770	0.799501	0.301316	0.230840	0.907912	0.294808	0.000000	0.645577	0.433833	0.157907	0.866646	0.120055	0.422108	0.089812	0.018950	0.087148	0.941109	0.162097	0.452907	
0.846633	0.907494	0.014340	0.589430	0.730934	0.916356	0.716914	0.595393	0.308294	0.827780	0.215254	0.583027	0.169806	0.821043	0.586190	0.169427	0.857712	0.645577	0.000000	0.978471	0.296518	0.488025	0.233651	0.085783	0.413036	0.070836	0.935325	0.258773	0.693523	0.659716	
