0.000000	0.386398	0.354346	0.602176	0.526757	0.685898	0.326125	0.346460	0.173544	0.226130	0.751188	0.015982	0.372740	0.094597	0.790528	0.834870	0.937394	0.372634	0.151937	0.954010	0.467786	0.786313	0.374311	0.606762	0.448423	0.184009	0.207733	0.600562	0.158815	0.627304	
0.386398	0.000000	0.578066	0.717221	0.989672	0.904038	0.145859	0.283933	0.536729	0.776995	0.683530	0.192526	0.345797	0.644500	0.315725	0.311150	0.600454	0.180841	0.682493	0.859135	0.710341	0.497194	0.910072	0.731620	0.873925	0.560347	0.732484	0.396726	0.450308	0.456317	
0.354346	0.578066	0.000000	0.242824	0.149169	0.549130	0.662929	0.981017	0.880332	0.106689	0.700257	0.740012	0.783447	0.190074	0.654029	0.254900	0.513499	0.441596	0.456816	0.557714	0.054693	0.500386	0.046415	0.715938	0.787283	0.757425	0.144245	0.915991	0.478135	0.028936	
0.602176	0.717221	0.242824	0.000000	0.054292	0.008655	0.023705	0.039170	0.583676	0.796717	0.993547	0.493456	0.538498	0.090897	0.131001	0.874129	0.753435	0.545761	0.680455	0.636078	0.143197	0.923058	0.739769	0.765827	0.815629	0.395790	0.531411	0.678193	0.388072	0.426603	
0.526757	0.989672	0.149169	0.054292	0.000000	0.417147	0.659148	0.352452	0.555583	0.169473	0.442520	0.789435	0.975688	0.826127	0.564101	0.030012	0.644313	0.973574	0.618822	0.370302	0.518538	0.717047	0.791888	0.239064	0.104597	0.515004	0.037746	0.399211	0.330822	0.727099	
0.685898	0.904038	0.549130	0.008655	0.417147	0.000000	0.256843	0.125684	0.473353	0.884819	0.566135	0.234270	0.063482	0.757549	0.232616	0.963535	0.849143	0.564924	0.472075	0.760698	0.355591	0.961548	0.306697	0.575858	0.121074	0.105451	0.523847	0.408947	0.038728	0.558786	
0.326125	0.145859	0.662929	0.023705	0.659148	0.256843	0.000000	0.270106	0.058058	0.793374	0.821937	0.192333	0.353665	0.901599	0.119836	0.592048	0.320329	0.877596	0.317360	0.214990	0.470536	0.105237	0.068464	0.337616	0.397716	0.497748	0.264851	0.994691	0.308100	0.753160	
0.346460	0.283933	0.981017	0.039170	0.352452	0.125684	0.270106	0.000000	0.680278	0.834491	0.456946	0.244372	0.577274	0.138489	0.373434	0.355243	0.005848	0.881305	0.564490	0.688539	0.916910	0.848492	0.287013	0.127379	0.895071	0.511527	0.167207	0.974327	0.495847	0.360900	
0.173544	0.536729	0.880332	0.583676	0.555583	0.473353	0.058058	0.680278	0.000000	0.208388	0.626418	0.741367	0.664128	0.861079	0.946573	0.270457	0.665294	0.203543	0.264258	0.176753	0.228884	0.133398	0.275423	0.505172	0.614587	0.992457	0.696977	0.808803	0.710389	0.343033	
0.226130	0.776995	0.106689	0.796717	0.169473	0.884819	0.793374	0.834491	0.208388	0.000000	0.719143	0.109636	0.954473	0.860076	0.711198	0.656349	0.833620	0.403772	0.048118	0.037643	0.087865	0.476736	0.570233	0.280193	0.015488	0.443876	0.863066	0.868262	0.740657	0.013391	
0.751188	0.683530	0.700257	0.993547	0.442520	0.566135	0.821937	0.456946	0.626418	0.719143	0.000000	0.184328	0.755687	0.978150	0.573876	0.129350	0.177377	0.172906	0.034995	0.800329	0.510858	0.140707	0.092075	0.312782	0.120523	0.149683	0.171134	0.383935	0.845590	0.502697	
0.015982	0.192526	0.740012	0.493456	0.789435	0.234270	0.192333	0.244372	0.741367	0.109636	0.184328	0.000000	0.407391	0.797032	0.462886	0.250867	0.992425	0.473197	0.155248	0.701547	0.375823	0.437209	0.819551	0.661982	0.008474	0.199531	0.202326	0.627068	0.796853	0.841352	
0.372740	0.345797	0.783447	0.538498	0.975688	0.063482	0.353665	0.577274	0.664128	0.954473	0.755687	0.407391	0.000000	0.739554	0.561515	0.485215	0.449685	0.558182	0.545421	0.630251	0.290833	0.013850	0.319366	0.287767	0.542291	0.288628	0.161519	0.492439	0.303448	0.193840	
