0.68284	0.0125504	0.831601	0.76422	0.838721	0.777752	0.0369627	15.2361
0.825133	0.908044	0.887667	0.864953	0.753277	0.000384329	0.88654	15.0243
0.817122	0.00178051	0.749179	0.731269	0.762405	0.790824	0.787292	15.682
0.945014	0.650723	0.825396	0.692254	0.790135	0.125661	0.851932	12.9949
0.933795	0.223453	0.833158	0.0857055	0.819032	0.831357	0.520389	12.2971
0.946452	0.044929	0.0968018	0.820441	0.815588	0.0382915	0.973869	13.5377
0.945734	0.0964224	0.804799	0.820127	0.815588	0.0220339	0.837643	11.8235
0.945734	0.848258	0.804799	0.820441	0.815588	0.785244	0.837643	8.65829
0.80692	0.000956511	0.90502	0.922277	0.756001	0.707837	0.957067	13.7829
0.912281	0.154424	0.756496	0.0910162	0.751035	0.837781	0.85083	11.7935
0.0341542	0.80755	0.870564	0.633712	0.716186	0.142037	0.845725	12.8696
0.900698	0.133345	0.854248	0.698898	0.702218	0.657409	0.82502	14.3164
0.931634	0.184848	0.955158	0.754508	0.920722	0.0240634	0.875759	10.8021
0.33792	0.00775738	0.868562	0.799593	0.895678	0.809302	0.787233	13.0595
0.308194	0.811491	0.917699	0.926611	0.809238	0.842214	2.4738e-007	14.0598
0.887368	0.856792	0.722672	0.026272	0.847973	0.567962	0.85807	12.7549
0.356045	0.762194	0.813687	0.689179	0.899736	0.109144	0.823681	13.7231
0.891381	0.984936	0.781862	0.836921	0.125645	0.832069	0.852492	11.8522
0.737128	0.0133991	0.866428	0.807535	0.877509	0.846553	0.884629	11.3452
0.803013	0.82692	0.932643	0.886341	0.00292063	0.784617	0.951978	11.2324
0.841642	0.114066	0.859505	0.864853	0.857854	0.857276	0.0780956	8.36059
0.875144	0.813265	0.949306	0.0143697	0.817703	0.857277	0.835373	6.86167
0.8422	0.828898	0.132495	0.0355037	0.817704	0.842692	0.835546	7.75578
0.845673	0.784865	0.862591	0.0324967	0.81796	0.0578376	0.0274247	11.0947
0.836374	0.828173	0.932179	0.830291	0.817795	0.857275	0.00218119	6.39688
0.873028	0.799803	0.815806	0.79906	0.831798	0.0483196	0.831643	7.85297
0.836374	0.828173	0.932179	0.830291	0.817795	0.857275	0.847518	4.70311
0.841247	0.808352	0.85934	0.840007	0.043843	0.857275	0.829423	6.61683
0.872931	0.784858	0.815806	0.814727	0.817703	0.0483522	0.00657056	8.80391
0.8457	0.807736	0.863143	0.0131608	0.831971	0.0436883	0.788389	10.4415
0.875144	0.827979	0.101799	0.0143697	0.817703	0.857277	0.835586	7.86589
0.841247	0.826247	0.85934	0.834894	0.043843	0.857275	0.829423	6.13397
0.828715	0.191352	0.859447	0.8102	0.857854	0.857142	0.0554821	8.13986
0.836603	0.804014	0.859541	0.830858	0.971819	0.0441682	0.0320589	9.26315
0.830098	0.814005	0.859568	0.00713925	0.817703	0.0355204	0.82	8.25657
0.840493	0.139532	0.859537	0.00853881	0.816512	0.0347697	0.911578	10.4204
0.84595	0.807685	0.863143	0.00644387	0.831741	0.057805	0.843924	10.8432
0.829605	0.81363	0.947955	0.84563	0.0931982	0.857429	0.0157357	8.7493
0.84577	0.799811	0.862591	0.0105922	0.832055	0.057805	0.843948	10.1193
0.872931	0.877562	0.859383	0.0356969	0.817695	0.0381026	0.82947	8.06014
0.879425	0.188012	0.859445	0.0849735	0.857719	0.857148	0.00939113	11.432
0.686272	0.669055	0.870279	0.00852111	0.817613	0.00117509	0.829549	14.6392
0.832222	0.808193	0.863064	0.0214334	0.831741	0.057805	0.843924	9.79293
0.831892	0.813373	0.234433	0.016871	0.858201	0.857277	0.835502	7.86955
0.873974	0.827832	0.234423	0.0355037	0.817704	0.857277	0.835546	7.69316
0.841642	0.184679	0.859505	0.828774	0.857854	0.857142	0.0317018	8.56436
0.841715	0.808272	0.863064	0.0214334	0.831741	0.0682981	0.843924	8.92324
0.841819	0.826433	0.862955	0.865042	0.100745	0.057191	0.881231	8.05439
0.836603	0.823179	0.859118	0.830858	0.971819	0.0441682	0.0446103	9.53582
0.828344	0.814457	0.864397	0.80994	0.817774	0.0441682	0.00297058	9.03326
0.831368	0.813206	0.947955	0.836972	0.0163282	0.0473721	0.833415	8.53633
0.872931	0.784858	0.859568	0.0172686	0.817703	0.0483522	0.83452	8.72646
0.836374	0.828117	0.863112	0.834591	0.817795	0.857275	0.00218119	6.30733
0.0327203	0.878755	0.874705	0.844308	0.884301	0.842719	0.84736	6.22012
0.01857	0.0316022	0.877818	0.844303	0.844866	0.846343	0.871965	8.37219
0.224756	0.85322	0.823272	0.845258	0.0294641	0.782224	0.0494047	9.58059
0.197433	0.85322	0.823272	0.845258	0.845223	0.0914291	0.0222488	9.5649
0.924888	0.0410716	0.87594	0.838031	0.155971	0.829312	0.849234	7.70952
0.147929	0.852947	0.771936	0.850753	0.844578	0.0914291	0.0191125	10.213
0.147929	0.853223	0.771936	0.837311	0.845221	0.0914291	0.0191125	10.6617
0.0298792	0.848892	0.95142	0.84462	0.0492598	0.845342	0.784767	8.56329
0.028808	0.0316022	0.82915	0.844303	0.844866	0.846343	0.871965	8.4603
0.157366	0.854107	0.879218	0.844465	0.806894	0.796963	0.0153612	11.3244
0.859011	0.852979	0.736464	0.844446	0.0125751	0.84227	0.849299	6.64103
0.143135	0.853224	0.823323	0.837455	0.845221	0.0914291	0.0191125	10.4879
0.925307	0.0410716	0.87594	0.837928	0.116924	0.829312	0.849234	7.8375
0.0595383	0.0140529	0.880237	0.857616	0.854191	0.791575	0.84947	8.53833
0.85733	0.0138014	0.816586	0.646641	0.839328	0.818564	0.84962	14.4886
0.103211	0.834236	0.87594	0.838031	0.111879	0.0832123	0.815794	9.43703
0.0377801	0.834247	0.848728	0.838031	0.111492	0.0701308	0.815856	9.50314
