0.0244281	0.0244281	0.0345466	0.0488563	0.0690932	0.0517011	0.645518	0.0372704	0.754782	2.07371e-007
0.00254708	0.00254708	0.00360211	0.00509415	0.00720422	0.999906	0.00812662	0.00137822	0.00224058	0.00346092
5.63728e-005	5.63728e-005	7.97231e-005	0.000112746	0.000159446	7.28464e-005	0.000235704	3.935e-005	1	2.88345e-005
4.26696e-005	4.26696e-005	6.03439e-005	8.53392e-005	0.000120688	2.68952e-005	0.999996	0.00143162	0.00243844	0.000479457
5.22875e-006	5.22875e-006	7.39457e-006	1.04575e-005	1.47891e-005	2.89398e-005	8.1598e-006	0.999997	0.00260858	6.12348e-005
2.44071e-008	2.44071e-008	3.45169e-008	4.88142e-008	6.90337e-008	2.17262e-008	1.42736e-008	8.34033e-008	1.19303e-007	1
0.190159	0.190159	0.268926	0.380318	0.537851	0.410631	0.421193	0.271244	0.0216038	0.0370204
0.190258	0.190258	0.269066	0.380516	0.538131	0.0900578	0.345739	0.399196	0.261672	0.255645
0.21624	0.21624	0.305809	0.43248	0.611619	0.370766	0.268044	0.171291	0.110598	0.0309535
0.230398	0.230398	0.325832	0.460796	0.651663	0.0178723	0.0125722	0.322252	0.0306528	0.213086
0.0772097	0.0772097	0.109191	0.154419	0.218382	0.418653	0.584727	0.188269	0.465866	0.367377
0.226161	0.226161	0.31984	0.452321	0.639679	0.0612696	0.168721	0.252735	0.0620675	0.285786
0.191966	0.191966	0.271481	0.383932	0.542962	0.32996	0.0456802	0.524608	0.116309	0.103351
0.0108868	0.0108868	0.0153963	0.0217736	0.0307925	0.966297	0.116446	0.126636	0.134033	0.129661
0.149834	0.149834	0.211897	0.299668	0.423794	0.253861	0.244089	0.0233168	0.0187872	0.718245
0.083456	0.083456	0.118025	0.166912	0.236049	0.198207	0.0375427	0.0592094	0.88808	0.235954
0.118031	0.118031	0.166921	0.236062	0.333842	0.444734	0.0534426	0.721976	0.213157	0.0988387
0.170798	0.170798	0.241545	0.341597	0.483091	0.0904629	0.630742	0.342984	0.0404683	0.0891743
0.0533506	0.0533506	0.0754491	0.106701	0.150898	0.424984	0.117066	0.560799	0.487611	0.455942
0.0125543	0.0125543	0.0177545	0.0251087	0.0355091	0.296904	0.914035	0.0448907	0.251672	0.0922635
0.133611	0.133611	0.188954	0.267221	0.377908	0.387591	0.304414	0.409502	0.376657	0.402385
0.211705	0.211705	0.299396	0.423409	0.598791	0.0117934	0.235663	0.209056	0.325226	0.278829
0.0121498	0.0121498	0.0171824	0.0242996	0.0343648	0.939033	0.24878	0.0797672	0.210486	0.0574161
0.18845	0.18845	0.266509	0.376901	0.533018	0.060556	0.0715612	0.647596	0.0600117	0.00372189
0.106185	0.106185	0.150169	0.21237	0.300337	0.0750913	0.302885	0.0210429	0.0115992	0.849494
0.183342	0.183342	0.259285	0.366684	0.518569	0.167558	0.112792	0.50177	0.389611	0.133434
0.133668	0.133668	0.189035	0.267336	0.37807	0.193236	0.129781	0.68187	0.419233	0.138705
0.188502	0.188502	0.266582	0.377004	0.533165	0.061744	0.441884	0.388262	0.279415	0.0598079
0.09348	0.09348	0.132201	0.18696	0.264401	0.605188	0.114941	0.00492369	0.61034	0.328909
0.150984	0.150984	0.213524	0.301968	0.427047	0.131601	0.18271	0.120214	0.599808	0.458627
0.0513635	0.0513635	0.0726389	0.102727	0.145278	0.224066	0.705307	0.595594	0.225196	0.0684088
0.109866	0.109866	0.155375	0.219733	0.310749	0.399625	0.794396	0.126479	0.00319958	0.00987454
0.0958543	0.0958543	0.135558	0.191709	0.271117	0.16866	0.156541	0.310246	0.0220563	0.838631
0.173912	0.173912	0.245948	0.347823	0.491896	0.562147	0.283839	0.196446	0.0588187	0.278301
0.00690999	0.00690999	0.0097722	0.01382	0.0195444	0.120472	0.206583	0.299919	0.0746989	0.920062
0.161695	0.161695	0.228671	0.323389	0.457342	0.529071	0.147735	0.0638621	0.11135	0.513282
0.182122	0.182122	0.25756	0.364244	0.515119	0.0141994	0.525778	0.101853	0.122636	0.408957
0.234471	0.234471	0.331592	0.468941	0.663183	0.333552	0.00033164	0.0927688	0.0153593	0.0166276
0.206084	0.206084	0.291446	0.412167	0.582892	0.0457881	0.141428	0.0872949	0.474228	0.256636
0.141975	0.141975	0.200782	0.283949	0.401565	0.376596	0.0284017	0.47767	0.459299	0.309413
0.0110992	0.0110992	0.0156967	0.0221985	0.0313934	0.0179427	0.510686	0.255419	0.808093	0.136579
0.149385	0.149385	0.211263	0.29877	0.422525	0.518448	0.452473	0.259966	0.23287	0.218208
0.217843	0.217843	0.308077	0.435686	0.616153	0.056124	0.291236	0.0309451	0.112833	0.372899
0.0389731	0.0389731	0.0551163	0.0779462	0.110233	0.167407	0.0076687	0.329696	0.619056	0.675044
0.0475667	0.0475667	0.0672695	0.0951334	0.134539	0.962085	0.0730937	0.173681	0.0256774	0.0449822
0.0955718	0.0955718	0.135159	0.191144	0.270318	0.204981	0.512065	0.528163	0.449704	0.261607
0.179666	0.179666	0.254087	0.359333	0.508174	0.0262697	0.166543	0.370609	0.194017	0.529244
0.0662635	0.0662635	0.0937108	0.132527	0.187422	0.0918162	0.107876	0.032204	0.928129	0.2173
0.0838245	0.0838245	0.118546	0.167649	0.237091	0.850742	0.0146449	0.170441	0.0875795	0.356199
