0.000000	0.387684	0.088091	0.069879	0.304958	0.657223	0.605998	0.738639	0.689599	0.059875	0.402351	0.375365	0.709816	0.137430	0.848278	0.523766	0.258973	0.228346	0.111454	0.233769	0.579934	0.197659	0.681120	0.784571	0.042758	0.532995	0.633514	0.654335	0.869253	0.282003	
0.387684	0.000000	0.844894	0.030689	0.238564	0.057564	0.096693	0.691717	0.160962	0.828644	0.616444	0.589054	0.694935	0.600271	0.751740	0.121538	0.870557	0.319008	0.915228	0.958047	0.675373	0.162043	0.208899	0.733486	0.468816	0.861104	0.196668	0.149120	0.030527	0.973186	
0.088091	0.844894	0.000000	0.613241	0.496262	0.777354	0.122196	0.100545	0.364940	0.802080	0.623625	0.588279	0.266873	0.529270	0.608538	0.300926	0.552974	0.949410	0.024870	0.846448	0.766738	0.212304	0.923467	0.846090	0.383875	0.602987	0.681148	0.256012	0.785741	0.067539	
0.069879	0.030689	0.613241	0.000000	0.908493	0.138019	0.692624	0.294612	0.068092	0.572683	0.561771	0.087174	0.980516	0.394009	0.047297	0.802329	0.096668	0.024110	0.552270	0.702924	0.034580	0.829283	0.778168	0.605912	0.052338	0.683075	0.793565	0.288174	0.011101	0.337903	
0.304958	0.238564	0.496262	0.908493	0.000000	0.678574	0.545149	0.923578	0.215583	0.035022	0.120029	0.970931	0.754783	0.821296	0.491611	0.242763	0.977000	0.905614	0.266346	0.723691	0.171242	0.418958	0.794110	0.591829	0.529229	0.129902	0.557916	0.372774	0.265084	0.002574	
0.657223	0.057564	0.777354	0.138019	0.678574	0.000000	0.710864	0.862163	0.851956	0.873471	0.017990	0.721693	0.539829	0.246796	0.081072	0.319008	0.110174	0.074903	0.127663	0.323606	0.631087	0.677710	0.229999	0.960441	0.173696	0.904677	0.271367	0.405395	0.340828	0.049763	
0.605998	0.096693	0.122196	0.692624	0.545149	0.710864	0.000000	0.820912	0.941609	0.414703	0.993111	0.616210	0.138745	0.298353	0.842506	0.896576	0.924848	0.045126	0.843268	0.431177	0.190209	0.813901	0.012764	0.016559	0.731918	0.361669	0.452324	0.765848	0.078130	0.744347	
0.738639	0.691717	0.100545	0.294612	0.923578	0.862163	0.820912	0.000000	0.127784	0.708317	0.188294	0.143212	0.379663	0.648874	0.863830	0.412511	0.019657	0.955380	0.948623	0.972864	0.878424	0.108653	0.056587	0.267171	0.306244	0.093615	0.342985	0.765994	0.871283	0.865239	
0.689599	0.160962	0.364940	0.068092	0.215583	0.851956	0.941609	0.127784	0.000000	0.599580	0.485653	0.832657	0.465379	0.716384	0.128155	0.025732	0.691955	0.185934	0.801255	0.986229	0.466080	0.020247	0.737786	0.030092	0.241766	0.575335	0.590332	0.831233	0.702141	0.077274	
0.059875	0.828644	0.802080	0.572683	0.035022	0.873471	0.414703	0.708317	0.599580	0.000000	0.559894	0.324970	0.214321	0.527111	0.183901	0.266539	0.645285	0.324169	0.740116	0.386175	0.558413	0.076250	0.907061	0.202064	0.677132	0.359415	0.911088	0.833738	0.170745	0.444322	
0.402351	0.616444	0.623625	0.561771	0.120029	0.017990	0.993111	0.188294	0.485653	0.559894	0.000000	0.365047	0.117390	0.270723	0.801150	0.548759	0.731617	0.052850	0.779133	0.909714	0.076446	0.120709	0.547114	0.125123	0.213405	0.927240	0.756407	0.558318	0.514319	0.451023	
0.375365	0.589054	0.588279	0.087174	0.970931	0.721693	0.616210	0.143212	0.832657	0.324970	0.365047	0.000000	0.666317	0.780867	0.352196	0.356933	0.621182	0.348690	0.749525	0.936635	0.481333	0.510149	0.522484	0.811200	0.921519	0.625695	0.956565	0.012780	0.199846	0.000916	
0.709816	0.694935	0.266873	0.980516	0.754783	0.539829	0.138745	0.379663	0.465379	0.214321	0.117390	0.666317	0.000000	0.599872	0.427494	0.708221	0.130966	0.873146	0.073799	0.605308	0.206217	0.195461	0.550128	0.580883	0.328442	0.609891	0.974452	0.352405	0.660596	0.921838	
0.137430	0.600271	0.529270	0.394009	0.821296	0.246796	0.298353	0.648874	0.716384	0.527111	0.270723	0.780867	0.599872	0.000000	0.553848	0.195870	0.645028	0.844585	0.535979	0.531770	0.051934	0.179261	0.482219	0.368226	0.989744	0.673968	0.051324	0.608097	0.721022	0.560946	
0.848278	0.751740	0.608538	0.047297	0.491611	0.081072	0.842506	0.863830	0.128155	0.183901	0.801150	0.352196	0.427494	0.553848	0.000000	0.008189	0.933437	0.122581	0.056426	0.806414	0.999791	0.435095	0.067334	0.152820	0.104497	0.092050	0.945354	0.978379	0.470550	0.631939	
0.523766	0.121538	0.300926	0.802329	0.242763	0.319008	0.896576	0.412511	0.025732	0.266539	0.548759	0.356933	0.708221	0.195870	0.008189	0.000000	0.439300	0.257469	0.966821	0.338812	0.148522	0.392820	0.878849	0.866548	0.700031	0.197529	0.750565	0.017373	0.798894	0.206426	
0.258973	0.870557	0.552974	0.096668	0.977000	0.110174	0.924848	0.019657	0.691955	0.645285	0.731617	0.621182	0.130966	0.645028	0.933437	0.439300	0.000000	0.975268	0.115033	0.513549	0.175622	0.505394	0.882402	0.407051	0.682217	0.451288	0.921909	0.756570	0.387559	0.877764	
0.228346	0.319008	0.949410	0.024110	0.905614	0.074903	0.045126	0.955380	0.185934	0.324169	0.052850	0.348690	0.873146	0.844585	0.122581	0.257469	0.975268	0.000000	0.197167	0.383248	0.659115	0.300412	0.615671	0.668194	0.792214	0.923404	0.033951	0.809202	0.514596	0.585678	
0.111454	0.915228	0.024870	0.552270	0.266346	0.127663	0.843268	0.948623	0.801255	0.740116	0.779133	0.749525	0.073799	0.535979	0.056426	0.966821	0.115033	0.197167	0.000000	0.893156	0.419888	0.946959	0.551032	0.924012	0.592740	0.983807	0.145425	0.396250	0.716938	0.214286	
0.233769	0.958047	0.846448	0.702924	0.723691	0.323606	0.431177	0.972864	0.986229	0.386175	0.909714	0.936635	0.605308	0.531770	0.806414	0.338812	0.513549	0.383248	0.893156	0.000000	0.748187	0.595131	0.811435	0.331527	0.823628	0.589275	0.174607	0.415408	0.114571	0.583617	
0.579934	0.675373	0.766738	0.034580	0.171242	0.631087	0.190209	0.878424	0.466080	0.558413	0.076446	0.481333	0.206217	0.051934	0.999791	0.148522	0.175622	0.659115	0.419888	0.748187	0.000000	0.364254	0.280870	0.806876	0.777641	0.803605	0.466341	0.874882	0.613686	0.437293	
0.197659	0.162043	0.212304	0.829283	0.418958	0.677710	0.813901	0.108653	0.020247	0.076250	0.120709	0.510149	0.195461	0.179261	0.435095	0.392820	0.505394	0.300412	0.946959	0.595131	0.364254	0.000000	0.131226	0.368124	0.779372	0.788456	0.668116	0.658864	0.087087	0.639853	
0.681120	0.208899	0.923467	0.778168	0.794110	0.229999	0.012764	0.056587	0.737786	0.907061	0.547114	0.522484	0.550128	0.482219	0.067334	0.878849	0.882402	0.615671	0.551032	0.811435	0.280870	0.131226	0.000000	0.590382	0.932942	0.798284	0.703157	0.781760	0.268677	0.075498	
0.784571	0.733486	0.846090	0.605912	0.591829	0.960441	0.016559	0.267171	0.030092	0.202064	0.125123	0.811200	0.580883	0.368226	0.152820	0.866548	0.407051	0.668194	0.924012	0.331527	0.806876	0.368124	0.590382	0.000000	0.936158	0.334802	0.861319	0.014573	0.119798	0.567610	
0.042758	0.468816	0.383875	0.052338	0.529229	0.173696	0.731918	0.306244	0.241766	0.677132	0.213405	0.921519	0.328442	0.989744	0.104497	0.700031	0.682217	0.792214	0.592740	0.823628	0.777641	0.779372	0.932942	0.936158	0.000000	0.934320	0.900910	0.148385	0.761930	0.051764	
0.532995	0.861104	0.602987	0.683075	0.129902	0.904677	0.361669	0.093615	0.575335	0.359415	0.927240	0.625695	0.609891	0.673968	0.092050	0.197529	0.451288	0.923404	0.983807	0.589275	0.803605	0.788456	0.798284	0.334802	0.934320	0.000000	0.167587	0.762577	0.255896	0.933877	
0.633514	0.196668	0.681148	0.793565	0.557916	0.271367	0.452324	0.342985	0.590332	0.911088	0.756407	0.956565	0.974452	0.051324	0.945354	0.750565	0.921909	0.033951	0.145425	0.174607	0.466341	0.668116	0.703157	0.861319	0.900910	0.167587	0.000000	0.343954	0.555043	0.463308	
0.654335	0.149120	0.256012	0.288174	0.372774	0.405395	0.765848	0.765994	0.831233	0.833738	0.558318	0.012780	0.352405	0.608097	0.978379	0.017373	0.756570	0.809202	0.396250	0.415408	0.874882	0.658864	0.781760	0.014573	0.148385	0.762577	0.343954	0.000000	0.918654	0.511130	
0.869253	0.030527	0.785741	0.011101	0.265084	0.340828	0.078130	0.871283	0.702141	0.170745	0.514319	0.199846	0.660596	0.721022	0.470550	0.798894	0.387559	0.514596	0.716938	0.114571	0.613686	0.087087	0.268677	0.119798	0.761930	0.255896	0.555043	0.918654	0.000000	0.966427	
0.282003	0.973186	0.067539	0.337903	0.002574	0.049763	0.744347	0.865239	0.077274	0.444322	0.451023	0.000916	0.921838	0.560946	0.631939	0.206426	0.877764	0.585678	0.214286	0.583617	0.437293	0.639853	0.075498	0.567610	0.051764	0.933877	0.463308	0.511130	0.966427	0.000000	
