0.000000000000000000e+00 4.000000000000000000e+00
2.000200020001452472e-04 3.999599959995999932e+00
4.000400040004015167e-04 3.999199919991998975e+00
6.000600060005467640e-04 3.998799879987998906e+00
8.000800080008030335e-04 3.998399839983998394e+00
1.000100010000948281e-03 3.997999799979997881e+00
1.200120012001204550e-03 3.997599759975997813e+00
1.400140014001349797e-03 3.997199719971997300e+00
1.600160016001606067e-03 3.996799679967996788e+00
1.800180018001751314e-03 3.996399639963996719e+00
2.000200020002007584e-03 3.995999599959995763e+00
2.200220022002152831e-03 3.995599559955995694e+00
2.400240024002409100e-03 3.995199519951995182e+00
2.600260026002554348e-03 3.994799479947994669e+00
2.800280028002810617e-03 3.994399439943994601e+00
3.000300030002955864e-03 3.993999399939994088e+00
3.200320032003212134e-03 3.993599359935993576e+00
3.400340034003357381e-03 3.993199319931993507e+00
3.600360036003613651e-03 3.992799279927992551e+00
3.800380038003758898e-03 3.992399239923992482e+00
4.000400040004015167e-03 3.991999199919991970e+00
4.200420042004160415e-03 3.991599159915991457e+00
4.400440044004416684e-03 3.991199119911991389e+00
4.600460046004561931e-03 3.990799079907990876e+00
4.800480048004818201e-03 3.990399039903990364e+00
5.000500050004963448e-03 3.989998999899990295e+00
5.200520052005219718e-03 3.989598959895989339e+00
5.400540054005364965e-03 3.989198919891989270e+00
5.600560056005621234e-03 3.988798879887988758e+00
5.800580058005766482e-03 3.988398839883988245e+00
6.000600060006022751e-03 3.987998799879988177e+00
6.200620062006167998e-03 3.987598759875987664e+00
6.400640064006424268e-03 3.987198719871987151e+00
6.600660066006569515e-03 3.986798679867987083e+00
6.800680068006825785e-03 3.986398639863986126e+00
7.000700070006971032e-03 3.985998599859986058e+00
7.200720072007227301e-03 3.985598559855985545e+00
7.400740074007372549e-03 3.985198519851985033e+00
7.600760076007628818e-03 3.984798479847984964e+00
7.800780078007774065e-03 3.984398439843984452e+00
8.000800080008030335e-03 3.983998399839983939e+00
8.200820082008175582e-03 3.983598359835983871e+00
8.400840084008431852e-03 3.983198319831982914e+00
8.600860086008577099e-03 3.982798279827982846e+00
8.800880088008833368e-03 3.982398239823982333e+00
9.000900090008978616e-03 3.981998199819981821e+00
9.200920092009234885e-03 3.981598159815981752e+00
9.400940094009380132e-03 3.981198119811981240e+00
9.600960096009636402e-03 3.980798079807980727e+00
9.800980098009781649e-03 3.980398039803980659e+00
1.000100010001003792e-02 3.979997999799979702e+00
1.020102010201018317e-02 3.979597959795979634e+00
1.040104010401043944e-02 3.979197919791979121e+00
1.060106010601058468e-02 3.978797879787978609e+00
1.080108010801084095e-02 3.978397839783978540e+00
1.100110011001098620e-02 3.977997799779978028e+00
1.120112011201124247e-02 3.977597759775977515e+00
1.140114011401138772e-02 3.977197719771977447e+00
1.160116011601164399e-02 3.976797679767976490e+00
1.180118011801178923e-02 3.976397639763976422e+00
1.200120012001204550e-02 3.975997599759975909e+00
1.220122012201219075e-02 3.975597559755975396e+00
1.240124012401244702e-02 3.975197519751975328e+00
1.260126012601259227e-02 3.974797479747974815e+00
1.280128012801284854e-02 3.974397439743974303e+00
1.300130013001299378e-02 3.973997399739974234e+00
1.320132013201325005e-02 3.973597359735973278e+00
1.340134013401339530e-02 3.973197319731973209e+00
1.360136013601365157e-02 3.972797279727972697e+00
1.380138013801379682e-02 3.972397239723972184e+00
1.400140014001405309e-02 3.971997199719972116e+00
1.420142014201419833e-02 3.971597159715971603e+00
1.440144014401445460e-02 3.971197119711971091e+00
1.460146014601459985e-02 3.970797079707971022e+00
1.480148014801485612e-02 3.970397039703970066e+00
1.500150015001500137e-02 3.969996999699969997e+00
1.520152015201525764e-02 3.969596959695969485e+00
1.540154015401540288e-02 3.969196919691968972e+00
1.560156015601554813e-02 3.968796879687968904e+00
1.580158015801580440e-02 3.968396839683968391e+00
1.600160016001594965e-02 3.967996799679967879e+00
1.620162016201620592e-02 3.967596759675967810e+00
1.640164016401635116e-02 3.967196719671967298e+00
1.660166016601660743e-02 3.966796679667966785e+00
1.680168016801675268e-02 3.966396639663966717e+00
1.700170017001700895e-02 3.965996599659965760e+00
1.720172017201715420e-02 3.965596559655965692e+00
1.740174017401741047e-02 3.965196519651965179e+00
1.760176017601755571e-02 3.964796479647964667e+00
1.780178017801781198e-02 3.964396439643964598e+00
1.800180018001795723e-02 3.963996399639964086e+00
1.820182018201821350e-02 3.963596359635963573e+00
1.840184018401835875e-02 3.963196319631963505e+00
1.860186018601861502e-02 3.962796279627962548e+00
1.880188018801876026e-02 3.962396239623962479e+00
1.900190019001901653e-02 3.961996199619961967e+00
1.920192019201916178e-02 3.961596159615961454e+00
1.940194019401941805e-02 3.961196119611961386e+00
1.960196019601956330e-02 3.960796079607960873e+00
1.980198019801981957e-02 3.960396039603960361e+00
2.000200020001996482e-02 3.959995999599960292e+00
2.020202020202022108e-02 3.959595959595959336e+00
2.040204020402036633e-02 3.959195919591959267e+00
2.060206020602062260e-02 3.958795879587958755e+00
2.080208020802076785e-02 3.958395839583958242e+00
2.100210021002102412e-02 3.957995799579958174e+00
2.120212021202116937e-02 3.957595759575957661e+00
2.140214021402142563e-02 3.957195719571957149e+00
2.160216021602157088e-02 3.956795679567957080e+00
2.180218021802182715e-02 3.956395639563956124e+00
2.200220022002197240e-02 3.955995599559956055e+00
2.220222022202222867e-02 3.955595559555955543e+00
2.240224022402237392e-02 3.955195519551955030e+00
2.260226022602263019e-02 3.954795479547954962e+00
2.280228022802277543e-02 3.954395439543954449e+00
2.300230023002303170e-02 3.953995399539953937e+00
2.320232023202317695e-02 3.953595359535953868e+00
2.340234023402343322e-02 3.953195319531952912e+00
2.360236023602357847e-02 3.952795279527952843e+00
2.380238023802383474e-02 3.952395239523952331e+00
2.400240024002397998e-02 3.951995199519951818e+00
2.420242024202423625e-02 3.951595159515951750e+00
2.440244024402438150e-02 3.951195119511951237e+00
2.460246024602463777e-02 3.950795079507950724e+00
2.480248024802478302e-02 3.950395039503950656e+00
2.500250025002503929e-02 3.949994999499949699e+00
2.520252025202518453e-02 3.949594959495949631e+00
2.540254025402544080e-02 3.949194919491949118e+00
2.560256025602558605e-02 3.948794879487948606e+00
2.580258025802584232e-02 3.948394839483948537e+00
2.600260026002598757e-02 3.947994799479948025e+00
2.620262026202624384e-02 3.947594759475947512e+00
2.640264026402638908e-02 3.947194719471947444e+00
2.660266026602664535e-02 3.946794679467946487e+00
2.680268026802679060e-02 3.946394639463946419e+00
2.700270027002704687e-02 3.945994599459945906e+00
2.720272027202719212e-02 3.945594559455945394e+00
2.740274027402744839e-02 3.945194519451945325e+00
2.760276027602759363e-02 3.944794479447944813e+00
2.780278027802784990e-02 3.944394439443944300e+00
2.800280028002799515e-02 3.943994399439944232e+00
2.820282028202825142e-02 3.943594359435943275e+00
2.840284028402839667e-02 3.943194319431943207e+00
2.860286028602865294e-02 3.942794279427942694e+00
2.880288028802879818e-02 3.942394239423942182e+00
2.900290029002905445e-02 3.941994199419942113e+00
2.920292029202919970e-02 3.941594159415941601e+00
2.940294029402945597e-02 3.941194119411941088e+00
2.960296029602960122e-02 3.940794079407941020e+00
2.980298029802985749e-02 3.940394039403940063e+00
3.000300030003000273e-02 3.939993999399939995e+00
3.020302030203025900e-02 3.939593959395939482e+00
3.040304030403040425e-02 3.939193919391938969e+00
3.060306030603054950e-02 3.938793879387938901e+00
3.080308030803080577e-02 3.938393839383938388e+00
3.100310031003095101e-02 3.937993799379937876e+00
3.120312031203120728e-02 3.937593759375937807e+00
3.140314031403135253e-02 3.937193719371937295e+00
3.160316031603160880e-02 3.936793679367936782e+00
3.180318031803175405e-02 3.936393639363936714e+00
3.200320032003201032e-02 3.935993599359935757e+00
3.220322032203215556e-02 3.935593559355935689e+00
3.240324032403241183e-02 3.935193519351935176e+00
3.260326032603255708e-02 3.934793479347934664e+00
3.280328032803281335e-02 3.934393439343934595e+00
3.300330033003295860e-02 3.933993399339934083e+00
3.320332033203321487e-02 3.933593359335933570e+00
3.340334033403336012e-02 3.933193319331933502e+00
3.360336033603361638e-02 3.932793279327932545e+00
3.380338033803376163e-02 3.932393239323932477e+00
3.400340034003401790e-02 3.931993199319931964e+00
3.420342034203416315e-02 3.931593159315931452e+00
3.440344034403441942e-02 3.931193119311931383e+00
3.460346034603456467e-02 3.930793079307930871e+00
3.480348034803482093e-02 3.930393039303930358e+00
3.500350035003496618e-02 3.929992999299930290e+00
3.520352035203522245e-02 3.929592959295929333e+00
3.540354035403536770e-02 3.929192919291929265e+00
3.560356035603562397e-02 3.928792879287928752e+00
3.580358035803576922e-02 3.928392839283928240e+00
3.600360036003602549e-02 3.927992799279928171e+00
3.620362036203617073e-02 3.927592759275927659e+00
3.640364036403642700e-02 3.927192719271927146e+00
3.660366036603657225e-02 3.926792679267927078e+00
3.680368036803682852e-02 3.926392639263926121e+00
3.700370037003697377e-02 3.925992599259926052e+00
3.720372037203723004e-02 3.925592559255925540e+00
3.740374037403737528e-02 3.925192519251925027e+00
3.760376037603763155e-02 3.924792479247924959e+00
3.780378037803777680e-02 3.924392439243924446e+00
3.800380038003803307e-02 3.923992399239923934e+00
3.820382038203817832e-02 3.923592359235923865e+00
3.840384038403843459e-02 3.923192319231922909e+00
3.860386038603857983e-02 3.922792279227922840e+00
3.880388038803883610e-02 3.922392239223922328e+00
3.900390039003898135e-02 3.921992199219921815e+00
3.920392039203923762e-02 3.921592159215921747e+00
3.940394039403938287e-02 3.921192119211921234e+00
3.960396039603963914e-02 3.920792079207920722e+00
3.980398039803978438e-02 3.920392039203920653e+00
4.000400040004004065e-02 3.919991999199919697e+00
4.020402040204018590e-02 3.919591959195919628e+00
4.040404040404044217e-02 3.919191919191919116e+00
4.060406040604058742e-02 3.918791879187918603e+00
4.080408040804084369e-02 3.918391839183918535e+00
4.100410041004098893e-02 3.917991799179918022e+00
4.120412041204124520e-02 3.917591759175917510e+00
4.140414041404139045e-02 3.917191719171917441e+00
4.160416041604164672e-02 3.916791679167916485e+00
4.180418041804179197e-02 3.916391639163916416e+00
4.200420042004204824e-02 3.915991599159915904e+00
4.220422042204219348e-02 3.915591559155915391e+00
4.240424042404244975e-02 3.915191519151915323e+00
4.260426042604259500e-02 3.914791479147914810e+00
4.280428042804285127e-02 3.914391439143914297e+00
4.300430043004299652e-02 3.913991399139914229e+00
4.320432043204325279e-02 3.913591359135913272e+00
4.340434043404339803e-02 3.913191319131913204e+00
4.360436043604365430e-02 3.912791279127912691e+00
4.380438043804379955e-02 3.912391239123912179e+00
