1.372455358810559939e-02 2.696773117117885477e+00 4.431138446035895129e+00
5.323984586021444088e-01 3.578637127054454137e+00 2.152677085736338203e+00
7.593787799951624840e-02 3.543982907030029939e-01 5.972060374288311380e+00
5.042691486222017697e-03 6.683545147953682264e-01 5.915631934722327401e+00
1.336488117610512116e+00 2.574864251756607381e+00 2.237601907105334575e+00
5.117324420809044039e-01 2.666552928006587830e+00 4.200539727738696882e+00
1.403616545379706704e-01 2.016322291305434611e+00 5.164802744828119074e+00
5.029947057512060976e-02 7.171981168481618152e-01 5.900838085137994682e+00
1.385063747555647096e-01 9.282773676475293279e-01 5.821384834983316381e+00
5.436733933767949611e-02 8.318271880036008925e-01 5.866561230622298950e+00
1.334169563649114099e-01 1.191504455463318957e+00 5.713625188106391306e+00
8.413502221237223466e-02 8.099115511747574381e-01 5.870297186744614315e+00
1.837363106312738914e+00 1.208595715097482426e+00 1.526528163613510625e+00
2.707480665037228802e-03 1.967616320922397910e-01 5.992731010252581925e+00
4.266420113040484546e-02 3.687128347362376157e+00 2.322726443460340739e+00
7.487663435463408346e-02 5.820267389661493151e-01 5.931891972692056925e+00
2.720205326265267426e-02 2.366674049390042001e+00 4.836399674195472898e+00
1.151172043567702833e-03 8.877608138745088709e-03 5.999984228845292478e+00
9.116416384743560863e-01 2.758408443577463842e+00 3.376440009595812253e+00
6.266163226934136077e-01 4.754794867818622484e-01 5.653095274884316623e+00
3.935371269785680748e-01 2.978606313720917331e+00 3.826740353080456014e+00
1.508440033927266333e+00 1.252620379830916786e+00 3.462816467917716245e+00
1.790344175259257764e-01 9.436717460139627534e-01 5.805846904333942682e+00
2.304811878772934641e-02 2.618017847215311278e+00 4.535821843858382607e+00
4.737567676985217080e-01 1.051287840864150835e+00 5.611887110923902355e+00
1.122961403393913371e-01 1.173506420155069563e+00 5.726080005200525846e+00
1.243029417691901894e+00 1.700011141750242150e+00 3.948583995067614261e+00
2.425567594958175366e-01 1.556970448341625235e-01 5.951130349254944996e+00
2.702967072920600122e-01 2.337354471778599674e+00 4.801062265277439955e+00
3.105982851731368122e-01 4.853983156538451693e-01 5.882315225856098451e+00
1.379133922132454171e-01 1.376588112636734307e+00 5.618280937668157726e+00
1.844924887344556730e+00 1.395091959253527802e+00 9.935471288614928786e-01
2.402882727277853292e-01 1.821456235877960461e+00 5.292969163963019419e+00
1.299210329388149621e+00 2.843696499663330268e+00 1.616663437502036338e+00
2.097165333641995422e-01 5.501954776235680189e-01 5.909573748385675174e+00
2.898369201762754366e-01 2.628014087228190299e+00 4.438966145547573738e+00
3.340317229211631211e-01 1.390244328932391360e+00 5.535977949825247713e+00
7.379378318121965208e-01 3.637998146372977804e+00 1.149004418243496195e+00
1.100314184187956845e-01 7.370350162975810582e-01 5.888021008652820854e+00
1.211124828400758968e+00 1.969967706408178865e+00 3.750580105880437554e+00
7.821863541725679325e-02 2.360408204542946198e+00 4.838284933578782088e+00
5.128389967538402039e-02 8.352357975972910520e-01 5.865721376790224539e+00
4.872815268578618575e-01 2.905113099475355121e+00 3.856646943988418119e+00
3.293158585216825196e-02 8.149068629276766673e-01 5.873335926590137923e+00
9.011000394304292671e-01 1.197796205223858879e+00 5.046192429410197633e+00
2.904928144822648273e-01 3.794288905199271200e-01 5.909027093011580689e+00
5.062596032412650660e-01 1.276696217956800661e+00 5.479590874600701156e+00
7.652790579876863619e-01 2.061956555020964199e+00 4.600313662389009295e+00
3.881601835790721156e-01 1.484552132743754416e-01 5.881700214110796132e+00
6.776538663158440667e-02 3.087435902394942921e+00 3.809341761476406241e+00
9.926980951888868254e-02 3.540958561576557972e+00 2.774876139750658943e+00
1.188241997998311650e-01 3.056459819024718083e+00 3.854030017906449501e+00
8.966560925352608236e-02 1.288543004076338816e+00 5.673787869810438700e+00
8.874205660558596165e-01 3.103291551099495837e+00 2.691453350039243908e+00
4.006054548353266687e-01 2.441049835060081108e+00 4.598750673519952592e+00
2.205553429600739732e-02 1.361400597894152908e-01 5.996158788752468105e+00
3.119941275732681096e-01 4.307064017574390169e-01 5.891226015786507730e+00
1.115971427257518522e+00 1.320694645099969700e+00 4.568034882125239449e+00
5.387294755402268764e-01 3.777473681988559484e+00 1.132251420354997373e+00
1.503246057544264991e+00 1.523625737003996283e+00 3.230949085758151984e+00
4.932117948124559170e-01 1.918004589861990405e+00 5.053069415115395202e+00
4.266055462970980844e-02 4.588848443259276044e-02 5.998239970979008184e+00
6.338782062344416879e-01 2.898796432821325819e+00 3.671101887627114646e+00
7.339003330255641222e-01 2.953543750934679579e+00 3.394821963096559259e+00
2.925196180272932739e-02 7.852907307613571364e-02 5.998201694684022200e+00
9.721096916956966094e-01 1.703096481638380011e+00 4.579171875767643840e+00
1.413342896950400718e+00 1.299195147575001430e+00 3.771520068874507636e+00
4.855310068825846037e-01 3.268353120132745371e+00 3.137441554350771877e+00
2.993037352274436902e-01 6.732458653454735931e-01 5.845846429517231435e+00
3.731563910845229204e-01 1.203541769014795593e+00 5.611384409677136809e+00
1.256116609310637289e+00 2.883493724706894135e+00 1.758361009113727391e+00
5.081641514482934108e-01 2.818252154079880611e+00 3.975574932975075360e+00
3.524972784988771035e-02 3.650621012647867758e-01 5.974023673385794098e+00
3.101421785584205781e-01 1.417668143092729371e+00 5.532837860704609589e+00
1.306192631860020881e-01 1.104774943055417014e+00 5.753282559066235535e+00
5.832946892607839690e-02 1.107967290082995104e+00 5.762577387483142743e+00
