7.54207e-014	1.7737e-015	1.3408e-014	2.29055e-012	4.56355e-012	7.82e-019	0.00945953	0.49054
2.79463e-006	7.8236e-006	0.499128	0.000499659	7.83247e-006	0.000124782	0.000227987	8.9402e-007
0.49799	0.00118245	0.000364154	9.56053e-005	1.98878e-005	4.90792e-005	3.60793e-005	0.000262516
6.3127e-007	4.19556e-008	5.57189e-006	6.8867e-008	9.99391e-008	3.86073e-007	0.499988	4.77224e-006
4.76147e-007	3.75719e-006	6.58963e-008	1.05221e-007	0.499822	6.32528e-005	8.97271e-006	0.000100909
3.52947e-015	2.70154e-016	1.55924e-017	7.23634e-023	2.08617e-011	4.59927e-010	0.0586059	0.441394
9.79643e-005	0.498011	0.00102288	0.00021288	9.72912e-005	0.000264628	1.25824e-005	0.000280513
0.0182685	0.0150461	0.123463	0.00690449	0.0148891	0.261869	0.0331015	0.0264579
0.016328	0.0102966	0.000191221	0.00139879	0.044768	0.326145	0.0720998	0.0287723
0.0086638	0.220919	0.168575	0.0413728	0.0184851	0.00239103	0.039057	0.000536303
4.38916e-005	0.000375158	4.22132e-005	1.31707e-005	0.0685099	0.000204677	0.062284	0.368527
0.0444673	0.000992583	0.0838149	0.000398034	0.0351186	0.320169	0.00544424	0.0095949
0.000163437	0.00196084	0.00146092	0.000939993	0.292207	0.0693612	0.00416586	0.129741
0.0206245	0.00169835	0.000351613	0.258719	0.0429228	0.000344534	0.162442	0.0128975
0.0212929	0.05935	0.00152726	0.00108198	1.67767e-005	0.178501	0.0172514	0.220979
0.344648	0.0034516	0.00197137	0.00128085	0.000202001	0.139963	0.00605093	0.00243264
1.79611e-005	0.000201945	0.000601636	8.1695e-005	0.295194	0.0233633	0.0172229	0.163317
0.0979367	0.281355	0.00366556	0.0147588	0.0173064	0.0524545	0.00571651	0.0268063
0.0254197	0.0626796	0.0174012	0.0189178	0.000856167	0.0370702	0.333652	0.00400372
0.0762051	0.00195581	0.00100372	0.259409	0.0316887	0.12314	0.00590341	0.000694779
0.00712444	0.00129213	0.04664	0.0266161	0.00206631	0.413346	0.000806998	0.00210801
0.119208	0.00784819	0.245325	0.0355682	0.00117586	0.0500192	0.038051	0.00280512
0.0687251	0.0270264	0.000106973	0.0200628	0.263471	0.0225343	0.0149223	0.0831508
0.0208212	0.00151808	0.116561	0.292413	0.0348353	0.0235098	0.00276017	0.00758183
0.00776444	0.135805	0.00141969	0.00185058	0.0177555	0.262533	0.0674325	0.00543932
0.0325039	0.261847	0.00931175	0.00671873	0.138996	0.0498218	0.000491333	0.000309072
0.00288814	0.0355159	0.000256283	0.287056	0.00846972	0.158921	0.00181916	0.00507401
0.00346456	0.0205731	0.210205	0.00278398	0.00857333	0.173657	0.0771748	0.00356869
0.0010945	0.00050823	0.0220255	0.0139544	0.138382	0.302853	0.0130202	0.00816212
4.32722e-006	0.000870195	0.0380146	0.309012	0.00649502	0.0041377	0.127389	0.014077
0.000645369	0.0423966	0.0930863	0.357373	0.000914944	0.00204488	0.00329805	0.000240801
0.0598096	0.0115469	0.13639	0.0432	0.00468089	0.200571	0.000532475	0.0432693
0.011673	0.00191974	0.00354197	0.330391	0.0444479	0.0149523	0.0309575	0.0621165
0.00143059	0.000496735	0.0186801	0.28463	0.00351495	0.144415	0.00128554	0.0455472
0.133331	0.211911	0.0506906	0.0177629	0.0704329	0.00821318	0.00733119	0.000327759
8.07425e-007	7.2347e-005	0.000648334	0.0834447	0.00022717	0.300435	0.114409	0.000762653
0.00796644	0.138582	0.00163862	0.00375357	0.00268819	0.000447653	0.343002	0.00192116
0.00256311	0.0311906	0.0569746	0.04427	0.0475182	0.0348171	0.00379842	0.278868
0.0484898	0.261441	0.00727555	0.00758539	0.00493638	0.0403274	0.0163554	0.113589
0.0878371	0.00877917	0.00821556	0.335785	0.0152152	0.00987881	0.00813533	0.0261543
0.15936	0.0221046	0.000622622	0.00124281	0.000140591	0.028561	0.00132582	0.286643
0.0243695	0.00335355	0.0737018	0.00102527	0.0512228	0.000104737	0.0478747	0.298348
0.0144719	0.0262126	0.176959	0.214917	0.0373357	0.025414	0.00277855	0.00191129
0.0873481	0.00591598	0.000385681	0.039616	0.030085	0.312976	0.02233	0.00134367
0.00844253	0.0435903	0.00352758	0.0485881	0.00114551	0.048983	0.334217	0.0115062
0.0779605	0.0344904	0.0203863	0.00894091	0.00435227	0.00126635	0.000576099	0.352027
0.0313562	0.000638568	0.0357952	0.00667397	0.0489027	0.331563	0.000935835	0.0441348
0.00667039	0.0246245	0.102236	0.00277936	0.295542	0.0614206	0.00264505	0.004082
0.00319032	0.000578177	0.0243002	0.0429864	0.00273391	0.00130273	0.424889	1.89605e-005
0.00111646	0.003479	0.0229299	0.0032862	0.147549	0.0571865	0.243853	0.0205999
0.00203761	0.00899855	0.357151	0.0140462	0.0591129	0.0518364	0.0032637	0.0035535
0.206656	0.024811	0.000477779	0.00339114	0.0125802	0.227559	0.000369409	0.0241556
0.00237176	0.00636144	0.0002	0.179757	0.166672	0.00527107	0.0599447	0.0794222
0.00309263	0.104924	0.0017138	2.97555e-005	6.42248e-006	0.000624008	0.00176893	0.387841
0.00810162	0.0189101	0.0142253	0.0262472	0.327115	0.00139658	0.0819841	0.0220201
0.00684496	0.0286717	0.0110741	0.413023	0.000457221	0.00138502	0.00785139	0.030693
