1.033362105437506950e-01	9.043112321860596881e-01	8.704190364881062569e-01	3.624271337581163044e-01	3.674375076133687967e-01	1.981980667524063933e-01	6.961305236728726475e-02	2.956442719763509031e-01	2.899401482462355961e-01	8.184267798390184590e-01	8.114673037774532416e-01	8.305623786237296136e-01	8.341856032204789662e-01	8.540030342063560376e-01	1.643453617761842267e+01
3.309391302654403066e-01	4.070581578956653512e-01	6.997095419538634786e-04	4.179816728992937769e-01	1.172237426301601937e-01	6.723526425120406325e-01	3.972153107168636954e-02	1.909038520084851143e-01	4.262542912645423954e-01	9.701518236071519086e-01	5.255466541968267791e-01	6.346180255567916983e-01	1.532591558807124832e-01	6.320618449869014333e-02	2.583094171417678098e+01
7.608665909652418957e-01	9.025396029482490867e-02	8.096321311233641849e-01	1.566939233344399884e-02	7.648564121298240259e-02	1.596522901718580023e-01	1.793547823269713293e-01	5.997556007037623260e-01	8.693615917420325356e-01	8.303989977137223866e-01	8.793013385220072031e-01	9.851358341142599784e-01	7.401100995376198588e-01	7.594568910784270654e-01	1.712001673089768161e+01
6.671868365910633980e-02	7.450571970427977142e-03	8.055313728673696438e-01	4.932189467649256143e-01	6.138215007499899789e-01	2.502682164814450452e-02	7.269379375205765187e-03	4.789868269956382152e-01	4.817994830910589665e-01	1.372382890711633108e-01	9.837325402562170362e-01	1.251126651793342537e-02	7.201624158885655547e-01	3.523115473648975593e-01	2.515094636602617584e+01
4.875762677789740041e-01	6.147836288620966982e-01	7.890662809933272070e-01	9.935904732118738814e-01	1.728350419603896793e-03	5.992187635020801428e-01	4.736328133129029672e-01	3.181405985405905690e-01	9.876680155467258970e-01	3.260311101149294954e-02	6.862715030571558961e-01	1.710738989713693203e-01	1.166270470626747935e-01	5.848601374883715120e-01	2.378650421365397705e+01
3.708343508807795952e-02	8.770929404255080053e-01	4.604182183981957444e-01	5.125613867504608123e-02	5.585406270385111505e-01	3.479509332040016112e-01	4.397112412188109998e-01	5.402849808346559257e-01	9.641720212717176663e-02	3.690996444768658291e-01	2.113745207780315383e-02	5.239943559848938559e-01	5.856609778885394357e-01	7.561046489205625054e-01	2.571275072513528670e+01
3.428186174363811456e-01	2.470377865916313365e-01	5.260160102786481939e-01	4.467698417829133462e-01	4.920374021170208501e-01	4.796207293017301643e-01	8.592261180974389845e-01	8.556629212836764919e-01	6.588006199460300083e-01	9.931171793681028426e-01	2.810866828327633349e-01	2.449378689720185243e-01	1.719791248992910415e-01	3.279236328426481384e-01	2.259877975607029299e+01
9.907407591149569592e-02	5.816201576470281243e-01	7.462548983797911983e-01	3.910041763356598699e-01	7.410137649334676002e-01	9.888854751777498286e-01	8.876188208303874561e-01	1.524863469595067744e-01	5.937114056957450980e-01	1.448957389743319168e-01	6.205651800639223614e-01	3.346864619302131749e-01	7.784148630099758659e-01	8.837042036888520524e-02	2.113545698617663504e+01
9.085237759818762804e-01	1.764070896051043724e-01	7.928943057376438563e-01	8.413746360217648768e-01	8.471817719066310204e-01	3.063780281109340087e-01	8.026665961352965617e-01	5.948601238361583832e-01	8.697630121308141948e-01	9.244982522665731173e-01	8.476156098253593285e-01	1.738217798303264838e-01	8.412764081649635184e-01	8.934469998316618700e-01	1.239620032428611651e+01
1.950174034771848530e-01	3.911453580047563050e-01	3.989175325358474966e-01	2.700675136195652692e-01	9.035881560392202694e-01	1.136207764423513566e-01	9.371468074747124621e-02	9.556041467946749801e-01	8.289808677542108706e-01	4.602596715132728500e-02	8.737372064063242405e-01	8.631907873210369342e-01	6.358365388173575772e-02	4.249574922353793749e-01	2.019808717561572564e+01
4.392942266086690695e-01	4.767222504530010951e-01	8.395504170137774169e-02	7.363527866382821307e-03	5.420642308283678545e-01	9.320941845600335535e-03	6.325415564082374764e-02	8.713942551197060293e-01	1.202892793746324074e-01	1.102983943616086954e-01	2.857514589231843205e-01	2.663203016139703561e-02	2.444638082545707962e-03	1.737023617985189450e-02	2.702854164531396464e+01
6.619365407412437508e-01	3.080205047812027974e-01	1.533549313823686644e-01	6.882611047040197993e-01	8.320864079902117183e-01	8.167227530064762320e-01	9.037184783870337856e-01	7.612117999482946873e-01	2.115750417730635213e-01	7.988115347268840427e-01	8.914134989505939632e-01	8.270340763616318425e-01	9.116670687785251026e-01	8.806643544823072878e-01	1.307078884287831855e+01
4.490584996271668183e-03	8.600660817256157165e-01	7.514855549650750755e-01	6.661671751034973221e-01	4.489821788125316071e-01	7.374285380406604418e-01	3.022135620897009600e-01	5.484592852042071698e-01	2.142981789161990669e-02	2.700567869388581510e-01	8.891145829898277064e-01	8.106689649973768397e-01	9.926693585030276212e-01	9.765448231838955717e-01	1.869836892570934594e+01
8.291489375445098009e-01	1.027918365417615498e-01	2.374643516370842644e-01	5.566102687609735256e-01	3.585776085559382320e-01	8.089122256701226643e-01	9.189334716940238401e-01	9.609019913806854385e-01	8.140588344204969795e-01	4.363583069531417058e-01	2.606857474940282859e-02	7.191573393869212794e-01	2.759494835701252202e-01	7.564460642860947326e-01	1.839645577891907280e+01
8.372480326151725549e-01	7.075274188602482806e-01	6.196361144612281269e-01	4.402679297596666097e-01	8.301786809856274152e-01	1.167596578609823021e-01	9.385445502060756340e-01	3.335036406786558993e-01	8.516204427714249015e-01	1.924788305606913164e-01	8.973008936491709830e-01	1.810400692647434751e-02	7.354344344295010716e-01	5.535542692637934747e-01	1.828892744097699818e+01
3.895094823899722392e-01	3.647298569333103369e-01	7.264769297217434918e-01	1.923051004289710875e-01	6.954386964750249867e-01	2.599921423708058121e-01	9.594263956191564358e-01	8.292675465615939601e-02	9.902607195237241866e-01	7.976943916377462473e-01	5.403748589398732483e-01	3.553553793228470536e-01	3.732537876679058453e-01	3.151015864954258561e-01	2.173123899514145307e+01
3.667277524952219925e-01	1.957046930888803327e-01	2.629652845898410307e-01	2.114559035391439523e-01	9.682099843708328324e-01	8.523425975714971070e-01	2.530348459480795120e-01	6.405147417106960006e-03	1.098976734797646460e-02	7.159909580504560944e-01	8.096859426426521456e-01	5.130575232325711443e-01	6.967709337734573349e-01	1.761658380533928994e-02	2.159020784364980372e+01
8.262869345254618691e-01	6.408629617216667906e-01	6.463597615114586858e-01	8.379968103614397756e-02	2.600088126711499470e-01	4.244446608724289915e-01	3.555156890244215440e-04	5.827697370357058926e-01	4.010091224895718232e-01	7.028065910669705207e-01	9.435237922279889888e-01	5.445293406872797615e-02	1.603827676837504823e-02	8.860044892255161120e-01	2.221137233777937325e+01
9.936052762933401672e-01	8.810672588619637979e-01	9.865892350747069717e-01	2.438078288497365076e-01	7.713458916652817798e-01	5.450713430393652748e-02	5.717000066946980041e-01	1.559719137741643613e-01	9.637189455762468215e-01	8.129541247550580163e-01	6.193149981235568369e-01	6.559393976342092758e-01	9.593070883518556302e-02	6.587389026208221310e-01	1.918185003889309925e+01
8.768399322767032045e-01	8.289942667101820595e-01	8.526314760538937776e-01	6.509583146462394332e-02	8.332248487987932162e-01	9.273559785723959337e-01	8.477468027916316151e-01	8.657029338813244657e-01	8.412845231104429944e-01	6.500393472128780381e-01	3.800832745541460334e-02	8.013990642756968485e-01	2.563807602929064622e-01	7.431735953399012384e-01	1.280139816484524573e+01
5.010381386332284359e-01	1.553870195804029075e-01	5.200261206249137125e-01	6.017131969316191764e-01	4.196369639381838934e-01	8.253972130587228229e-01	3.040509049444936052e-01	2.612456563234339391e-01	7.429054549958129527e-01	5.699543888209782638e-01	5.199282599780894604e-02	3.133660115127162027e-01	8.242915777462407334e-01	7.858105919520103066e-01	2.190984585470647161e+01
6.990236240748722851e-01	4.050402901496636954e-01	1.175059462900692742e-01	7.397995362857694435e-01	7.506997803576472839e-01	8.972788674125897757e-01	7.592826258280664931e-01	2.771968815750132098e-01	7.605858796232219943e-01	9.557658632643095675e-01	8.670423988800921578e-01	8.154765256407404683e-01	4.808466880059355519e-01	7.431638597248420020e-01	1.558312546521296227e+01
9.724372151316992285e-01	6.923833662829383950e-01	2.579701808427936061e-01	5.885209070085841709e-01	8.789475329124362135e-01	7.845702686680863236e-01	8.868130358728316676e-01	2.522132218510946822e-01	9.446481673275850532e-01	3.797543933211608991e-01	8.839180949307482438e-01	2.521205379755697695e-01	6.184022021137131064e-02	8.321209037987400414e-01	1.655365180297306793e+01
9.351966262867472679e-01	6.128272684636126844e-01	5.123560392926332918e-01	1.026381668091771449e-01	3.411138102364785762e-01	9.867941925432712758e-01	7.799438193447361112e-03	5.658323631126431774e-01	8.670858042100100249e-01	5.141203523547520637e-01	8.432122072583374539e-01	2.738035880644902886e-01	2.125524244227439130e-01	7.630738561147871746e-01	2.091568243867383359e+01
2.146777963505328013e-01	2.321474733099955778e-01	8.347122112600527943e-01	1.579214172039055675e-01	2.411633913379163455e-02	2.681469940330873380e-01	2.759843172519357846e-01	9.819380185414813278e-01	7.241010393413380153e-02	9.097157857602795605e-01	7.198072431301656519e-03	1.166530437436767154e-01	9.598207044191489068e-01	6.033174153496714265e-01	2.164871238236219142e+01
9.597894046415270664e-01	9.493179159285027868e-01	8.427937605623014861e-01	6.194581512264999423e-01	6.548339518708142792e-01	7.249216429507165937e-01	3.792437051055862485e-01	3.776281766640304793e-02	4.365115206809503379e-01	4.647467827643967375e-01	6.929971024447340033e-01	7.349874339556579095e-01	8.888301091043538937e-01	8.291033464651046403e-01	1.785090908061992820e+01
7.205650129905882828e-01	9.433734395390801497e-01	2.547650070195798810e-01	7.768486857586351935e-01	2.711110478444059835e-01	8.757966045970948521e-01	4.103482552216118351e-01	1.562622239487294062e-01	5.397836746971801380e-01	9.311119345038743056e-02	9.203305334165028384e-01	5.589748274004385786e-02	2.166381748148358821e-01	8.043873132323157149e-01	1.925635286045350369e+01
4.920698911880789783e-01	5.251006568277278852e-01	5.354628777791439198e-01	9.106437508793689961e-01	4.065851998001828727e-01	3.316110241761177635e-03	5.334406037009338242e-01	4.433245494941905340e-01	9.313955672366709404e-01	2.309751820922143206e-01	6.528859570236844601e-01	4.900658847803355256e-01	3.468895347182648914e-02	5.906202766849391050e-01	2.539293025895106837e+01
7.545454672753857395e-01	3.655812021858831362e-02	4.284087543512138385e-01	6.868887337510647395e-01	7.163406992396758044e-01	5.648149415147942776e-01	4.733231949886512746e-01	9.009396314561528563e-01	4.128754412519366479e-01	4.459998920649371756e-02	7.959220780137872264e-01	1.728873449096977599e-01	6.559078600389884883e-01	9.481677704008920626e-01	2.088267730023698476e+01
3.725899371867341658e-01	5.931107933405890265e-01	8.187564771681794529e-01	8.713040472136969194e-01	9.693566816821519438e-01	7.899596665346418634e-02	8.796989144890260404e-01	8.673812945975120092e-01	3.352983869006737616e-01	7.002405843517659489e-01	4.554843798416395861e-01	6.709004128884246132e-01	6.507372043743273604e-01	4.361864916590738050e-01	1.887132213267567948e+01
4.666474821024414465e-01	1.260498001284555969e-01	8.290579044239673734e-02	5.041645842748226913e-01	2.856053183972133702e-01	1.697957738924598114e-01	5.733496413951194581e-01	9.751532118855291698e-01	3.310251187039741083e-01	1.777645642613646382e-01	4.986347596924499692e-01	9.732085650095692597e-02	4.760840488197403131e-01	5.256404953745896780e-01	2.661538301807635776e+01
2.778759109754116441e-01	7.898194451940737659e-01	7.633864953198895575e-01	8.850704293907289966e-01	2.608468113964632074e-01	8.477783255223469983e-03	3.885215444575916832e-01	9.669551874527486657e-01	8.452937499110688702e-01	8.734859171460496174e-01	4.877931813268052696e-01	1.625913728010071613e-01	2.273191667840131491e-01	3.069502604540490509e-01	1.864244262641071970e+01
1.542112567676211521e-01	4.704603324372974571e-01	5.260548095309195427e-01	6.172450509535016838e-01	7.787592231493367656e-02	1.080108889170531550e-01	9.584498644845823589e-01	3.184818185733312990e-01	6.388084968321399160e-01	7.391914779084008957e-01	9.555826303267564992e-01	6.011429560894252511e-01	7.245912866751202941e-02	8.595799978692049148e-01	2.221428191582525358e+01
7.632241414081520903e-01	5.851030277366914278e-01	2.459156984879380323e-02	1.951727706708251686e-01	7.043836177209810145e-01	7.095117659117755604e-02	6.744662355270674148e-01	7.770611427728515430e-01	4.726606438368968766e-01	7.935041175520005652e-01	6.607845281868427456e-01	2.536716242887666062e-01	8.096208032299284652e-01	8.622493902912629071e-01	1.891638367714234903e+01
9.754019598987563322e-01	2.285209737919544071e-01	4.981765035384475571e-01	7.659077472082118643e-01	9.769938559128188427e-01	1.502184187412789473e-01	3.544524179465930458e-01	9.576701722873572908e-01	3.144187048076573787e-01	7.709115575465451675e-01	9.743293178014411637e-02	9.667143122367667374e-01	8.010079822084015255e-02	3.429733067246526490e-02	2.049650539375069513e+01
5.764189466396578698e-01	1.300761766586308599e-01	4.329354483932074116e-01	6.569555922208719645e-02	6.023038976061173555e-01	3.809607422063898685e-02	8.184037365594393210e-01	9.780128735355342329e-02	7.892696951557950924e-02	3.130303436043185838e-01	1.299798308079453402e-01	7.950955322570818495e-01	7.336222139383508090e-02	1.427502005008189911e-01	2.460368432863355892e+01
4.493457571617353596e-01	1.518583754715399636e-02	1.764498155811378699e-01	5.255397386988154285e-01	5.397188124409083576e-01	8.065996852238894732e-01	6.945037043272844768e-02	6.432290626197417760e-01	5.136241909784579063e-01	1.724478942837375239e-01	6.538009871309659049e-01	2.088118168689758747e-01	9.220207741270977087e-01	8.612050812983294001e-01	2.276787614457619924e+01
4.387713658233154956e-01	7.318058820167948619e-01	3.290260903352248967e-01	8.203712006034920012e-01	9.387151656197678662e-02	2.597004850930919040e-01	9.015114042420614426e-01	1.997498220608152630e-01	6.994627327525042570e-01	5.782141563804606976e-01	3.114274945336692468e-02	3.579331020753155901e-01	5.717061571598917036e-01	3.665158560904644980e-01	2.243554920261844643e+01
1.047775449791253644e-01	5.750782779218377438e-01	2.766938218099033175e-01	8.957236497634740724e-01	1.160388449893777069e-01	5.699516871176069088e-02	2.291136985502173207e-01	9.342493344358886453e-01	1.642415174657871901e-01	6.918572619026310822e-01	1.326291317025171113e-01	2.883854664891700170e-01	9.817523656957455325e-01	9.486104562140679208e-01	2.102092056217483318e+01
3.958227290006017252e-01	8.954497839079379462e-01	9.778281560153445628e-01	9.262109881352800222e-01	8.837029519909455066e-01	9.387788149681424166e-01	9.504599974720371325e-01	2.783961359736402130e-01	5.003517749098879142e-01	3.465532607310791158e-01	4.095642399421934865e-01	5.469806904991894037e-01	5.040146186799873140e-01	8.751527320153834610e-01	1.838710316417822810e+01
2.075636804430859295e-01	3.882352228657079962e-01	6.857771217381066764e-01	1.374774246003786782e-01	8.958467942821743968e-01	8.925576387605774764e-01	3.082233094814469943e-01	7.818323230284943137e-02	6.055687653185626296e-01	9.101069416104364818e-01	9.881053749633434968e-01	5.556100243257153792e-01	2.491598974327920435e-01	4.973217840267437628e-01	2.105587930806925812e+01
3.696162431558768779e-01	5.615227325075959897e-01	2.439321240848957850e-01	9.692862725004309787e-01	6.714165412799835142e-01	5.782817652394245389e-01	4.251128077235069580e-01	9.025561115280983371e-02	5.244590546175430523e-01	6.782297909237213762e-01	3.333124340432574995e-02	4.425673239969732942e-01	3.011007671206438752e-01	1.330855015086536142e-01	2.535558710322850473e+01
9.745932395681511373e-02	7.701241194343078078e-01	9.337765950955582150e-01	3.751041027146241325e-01	9.487736716033194906e-01	7.704702240122225376e-01	9.440510275781966998e-01	1.018800324321850193e-02	4.181454926894037638e-01	5.662069253293646742e-01	2.964925337500394775e-01	8.610350943879855334e-01	4.958961238069739541e-02	2.208488808773131362e-01	1.967686001314265809e+01
4.095541086192401314e-01	9.157950838024153661e-01	2.270539657195550232e-01	8.821755088783906906e-01	3.510979636803122084e-01	6.567936820628759165e-01	6.223347109060779758e-02	1.824882743307679467e-01	5.107963763610625652e-01	8.286999185435470761e-01	3.622199511415197248e-01	9.105784479183109958e-01	7.361008586942301424e-01	8.416005514838658108e-01	1.847331944890463973e+01
7.895965122830967964e-01	4.432153177802355404e-01	8.844836605017412090e-01	3.353392120794315701e-01	5.129142223785780885e-01	7.156731700207424884e-01	1.942005227052692184e-01	4.795414164877018215e-02	2.798431775244657471e-01	7.604481318631314268e-01	2.660736968107131895e-01	7.891890666617992212e-01	7.358393885298643022e-01	9.983178963342066448e-01	1.904401386590792100e+01
6.892824456850862314e-01	6.066256084055632325e-02	2.343144725921524618e-01	1.696219646628066569e-01	2.855229001733917693e-01	3.136437109153691893e-01	7.244090550770270198e-01	9.644518075438635041e-02	9.026170021112384090e-01	4.564026856968068646e-01	6.286991363531369004e-02	2.111474352827604206e-01	6.351116523103123024e-02	9.835414260555163102e-01	2.286195126571220015e+01
