0.000000	0.873797	0.889567	0.141005	0.392126	0.148225	0.583036	0.243902	0.451090	0.791013	0.520255	0.382123	0.765587	0.345784	0.193560	0.108304	0.420433	0.396268	0.685309	0.803854	0.019025	0.026487	0.052571	0.021737	0.820755	0.727854	0.188197	0.745831	0.028804	0.779141	
0.873797	0.000000	0.260153	0.939715	0.010673	0.157504	0.860950	0.632616	0.416970	0.486668	0.258575	0.916526	0.659723	0.024438	0.128733	0.171731	0.746538	0.332409	0.055656	0.369019	0.320261	0.951205	0.442349	0.074754	0.748216	0.001607	0.454883	0.863124	0.732063	0.280055	
0.889567	0.260153	0.000000	0.759510	0.731255	0.096369	0.985327	0.534564	0.131290	0.495816	0.253389	0.593856	0.599245	0.861151	0.052648	0.051414	0.076007	0.041521	0.852649	0.576676	0.951733	0.304355	0.020130	0.365873	0.864730	0.456134	0.465775	0.269294	0.047887	0.163784	
0.141005	0.939715	0.759510	0.000000	0.954389	0.476109	0.026214	0.365134	0.379227	0.823114	0.887422	0.397424	0.863877	0.608309	0.948432	0.087212	0.319082	0.169863	0.380677	0.751301	0.348889	0.954388	0.495071	0.976574	0.805460	0.700330	0.837823	0.500494	0.387015	0.705849	
0.392126	0.010673	0.731255	0.954389	0.000000	0.914922	0.380283	0.908140	0.208947	0.587902	0.670687	0.522982	0.547385	0.166177	0.274774	0.429383	0.480474	0.301348	0.702525	0.121618	0.262464	0.357578	0.600102	0.146273	0.604025	0.182307	0.865379	0.477715	0.750285	0.550854	
0.148225	0.157504	0.096369	0.476109	0.914922	0.000000	0.889011	0.139746	0.954838	0.366486	0.805422	0.503232	0.817749	0.213049	0.548340	0.458039	0.916951	0.562530	0.905784	0.826813	0.824748	0.961505	0.569761	0.234404	0.147275	0.166582	0.089009	0.744786	0.425720	0.916449	
0.583036	0.860950	0.985327	0.026214	0.380283	0.889011	0.000000	0.560583	0.882985	0.134008	0.581593	0.202617	0.097173	0.167234	0.359800	0.750907	0.670952	0.108157	0.617198	0.720571	0.341430	0.313269	0.859622	0.246070	0.154072	0.535943	0.032609	0.961122	0.612792	0.174381	
0.243902	0.632616	0.534564	0.365134	0.908140	0.139746	0.560583	0.000000	0.229824	0.043442	0.299321	0.731371	0.896122	0.547668	0.453681	0.721777	0.779946	0.203930	0.695535	0.697265	0.886034	0.097178	0.871620	0.235071	0.598418	0.670881	0.408457	0.369841	0.794204	0.863625	
0.451090	0.416970	0.131290	0.379227	0.208947	0.954838	0.882985	0.229824	0.000000	0.348712	0.395380	0.004580	0.103833	0.867261	0.357638	0.197117	0.972039	0.194672	0.780637	0.679055	0.438473	0.884329	0.316583	0.999995	0.295615	0.124729	0.152490	0.000071	0.699700	0.247357	
0.791013	0.486668	0.495816	0.823114	0.587902	0.366486	0.134008	0.043442	0.348712	0.000000	0.926367	0.477804	0.964557	0.464242	0.241489	0.050239	0.668682	0.674971	0.555902	0.415675	0.202342	0.035151	0.262805	0.620266	0.292898	0.011793	0.231086	0.453686	0.426162	0.655217	
0.520255	0.258575	0.253389	0.887422	0.670687	0.805422	0.581593	0.299321	0.395380	0.926367	0.000000	0.051441	0.695464	0.997565	0.638678	0.170810	0.393815	0.270514	0.134176	0.429392	0.358219	0.701160	0.119234	0.307724	0.933038	0.193038	0.969429	0.841029	0.246995	0.064740	
