5.377310414410341188e-02 3.191029073236148483e-02 8.231892699751687525e-02 1.106037304403974658e-01 3.661724273006776720e+00 6.149531140750703173e+00 1.086363596677348831e+01
5.905541150162563202e-02 3.307602658775152249e-02 3.047176384761324908e+00 6.444406523630242134e+00 1.747731726923441586e-01 3.026490221954104484e-02 4.244361577717160827e+00
4.338679814146372514e-03 1.682812435687489018e-03 3.094471165515635391e+00 4.482022980066134643e+00 6.090257614093807170e+00 5.472384254389899005e-02 3.104894353347470659e+00
2.101935971982443196e-01 1.625657390623733045e+00 3.192258834981795967e+00 4.229424094555194635e+00 6.210685692049788820e-02 5.208747571420215827e+00 3.776447723475338414e+00
2.124535290491074424e-01 3.690821081522225100e+00 2.891928885217384670e-02 3.397593562405322454e-02 1.590568066803192071e+00 2.517583971806529153e+00 3.650083345668705626e+00
3.956888384519403716e-03 3.923981703451789871e-03 4.865403612696076685e+00 1.779777333974450274e-02 4.177271050952107601e+00 2.736529979160902126e+00 4.766795690559882281e+00
2.397187779050894973e-01 1.455082400549959631e+00 2.005240800752807195e-01 3.227710459325275252e-03 6.332737730348951197e-03 3.816850796750778319e+00 1.213258185994356708e+01
1.960568135001692136e+00 5.373790981487149843e-01 3.404651227992373796e-02 1.105793456709492251e+00 2.843134719132379387e-04 5.169481019626984697e-01 1.174027774360403981e-02
3.251766433093814836e-03 6.783735663794397686e-02 2.827168266340803537e+00 4.241674075316318238e+00 2.408684099622039554e+00 7.029716201090264960e+00 4.323549231285229943e+00
8.948116191913254580e-01 2.252731433012886697e+00 3.501680230078334954e+00 1.687106920779471775e+00 5.591162825308890194e-02 3.201510323847933215e+00 2.273227815007429875e+00
2.150087382498182820e-01 8.190375162924293240e-02 5.188093081084057978e+00 1.711099605186539984e-03 4.805968921365495750e-02 5.176119067370507310e+00 3.261372842303889463e+00
2.815887673246966205e-01 1.671362896988737079e+00 2.349604067446500466e-01 5.283469238259061562e+00 1.523307909244961067e+00 7.044940096170430266e+00 5.293901154433527934e-02
4.842114071695364369e-02 2.011149378129874904e-02 2.804483713368657524e-02 6.435867658735014096e+00 7.238905636528758514e-02 5.669694200801244754e+00 5.026146575468488642e+00
3.040498304831083104e-04 1.453005805266485923e-03 1.084320009459189063e-02 4.462427707181222836e+00 2.581753033155012242e-02 8.545840376921720605e+00 5.967397069508090901e+00
3.608061319285831361e-03 3.080500956088040240e-02 2.186157741787544850e+00 2.018786541310118587e-01 2.856574066115515453e+00 1.682061172393526510e-02 1.240356217903993752e+01
1.061779227126865843e-01 5.502447003901823203e-02 1.969492150068402336e-01 6.763637571253829250e+00 2.881979637134594707e+00 8.253209024600690474e-03 6.230592634103258476e+00
3.580883716471494962e-03 2.974622682456330436e-01 3.426959035405792164e+00 4.952581781909041192e-01 5.136371645893754945e+00 6.882254703124674577e+00 3.747733627997243300e+00
1.844216930807243360e+00 4.052125918061402765e-01 1.271582866506131504e+00 2.423839958356311872e-02 1.629509086088930525e+00 1.654751809852314515e-02 3.650083345668705626e+00
1.473469394119209241e-01 2.960972806939666135e+00 1.145623818195692367e+00 2.792263134771300753e-02 3.882907817676231055e+00 6.107167643318986094e+00 2.666849840164662866e-01
1.503149705092101440e+00 8.788722499297333401e-01 3.320967801255591212e+00 1.799499141503493105e+00 1.509574130055785224e+00 1.005979463780780625e+00 1.329577458713513960e-01
1.459525982817577061e+00 3.194120445538801700e-01 7.388291088573938348e-01 3.609251279826537928e+00 1.978563867654228092e+00 2.834957958151354887e-02 6.311059985013915963e+00
8.322820394586494253e-02 1.088834554078824124e-01 1.230767526905762299e+00 6.099314912616721429e+00 1.086410466077898304e-02 1.056902381314328045e-02 8.563746426883499296e+00
2.983407086970591982e-01 2.045248469675042369e+00 3.158033626369531000e+00 2.085187922794105031e-01 1.929561145337073402e-02 1.516460114627597895e-02 9.271665816376362557e+00
1.949273528818534773e-01 3.176350224737842787e+00 3.059618378078318712e-02 3.697166781134084257e+00 4.480003690113004700e-03 4.051797952492911747e+00 2.516629536635482278e+00
1.919735026353252758e-02 4.661203795811346140e-01 3.423343587516050501e+00 2.117482597555846169e-02 6.335714241975777483e+00 6.107167643318986094e+00 2.666849840164662866e-01
1.564703819753158198e-01 2.926719352390614759e+00 8.980475423304757898e-01 2.432063439983832634e-02 1.434263530449657038e-04 7.454962971397009142e+00 3.135637966929623044e+00
1.155249440267727169e-02 4.544863905077890787e-02 2.115116214190784660e+00 5.849818684723127937e+00 1.020653938288156731e-01 3.518556289214613386e+00 7.066827296857968399e+00
3.507526128259076947e-01 4.356021966351444341e-01 3.896057636848379246e+00 4.202298304603408613e-02 4.292658002860607169e+00 8.299682351356802990e-01 8.242864103969459677e+00
1.470411753313668024e+00 8.815307306476122262e-01 4.018384712009318571e-01 6.468142060382971702e-03 1.298340056997872652e-02 7.648745156029437275e+00 1.674892226628204028e-01
4.932358426782494920e-01 3.039674924400723288e+00 1.490152830762625724e+00 2.069150906957032115e-03 3.104360048501337399e+00 2.827506458112351902e-03 6.317869634016582303e+00
2.197951440787631605e-01 3.372801259895803483e+00 7.373747284513459954e-02 2.862765305972159169e+00 2.880304585625097946e+00 3.077456765689626117e+00 1.107853694202481920e-02
1.440338368468233821e+00 3.947874698452053521e-01 2.768929202967242431e-01 1.792325521995074417e-02 4.620943603458673409e-03 5.255287226217323138e+00 7.377460128090027602e+00
2.493014528905205043e-02 1.320444834441874216e+00 6.301851290040469955e-01 4.518661347944485061e-03 7.845040482925957015e+00 6.086436967160461009e+00 1.182800806831891594e+00
6.736506177519566152e-02 1.605577495205289695e+00 6.210513521612572863e-01 4.551839655177095101e-03 1.388468072545567984e-02 1.452615665905351947e-04 1.273178019709475883e+01
2.443416538291311724e-01 2.404485314512093908e+00 3.382282283598923023e+00 8.584740026376314059e-01 5.425721314334267298e+00 1.053546633796387244e-02 1.026136231521958819e-01
6.220160605592599257e-02 5.838764204908734878e-02 7.211323868122222758e-02 2.076181172037501466e-01 7.059805908568883126e+00 6.665909394895574991e+00 6.118836750363568555e+00
8.855534539485084011e-02 2.549750975608843895e+00 4.347606433765429657e-01 2.646349331222519030e+00 5.783640851137721306e+00 7.979757750554585805e-01 5.202854660216281957e+00
1.577024070874629954e-03 5.881200244705780261e-02 1.561740631212312283e-02 7.010913547510714494e+00 3.227392749388701798e+00 2.825538341091420769e+00 3.760751662676335982e+00
1.775060513951537411e-01 1.404452491590238716e-01 2.890706758138948951e-01 7.797407806948358555e+00 4.503523386084936492e-02 2.353106827083301322e+00 1.422423465303065682e-01
1.678014474367917341e-01 2.386892238049596604e-01 3.714444673737808955e+00 3.870544951385774396e-02 2.786594571933408204e+00 4.172726667098324072e+00 8.937642168484789096e+00
2.933963386862124545e-01 1.123217261592105443e-01 6.666105973679079533e-01 1.986093095200252845e-01 4.093070987120961401e-01 9.102211413213689539e+00 8.717255969809480476e+00
1.579651642333426143e-01 6.499964548435215317e-01 5.842102267527106818e+00 1.106734249030384198e+00 9.119673987319148003e-05 1.502081431813607759e-01 1.161056259129589902e-02
2.293253690082522611e-01 1.572059722736609322e+00 4.783798116624023988e-01 3.281412449384527030e-01 3.298820523633484214e+00 8.116704822028324884e+00 7.111449049313643300e+00
8.892557968218915698e-02 5.277063964166926746e-02 5.324125982153997405e-02 1.672808542870455883e-01 5.538116681175328182e+00 9.300760639749999115e+00 4.197722624293684035e+00
1.619544028505842392e-01 3.860017902663820610e+00 1.493088527321137171e+00 1.151886165200375267e-03 7.985316742404690140e-04 5.112188344667677360e-04 2.357888569118861133e-01
1.196758742211762906e-02 6.765731881094931566e-02 1.009007390897568746e+00 7.521595077492206016e+00 2.956624972608339785e+00 1.456170151646200839e-02 3.127303582458236531e-02
4.787236637920004312e-01 2.416737056318312912e-02 4.507046949243846967e-01 4.499505019826484542e+00 4.852122542147744966e+00 2.522852887870821625e+00 8.176039457896640883e+00
5.741115726253367968e-02 5.142817538155363549e-02 2.396994793967746951e+00 3.558883709390499916e+00 2.914922790888112639e-02 9.168889345891276577e+00 3.362698340040147116e+00
3.848319676952106916e-02 3.188214306026589118e-02 4.337976832052359288e-02 6.276433119671885608e-02 3.695653004347799531e+00 1.114397102577906296e+01 2.991554928326543572e-01
2.608256326968093619e-01 1.640502474265348731e-01 4.708684118115661121e+00 4.607724595065548101e+00 4.785707887293113444e-02 1.426664954045697487e+00 1.956795459808626125e+00
4.057152511072682072e-02 3.107051571536672885e+00 1.482296237214971946e+00 1.062861436272297296e-02 1.632358478950178160e+00 4.892126049040232516e+00 5.282029880988846848e+00
8.818703020307731011e-01 2.220151042540853936e+00 3.344642484811373606e+00 1.642548069537794753e+00 3.209498322947182736e+00 7.267026444697949339e-01 2.726862134502501700e+00
1.376787736621463809e+00 2.278693991182980383e-01 8.322123756728044830e-01 3.416081232366102061e+00 3.419253070876742129e+00 5.424952687643147975e+00 2.792371709937415888e-02
3.132253163689582842e-01 2.209164701703692835e+00 3.946688005311539404e-01 1.730163125234907229e+00 4.856261482369800930e+00 3.493677362246246088e-02 8.669901209624708116e+00
8.725530613285611969e-03 6.321286903546588856e-03 8.045824567117595971e-03 4.002462384901961379e+00 4.568672408888506398e-02 2.155240315867547329e-01 1.211890114444465461e+01
4.684243080534337134e-01 1.237945456760380036e+00 7.369896672097462353e-01 2.481915950851188324e+00 4.030232750101154338e+00 9.104187217363000073e+00 5.684724947698499044e-03
8.675481033086291163e-03 8.064459537676542389e-02 5.267210813274592063e+00 6.288600023184015564e-01 4.451011106223070612e+00 1.675439577033970007e-02 2.196955382081536179e+00
3.515278031156452571e-02 2.692072851904021569e+00 1.284320316805146911e+00 9.209053509559987985e-03 3.081197346024713499e-02 4.156297216356979796e+00 8.640891980951652229e+00
1.700259273863713227e+00 6.619288525149304159e-02 1.537281863926304837e+00 9.474839009056141848e-01 1.952637001222714774e+00 3.651798418046078076e+00 3.612892382413883219e+00
4.090011136550052440e-01 9.348176509286722224e-02 4.608655043562037257e+00 3.828920077644912379e+00 3.313681951586531671e+00 2.029586638172234281e+00 1.763808835721822899e-01
6.198770228541307121e-04 1.532777323195494944e-02 4.631804344826497000e-03 4.536471802748314630e+00 1.615946544023352804e-02 9.883966312055342485e+00 2.792371709937415888e-02
5.064026836959101274e-01 2.215403553046954688e+00 4.238530966265160460e-01 5.603530343908832201e+00 2.558282137169999082e+00 8.660976055510000160e-03 3.652936577280609054e+00
8.419411611294502773e-02 7.345424414115946377e-01 4.533676119259291148e-01 5.289452419695459540e+00 7.220917639714134140e+00 1.773647688269059941e-01 7.327418257451840701e-03
1.403631111612498650e+00 3.847262471656726079e-01 2.410356170803005203e-03 7.916587018898481043e-01 1.812432785820331294e+00 3.817900390866161286e-01 9.438844678987615922e+00
1.474339669192140101e-01 1.777755345843144319e+00 1.025757498400766465e+00 4.215994545520667991e+00 2.504327497945642467e+00 4.377399014495021723e-02 9.152130962497734501e+00
3.755991237009965317e-02 3.256300221170713161e-02 1.460552726281667324e+00 6.886147472640740119e+00 3.569000408152412263e+00 3.216956182681541598e+00 1.762207427808132609e-01
6.659318743135573815e-01 1.714857609859268939e+00 2.631310129481746696e+00 1.527920186323646234e+00 2.505096121358361572e+00 7.356696569085449333e+00 2.726862134502501700e+00
1.608497139950130772e-01 2.028801629486070013e+00 8.982194860699659333e-01 9.833184911383050508e-01 7.595408037271406343e+00 2.960858057539184518e+00 3.457136033445757484e+00
1.469165799460604438e+00 2.930289773119428287e-01 1.125747819763274205e+00 4.960239320181018818e-02 5.018420452906740437e+00 2.736529979160902126e+00 4.766795690559882281e+00
2.356038813048987046e-03 8.495711269016847922e-02 3.529903142327857068e+00 5.296005485576846361e+00 2.909545903322793947e+00 2.250057939003382579e+00 4.323549231285229943e+00
3.108929629025187699e-03 4.875238396532105556e-01 4.027917381992921264e+00 1.462736287920283429e+00 8.883125880524689322e-02 8.493438553804255164e+00 1.207355238451107531e-02
3.250440447106273112e-01 2.044413940760369808e-01 3.618304402714190182e+00 4.115172852125201786e+00 3.947030121229774119e-02 1.176647150042897660e+00 8.079711799492326207e+00
1.416038116608388589e-02 9.666702025436395285e-02 5.054938029986004722e-01 3.189195211634392013e+00 5.782144720313969977e+00 8.214995247180320703e+00 2.439410371902722030e+00
2.649922180537150340e-01 1.597412352959662052e-01 3.059926476396542583e+00 1.037420761714767485e-03 8.489752839812629404e+00 2.191366824283499937e-02 3.614420395691088101e-03
2.600257025228798133e-02 1.891894563999376722e-01 5.244034631048076489e-04 2.534109354787069113e-01 9.221589114338836879e+00 3.291636279422097133e-02 5.353164018466060270e+00
9.943448024703560942e-04 1.123873352854721543e-02 6.593052080893727629e-01 5.332085608564573143e+00 6.303649815570714132e+00 4.051797952492911747e+00 2.516629536635482278e+00
9.237832446115969987e-01 2.332427531633823659e+00 1.281141678913074733e+00 2.548672015655732537e+00 1.149355570162809669e-02 4.640038280718982833e+00 5.422890441116893001e+00
