1.108021336924837341e-01 7.813694431902931323e-03 4.749716194397525904e+00 4.370766034377020048e+00 2.677828907466604402e+00 9.624412209033210430e-02
1.344715052227477114e+00 1.384238584966733243e-01 6.386183325903316624e-03 7.741825118211595469e-02 3.545429805319443191e-03 8.872236140678531058e+00
1.840160044600112066e+00 1.894245574205621618e-01 8.739100060159652947e-03 3.068344460578689592e+00 5.254797635064910669e-03 7.686067023555351874e-01
9.933998827625453720e-03 1.680694680261798435e-03 4.186484222557957935e+00 5.727554102780073819e+00 4.029378670032168069e-02 2.766087297522045185e-01
1.390624340381906299e+00 1.083448728535236549e+00 3.234942333362885059e+00 2.275455498639946672e+00 2.675446496178395250e+00 1.959788105451761367e-02
1.787079775578289675e+00 6.429510135814516802e-01 1.826071869811001225e+00 1.143697148071666416e-03 2.352173674834520334e+00 2.000675485944188647e+00
4.627310015765619122e-02 3.503693777121409170e+00 5.868054581105350623e-03 3.026632067112877245e+00 2.984047079503932665e+00 7.928631029321038526e-02
4.007923326856153295e-02 1.596509931074542865e-01 3.568451815552494022e+00 5.028640591915548796e+00 4.336746382317245185e+00 2.966228515197984805e+00
5.011389783843221701e-02 3.428129477015219584e-02 1.888143918844346347e-01 5.880828384156246535e+00 2.066830358045348547e-03 8.120473040269800435e+00
4.745667254977817273e-02 4.517433166246102860e-02 3.083978041693380412e+00 6.226438188326407719e+00 3.516906429270563628e+00 9.037963436231022385e-01
1.278677929179201402e-02 9.517827444380361213e-01 5.116121432203998509e+00 9.548948359441554457e-02 4.648866665793554454e+00 2.379258204339156774e-02
3.261712384136911808e-02 1.200542562328019147e-02 2.593678250737516677e+00 4.820697428347170188e+00 4.978010582920951776e+00 5.392555868214543580e+00
1.579086055962968693e+00 1.790401988600839989e+00 2.319379796097270456e-03 1.091511918596047188e-03 1.903109454387719168e+00 4.490905656983127159e+00
1.434736781255086413e+00 1.050118263696053988e+00 3.024932564499199117e+00 5.339303342829145732e-02 4.027384553834607139e+00 8.078122072100679674e-02
2.582278482637253864e-03 7.179506782522160346e-02 4.704218176742013924e+00 8.553811521447296506e-02 5.964060391764340885e+00 2.048757735459941554e+00
1.724421867238301875e-01 6.667326734475580441e-01 4.744561482466956193e+00 2.971693884608340053e+00 7.389813476978164541e-02 5.385880818151234983e+00
1.367464223225589359e+00 2.943841869182203252e-01 1.028847334602801089e+00 4.030340537529966127e+00 2.737262713489951871e+00 4.932532464629277413e+00
8.148103115734470908e-03 5.803168853623822537e-02 3.616482607974218055e+00 6.428449774659145133e-01 6.493634288387783116e+00 5.477299610108482320e+00
4.787298025862449929e-02 2.606750326605455914e+00 1.014638586244277219e-01 5.481609354231339992e+00 1.701642408184741440e+00 3.307907455761665005e+00
7.849771648665586354e-02 6.043363006930244641e-01 4.149436094673538022e+00 2.457070543782022387e+00 2.639914121094859567e+00 6.928248676789959148e+00
1.147247659477752951e-01 3.688133904775008354e+00 1.878634237547983421e+00 1.063915092519138322e-01 5.305051655921847950e-03 2.638676922127913826e+00
8.824736628460489287e-04 3.062425616797417524e-02 5.638559591184347797e-01 1.033390080459197558e+00 9.431768486440244459e+00 3.495303068596349760e+00
1.270792544641637489e+00 2.875156538579402565e-01 2.482945280001407795e+00 3.050967867834368796e+00 5.238420764762986792e+00 4.965910584074470675e-03
8.192939725660840222e-02 5.887511261217861502e-01 3.643961248651090834e+00 4.986501952329954079e+00 1.508452422417819960e+00 5.319921627349583737e+00
2.716058985085453500e-02 2.377048769210034607e+00 6.210344292128178179e-01 5.183549613929508304e+00 4.648866665793554454e+00 2.379258204339156774e-02
7.548303244455879801e-02 2.197740464511497738e+00 1.204491520114322339e-02 4.192569079990524639e-01 3.538121784151267768e+00 9.049965605955735626e+00
5.229702276551801976e-01 3.195515664070410988e+00 1.690711972762169335e+00 2.219250234159261481e+00 2.281939489706811930e+00 3.498330738543287133e+00
4.186266913681954693e-02 6.357332123551012737e-01 1.643839855569442787e-01 5.640748342813884264e+00 6.216196714958647007e+00 3.599670994941271740e+00
3.733250782210047192e-02 5.870965959806041523e-01 4.638306179372952087e+00 7.735518098021519628e-02 5.662782060234952675e-02 7.400950370111523569e+00
1.418368050815306036e+00 3.053426322226807099e-01 1.799317278916734875e+00 4.400084180977844817e+00 2.988379332379945019e+00 1.168596650044470664e+00
1.186482854579768709e-01 2.817985656785971571e+00 3.511742203067935719e+00 4.016519269656596176e-03 1.446086337414542455e-01 4.760708171376842657e+00
1.641584962972998663e-01 2.814594512326696663e+00 1.274356838783155255e-01 4.030340537529966127e+00 2.737262713489951871e+00 4.932532464629277413e+00
1.829708677836175967e+00 2.123757783359781770e-01 1.529429253126019517e-01 1.805906795337955284e+00 1.994065152382958228e+00 3.148760806276964530e+00
2.810936192287570856e-01 2.075625717821346417e+00 2.228388933065413635e+00 5.476006946459750502e+00 5.264858602814493499e-03 3.879256946648908855e+00
7.671703311761725319e-02 1.366472998322582288e+00 1.705154657342945024e+00 1.929228229108517656e+00 7.410549441191473186e+00 5.281946867250845834e+00
1.721764744994897997e-03 5.974995836324359377e-02 3.089558407203042423e-01 5.876955306689281011e-01 5.363906902727264558e+00 1.006865796799218948e+01
3.481544049672203878e-01 2.624847502805596200e+00 3.035399190224972177e-01 4.142935544439227513e+00 7.176568794962187581e-02 6.215560770359561005e+00
1.451401575577919933e+00 1.615615490313593527e+00 5.919286265602438646e-03 3.618424374608008535e-03 4.370785657774091566e-03 6.683673163569816111e+00
2.935174545353290698e-01 1.977041308927727226e+00 1.194195738279788107e-03 6.536221537424380834e+00 2.580881862338478605e+00 5.976388193440976271e-02
4.485151956556230890e-01 3.692426034279104652e+00 1.646274606279621189e+00 1.193268717007535340e+00 5.262508772471054079e-03 8.523444004405830721e-02
1.674468913728802827e-02 9.613058035844661287e-03 1.940452840841305759e-01 6.431928147483477964e+00 3.576193051636623821e+00 5.686848876586747537e+00
6.805583316113635733e-03 6.922089951951576614e-01 2.261928045431128298e-01 2.719428517699722825e+00 6.479261314447619213e+00 7.898702635037415654e+00
1.334730954425705107e+00 8.390764061898848825e-01 3.543471883979253167e+00 2.297514750949023909e+00 1.796600937593616720e+00 2.603796397306491706e+00
6.708731168756412178e-01 2.282434396328867798e+00 1.063243253844529335e+00 4.391151635804311365e-03 6.515927308494111614e+00 3.905301482685520575e+00
5.808570801379924209e-01 2.227330040108980835e+00 6.140523123827377333e-03 1.539782619731791015e-02 5.383691141848036210e+00 6.742919100000218435e+00
1.872779384126489921e+00 4.671245608987078732e-03 5.643853515616283935e-03 6.586803925507302981e-01 4.170120215957630501e-03 4.093967769721096772e+00
2.859970028935985842e-01 2.525948759835496688e-02 3.476931822435247454e+00 6.188423981388833539e+00 2.367231528762693809e-03 2.554624256040795238e+00
1.059531464829742767e-02 4.209095248490456187e-02 1.263377276675649308e-02 4.247710089695195812e+00 3.590898087663566329e+00 9.209472427807256167e+00
1.769639594304502073e-02 1.539176000513634346e+00 6.997977239524069137e-01 4.488237101541899143e+00 1.409539994316526990e+00 8.516025184725059205e+00
3.204262119341054656e-03 2.801955375615668153e-02 3.143339491180446643e+00 1.120457757710480395e+00 3.714967657981893545e+00 9.042793061518358044e+00
5.288640942675338907e-01 2.560310360325051438e+00 2.384720322611015852e+00 6.317924388761297916e-02 6.018767988143045145e+00 1.132880344533940126e-01
2.063747531763544807e-01 2.429174349356386209e+00 2.995473184295870173e+00 1.961839907529203009e+00 5.033668862294801372e+00 2.884616169681248010e+00
1.023593149109035122e-01 8.177744640229955841e-01 7.546241466654490804e-02 5.176409176955376439e-03 2.734831265801246011e-02 1.172945443166605095e+01
6.328401774396792412e-01 2.672834528381769825e+00 1.178289113031640153e-03 1.496707437908115779e+00 6.367524040062320090e+00 1.363984017443254926e+00
1.029900520234411539e-02 8.092384311942338870e-01 4.592262431113524279e+00 2.743715735308366099e+00 4.147863538821708218e+00 3.469015038294508635e+00
