1.046910261761882621e+00 2.265890432060236659e+00 2.795026952586790348e+00 3.469627122057960644e+00
5.122111259542824757e-02 2.524535051189489732e+00 3.879865939433001287e+00 3.421021060082197973e+00
1.850810175120350731e+00 1.281467393289719370e+00 4.369637838944120120e-04 1.619688880937461883e+00
4.524822238314953060e-02 3.245751926162863565e+00 3.503761091525841032e+00 5.487885523207461369e-02
1.055834890796482961e+00 3.251054679174773809e-02 5.094739854989986050e+00 1.204573148855691139e-01
1.176503244808187576e+00 1.025116075402354499e+00 4.118812524339285908e+00 2.736909123109292796e+00
1.592210121982713833e+00 2.871053446723969560e-01 3.122733612753463284e+00 2.402543394273124910e+00
8.603715379775338512e-01 7.955998077544030808e-03 2.295348568446639259e+00 6.541366473456797337e+00
5.717346632152305874e-01 1.662628193358067774e+00 2.518959437790721623e+00 6.035917749035802693e+00
1.967264587817707078e+00 1.819162139590306190e-02 1.735641524497581190e-01 1.422336890675939269e+00
7.002605994999325789e-01 1.516876379620762938e+00 4.970514425589718677e+00 1.740317105322199076e+00
4.429969813947757795e-01 3.900605255025306306e+00 2.092515456760297987e-02 1.987329811240727551e-02
3.491509129286817642e-02 1.356038339937834625e+00 4.960788774279614621e+00 3.588181392906042877e+00
1.001010649820660792e+00 1.944661967410852510e+00 4.100921275652581244e+00 1.715495872360595753e+00
1.476314242434455082e+00 8.588173989417274834e-01 2.957735103517595832e-01 5.101190774834962305e+00
1.718255842464935457e+00 8.008054936491973072e-03 2.214607573768641313e-01 4.083393486650130910e+00
1.570003499108246992e+00 4.230610313325599559e-01 1.171965692749209254e+00 4.626415189820249019e+00
1.568127820679530646e-02 3.666264299879341770e+00 2.088237984916509138e+00 1.574060670124862282e+00
1.660554741185447769e+00 1.403221034112311028e+00 1.430305734188997563e-02 3.464743345311502853e+00
5.049857931518408199e-02 3.880326325268605547e+00 1.092108093862143026e+00 1.269296269708797942e+00
1.795921256227531293e+00 1.105267297499538559e+00 6.161074904536292252e-01 2.614073903742741400e+00
1.123075471250706281e+00 2.952732799631855864e-01 4.702463680921336930e+00 2.039163011436164741e+00
1.406756446908114189e+00 2.212745001442294690e+00 1.175239373076621074e+00 3.208765249415671761e+00
7.120911932664925059e-01 8.880819861308575369e-02 5.130608538371314253e+00 3.009745859164139059e+00
1.153941735709696381e+00 3.212732425368145961e+00 8.899726186785740234e-01 2.418451767992450298e-03
1.514603168211276385e+00 2.304431126644992389e+00 2.122591700899947707e-05 2.460492758556224402e+00
9.599962958485409592e-01 2.992858225614040801e+00 6.209080527820082240e-01 3.569360077274114307e+00
1.078704298314990595e+00 2.593660518531700099e+00 3.064182982449426440e+00 1.334957337053087389e+00
3.296633060165476969e-02 3.097893716793927776e+00 3.622615820502458117e+00 1.504804911814799917e+00
9.976871767365300681e-01 2.045430735785718213e+00 2.498783454740621579e+00 4.498719503577467194e+00
4.105608159233618826e-02 1.454324072466282480e+00 4.384431058758360145e+00 4.619324093323138314e+00
4.650090532956999839e-02 2.168167902552843973e+00 3.502586840542234459e+00 4.832350667179366788e+00
1.748101965829258031e+00 1.752222189790599627e+00 1.260324852257828976e+00 3.530350863187561861e-02
1.749359718180194756e+00 2.937437544506691367e-01 1.377126843184694138e+00 3.364400481004868215e+00
1.503279724215387247e+00 1.344285783067160622e+00 2.074362185921611257e+00 3.600589472413918912e+00
6.470244876614874574e-01 1.858310520040716909e-02 4.824403058600345240e+00 3.990342105727586297e+00
1.048491989184481943e+00 2.414360816418213318e+00 3.603979515434936332e+00 5.580518803319602789e-02
1.402350158495391685e+00 2.133640958581126679e+00 2.156938579450579763e+00 2.460492758556224402e+00
9.658235260350656048e-01 5.433667582970679033e-02 3.142357028197128699e+00 5.613256292280398796e+00
1.446824075954449951e+00 7.873809167095681127e-01 3.013758980468415061e+00 3.446770611919783178e+00
1.480567105241457737e+00 8.649295667069200055e-01 3.819418888412762669e+00 1.310993920418420354e-02
1.457257444820055481e+00 1.974316057886047249e+00 2.791323221959646439e+00 7.610432129502857634e-01
1.665046829366343628e+00 6.867836372422750912e-01 2.375845159562999687e+00 2.778543123316071117e+00
7.652335901925720885e-01 3.229819577435702360e+00 2.243834154900562705e+00 1.988215783504817535e+00
1.676096018457751829e-02 2.644395233491261266e+00 6.647727608159252968e-03 6.002009826359527622e+00
9.638271885405711448e-01 2.498665407892056045e+00 1.490470955703244504e+00 4.495991466882573562e+00
1.064604413321491583e+00 9.520068383584386895e-01 9.422473394806758495e-01 6.376695576702046786e+00
1.165131178551506164e+00 1.588424092962591905e+00 1.120978314491713812e+00 5.472951943896025462e+00
1.244051957823104487e-01 1.704673921607170906e+00 5.414984425802884083e+00 2.491375011559955610e-02
1.630770600385771152e+00 2.315611291495248025e+00 2.092515456760297987e-02 1.987329811240727551e-02
1.876316852375063293e+00 1.090648360625393332e-01 6.114994154567914009e-02 2.759842909713661641e+00
1.851508912069196988e+00 8.221453844749553042e-02 2.265295695762543637e+00 2.859306108328686646e-02
1.247785872022345810e+00 5.396898526199786668e-03 3.532186336603096777e+00 4.111959339853332729e+00
1.700381430737054833e+00 1.069720586656535577e+00 2.720941908048776448e+00 1.474178656678098130e-02
7.374875870847836801e-01 1.775063080878923394e+00 4.267231581013795072e+00 3.212844512359777305e+00
6.234483809973762058e-02 7.137388825434552997e-01 5.578408251804608753e+00 2.564779317736233910e+00
1.474737116535837389e+00 2.594617748444701277e+00 4.382048898510922607e-04 1.508058888184694357e+00
1.056514314025063017e+00 3.110630355377628664e+00 6.882423697705956078e-01 2.567929476792529808e+00
1.491913828796703312e+00 1.379597421559273888e-02 3.935687122608862776e+00 9.215221995536326816e-01
2.907640787203910060e-01 2.645353535350039476e+00 4.414023806260182425e+00 1.348949008256471460e-01
