2.812949915737253392e-02 6.456569567418260491e-02 3.636311241800012084e-01 7.661160288924888651e-01 6.653260509325623850e+00 6.888331772287446420e+00 1.679476689079429930e+00 2.412548114695782855e-02 8.052617615197863898e+00 8.944491228891101112e-03
5.359078389951923808e-03 1.074654055216849730e-02 2.078276493505468725e-01 1.358997445215911690e-02 1.614940870568622872e-03 2.463684083375293765e-01 1.392109334295954168e-02 6.006744694306306087e+00 1.475648610467183452e+01 8.610207578642089743e+00
4.866946490803752273e-02 7.573398037803732996e-02 2.514285160186865986e-01 1.886740881314944995e-01 4.389002281350641965e+00 8.387553593235363980e-02 5.867730009050965201e+00 5.402360491402130371e+00 8.999688106225789852e+00 1.028400225993238593e+01
1.563960306384939436e-01 7.527429617236601478e-02 3.776050420572772404e-01 5.510806757805282174e+00 8.865915245943992856e-03 6.323755777311583781e-01 4.036775530607144447e+00 8.354270869142487399e+00 6.471552146424941476e+00 3.301016681452058066e+00
3.202083655037431947e-03 2.262611966249009759e-02 2.039424869323399475e-02 6.212805207226805848e-01 8.093107013417652595e+00 1.567564211069962798e-01 7.685753098931383080e-03 3.958744065426155867e+00 6.567374638132238152e-02 1.053636242784881283e+01
6.346954262264243880e-04 8.354317601565720841e-03 3.870571398174658950e-02 1.291086646125347404e+00 6.694795528166043397e+00 5.232007279255294074e-01 3.901743429701717503e+00 8.864308365566285985e+00 1.048088973632356480e-01 7.460884736131956352e+00
4.624001801752529364e-04 2.424483481318744256e-03 2.920618883249517621e-03 9.278466898156458031e-02 3.611182095386756274e-01 6.574167937463221811e+00 2.408224405099662846e+00 5.386298578121910374e+00 1.069695313696522376e+01 8.996501910861256945e+00
3.150505860923948076e-02 6.026949812783733568e-02 1.842299896413944829e-02 3.619687406275576613e+00 8.301750510804634331e+00 2.158257915385228265e-02 6.770728441925243368e-01 3.457258792692594618e-01 5.771034259403348798e+00 2.927828022151191673e-02
1.697735419954456322e-03 4.151445745394066918e-03 1.095252777157648683e-02 3.110239742539597230e-01 4.607084678415277246e+00 5.449253642346510773e+00 7.478976668652551396e+00 6.526541401796390751e+00 3.420217639260661358e+00 6.071008885575597702e+00
9.973089727478271285e-03 8.785800179222350015e-02 2.354493796924732874e-01 2.301572176574602224e-01 3.762624738102338107e-01 8.674991927394170688e+00 5.128694917630713217e-03 2.303685806084535687e-02 1.238080258832687086e+01 2.733682895186437430e-03
8.716698369257491058e-03 4.573760086687410353e-02 3.099307136528366979e-01 1.309101610004082816e-01 1.702633710354203300e-01 2.974767179880384749e+00 1.261297737941195329e+01 1.146840773532336114e-02 6.298124172456627257e+00 6.555393560569473532e-01
9.155178367322260036e-02 4.634603272469424717e-01 2.351300174983909363e-01 5.597645723591875289e+00 5.881962222796074252e-03 5.338930704969776326e-04 5.891258090634753586e+00 8.972558253239522941e+00 7.622887009767351785e-01 5.057055368930638006e-02
2.516990662211900207e-04 2.005049881474169765e-03 5.213620868911961019e-03 3.462093189005241434e-03 1.512875976332275774e-03 2.377012408069526309e-02 9.154629014325252001e+00 9.214244733740762916e-01 7.778780658420020977e+00 1.236661524881328944e+01
4.420646933954849520e-03 2.621844708691716333e-02 1.080704614595421886e-01 1.900757004451240295e+00 2.259498962783345888e-01 1.001684133873438931e+01 9.482314821653908821e-02 4.988535256513489280e+00 5.058230397671711898e-02 7.710196020762664304e+00
4.280389251765750504e-03 3.047170925775406509e-03 1.277009293275047433e-02 1.273069371967353591e+00 8.670347501780170774e+00 4.213191078410427615e-02 4.265224090323930795e-01 6.896475240339205115e+00 2.666139576400533784e+00 2.387569971318937334e+00
9.449921127710871407e-03 5.604660602034827049e-02 5.880011305519239340e-02 1.747590320620078908e+00 8.609511201319164364e-02 8.525974301854425619e+00 7.111812355625623638e+00 6.955724482738928849e+00 5.581451184376311214e-02 1.122778718744525117e-01
3.224609726812099463e-03 7.885087495723881040e-03 2.080278656514842478e-02 5.907463087964432980e-01 6.892135812094354108e+00 5.472197600224307790e-01 8.016899432197375219e+00 6.171832700733053123e+00 3.212107175534950176e+00 1.884954783473818285e+00
