7.233671862876758383e-05 4.159105021405849929e-04 5.972177784477374074e-04 3.883638032011706240e-03 3.213962341164764303e-03 2.398793881460011511e-03 7.785967863332562966e-03 1.726575770835765966e-01 1.554198273597878488e-01 4.729236703956660876e-02 6.559537084629174508e-02 5.051891788183020537e-01 1.521443086441928827e+01 3.696321055674570144e-01 1.157402870894665980e+01 2.088820427972229865e+01 6.725860307950287442e+00 7.336400957678072210e+00 1.291511737240702340e+00 4.361056818753587111e-02
9.979147474597472412e-06 9.647131405670096561e-05 5.848799866086251556e-04 4.881830502749941701e-03 9.129757507754519483e-03 6.608805541371068348e-03 1.957575215792329085e-02 1.912763628108919978e-01 7.679544803429453337e-01 4.830391306829298070e-01 1.806015783433488897e+00 8.005569389584501039e+00 1.587200476135260629e+01 6.452639108927206157e-01 1.997588402695136622e+01 7.559537372954054923e-01 8.215305628962889239e-02 6.220903565812566788e-02 9.484340011056023201e+00 1.614048658179810802e-01
1.886013450856667128e-05 4.360787466420543439e-05 1.080653791771527190e-04 4.185042638365816408e-04 9.916780570076108321e-04 8.537447201898148248e-04 1.281005433377410555e-03 9.262241058667691415e-03 3.042135767351605152e-02 1.079835451022647698e-02 4.942132344610301875e-02 1.134999807811909900e+00 1.604879877681945288e+01 7.026480414878561120e+00 1.020688989279818104e+00 1.833534754997346994e+01 4.999475581999857532e+00 1.299607313309844514e+01 4.598114281364646533e-02 1.075996626976449555e+01
1.642121743287975312e-05 1.246664976626305898e-04 3.901447892926215334e-04 1.709592092355702742e-03 3.310302108534082105e-03 1.148591562998752457e-03 5.019845992669014255e-04 1.498552010133673198e-03 6.442672809585513194e-03 5.954502439903561900e-03 7.460689583610888298e-03 2.955069388629841143e+00 2.687805777112587391e-01 1.947973021238534130e+01 1.151345080436145096e+01 1.138142523764893710e+01 3.160037792759268882e+00 1.288230534200545030e+01 2.452123402867951996e-01 1.201381197053039074e+01
1.067149731359572822e-04 8.039422614158257081e-04 7.458741221510269180e-04 1.088177121756492456e-02 9.574653200722765475e-03 1.436112253974041950e-02 4.853301477107094253e-03 8.470152985014782476e-02 6.787789028909495259e-02 4.743444220441066922e-02 2.310898897289446474e-01 3.854325242027594189e-01 5.073483214550222886e-01 1.992595881976065852e-01 1.528874069027511551e+00 6.619970103126736616e-01 2.568899630371253462e+00 3.200846573068849210e+01 8.012564401927917412e-01 1.786294824866774889e+01
1.914417584700946111e-05 1.467369632930620293e-04 4.087768315424551366e-04 1.936290349290334303e-03 5.597501592875635257e-03 2.654499238817270915e-03 1.009545946866340798e-04 1.959897696009892457e-03 2.219771288321968072e-01 6.582242672006714201e+00 1.117959838560389407e+01 4.602179977239900133e+00 4.601150306293559922e+00 4.034255459503286900e+00 4.340954595025600660e-01 4.278756371846716533e+00 9.977756907981065737e+00 1.020120089021912690e+01 1.607872824952495350e+01 1.701364636254269413e+01
1.923803948339382421e-06 4.388345121264192276e-05 1.047972661104667851e-04 1.281983692133901401e-03 3.090149456440891094e-03 1.633292097932159508e-03 3.081369894724155477e-03 1.931288685298428523e-02 7.562161428212604841e-02 2.150533667686392592e-01 3.020178739112953648e-01 4.627343971951916934e+00 4.133882970654335409e+00 1.943638236156611754e+01 1.330398910055511230e+01 6.124858574327844973e-01 4.176375409104928771e-01 1.442756182540343435e-01 1.930672546888524721e+01 2.436682443428990763e-01
9.663523200310325111e-06 2.579851905530324094e-04 3.198113491038982194e-04 3.518312987882134171e-03 1.007993256478868782e-02 7.632246283076230507e-03 1.335675769419720008e-02 5.750721061731692840e-01 1.232287521127835905e+00 6.869652220808450060e+00 1.457126119347943494e+01 1.379942301725705367e-01 1.812519994404871770e+00 5.258158929561096429e+00 6.345545661355105338e+00 1.556420547945483079e+01 5.027974410305742214e-01 1.384776661370272846e-02 1.287150413629677992e+01 1.226023641591103441e+00
1.141072260048341790e-06 3.354793942980262137e-04 3.922578006420494260e-04 2.998401928371446055e-03 4.052455847376856130e-04 3.497702468682293599e-03 2.517808786002244479e-03 1.864660000392626693e-01 7.929048282046112506e-02 7.908841146097177477e-01 1.461575931466076916e+01 3.072000274941005249e-01 5.335504609683393989e-02 1.273054148224215254e+01 8.202121394849614333e+00 4.975743619082853009e+00 8.187576839766315118e+00 1.580260299110701716e+01 7.841672260280866391e-01 1.838334109760650717e-02
7.013563511778783471e-05 6.223963073206718356e-04 1.147691795592161324e-03 1.365091310445993265e-02 2.440528890697810788e-02 1.854053401224413367e-02 8.715520802937455278e-03 1.247705258289243613e+00 1.202303253106167258e-01 2.327311643491916993e+00 1.423924650541044112e+00 1.579410935297266683e+01 3.839651039461452697e+00 3.281875939775512840e+00 1.424251238551525467e-01 3.240606161337031277e-01 5.952216286325025862e+00 5.297033026720241899e+00 2.563429622911590400e+01 1.561859937292585376e-01
2.456217896192884647e-05 5.230917464980944015e-04 1.120603367712328432e-03 1.211806561349085265e-02 3.095513271765941085e-02 1.204229835151492470e-02 1.676668258431039671e-02 1.541339036862874982e-02 1.478414905872266205e-01 9.427713229165262110e-01 2.008944548305075517e-01 8.626793891942670101e-01 3.101431572103560685e-01 5.395502448797184769e-01 1.163328689091189583e+00 2.150939110835719248e+01 2.454560510649139715e+01 4.992577370511423140e+00 1.304087159328886303e+00 1.199389903373258459e+00
4.597154102613973055e-06 2.281287501717628455e-05 2.673474689495335769e-05 1.408037713947107492e-04 2.424632740471571182e-04 2.200412101020867729e-04 1.912381566706999197e-04 3.919730939492253874e-02 1.228461325694588657e-01 1.140756844467900599e+01 3.085215735002387216e+00 1.910013915592898570e+00 2.669309801697011264e-01 5.225092502014651252e+00 1.092078867502175399e+01 1.415238145110192747e+01 1.698745849311222855e+01 6.642459734662183868e-01 1.044808610525570725e+00 7.467105410514367492e+00
