0.000000	0.008237	0.130862	0.129054	0.931438	0.441739	0.405011	0.232112	0.702162	0.593246	0.062551	0.165522	0.090011	0.826840	0.506439	0.633688	0.194075	0.815419	0.060580	0.652215	0.263000	0.300070	0.594645	0.735633	0.536461	0.289257	0.506769	0.177365	0.776473	0.281960	
0.008237	0.000000	0.487472	0.857899	0.992106	0.145554	0.571137	0.195128	0.180023	0.233740	0.171437	0.267376	0.096925	0.488341	0.121160	0.840493	0.849579	0.605626	0.969882	0.779293	0.978048	0.413248	0.348309	0.507636	0.515615	0.558867	0.552970	0.016131	0.985307	0.557917	
0.130862	0.487472	0.000000	0.736310	0.261716	0.171271	0.060675	0.434786	0.496321	0.574210	0.044361	0.249518	0.977261	0.900813	0.663806	0.414782	0.837372	0.647332	0.303906	0.755365	0.784455	0.035778	0.182663	0.408944	0.273126	0.521461	0.619447	0.040163	0.020244	0.316201	
0.129054	0.857899	0.736310	0.000000	0.797225	0.557320	0.649234	0.996927	0.150767	0.930505	0.256478	0.270624	0.603570	0.682144	0.650970	0.473829	0.536587	0.094214	0.821171	0.934103	0.596630	0.569103	0.140123	0.826847	0.888188	0.475451	0.538623	0.236769	0.458811	0.336074	
0.931438	0.992106	0.261716	0.797225	0.000000	0.560991	0.585543	0.331212	0.914793	0.790050	0.831216	0.814177	0.923240	0.570533	0.712931	0.883047	0.079642	0.729703	0.818151	0.268269	0.507209	0.477059	0.867176	0.309003	0.497155	0.945894	0.078652	0.814315	0.185388	0.058457	
0.441739	0.145554	0.171271	0.557320	0.560991	0.000000	0.454620	0.689033	0.401408	0.007174	0.726104	0.835057	0.073686	0.580234	0.217574	0.373431	0.190983	0.873867	0.863992	0.382701	0.966619	0.059529	0.227038	0.512168	0.436948	0.650737	0.490451	0.325808	0.641460	0.829732	
0.405011	0.571137	0.060675	0.649234	0.585543	0.454620	0.000000	0.020832	0.849591	0.835361	0.732707	0.501017	0.487304	0.005309	0.113638	0.541362	0.599068	0.957349	0.950185	0.540539	0.603913	0.653402	0.656009	0.567474	0.292755	0.167415	0.777818	0.181402	0.835599	0.037445	
0.232112	0.195128	0.434786	0.996927	0.331212	0.689033	0.020832	0.000000	0.288172	0.647565	0.110532	0.755535	0.081608	0.684370	0.571153	0.449311	0.575395	0.860046	0.408107	0.768755	0.884872	0.533147	0.976321	0.564172	0.717422	0.623509	0.581112	0.696577	0.604883	0.785218	
0.702162	0.180023	0.496321	0.150767	0.914793	0.401408	0.849591	0.288172	0.000000	0.223930	0.189593	0.223996	0.789384	0.540204	0.734916	0.244199	0.957089	0.258579	0.571521	0.274196	0.975315	0.963952	0.616145	0.954157	0.028988	0.549466	0.823940	0.975559	0.376237	0.253607	
0.593246	0.233740	0.574210	0.930505	0.790050	0.007174	0.835361	0.647565	0.223930	0.000000	0.935656	0.818695	0.429472	0.466416	0.343478	0.503371	0.627211	0.042902	0.937202	0.878509	0.778866	0.716651	0.373369	0.135217	0.840524	0.117656	0.068225	0.616995	0.420322	0.025929	
