2.714638398497907779e-01 2.818904880076091219e-04 2.966193601140674346e-03 7.133306752162252469e-03 7.394128321053198161e-04 2.150544648630069863e-05 2.663954205333397048e-04 2.228434916128858162e-03 1.178548079311715763e-01 1.696511106455175208e-06 2.345495975599434443e-02 2.414186169245440819e-05 6.834411550282257219e-02 2.001426699843045356e-05 8.967929046132325024e-06 2.937876781156187000e+00 9.369909967408583196e-04 9.751003775936272211e-01 3.194512426561495921e+00
7.187125860883023520e-01 3.919593562137028953e-05 4.356933656217190079e-04 2.647128004966145878e-04 3.037582608024049012e-04 7.276830527391523012e-06 4.084632505286883123e-04 3.222288383551738349e-03 4.218625596305948023e-04 4.626085650603798749e-04 1.844567117855633320e-03 1.096845002405507806e-04 8.650061672709022376e-02 3.328681071697101035e-02 2.005212278752077117e-03 3.956396932401729329e-04 1.458404773388221054e+00 3.088612584123321889e-03 6.396884421013136368e+00
2.513429194364910635e-01 2.873447034512455897e-05 3.226513840704985960e-03 1.291283373591842849e-03 6.507485846144986028e-03 6.991790879114661336e-06 9.895802125021751128e-05 3.384517631391374161e-03 4.277482344170999151e-02 3.611410537251057845e-02 2.714198756083982880e-02 8.370299626220179705e-05 1.805555030432227405e-04 4.788589787546281718e-06 1.986459722468221847e-02 2.431939292041543910e-01 1.529931920152989955e+00 1.211548092947900779e+00 5.636491714108947448e+00
4.254084266151013094e-01 3.790707805769643674e-05 3.258911301129290851e-04 2.899634232150191148e-07 1.894386776778456084e-03 3.067120065974063513e-07 1.524674168932088809e-04 3.434679224096038545e-03 1.458066335024438276e-02 6.063345702115549877e-04 3.802038128830671077e-02 2.203827785775652444e-04 1.757760789162048087e-02 1.446919809150002008e-04 5.985008445953866494e-05 5.623324192177304726e-01 1.355284176375446856e-04 4.034531562808931326e+00 2.075344660582872258e+00
4.774510137614907390e-01 5.231878866694861414e-04 4.816199992605305199e-05 2.798093478402768191e-06 5.877707241255987898e-05 1.491256130459541517e-08 8.416775854839707522e-04 4.807071572003839920e-07 1.111063277911737267e-03 3.101797493103202797e-04 1.654119717277711520e-03 1.837708582588473347e-02 5.096003139875188463e-05 5.328617136460533097e-05 1.280183882278437713e+00 7.985886440972297939e-05 1.018911885310469421e-05 1.756210662509132492e+00 6.885266217716612402e+00
2.064031250487457780e-01 3.210260459746330623e-05 5.167601050000396150e-03 2.770113162251981211e-04 1.241784784656834633e-03 9.787612024082775058e-04 4.382303705739525566e-04 4.860922470372203152e-03 9.115232338301425957e-03 3.975347620105721809e-06 4.879854559528026825e-02 1.274800048022935728e-01 1.036824165098026890e-05 1.540117639177265019e-01 1.837215784253314332e+00 1.018673804904410534e-04 2.507606848642304431e+00 3.270163575314930871e-04 1.133989018050711284e+00
3.424654502725856253e-01 3.905589774226235749e-04 1.648210440297953707e-06 2.342692199516141120e-07 1.517765702344671267e-03 1.470888342449870411e-05 1.235519084011987010e-04 2.783290892769861840e-03 1.241478704278839440e-02 4.487866452524854038e-04 1.110278224643966261e-05 1.606701962165333285e-04 1.275787114068352088e-02 6.646692413581836310e-05 4.169671002670895243e-02 2.454175711876725785e+00 1.598544417085504725e-03 2.375335187829246575e+00 2.117428116971953767e+00
2.736627834196476705e-01 2.438540433981804418e-05 1.285427651844873694e-06 1.827049058416933508e-07 1.193646266972093334e-03 3.819797859597136424e-06 9.503176329420017637e-05 2.167573345183177944e-03 1.279280531784231711e-04 2.935529422958412199e-04 2.240849933704205238e-02 1.312583310588478797e-04 2.464509264992845172e-02 1.290376060276747169e-04 3.316928420494000274e-02 2.055863935597883607e+00 1.526665934222612051e-04 4.054003747676409475e+00 1.898935671006154458e+00
2.555431624126033863e-01 2.099615573343902996e-04 3.543504161033328003e-03 9.675399406693834317e-03 1.760736536833834164e-04 1.351185123970275479e-04 1.344793356037044245e-04 2.513625893716891092e-03 7.141002043844123454e-04 1.283789069087344810e-03 2.753222174738402528e-02 4.461899969215082917e-01 3.811047777372764123e-02 3.691044719091162579e-02 1.485087866449293260e-05 5.893586350195673118e-01 1.154724211660323796e+00 1.185799020130213099e+00 6.420613553236292209e-04
7.439150942380661213e-01 4.992673277404820675e-04 1.921430782680826684e-04 1.599668540076719728e-04 1.591676229353050534e-04 2.473324552195212567e-03 1.025038553943505249e-03 3.719116487233233752e-04 1.441218508141245414e-03 1.040213777524692752e-03 1.074829161520872434e-02 1.351290461381858821e+00 2.337590795280486186e-05 6.090583604196008166e-05 1.254142849373316663e-04 1.697061382580549241e-02 1.330745912779391499e-03 2.241264626225456880e-04 6.426322323228154332e+00
