8.096170975067559228e-01 3.140153636138073301e-01 2.120367539413217650e-01 6.673259985226498436e-07
9.297712387968806169e-01 4.098029062598430102e-07 9.220869633808439492e-01 9.104131924521016717e-06
2.051517528208220698e-01 1.539735294874793603e-01 1.445262382642663157e+00 1.191300751096821875e+00
6.008353662676232387e-01 1.208955391201190915e-01 9.199618367006547892e-01 1.449986972562600229e-05
4.264583829792179537e-01 1.918934521871872717e-02 6.654398529686009756e-01 1.753778125785641073e+00
2.753296205495103788e-01 5.611317891228918553e-01 3.894456910536533423e-01 1.321563225374394523e+00
4.156609204066437635e-01 2.056217860827857791e-01 8.502697456747090321e-01 3.886243052372021500e-01
4.656926814622378008e-01 6.871236011042975989e-01 4.132159644317122925e-03 1.591651160034765589e+00
2.063697686595997172e-01 2.418638386946033447e-01 1.693365195094453046e+00 3.627432765169322226e-02
4.171281706224986841e-01 1.004781089481270318e+00 7.711927650921113545e-05 1.318669167236554474e+00
3.389535144625843710e-01 9.262232181550278387e-01 3.097239140232085353e-01 2.717440377492455483e-06
3.399567395507530621e-01 3.229554878024862852e-01 3.539695728251580076e-01 1.599912705280468694e+00
3.349096303504207062e-01 2.513613319669743551e-01 7.417413433403763356e-01 1.191300751096821875e+00
2.604916049005155942e-01 3.020629481575345943e-01 1.653219270793618856e-01 2.777295210771096645e+00
2.722164474817131419e-01 2.880439076551274402e-01 9.801314672926610960e-01 7.467779808719730017e-01
3.788000882728622676e-01 2.118125866972496996e-01 1.355854998468314539e-02 3.197594290908683412e+00
5.727627864518293199e-01 2.042563093672918051e-01 3.720316209677811403e-01 1.023449740181561429e+00
8.087971890084814097e-01 9.333988490535929938e-02 5.929891447181407926e-01 2.102368103809940103e-06
6.234054765887407923e-01 8.076671656087131002e-01 1.061605192923437450e-04 4.967993545936028044e-01
0.000000000000000000e+00 2.712201018711768441e+00 3.155228644413914929e-01 4.221886014949341459e-06
2.433475833907156050e-01 2.310079327736969668e-01 1.109765198894831384e+00 1.087744501419722898e+00
3.904724546934890128e-01 1.875026283205413952e-06 1.416344063120219321e+00 1.567029305604223488e+00
7.118211669080645176e-01 2.458847742610105816e-02 4.833454286540587730e-01 1.427881722140568410e+00
0.000000000000000000e+00 1.881797192833204235e+00 8.010482606280046325e-02 1.891304936902341138e+00
6.588842504424140545e-01 1.529941279678704025e-01 1.648102114311393227e-05 2.602554408088666893e+00
6.598994899953514182e-01 3.434746390044632392e-08 9.464299097248944914e-01 1.130039176427401149e+00
2.794250144346179243e-01 5.481485560055272543e-01 7.244190571192179462e-01 1.019236104487254990e-01
9.339199207966039085e-01 3.333477922454871067e-01 1.616402827214087070e-05 9.250166894404606710e-01
1.115129471745055723e+00 1.545843068311933931e-02 1.403005799348309435e-01 1.022151940634506317e+00
1.674665204377763228e-01 1.770225015503519850e-01 7.597666977264505572e-01 2.097168282209881163e+00
0.000000000000000000e+00 0.000000000000000000e+00 4.612593743746397301e+00 1.442807492230212985e+00
3.258756969361185640e-01 1.724355918169251600e+00 2.015348398345949871e-06 9.329737597770448865e-03
7.178500724177520054e-01 1.950437847835346181e-06 1.391430041078418167e+00 4.150693972337568538e-09
2.124224133814843485e-01 1.602037277438892737e-01 1.019952922319834920e+00 1.599995421286640518e+00
6.755317906126165894e-01 6.399639857465474480e-01 8.115998430396376172e-05 9.264514641356765834e-01
5.510342887743685525e-01 5.751225917657588615e-01 3.281629440297751527e-02 1.273735407263171471e+00
0.000000000000000000e+00 3.990391312169540683e+00 1.734329612568327465e-06 1.504324230593157008e-06
1.018415504969480523e+00 5.089811239698147863e-08 2.511364902955213799e-09 2.800170411994511444e+00
1.570454855962369889e+00 2.195868182673760589e-05 5.122278480702868888e-05 1.289087324708124038e+00
1.999739462765728559e+00 1.793181609697071717e-11 1.059018161551336842e-13 6.969094705619113816e-10
