3.208370446640388951e-01 2.222538986381651099e-06 8.196430955134757085e-03 7.930266289781770029e-05 1.694636038209681528e-03 3.666982963271858686e-02 1.500389771875033917e-02 7.398839762618683591e-02 1.265237466487977303e+00 1.752164593432122138e-04 1.173291959804403817e+00 1.019287735264750694e+00
3.625558348031046041e-01 9.580916487827896747e-08 7.639538438360562664e-03 6.942092988488821580e-03 1.982581225873619735e-02 5.664766273252653042e-04 4.223334640078158274e-08 2.978632749062925584e-05 4.348450354183077543e-02 5.125231469109017279e-01 1.736963980803318153e+00 3.808335781906466266e+00
4.997750980849147151e-01 9.884787648150082835e-08 3.996997455031766136e-03 1.753205837186404617e-02 2.808233349336792389e-02 1.100020670283388203e-04 6.512924490662112570e-06 1.644029603862447354e-05 3.961951294939780919e-05 7.651102517819695359e-02 1.596969152002337466e+00 4.744451897990196620e+00
3.890937182577415832e-01 9.747165617908331595e-08 8.773735579197198403e-03 3.491979632812189024e-03 2.113025925437770399e-03 3.509793257668771395e-05 4.560564982512049452e-06 3.836884994937718452e-02 8.593119741466812567e-01 8.177006908861582141e-05 2.076877282053080975e+00 8.918575333629008561e-01
3.309817066645956984e-01 5.840621234635441769e-06 7.491026009161046509e-03 1.565141209402912820e-02 2.192312736548981608e-02 3.818078712325013432e-05 4.694010314890148841e-06 2.974977049625734948e-02 8.631215298591861096e-01 1.502465544620514514e-04 8.422170423735378941e-01 4.713435062035687295e+00
3.102052142709884608e-01 5.206738224564104685e-06 1.480207668155711018e-02 6.366359348641797977e-03 3.557881631476470657e-02 1.637812393077193659e-02 9.333043247585792964e-08 1.620867019372748685e-02 3.888606279538968369e-02 2.413337386192284661e-01 2.713771040178420524e+00 1.084676834209380658e+00
3.483668609098292124e-01 6.143441656224109497e-06 1.600468749035349747e-02 4.460915658750379091e-03 7.715586019812469346e-03 1.943391591428529977e-02 1.530651104917552657e-02 1.255737173202367943e-05 1.226959016054705698e+00 1.916316421058801511e+00 1.426411191061285433e-06 7.629581389007739078e-05
6.822561055143022690e-01 1.063713505612770576e-05 4.289644283472575346e-07 1.244013187326902491e-02 3.012166619745650455e-04 9.495036963181229320e-03 2.482339645424933711e-02 3.719554796991039243e-05 1.356047730673466178e+00 2.130400148401203231e-04 2.816493483138898224e-05 3.932241960324318164e+00
2.180547521208023587e-01 1.819955992421431383e-05 9.207578984454872773e-03 5.277628639028438158e-03 1.355042029723357508e-02 4.559225211390342120e-02 1.250197833598338387e-02 6.526059160201876097e-02 1.115987752528656118e+00 3.542200197282355180e-04 2.660494414844238431e+00 6.707967139866349848e-05
4.990452117024820056e-01 1.406466479431008751e-07 7.853966343463759589e-03 1.402167060021961855e-04 9.057017280332358561e-03 7.515702412553763034e-01 3.965163080011755315e-04 6.478600463604285110e-05 3.497946383203183462e-02 7.457921902571693442e-05 1.638981635451653984e+00 1.159313791986547881e-05
