5.554769753314999781e-01 1.850352789270856923e-05 4.420038530507263601e-04 6.228680723951489579e-04 1.601065589735776529e-03 3.736756522490034677e-04 2.496577178293280137e-03 2.627152286654219765e-02 9.100648286039916200e-06 7.149601040088381376e-01 3.990402849498039204e-05 1.413735297505844368e+00 2.032751550378036232e+00
4.893377155303488824e-01 7.272948445213700379e-05 2.152284147022738570e-04 2.546560554119126370e-05 1.465488757636532775e-05 2.677830898989921535e-03 3.080398584387411542e-01 5.005776344155340073e-06 7.097411555594468581e-06 2.368064625201212923e-04 7.156685855056734713e-01 1.232730594416775016e+00 1.136373215139495185e+00
3.387290459766949535e-01 3.672531236797118084e-03 4.205890323881954565e-03 5.466206726590235390e-03 1.141556211441936095e-05 9.444076951147493699e-06 6.459702560409331940e-02 1.218855913257757420e-03 5.159392930659198635e-03 7.208129514859899778e-02 9.702674222159251016e-01 1.166045452528060133e+00 2.631979730892091585e+00
3.440699257418403101e-01 2.266778445074954431e-03 1.590224818491336556e-04 1.857516777365043241e-03 3.474634573141484242e-03 3.900876966901647759e-08 1.275591697282626351e-03 1.791790242845833769e-02 3.301567310836995423e-02 1.847712303257402766e+00 5.691463691510722069e-06 1.500623642844346906e+00 4.312117515670411128e-01
7.142613702808954246e-01 1.264053410865352979e-04 6.478324608601536069e-03 5.068254532181403176e-05 1.549821951157181019e-06 6.112170576027442428e-04 3.721700746315632219e-02 1.701690392263985685e-06 3.157638070803270411e-04 3.233467583459405723e-05 1.466803817689139519e-02 9.967499322256906380e-01 5.167908782884272689e+00
3.784713576277018987e-01 3.769580106330146316e-03 2.604768853219822539e-07 2.075057587098412537e-02 1.615664731683484796e-03 2.712561075995520259e-03 6.727665672018671690e-04 1.583006926246345114e-03 5.105713734442763121e-03 8.032236681207938211e-02 7.909760705003009429e-01 1.113126989418169455e+00 3.850680649807991518e+00
3.867737235991523526e-01 3.067028762483911666e-05 1.206896661606104287e-02 2.725658076309313323e-07 1.294622245230047037e-03 5.211632523550127790e-05 1.467443430206333580e-03 3.350287830437948672e-02 1.926952388802275484e-01 7.541170812449011773e-01 1.780751150596855529e-04 1.447785866831888812e+00 1.116749960798514074e+00
4.888728396897463191e-01 3.757600638646275016e-03 4.070695891181806692e-02 4.329485523396072247e-03 2.161750057025015199e-06 7.017718127101142400e-01 2.630643376063793604e-03 5.759954267281062155e-03 4.021229895042106178e-02 1.285504032159121947e-05 6.153975182860826204e-05 9.636314354845147978e-01 7.853654281921775698e-04
7.949239058025734384e-01 4.032895003145182700e-05 2.305860810647218937e-07 8.897661336891108615e-07 3.651451069836890955e-06 9.533020861714800454e-01 2.828773607098935931e-03 1.835537626660345339e-08 8.189578462406285012e-04 8.012801145149489445e-07 3.517965837778296023e-04 5.014165115796301916e-05 4.736634430359893955e+00
3.733825875657173499e-01 1.865810594877369884e-03 1.445502009289519052e-02 6.807561356618785017e-03 4.425710829275858287e-03 1.116781704806901968e-06 8.673691192721898202e-02 3.568673689388323082e-06 7.123727843271213667e-01 3.181261338231854531e-04 1.400206233000739596e-05 1.388068513309143270e+00 2.372775740901456043e+00
3.012109294096601553e-01 1.505165377553895631e-03 1.166098843870147853e-02 5.930846105338696134e-03 3.582180741881304999e-03 9.039257353601717586e-07 3.520783855402481732e-01 3.722996582995826422e-06 7.431784670465850784e-01 3.318831062383844569e-04 1.614461318710223948e-05 1.448207740544371624e+00 1.232732485564443037e+00
8.903389150732857749e-01 6.075566872724150885e-03 4.198056933875392495e-06 5.103662640369656980e-05 4.325334580686244872e-03 3.040844086737771925e-03 3.549426638253334355e-03 1.698923783764982233e-05 1.905226941856793310e+00 3.597438533615072867e-05 2.943021845688157317e-05 3.326813701122153795e-04 1.478297762606810978e-04
5.096770641252474920e-01 1.765070686584290288e-05 5.214724559015280116e-07 4.897796124391746997e-02 8.026997213421411094e-05 8.845405942646316078e-01 1.940493161543803565e-04 1.767251934753403510e-09 8.923796837428231710e-01 2.152872596488768762e-04 6.885013792382250249e-04 6.070303996290813667e-05 3.808047707129540993e-01
6.863259149924335611e-01 1.869746838988911071e-05 8.898158064003192948e-09 6.013592818355829544e-06 1.634260765785280141e-05 7.233088089733373549e-06 3.223413707268819872e-02 3.662645225597013631e-07 3.365753615037526416e-04 1.045163598605971047e-04 1.433566740196689393e+00 2.821739602410209824e-01 3.152882539022687336e+00
3.363435655800613988e-01 7.135515822056452250e-05 3.050535836932220302e-08 7.355193527940073056e-03 8.937741871195906807e-06 1.342052473923406423e-03 4.838189275386691433e-04 2.548245303557057292e-02 4.018135156113672446e-02 1.070686854527713949e+00 4.653703298767302491e-06 1.227005490227291329e+00 4.893466386039468041e+00
2.481258252056779412e-01 1.557089807008704870e-03 5.344486147107958482e-03 2.875779868912026194e-02 9.008277865494489648e-06 3.706170301517176524e-01 5.759162483953442170e-04 2.461099050318074910e-01 1.286688609066887867e+00 2.701114228961332641e-06 4.249158311784890390e-04 1.247038391523281321e-05 4.483860405595092580e+00
3.043581496131578246e-01 3.324015059143542645e-05 3.013896841535906347e-03 2.387434416854188664e-03 1.192745463262444077e-03 1.174599953853984425e-03 8.508455337941223107e-02 2.226172014404435504e-02 1.984574084712590421e-04 2.518213412385143624e+00 1.645675855140168453e-01 1.499154766720895533e-04 4.625421362341299414e+00
4.294862547677474329e-01 2.158892143008267050e-03 5.619415708311063611e-05 3.339583823673931712e-03 1.415738486503463102e-03 1.790256596570095025e-03 1.122041779713772985e-03 2.201055834335279363e-02 1.026724316878445897e+00 4.153391390348715900e-04 1.064219246293413468e+00 8.410395233613995492e-06 3.206111718163941582e+00
2.824578821810426743e-01 1.137729132204139362e-05 4.062875593471597900e-03 3.158512838192252536e-02 1.849197861547585398e-06 1.982827090155167560e-02 3.440689811496545208e-02 4.435893288269131957e-02 1.906348372998103416e-04 2.589735938613074051e+00 9.221495081403533467e-01 4.079859471387379659e-07 2.166902741377631225e-05
2.479051915779692250e-01 1.102773238567402196e-03 7.126276544422781994e-03 8.300871508105966620e-03 4.895602973020566663e-03 3.444615562314060769e-02 2.360852121947849130e-02 4.245191790006467430e-02 1.263874492558181642e-02 6.974777199431797525e-02 5.730009198533198662e-05 3.278490373457544571e+00 3.737839263863322437e+00
3.553203702975034073e-01 2.253892480358413164e-03 2.050220612762396601e-04 9.996799123678872488e-04 3.797224630283589728e-03 1.860476120818374893e-02 1.288320282370229112e-03 3.569746598229962820e-02 1.559961528586881056e-07 1.149765778843964359e+00 3.225741054499942076e-06 1.335588375131278482e+00 3.298000916047748365e+00
1.925845067797648802e-01 2.047409475141997111e-05 1.906795414261053603e-03 2.451516927329635068e-02 6.933250247138582860e-06 3.234797579029947967e-02 2.037047870458958201e-02 1.710410772765845119e-02 7.030501803928350391e-02 2.324603005827030167e+00 8.443419433947968455e-01 6.180590841447285784e-06 1.834922354156904856e+00
5.911782181831504168e-01 2.826465009889039576e-05 4.586260766143687506e-07 4.486511065022076583e-03 2.426368677283841134e-04 3.278937410210163578e-02 2.813502456619913772e-02 3.702173760333558276e-03 2.984053238478634462e-02 1.976575218765800127e-02 1.022411522244300715e-05 1.759132535508814321e+00 3.000599464041350029e+00
5.643129398854547230e-01 2.819898669965057326e-03 2.184663976407122399e-02 4.698371512701220165e-02 7.364326400881724549e-03 1.858310520047430989e-06 1.020232623224969770e-01 1.740035028467495985e-06 2.239046502856080478e-01 2.665405703262808913e-04 1.917842330058701784e-05 6.366106342650242889e-01 1.232732485564443037e+00
3.814999005145052191e-01 1.356100728323836194e-03 7.149940058051200593e-03 6.634708979105733567e-03 2.831353472690299305e-05 1.583559119981033797e-03 1.123673526921999252e-03 1.416204262788495725e-02 1.745371862381314351e-02 2.336637112053184528e-02 6.422393938210341213e-02 2.358106889841591780e+00 4.879298397021002209e+00
2.580611431958481639e-01 1.055237769309396584e-02 9.169111560810091696e-03 7.938012697689719732e-03 1.277739788184959193e-05 1.398121154723080701e-03 1.979304792644117836e-02 2.985109273509658698e-02 1.276397188069071191e-05 8.370930627888463205e-01 1.778814683863063184e+00 9.300712593292406781e-07 3.649793450313755017e+00
1.019124801864362384e+00 1.777700882865231936e-04 3.679691352692452137e-05 2.805590561983604981e-06 1.364552818331058598e-02 3.878414216405994853e-03 2.766679164928734919e-03 1.401232525231726836e-07 9.597936898392921412e-01 1.533101814026746818e-04 4.005917245793340332e-04 5.886403322033958974e-05 6.936616578627865515e-01
3.699147971099840393e-01 2.214621168667267170e-03 1.286971145916261140e-02 1.896799033455546721e-02 6.315527649865327817e-03 2.703748593115697790e-02 1.912403051803562848e+00 5.352053300153833225e-07 5.164150005332632069e-04 6.009433726106034293e-07 3.286997888501280198e-05 2.837379242039966961e-04 4.653168883386459953e+00
4.996874885904589170e-01 2.534760756607534773e-05 1.635037737488266981e-05 2.374022845717720896e-06 4.296546649931010965e-03 8.375086921019761488e-02 2.086660437669809909e+00 2.250664771542201996e-06 6.293341409102202891e-04 2.152835219839962255e-06 7.475526931857710865e-05 1.605352316524359018e-04 3.489223423602822560e+00
7.726456484737946884e-01 3.240461701212921152e-05 7.490903795428711364e-07 4.725317100039454730e-03 3.818513023390004746e-06 2.217959466926845528e-03 1.218176761936413119e-03 3.816621529576566269e-03 2.790904738418449951e-02 2.262200602498193420e-06 1.854046307160286400e+00 1.406707555102584499e-05 2.107985496894428934e+00
3.098287923036273095e-01 1.159736886946299219e-05 1.637021767530488282e-04 3.167484435838528734e-02 1.005033121725429601e-06 3.550549195226805621e-02 1.379068271383587264e-03 4.158382039531279689e-02 1.758262091174050690e-01 3.126302047729010880e+00 1.050121164227821647e-05 4.131395121022193891e-07 2.072701765922464467e+00
5.571603455688612927e-01 2.128803513343111733e-05 1.209659999950624468e-02 9.978950194597033252e-03 6.484888157344752095e-03 5.453505407750589977e-06 9.405016534211757279e-04 1.258087662835293918e-06 3.346210447925506435e-04 2.364313650042030535e+00 5.836550913303016332e-05 9.431083403292610245e-02 1.395227939226726832e+00
