8.747327807615365436e-02 4.444018206972445706e-02 3.934152159352733991e-01 7.870673724386541281e-02 7.842616928390266917e-02 4.517609847192817218e-01 2.218909564965201864e-01 7.359346798234934761e-01 1.683125436154948862e-01
1.163940222883079328e-01 1.919239628717656597e-03 3.309795794974159655e-01 8.215200970581813811e-02 4.940858121938165315e-01 2.995173635066356588e-01 6.722712621833168978e-01 2.854103457156587642e-01 5.397367042858840225e-02
2.754191361791167858e-01 3.806296728243492300e-01 1.726586753773257099e-01 4.638606297468223505e-01 1.277067678223199262e-02 9.785812647863841029e-02 6.565501199529265586e-01 7.934376251595068319e-02 2.952877474871443697e-01
4.703631008995766694e-01 1.194279942779385845e-01 6.244504461495054004e-01 2.221042991403378575e-01 4.411803693864304599e-01 6.557343675798348037e-02 1.033673716556956362e-01 1.585150575064888656e-01 3.007906201703334781e-01
3.148769770137939579e-03 8.010287245657761544e-04 1.392969946913589401e-03 8.399776803666343661e-02 2.117759376490603862e-01 4.645232264965325486e-01 5.229764119661370336e-02 5.089587713329513097e-01 6.859496543392512580e-01
1.654336213711918580e-01 3.693403320739682139e-01 1.176492063643824054e-01 9.756451026799520254e-02 7.471649755003622051e-01 2.405758463268208719e-02 3.093665029954446866e-02 4.300950341297990476e-01 2.609332939542529095e-01
1.010111847174282804e-02 5.500775194707568060e-03 2.136456359119116855e-01 1.813553589612789674e-01 4.867862191790647136e-02 4.339372917539793817e-01 4.924963539173545235e-01 5.417923525589375400e-01 4.411016794230743221e-01
4.525371403944066229e-01 4.663271820305340265e-01 9.897240146983700415e-02 5.366518936722994848e-01 2.193452628777842195e-01 2.922697483723362896e-02 1.845401472981739732e-01 4.960477503238444608e-02 4.409943815429359648e-01
1.568691898694336145e-02 2.182077906848631579e-02 8.081560530536208153e-01 1.859012658921867511e-01 1.728612979200828681e-01 8.061436205914955522e-02 1.970345601444671493e-03 3.467535259046063967e-01 3.936758739726525791e-01
9.684935062901712036e-03 2.334007060885677498e-02 5.558070070773000193e-01 5.720618634274563519e-01 1.367320173813494910e-01 4.679982588352564199e-01 5.667344847985616128e-03 3.693360486226683614e-02 3.522371553608847350e-01
7.152365703045145476e-03 1.757129452792760170e-03 3.157614273241079930e-03 1.904079494756071023e-01 4.800582560530777254e-01 3.039188584465295564e-02 5.229764119661370336e-02 5.089587713329513097e-01 6.859496543392512580e-01
2.246844396440576264e-01 6.194618125731495839e-01 2.668299237973735250e-01 3.403890937577467302e-01 1.355843253998703091e-01 4.867695698788069847e-01 3.694224493134512510e-02 3.144175099227789483e-01 1.522176024701041019e-01
1.132334083767967160e-02 1.803459941004113484e-03 3.493710657453853452e-01 5.592262091766936338e-01 5.332689575408026128e-01 3.906418278360654361e-01 7.023531107224757764e-02 3.383574963541332026e-01 9.316019472985573313e-02
9.016190297664398653e-03 4.614305612120445446e-03 1.136657713824057924e-03 5.951554557088865050e-01 1.284390871798832268e-01 5.003363371923895409e-02 2.209056817745478352e-01 7.513592669365354304e-01 1.155252187835417582e-01
1.477117589304275391e-01 5.436370217620979384e-01 6.729263135267693485e-02 1.194609978747218637e-01 1.091287821391864615e-01 2.495087445314087826e-01 5.045499212138215839e-01 6.692330736014034942e-02 5.750023824663761385e-01
2.795000286104267762e-01 1.148897915064946984e-01 3.434032454494381770e-02 2.488567639692569611e-01 1.478399710647108380e-02 2.478921656200279988e-01 8.175009424597112773e-01 3.251089903239721135e-01 9.949062314128903628e-02
1.204533865342967761e-02 6.292757324048263434e-03 5.449257624855342180e-02 1.758734720599387444e-02 4.021101115263163162e-01 4.366960886474330339e-01 2.144915477118498059e-01 7.113934293786384755e-01 3.034028746393782616e-01
1.411253101380109849e-02 1.448787598206702915e-02 3.850470956641441345e-03 3.460397401697569153e-01 7.501470634691644879e-01 2.046727157181502804e-02 3.225026084069047005e-01 3.794897758880855787e-01 2.620546918960237615e-01
1.646011822983635409e-01 3.674818626707027636e-01 1.170572118504908804e-01 9.707357916345141224e-02 5.291062848452524614e-01 5.180514202036691218e-01 3.067882366388071519e-02 4.913527843999394573e-01 1.550431461867351479e-01
6.573835460531753236e-04 2.545077816253270894e-03 1.035982381428863174e-04 9.972076121364692892e-04 4.950276841327511668e-01 6.252687979743388746e-01 5.784984115265355831e-01 1.697535367045799326e-01 2.240384184952256413e-02
2.581578522660984976e-02 4.087659016827428077e-02 5.493935051243797538e-03 3.383238976738330017e-02 3.924883351910114504e-01 2.502150289912346559e-01 8.251613015130800921e-01 9.917855720733892433e-02 2.985056481392659999e-01
6.939251344791004528e-02 2.934380536921626925e-01 7.029317109692846677e-02 2.746189001862874290e-01 1.441122208649837366e-01 6.312501204504127050e-02 4.183520142468123981e-01 6.262027041608220213e-01 4.866423569823462025e-01
2.544212442329996104e-01 3.539044069366638623e-01 2.720374810100647037e-02 1.004022822037398954e-01 9.335960533987068544e-02 5.649736681916589509e-01 5.725885624331874535e-01 3.787026989882489869e-01 4.022603862471261539e-03
5.781354042071428223e-01 1.170709911676305615e-01 2.401746026184778948e-01 6.793657161069225348e-01 2.198254510744098444e-01 4.264835624223859561e-02 1.316332728069769531e-01 7.373441604831516838e-02 2.447979322109600231e-01
2.684536819446983191e-01 5.182497927964268003e-01 6.161174325909948291e-01 1.223070900665543768e-02 9.057678468424684715e-02 4.332963969125269710e-01 1.362046613508004489e-01 6.173062525778943814e-03 2.550681359082763722e-01
2.554429257097291447e-02 3.887622349632183227e-02 7.382665008320208333e-01 3.693212678662117776e-01 5.407759055810295035e-01 3.124448497249408124e-02 6.090638422938506047e-03 1.514666694223348042e-01 2.541160006287879278e-03
1.988142466387847196e-01 3.669491896051987889e-02 1.362233445119463981e-01 4.738873030687269505e-01 1.094258067579244181e-01 5.794137750920587138e-01 1.138427421344914009e-01 5.456462631671341046e-02 5.936064389166655353e-01
