5.391350572106283767e-01 2.081783891252053098e-01 8.160852580384766464e-01
3.827613620939633587e-02 6.483383765468804238e-01 7.603895625884374843e-01
6.964017568304785577e-01 4.522051517170221357e-01 5.572567575579573385e-01
2.468551809366447691e-01 5.711455149393666053e-01 7.828507650947159613e-01
5.350548533795996820e-01 8.380490749225638636e-01 1.067241860890487531e-01
9.099933326462210648e-01 3.975076836675748293e-01 1.178973111002255825e-01
7.077794055870352263e-01 6.686315523096109104e-01 2.279915794122735484e-01
2.417244552600109064e-01 8.174647343362274610e-01 5.228008185206407532e-01
9.325945418462965042e-02 9.622356124890846241e-01 2.557445996750294936e-01
4.732396397851404424e-01 6.421482241338789532e-01 6.030670788376165659e-01
6.294565776515050892e-01 4.954891259216676232e-03 7.770198619751390590e-01
7.458102818335184958e-01 6.649680670729589682e-01 3.980569412358257730e-02
1.087312566940901587e-01 8.815260205961727991e-01 4.594446526292366162e-01
1.742465512388444160e-01 9.673840449111980044e-01 1.838647574512799754e-01
9.026323711901470537e-01 7.105248249184592871e-03 4.303537125748655434e-01
6.144481607566008030e-01 2.999065995939190765e-01 7.297324778731196782e-01
9.885914792723428102e-01 1.505198172538201040e-01 5.538205846431715554e-03
1.476297261034956133e-03 9.530724834233820220e-01 3.027386032331922938e-01
5.520221556515165356e-02 3.248069433390666783e-01 9.441679749681360923e-01
1.862015792541232562e-01 6.882233031119501243e-01 7.011973024313109537e-01
9.593763273389958046e-01 2.565268556549529233e-01 1.174352369151725473e-01
6.751373325291948335e-01 6.473643761110289274e-01 3.537074310326852600e-01
5.400374283439756118e-01 2.829815870420886691e-03 8.416362445437843842e-01
2.817375742509289904e-01 4.850649335054310618e-01 8.278501975228211851e-01
5.616860933413763135e-01 7.659846305493921426e-01 3.126919863204267180e-01
8.435317468692642429e-01 1.527884973318999751e-01 5.148882083586179270e-01
1.518935082218162563e-02 2.425495359617776403e-01 9.700201060938515862e-01
7.548189758867142052e-01 2.451591700530018902e-01 6.083956730453096151e-01
3.299786212366960791e-01 6.347307230067406048e-01 6.987352995219787699e-01
6.212554545361237412e-01 2.077419632511586234e-01 7.555692800224667049e-01
4.379413400786670574e-02 4.209664952392783155e-01 9.060183683085347717e-01
5.296688106816127561e-01 4.217106042952357137e-01 7.359423328060922254e-01
7.699257435036473973e-01 6.163526219366726178e-01 1.652991074450939069e-01
6.860894317882078042e-01 2.617738094205273036e-01 6.787899264794665655e-01
6.186914683535852388e-01 5.960155429976294883e-01 5.118460115031916446e-01
4.164104085699753544e-01 8.603463926807173312e-01 2.939497512090511466e-01
1.186684534921182838e-01 5.669238062282065949e-01 8.151780149620767579e-01
3.776763336720771469e-01 9.004595735112401744e-01 2.157154223878608723e-01
8.797424252679655332e-01 4.746976870528334946e-01 2.674642200983703630e-02
9.436675272032348794e-01 3.305230331470053740e-01 1.568829695778268390e-02
2.879696883333495716e-01 7.283500807447967906e-01 6.217552721772783286e-01
3.872703252683937225e-01 7.171762871706308662e-01 5.793788642042970727e-01
8.332315398379556148e-01 4.381579086464419959e-01 3.372578362467589796e-01
1.530397610051132395e-01 2.970105369455222633e-01 9.425304093210098433e-01
4.572981332597972348e-01 7.340229015536006152e-01 5.020844523702541196e-01
7.845212123650141534e-01 3.580479379487217385e-04 6.201018780418282583e-01
2.600493388060655664e-01 1.407887443933495131e-01 9.552763321880597402e-01
6.537447464968760835e-01 7.338464327149633037e-01 1.846272450622013228e-01
8.068571033310755203e-01 3.476853751396428160e-01 4.775944877384913356e-01
3.889879249917518322e-01 5.281469683528555725e-01 7.548173116922393122e-01
4.277125528827636081e-01 6.022411559089881905e-01 6.740679210850453185e-01
9.831390745248964891e-02 9.320960156516896467e-01 3.486135298689201356e-01
8.585698709225452196e-01 1.873142402508567875e-03 5.126931519745352439e-01
1.368765764011977684e-03 8.836519719729463151e-01 4.681424130631687275e-01
4.882483129278059053e-01 3.479539230195372035e-01 8.003384611390765846e-01
3.049492274779658785e-01 3.227347139413176413e-01 8.960180093490351938e-01
7.145080956521384641e-01 7.146043638360924377e-03 6.995906769732378461e-01
2.659132933217352446e-01 9.514366972668015787e-01 1.551074837937525819e-01
1.445797887949630267e-01 1.720410192606290356e-01 9.744221735796900763e-01
1.900607678252213550e-01 9.806168297018177382e-01 4.761867112009340181e-02
9.171602636027089556e-03 1.464557629510775671e-01 9.891747020640512256e-01
8.280631276966522458e-01 5.562370700841228199e-01 7.008408102749512369e-02
8.946578193221773612e-01 3.069744762417128126e-01 3.245828973649294014e-01
3.488076669711595579e-01 1.991375379492130084e-03 9.371922139487900427e-01
2.112736176955060940e-01 9.267097886353480307e-01 3.107610434293234802e-01
7.762010667163425914e-01 5.482977600319709488e-01 3.112578840324128349e-01
7.201488842410324054e-01 5.232960897536368394e-01 4.555730314394714764e-01
