0.336236	0.270545	0.195302	0.353	0.31384	0.742906	0.00255759	0.0242362
0.00613458	0.699873	0.0950416	0.558354	0.0796476	0.0393532	0.330178	0.269143
0.091755	0.385301	0.00810876	0.0266579	0.783177	0.373988	0.202798	0.219063
0.474967	0.411598	0.45822	0.0913675	0.0821965	0.0368225	0.614846	0.0230629
0.0897628	0.021964	0.401493	0.0418961	0.899966	0.0333206	0.104266	0.08117
0.000118875	0.00718356	0.886609	0.00472195	0.028154	0.0718336	0.455441	0.0216867
0.31702	0.412877	0.622038	0.315399	0.0397961	0.374215	0.0140579	0.317498
0.392824	0.18299	0.190327	0.46466	0.243348	0.3515	0.491243	0.368754
0.0311899	0.0953089	0.055636	0.413136	0.0140637	0.125814	0.641726	0.623159
0.421083	0.100904	0.45584	0.598715	0.134515	0.0121499	0.47553	0.043455
0.0175231	0.0134761	0.000896176	0.399912	0.0305101	0.0107102	0.897779	0.180357
0.0372669	0.051936	0.0128044	0.150177	0.0152056	0.905415	0.391041	0.0166406
0.087043	0.489869	0.688032	0.0598541	0.037761	0.0722461	0.507885	0.104351
0.673082	0.203983	0.174345	0.0354453	0.00370721	0.334488	0.181457	0.573477
0.0140242	0.00889505	0.49729	0.220637	0.450959	0.392471	0.588341	0.0142456
0.0745613	0.01171	0.305373	0.481595	0.590875	0.565331	0.0105076	0.0165459
0.511765	0.170563	0.0768259	0.368952	0.14024	0.566351	0.149479	0.451899
0.419268	0.11824	0.406666	0.0192875	0.37784	0.452782	0.0324593	0.543743
0.296681	0.0625017	0.718934	0.0410902	0.00442067	0.594622	0.0690794	0.176499
0.0208465	0.00536959	0.04596	0.00282334	0.00667501	0.370203	0.00521675	0.927521
0.638599	0.441556	0.437882	0.0188905	0.29574	0.00288115	0.112901	0.323891
0.00223619	0.997163	0.0347478	0.0227874	0.0236394	0.02731	0.0511332	0.00397953
0.536332	0.150072	0.243321	0.0121859	0.152653	0.774637	0.0833296	0.0127893
0.39986	0.00414733	0.104576	0.0150857	0.117492	0.743264	0.296381	0.418143
0.307261	0.871383	0.1428	0.0416656	0.00172161	0.00638411	0.350277	0.0376386
0.315327	0.0164385	0.0235453	0.626594	0.596043	0.289989	0.0699412	0.250743
0.154667	0.0389989	0.657223	0.513347	0.0863783	0.0681683	0.424764	0.294205
0.013018	0.726564	0.029206	0.471057	0.493733	0.0217955	0.0179833	0.0679429
0.498244	0.0635726	0.657551	0.0184121	0.5454	0.0719808	0.0726866	0.0841094
0.00486548	0.197232	0.451405	0.0341436	0.000444879	0.0379219	0.00627138	0.868715
0.102183	0.0724539	0.1133	0.41972	0.0545788	0.00991477	0.152067	0.876987
0.0046545	0.0215898	0.00395418	0.00209701	0.443041	0.0471581	0.782847	0.433744
0.352567	0.0118642	0.0336348	0.596273	0.204282	0.625952	0.289832	0.0365094
0.0229993	0.00653067	0.438989	0.29664	0.289463	0.0123328	0.00663141	0.796704
