0.999993	0.000326207	0.00331268	0.00120411	0.000854529
5.35724e-007	1.89231e-005	7.80369e-013	0.687673	0.72602
8.28124e-014	5.14112e-010	5.28658e-006	0.252556	0.967582
0.332302	0.819968	0.0685831	0.139919	0.439258
0.00333361	0.837347	0.327929	0.381319	0.214239
0.500338	0.314622	0.109043	0.024558	0.798862
0.740408	0.597773	0.117016	0.282425	0.0317304
0.520599	0.0534067	0.695055	0.0568582	0.489684
0.597509	0.116378	0.0104421	0.199511	0.767806
0.00598074	0.905448	0.247202	0.0375386	0.342944
0.000365222	0.076519	0.996897	0.0142162	0.0117797
0.866939	0.0360558	0.0564522	0.396496	0.294484
0.0309365	0.0327516	0.431321	0.821131	0.371048
0.148603	0.654952	0.00832471	0.740857	0.00400944
0.573388	0.34981	0.433003	0.444056	0.405194
0.475503	0.305083	0.7189	0.383354	0.13055
0.487703	0.0258833	0.205721	0.5538	0.642231
0.252997	0.0765274	0.8871	0.0512669	0.374915
0.890145	0.180583	0.0256152	0.00616151	0.417538
0.0759466	0.328883	0.378242	0.323361	0.799024
0.313649	0.540174	0.0552725	0.0345794	0.778194
0.309002	0.354338	0.213059	0.330312	0.790229
0.291455	0.455715	0.0105852	0.706899	0.455586
0.00584532	0.465188	0.126401	0.0902784	0.871458
0.81607	0.00529381	0.0878678	0.110853	0.560351
0.00623489	0.371746	0.464964	0.759339	0.262638
0.79545	0.21938	0.253641	0.492008	0.112805
0.369354	0.708393	0.480088	0.362307	0.00264608
0.00170604	0.832752	0.0647382	0.0476832	0.547774
0.900184	0.419019	0.106029	0.0533845	3.24507e-005
0.00106068	0.0385068	0.698957	0.460756	0.5456
0.331451	0.0658678	0.68035	0.287131	0.583508
0.194884	0.55822	0.152329	0.511699	0.604459
0.175384	0.0124189	0.552167	0.814843	0.0151386
0.562643	0.0435832	0.696065	0.280558	0.34397
0.466951	0.04587	0.488812	0.167503	0.716141
0.66872	0.308974	0.592984	0.238781	0.220684
0.0131458	0.596194	0.770118	0.219127	0.0572795
0.00311848	0.0967198	0.818797	0.0234458	0.565383
0.251926	0.00202486	0.767027	0.562292	0.17896
0.238967	0.415993	0.235004	0.804514	0.259568
0.000313928	0.137287	0.923373	0.203793	0.294962
0.204862	0.877447	0.231515	0.216306	0.296194
0.674837	0.56788	0.468701	0.0279889	0.040536
0.00286942	0.374209	0.692057	0.492201	0.372498
0.257146	0.0722146	0.558007	0.0382989	0.784744
0.26235	0.00129727	0.32936	0.478124	0.770773
0.000817866	0.402033	0.821534	0.188607	0.3576
2.84121e-007	2.74091e-005	1.12993e-012	0.995716	0.0924653
0.702748	0.163381	0.692375	0.00184487	0.00809273
0.000149139	0.127042	0.212036	0.734215	0.63232
0.0207188	0.326735	0.0517772	0.940852	0.0702303
0.461749	0.14353	0.634739	0.558762	0.226002
0.00715736	0.393442	0.778952	0.480663	0.0857228
0.00522907	0.958361	0.018351	0.284382	0.0175247
0.959421	0.0223526	0.0147344	0.276488	0.0484596
0.00365054	0.285529	0.156239	0.558013	0.763329
0.659975	0.74769	0.0430483	0.0476529	0.0356033
0.00729425	0.457827	0.615993	0.191046	0.611878
0.378794	0.00824116	0.373722	0.719563	0.446102
0.752764	0.0194201	0.515728	0.406216	0.0445188
0.225137	0.252703	0.370225	0.0594316	0.86305
0.206361	0.625658	0.747938	0.0184681	0.0788357
0.281541	0.804077	0.490643	0.0391552	0.178695
0.00054717	0.966347	0.208456	0.112215	0.100636
0.411808	0.806073	0.200751	0.347939	0.138921
0.650737	0.657787	0.14396	0.0110661	0.350729
0.248747	0.259597	0.563368	0.497585	0.552955
0.0123528	0.00505538	0.34236	0.931999	0.118276
0.258549	0.267079	0.55334	0.210634	0.715031
0.80317	0.286162	0.510537	0.0972046	0.0541496
0.000756567	0.0931365	0.236349	0.183985	0.949533
0.709985	0.473977	0.390533	0.344598	0.001839
0.272815	0.255899	0.0557791	0.0228369	0.925448
0.000211289	0.651741	0.111416	0.352521	0.662231
0.854677	0.064146	0.302157	0.278885	0.310382
0.292457	0.201697	0.162527	0.920526	0.001839
0.0144832	0.58131	0.359511	0.0670078	0.726726
0.455158	0.681773	0.0147474	0.437093	0.369795
0.00831823	0.483033	0.509296	0.712092	0.012396
0.302404	0.125751	0.0239701	0.720774	0.61045
0.00433535	0.800995	0.137062	0.573169	0.105257
0.509212	0.627508	0.459369	0.0126826	0.368452
0.709529	0.182335	0.449827	0.00508638	0.510835
0.668648	0.0143397	0.145305	0.728175	0.0367552
0.000326269	0.0272579	0.182729	0.515347	0.83683
0.0057464	0.149875	0.689153	0.68386	0.186836
0.00537337	0.636218	0.13095	0.698737	0.299693
0.00405117	0.611561	0.604696	0.46545	0.208988
0.509869	0.418137	0.0114075	0.52777	0.535279
0.0622364	0.540501	0.707242	0.00661418	0.451387
0.486158	0.081516	0.835354	0.0165526	0.242722
0.00101747	0.288893	0.240297	0.877924	0.296728
0.000220688	0.00407095	0.828508	0.493141	0.265274
0.935494	0.210847	0.281944	0.0202302	0.0221888
0.00774538	0.399811	0.420552	0.60722	0.542689
0.00755215	0.837879	0.497994	0.21395	0.0642542
0.421359	0.508527	0.322561	0.203829	0.646735
0.426595	0.58012	0.316298	0.617594	0.00325139
0.740125	0.33816	0.0211562	0.0449966	0.579129
