1.179841288068950167e+00 2.168864426463501321e-07 3.367513726290749009e-07 2.096801116026547925e-06 1.693836420444407259e-04 9.486591494326874763e-01 4.592759370518829969e-05 3.365801737143825246e-08 2.748184588141644875e-05 1.360604477046162622e-03 1.711050938411158226e-05
3.644573374306102065e-01 3.566090013242094112e-03 1.630897953705042966e-02 1.426711608561936082e-03 2.894425328459836189e-02 2.949558883317681887e-02 6.939466863866643465e-01 8.505769654545322078e-01 1.945912574569457577e-05 2.559813322071869041e-04 1.764794715802818548e+00
4.748168637414674764e-01 4.570958696860296673e-06 1.839708948974364336e-02 1.488520135610404971e-03 2.626879674064009390e-05 7.966247709898879314e-01 2.274271487586386923e-06 5.329844754475570462e-02 6.126293850562958276e-01 2.023945798284386541e-04 1.685384214957406090e+00
6.079274762223192408e-01 6.436534256911483981e-07 7.718258248155084565e-03 1.955837554523627737e-03 4.376583161360958745e-04 4.452841071981997190e-02 1.212627772118446791e-04 3.524046566059472758e-05 3.040700601866385870e-06 1.861315942540020529e+00 3.760511700897511744e+00
3.367288945094825126e-01 7.089598523443354540e-03 2.816920399858303947e-02 1.447389044835127895e-03 1.080186546988258414e-04 7.794427956921711198e-01 5.400442524634481156e-01 5.904591655961071623e-06 9.496383561472602263e-06 4.224639370082033246e-02 3.475141167370185968e+00
8.267371486851048390e-01 4.309398919549288151e-03 1.374564658843954145e-07 3.586372079717119821e-06 5.680854009171584600e-05 5.289103890442417577e-05 1.593112186724034878e-04 1.563265999101450143e+00 6.432725079779212998e-06 1.939954692337251467e-04 1.949376935830018365e+00
4.867403786181805914e-01 2.797129716824638416e-05 9.178339083961463418e-03 1.644713805460739676e-03 5.673327345600865805e-05 2.931980806000344941e-02 6.932512181095857873e-01 8.497245234610880660e-01 9.008281111299542264e-05 6.238372654783586740e-02 2.767899474894736089e-01
2.785093423922799238e-01 1.100393134528370245e-02 2.102585600402206382e-03 9.411520467485954503e-04 8.188053956937778322e-02 3.173140178007309055e-03 6.828907628084849302e-01 1.072970612276666469e-05 7.227971462556910934e-07 1.412075316867614783e+00 3.316305417509227915e+00
4.518225228827965623e-01 6.782459986174188549e-03 1.258775088962369414e-02 5.536052932585847162e-04 7.271711704159933287e-02 1.273613920920663722e-01 6.826076636624678340e-01 9.606121082104119094e-03 5.120327541047132915e-06 5.698031078325642707e-01 1.184050365905233923e-06
3.203111722820764506e-01 1.344684339521232596e-03 1.851792936342874091e-02 9.001512138165395282e-04 5.551996408659762988e-02 1.295969264983547475e-01 4.056134670383474417e-01 4.435960771138215686e-02 4.242505445982888341e-06 6.945051743632946195e-01 2.853088755629512363e+00
1.058215561498233814e+00 1.305522115948745407e-06 3.959019645514661163e-08 3.370436366751128856e-06 1.490357371730290491e-08 7.010592127455026289e-06 3.738143068846291412e-05 1.765790135778662749e-08 4.196707169778514809e-06 2.302629219130669647e+00 6.391676421104580674e-07
5.110338043162184762e-01 5.295118019055198959e-03 7.390471631844518864e-06 5.839866581413951686e-03 1.702718688500573946e-05 4.074323484238845383e-02 3.226777900200636373e-03 8.838776923707020172e-01 6.853112896890126704e-01 1.868200419784413430e-04 1.098912711619883353e+00
2.984837388934422076e-01 2.198529263355933350e-02 1.003998106319752871e-02 1.457625515027964266e-02 3.106598343412261265e-01 1.017089486533805784e-09 3.794176865202160132e-01 2.543363960921334039e-07 4.134606297194229371e-06 4.462326760674400483e-01 3.951321893811178931e+00
3.775976569185982568e-01 9.420210477143517447e-03 3.292794779325991517e-02 4.712371413863298370e-04 1.524197001383396574e-02 2.937750953320859837e-02 7.539702877877202912e-03 8.047242486971473152e-01 2.410223695317521314e-07 1.510940369441494457e+00 1.636937313599737959e-07
1.958543115805580215e-01 1.076071726315654641e-02 4.847557194745744438e-03 8.485525803615364196e-03 8.811688236130097926e-03 9.198125949579051552e-02 2.672991347015623020e-01 1.200962862006624388e+00 4.328161950453854394e-06 6.553264149750858136e-01 9.731569126493242461e-01
1.879990362683487126e-01 2.019486604185376927e-02 2.797539233954763130e-02 1.309991986034718739e-02 2.430117784510223491e-02 4.515613722149374072e-03 3.986742971970815286e-01 2.481344959939963801e-03 8.315237036934093230e-06 1.504571188743619281e+00 4.377749976780997088e+00
7.374969592150962816e-01 3.243148487934459714e-03 1.244612882632675217e-06 9.733992761613918104e-03 6.119268087169956285e-05 5.071382453748239975e-05 2.945384984614730028e-04 1.503066573340179124e+00 6.185008852275115029e-06 1.814610389064610094e-04 2.869054364022501691e+00
3.748794978912319276e-01 2.138476957903646860e-03 1.647037108906284492e-02 5.194432319698816594e-03 1.010897922283216752e-04 9.868516739117294545e-01 2.943046701902082813e-06 5.333324120441940788e-06 1.171511585759672069e+00 4.257597772738077094e-04 1.054654952617971375e+00
4.785199423087792003e-01 1.548017381802860304e-02 1.124399824594893581e-05 1.818566745594868590e-03 8.597096221488839674e-02 1.334643222358049830e-01 1.403164490848932466e+00 2.132802201745940559e-05 6.747456252119272721e-06 1.903866241787937372e-04 7.734247611675543199e-01
9.928257283650269160e-01 8.133396681917510697e-08 8.333636370052377798e-03 5.073973892619351115e-04 1.193758878872332201e-04 9.243584102423901908e-06 1.473483943095662464e-05 4.244725092923563729e-05 1.790329127428639810e-01 5.821089313339458116e-01 9.523090773832866285e-01
1.960670266521844063e+00 1.104019641773797471e-05 7.344567866505660521e-08 6.252658701349896056e-06 2.764833681596235440e-08 1.586996342014385708e-05 6.910913661360898041e-05 3.276292307066104246e-08 3.354583413345933661e-06 9.176619079571670876e-04 6.391676421104580674e-07
6.590641404249401036e-01 2.748343968405629181e-05 9.332248888824071220e-03 2.603991565815021517e-02 3.189662782639291283e-08 1.176825131322767511e-02 1.509652257634015466e-04 7.405057462343095365e-01 9.690098294568134875e-05 1.287693701998657847e-01 3.245805724212009746e+00
6.215031470865393093e-01 1.639283121788365563e-02 1.422780978427805841e-02 4.132372196008900450e-04 1.386227551908659917e-08 1.946292181655667058e-02 3.547004302536407822e-05 1.934614602628857230e-05 8.430204180679786718e-01 8.555568813371556836e-01 3.219114471378825212e-09
6.523365660668258847e-01 6.828626927440961669e-02 3.132625467290080443e-06 1.210819938050307770e-01 8.594963775208055632e-05 1.104834798140480814e-02 1.032876513954875453e+00 4.112055948065670314e-06 7.055304142257197336e-06 1.512351560413401660e-04 2.094030222171998010e-07
3.970941685839400326e-01 2.088041473534709187e-05 7.169092250914192864e-07 1.626875516713854539e-02 3.370690974748315888e-02 6.262253870584540832e-03 6.192758103802663977e-03 6.711433465581008173e-01 1.265486420883463969e+00 2.047649998673327484e-04 1.951638367410979846e+00
