1.097340916086502638e+00 1.473551489744103643e-04 1.080539474364255073e-05 6.802622281882776401e-01 1.158086875401705997e-02 1.127120817859175034e-05
2.450048451898035606e-01 1.459705443039415254e-02 2.862381590767255068e-01 1.306839785143939947e+00 3.339982764151111044e-06 1.614716660701106088e+00
3.978959175572790996e-01 2.364271842877406493e-02 8.296848161220789220e-03 2.405868180877064437e-03 6.750455756806483798e-01 3.339432230510795740e+00
3.445402115470529991e-01 1.352289327523311865e-02 4.755583395972112215e-01 9.913874636797896933e-01 1.936587074497286495e-02 1.643970805171018207e-07
3.800155180537875821e-01 2.998732713930941755e-03 5.835881940683197017e-02 5.275054250102764186e-01 4.275236454582957181e-03 3.342588351971705229e+00
8.242104485127105251e-01 1.096966459189591353e-04 6.803328910225468938e-06 1.489385530638335897e+00 3.484275231372676154e-06 1.633047069322848127e-07
4.565415186438016026e-01 9.832853540719378412e-05 1.727101852945683857e-02 5.196403719854867376e-01 7.224156994912680402e-06 3.963731130926742452e+00
4.008143601093753783e-01 1.729629988630191273e-03 3.925350040660472994e-01 5.243754854343143368e-01 5.298923001649950837e-02 1.115633710889621710e+00
3.006551909888457441e-01 2.153115612698400846e-03 2.059329170756857980e-02 7.642129037156291105e-01 6.640228982930183044e-01 1.648471989922239089e+00
3.556199321939803037e-01 1.943314999389786704e-02 3.021887054829429098e-01 8.954892567225913869e-01 3.135322153672795691e-03 8.219442088018376058e-01
8.921590802481041971e-01 2.057607098160341177e-05 2.799975336611537375e-03 7.555573796826638795e-05 2.722424720862351820e-06 4.623111388540947608e+00
4.378978254053353392e-01 2.451047600208839869e-02 9.720499289827864384e-06 4.661627777227986372e-05 1.502527273180185530e+00 2.386334786070071878e+00
1.116962950605651983e+00 5.311705811733859512e-07 1.913648745716013569e-04 9.457611861023332647e-05 5.955713355374857576e-01 5.548989866874777244e-01
4.828193160839631126e-01 2.038654565961621132e-02 1.366566943090330001e-09 3.012511914126601020e-01 1.468107413447173881e-01 2.621470844507280962e+00
4.389418661312345371e-01 2.014860424593667345e-03 5.911606760880908432e-03 1.598940819087378397e-05 2.238141561058873741e+00 1.525336555170363706e+00
3.420099963249002006e-01 1.528445017251228027e-02 4.656303005078635815e-01 5.217103929752385794e-01 2.376444524712055251e-01 8.734869156416802394e-07
3.832209088383298767e-01 6.475926675999223517e-03 2.610235367887017710e-02 1.625251737081193269e-05 2.461474764914929114e+00 7.189498618338768798e-01
