1.034526857251250487e+00 8.091537170177606184e-06 1.702221594384499159e-09 6.163649034349901173e-04 3.258686899539880777e+00
5.435146289273715681e-01 2.628142712929006919e-01 2.375765367703542696e-04 4.516929131778812945e-01 1.113952954148708763e+00
2.946453214315669089e-01 3.680987409872708838e-02 2.552015904276887515e-01 9.156686127520013985e-01 1.575893111488198217e+00
6.657933535200656339e-01 4.534679675442089206e-03 7.568716029402419374e-03 1.110817922538575697e+00 7.634009434815904882e-01
2.508618896835699830e-01 2.208288835173742859e-01 3.264476901753147510e-03 1.338715240626369374e+00 1.418898020574210550e+00
3.299348423656625062e-01 2.329593242744147294e-03 8.391266704663111753e-01 8.803662576026246578e-01 2.899231535695347833e-07
3.654682396806839262e-01 1.358805084483782379e-02 2.708236993742885734e-01 1.094116535035307036e+00 5.673795437752939819e-01
6.638590547725424784e-01 2.584717353877525325e-01 2.416663982404984395e-04 1.254490828724271747e-03 2.135093470130459803e+00
2.782336760901641393e-01 2.780602540806317302e-01 1.554488710707999620e-02 1.111974729290835739e+00 7.634009434815904882e-01
2.794409789784925158e-01 3.427263797542801638e-01 4.327932816416171780e-01 1.458050018194695097e-01 7.547884599773734271e-01
2.431147416470006706e-01 3.530572103102330717e-01 6.919723293963756516e-01 2.329494987374865211e-02 1.203247174374238782e+00
5.942907628359961336e-01 1.811912077994309577e-06 1.207360386403617423e-03 4.696858297535968507e-01 2.831020802552373539e+00
8.586803722434469544e-01 3.357646840612631411e-01 3.256516795273514241e-04 1.680431390889973410e-03 1.423723498703367785e+00
5.813655415861935793e-01 3.419397513504823533e-03 6.162968851422140695e-03 1.109047948013699658e+00 1.666061551948021080e+00
3.282427725693145559e-01 4.389946087238419392e-01 1.549370447512385049e-02 3.926196537159851729e-01 1.637290400464348927e+00
3.320724482400790323e-01 2.626671704200886359e-01 1.349373270432835045e-02 1.137728154762811528e+00 2.486067793755389888e-01
3.449316771324316688e-01 1.185466185192004043e-02 4.000011268115958619e-03 1.895572384051426473e+00 1.648299131439407983e+00
2.810963446552567913e-01 6.797887610180261206e-03 1.960822800707687566e-02 1.008311512557704015e+00 2.932200493778873263e+00
3.230901348901170644e-01 3.049836549894632820e-01 6.395260843741772117e-02 7.210133003274143970e-01 4.803212381914228057e-01
2.817885149113723564e-01 2.480529952731710674e-01 8.269353787882483334e-03 1.549103481894449130e+00 9.624740586019919775e-02
3.261246552215640304e-01 1.255320499290442371e-02 3.516410877973740780e-03 1.078332391501198639e+00 2.436660468651336675e+00
2.360955424614916420e-01 3.025921987209639896e-01 6.512553354373340486e-01 9.010630460535646235e-04 1.993212501424640459e+00
6.024090219391252665e-01 8.858055030193802415e-03 3.165748853056409295e-01 5.130996541945690825e-06 2.505557410584055233e+00
1.479302461420912429e-01 2.989382113079157213e-03 5.149747676631712956e-01 1.476537280132683705e+00 1.475265105143535926e+00
2.776485227476447881e-01 7.491147437502414588e-03 3.229954619413274997e-02 4.457990383905224285e-01 3.999646777478980120e+00
5.929364742868921123e-01 2.571048024554668451e-02 4.906170865094611200e-01 3.901277487682119349e-01 5.806123525042318489e-07
6.562734210517574551e-01 6.163022334661125146e-02 7.477150438183910452e-02 3.003617763246173578e-01 1.477378692733397614e+00
3.402903586812789372e-01 2.645411738619768763e-02 3.875658270186296273e-01 6.764998455893894702e-01 1.272189204034350984e+00
5.180034034091038908e-01 2.966953685062505286e-02 4.720843811210783114e-01 1.310217522836034654e-01 1.580640311404609477e+00
1.054569668927039627e+00 1.562066122235356846e-01 1.819549452621385677e-02 1.505482646115685955e-03 8.080765876516236013e-01
2.137751638910847518e-01 1.881821540344706667e-01 2.781865693394900644e-03 1.140803293514927486e+00 2.000000284273935947e+00
8.320465026202870096e-01 5.257448874990127731e-03 9.338011513109539807e-01 1.257594781863934173e-03 2.540416258510827530e-06
2.801596514430683138e-01 1.181587788482778151e-01 4.504770293958911820e-01 7.283520233462911220e-01 1.017697491584149405e-01
3.772135046540694425e-01 2.511211373130095015e-01 2.795536862779522029e-04 9.191149339538141616e-01 1.125060864420477813e+00
5.940292301811193054e-01 7.870648378860704009e-01 5.477265499849416023e-05 2.159108444743651056e-03 7.761387926737156606e-01
2.228316756221842554e-01 5.896517186720596874e-03 7.916381917096791954e-01 6.640861958141002219e-01 1.475265105143535926e+00
3.507908108337427500e-01 5.960434616111770501e-01 1.772617716075612360e-01 1.682803257695705546e-01 1.996567577777476343e-02
5.642960622720096797e-01 2.389234567282656017e-07 5.237767850236116482e-06 4.304812330883380223e-01 3.475144285376193132e+00
3.701131157147667383e-01 5.216459969564369858e-01 2.370064740155806938e-04 8.885092906074640862e-01 1.753889435405055555e-08
2.990856400278123495e-01 1.147407728524053351e-02 2.765947225140776289e-01 2.738039184503548995e-01 2.973965738894006616e+00
4.302234290758596980e-01 1.662072279131979885e-02 1.277501845613314771e-02 6.196199828257155096e-01 2.436660468651336675e+00
2.422891601029697473e-01 3.093433897500628164e-07 5.463318599899142924e-01 1.837335384588145715e+00 4.504540737251643001e-06
5.079400435429907157e-01 2.176347170479828522e-02 9.274268014713669128e-01 1.198840323718268616e-03 1.604753595173283642e+00
1.064083402162597114e+00 4.453647966257879869e-07 9.597775631330717969e-03 3.458368766711425457e-01 1.026605740560354363e+00
1.067137464827000892e+00 1.099691238405354152e-05 2.370590536961930759e-04 8.887064056226352537e-01 8.083809319094255319e-10
3.386941526548017944e-01 4.785496545520850041e-03 2.086500373813057578e-03 1.613957838328684113e+00 2.000000284273935947e+00
6.783625071970444953e-01 1.239824878493546497e-05 3.328611555596659027e-02 8.793076625831072191e-01 1.335884381305304514e+00
1.412150943416316806e-01 7.119980283712470763e-03 5.311540359562978431e-01 1.763779845666415547e+00 4.761675779141236187e-01
7.079700090863259021e-01 7.308315796149628471e-06 6.129634831445379684e-01 3.476000711257310910e-07 1.978154532025944379e+00
5.537031654265186509e-01 2.406302855859800138e-01 8.073038434317018897e-02 4.964034784847634607e-01 6.294256786789752950e-06
2.556503385140603823e-01 1.078218496324360870e-01 4.110677767646733205e-01 6.646333273430660160e-01 8.622752142028288214e-01
3.030274071080500398e-01 7.248122750435525424e-03 7.827638321280793177e-01 6.621752470159933956e-01 3.605759093001909554e-01
1.354699018354575679e-01 1.619059013621993240e-02 4.215833441062231679e-01 2.434175686414143946e+00 4.060197783669824978e-07
4.715224097525257951e-01 4.597347390814044862e-11 1.194063314183078234e-02 2.545967215479808754e+00 7.588260694715159849e-11
3.614895740709230809e-01 9.097614638335533048e-04 1.252256520597349709e+00 1.399376496916595464e-03 1.999937847589978501e+00
8.904227087107029481e-01 6.689204855681682438e-03 3.287940574704629961e-04 3.088060215129320718e-01 1.978907196666622736e+00
3.771768179885088834e-01 1.598245135793580074e-02 1.024987931212826053e+00 4.087755742066956355e-01 7.558802595311348710e-07
2.433136746825245722e-01 1.412685977244520727e-06 1.126274513611451658e-02 1.256906408657301855e+00 3.416938024483724412e+00
5.393882263181094538e-01 4.353514014871655985e-02 6.936993482948260459e-01 2.203903773459893814e-02 1.203247174374238782e+00
5.361014119327749405e-01 1.096919271976257160e-02 2.845091643217935173e-01 8.881926176098439327e-06 3.243239917608227163e+00
2.883961708176364103e-01 7.203708549186297327e-01 3.739800006605349886e-04 4.984879957705424247e-01 4.745204657812613913e-01
4.582900948477725556e-01 1.079315814543842927e-02 1.810545417419541850e-03 1.694936088602453150e+00 1.093237556132568900e+00
4.808660790416970920e-01 6.878755287831772591e-01 1.716757851430941728e-02 1.340486210676050845e-02 1.317355753293939502e+00
9.099478898948764050e-01 3.945344432046981079e-06 4.300694248946077843e-07 2.781921427384992469e-07 3.938477377168551730e+00
7.023204119422198355e-01 4.333927247279721617e-02 1.847897713110424156e-04 1.015281241359735409e+00 1.846172431773086819e-01
4.070202390424367822e-01 8.225086173965738892e-03 2.632584404672938701e-03 2.213449391128610166e+00 3.730059327717411000e-01
4.777950938916849521e-01 6.750889418560064581e-03 2.590417392503657767e-02 1.617080961818242901e+00 5.066808555274924242e-01
1.998356789740834527e+00 1.403516299111734517e-10 6.858444546959909364e-10 1.545208781400440255e-08 1.691978749685310590e-07
4.188742071142785850e-01 1.046285634884800197e+00 8.440033527657635369e-06 3.161618445824495444e-02 4.745204657812613913e-01
4.648800473087493224e-01 9.258754730209664552e-03 1.254510023397317653e+00 5.282198648699167054e-02 1.836592746671023013e-01
4.157431162653412726e-01 1.753418048582660038e-01 7.689304076003635746e-01 4.863285807234209862e-02 1.017697491584149405e-01
3.994983358359970871e-01 3.253321999032800053e-03 1.440375755844993000e+00 1.035053977779236238e-03 1.560018382934057479e+00
5.170886522637259120e-01 1.291610750045239175e+00 5.565378670330637646e-06 9.154013232191401999e-06 1.498766846980918027e-04
3.971746018087108920e-01 3.872455649098877835e-11 1.090005916689525990e-02 2.155902377579408391e+00 9.590583581141778335e-01
3.165330710098374078e-01 3.846322444493291970e-01 2.958883673029070183e-01 9.851077775921790458e-02 1.224823033576479592e+00
4.081122528149701001e-01 1.076955946235923743e-02 3.221540632279966676e-01 5.491697831458823842e-01 1.777590646055807078e+00
2.508394967330656034e-01 8.413618744464985630e-03 2.643625774265247474e-01 1.555157691099420925e+00 9.029543802648796191e-01
7.983148920596339071e-01 6.022779225601100107e-03 9.183490420699352841e-03 7.199700886780987519e-01 8.500758717152147037e-01
7.700278802129206790e-01 6.773913981839098097e-01 1.028002592713925765e-02 2.465272738730380810e-03 3.414037170797884491e-06
1.237316278155786264e+00 6.238474396988390180e-02 2.969404608223906450e-02 2.067122139911720027e-03 4.761675779141236187e-01
5.833981930431011431e-01 4.862381500052788130e-01 5.290678319242704541e-02 4.218861856028822965e-02 3.968847592667570923e-01
4.752967669720437049e-01 1.282383253013727811e-02 5.529246015361952149e-02 7.631477364597599733e-01 1.989772366811697779e+00
4.991910896928390406e-01 3.654615306906156685e-02 2.212363000842510700e-03 1.293968724992899277e+00 1.089935124622265050e+00
8.997981521150506534e-01 9.249105702916199356e-07 1.423597519719247036e-02 7.340034728241638939e-01 4.121723788498912744e-01
3.991866663223874734e-01 1.794188003944536050e-02 1.194720419366804398e+00 2.874069900272076608e-02 1.094959907115763853e+00
9.910485482743498498e-01 2.102854101242615205e-05 4.637904915434509223e-01 1.366751251675053878e-03 6.706828874406720598e-01
9.813669739122836688e-01 1.252209616164446683e-02 3.406201297378840497e-03 9.478470879255859111e-07 2.601111664059499340e+00
1.411522588527859279e+00 5.468740840828724414e-02 1.522920814301102592e-02 1.833185936227900784e-02 7.581576196646379329e-05
2.699512699475054567e-01 3.993365800810127486e-01 8.325248907278339772e-01 1.007997211512139460e-03 4.930652366888211846e-01
1.051084526064264058e+00 4.399242063505030230e-07 3.295423581132904400e-02 3.651489909612006812e-01 4.606780557515681718e-01
9.250156255951114126e-01 7.817055436150847914e-03 2.698293723292907731e-01 6.160414616183237588e-03 1.521995525431823371e+00
