3.602584936341908795e-01 8.644901263195656866e-04 2.203954794671899621e-03 5.874742546309476000e-05 1.108507795590240978e-02 7.390336692895214110e-01 2.413408534116272611e-02 1.029051779891923257e-01 8.523758301426056505e-01 1.505985384304830088e+00
7.607437948268895855e-01 2.267129972782978869e-05 2.896092773333762871e-04 2.202473268307263219e-04 3.843034559623057097e-06 4.189664543627705318e-06 2.400584757109194833e-02 4.268284658899556427e-05 1.541157089853377071e+00 3.207018072497631600e+00
1.593000453438961239e+00 4.996318730708130655e-07 4.681503483064057395e-05 2.034777675534801692e-04 1.295243064297000300e-04 9.075020384115444253e-05 1.504632189486455494e-04 1.593905169993004435e-04 5.404252629896699484e-05 2.462398941423926235e+00
4.313179235891744234e-01 6.117360556763195888e-06 4.930784387004213953e-03 8.460721371250553560e-05 1.532414029682166454e-07 2.044598320385989168e-02 4.930038610024117807e-02 5.338321314713719845e-01 8.044379998526777209e-01 3.824858753201648032e+00
4.474417688628740120e-01 1.181590256685446060e-03 1.023987027482192551e-02 2.067178193044075241e-02 5.820023422698239815e-03 3.225543612055599847e-05 5.236776654640988848e-01 1.013928047328661597e+00 9.676126912212489311e-04 1.858891406355312803e+00
3.510197045209074718e-01 7.763028529505634594e-04 1.692538263006344943e-03 1.308449383737556385e-02 7.630092211260553967e-03 5.377005476508814634e-04 1.376191378829211406e-03 9.690514839306155759e-01 1.112509600458974512e+00 3.165023070636828084e+00
3.493926094601794152e-01 7.900346117121110918e-04 1.303981400105446407e-02 1.084515808186420696e-02 6.447004415782929022e-03 2.254053838433529855e-02 3.166563631144992536e-02 1.067553267146887475e+00 1.448966978931252259e+00 1.558040954681080836e-05
5.114198897072061989e-01 6.122292226457320910e-06 6.632106761635328182e-03 3.994609468506919958e-05 4.869729995373012140e-07 2.973009626655833614e-06 2.276236845687904728e-06 6.226210706909925952e-01 1.976175871911107995e+00 6.398187143034785862e-01
2.340013817470212032e-01 1.018010678422622732e-03 1.516085125565785376e-02 2.752958096773948254e-05 3.065447204829242420e-02 2.477632163579959051e-02 1.310167377345707873e-01 3.116711305865599080e+00 2.063643134182823441e-08 2.556875024783506589e+00
7.105203457329928307e-01 1.458338014087134883e-03 1.111295438947801925e-04 1.072578199604790246e-04 1.388218407456720236e-05 3.220466617843470586e-06 1.962047595713706905e+00 1.972997052192524705e-04 7.789835829135003113e-05 1.732962606595230159e+00
3.208046666556020887e-01 1.429284400849365920e-03 1.001262343372339575e-02 6.543692976528465120e-03 1.612793914495335573e-02 2.980253221474758463e-01 8.275759237117260581e-01 2.516436315244184219e-05 6.319565634094337359e-01 7.020723037842391268e-01
5.006113671150703714e-01 2.168324737805002542e-03 1.060067832749548666e-04 1.017940233403250017e-04 1.502042017276846754e-02 3.154296796887740006e-02 2.038502138650409926e-02 3.426991382229728211e-01 9.950351740724816541e-01 2.484036491560298376e+00
