4.078250665252437512e-01 4.247924450783044994e-07 1.142696612841756520e-04 4.913007228959435338e-05 7.371952644354629457e-06 2.307154261052091573e-04 1.474305187897188146e-02 4.416036040975587426e-03 1.487718258196692863e-05 1.845720541367209741e-02 1.964122157705917859e-01 4.932631042167668219e-06 1.077122859471418614e+00 2.491459385849630580e-03 1.114764117663024967e+00 4.720109345016352295e-04 1.288102852855154690e-01 1.311277254123019986e+00
5.036666956321103061e-01 5.246215220780965013e-07 1.367129742769219579e-04 1.294427613611882150e-05 7.332103233981694078e-06 2.836194308017802451e-04 1.791481399735683419e-02 1.914277748559333261e-02 2.738551192254852495e-02 5.435968331459103964e-02 4.693737106201799347e-02 6.212915109921693729e-06 1.356694395271691889e+00 3.138127610148391117e-03 1.039578510351389262e+00 3.654806355373873151e-04 5.551256178536671630e-03 1.002105005760162842e-04
4.018799671106105253e-01 1.527462192597208641e-05 9.419055397840121201e-07 2.738041722633572424e-03 3.892838808206659611e-03 1.710944538248927466e-03 1.327788337235945651e-03 5.917584350625853390e-02 2.614597060740810836e-07 5.578487614248565587e-05 3.139700277842253913e-04 1.118359798602347759e-07 3.958376420686589986e-02 4.998935449888690027e-03 1.942858065835585624e+00 1.534467362440828708e+00 1.491805613470436958e-04 1.214824371412746906e+00
4.656590674571898791e-01 3.485916141948843883e-04 4.391576615122562594e-07 2.630832067252397276e-03 6.808108475852365973e-05 2.141307130590327568e-04 1.435696153648205638e-02 1.977337853926328863e-04 8.697673091025037948e-06 8.556372375827200893e-02 1.926143113194057552e-02 5.030050864105645170e-02 1.181631260460835886e+00 4.293059730860043224e-06 2.735224401914914186e-03 4.395142784852206766e-04 1.151260162238781026e+00 1.193639188810803775e+00
3.159109531594246345e-01 7.338818120607299962e-04 3.488769147180111052e-03 2.131359923267633558e-03 3.452439914514693863e-03 7.397689600601557031e-03 4.295557048973979580e-03 3.224337478049046500e-05 7.103106636991143482e-07 6.269723865576663779e-02 3.312559846668189228e-06 9.555898062970463736e-02 1.284493374168236714e-05 6.008518900745736697e-03 8.004707172977496010e-02 1.368861911198640202e+00 1.057972488198596128e+00 4.241790122335877378e+00
3.752516168133443464e-01 1.903666479767742066e-03 2.224765645637894650e-05 6.684566886792079297e-03 5.422326188095427137e-03 1.059494878694925649e-03 7.826064563372292157e-04 1.798421726877075808e-03 8.107787825142115077e-08 6.294460417419873392e-05 4.440631193871434623e-02 1.124925469503045743e-03 3.267871891814685958e-01 3.754933214623424541e-05 2.494546628090744900e+00 4.141507902655825846e-04 1.624838754213041281e-04 6.926114120447278033e+00
3.837569860321818349e-01 2.177569567509487613e-03 8.672603457055360303e-06 5.588515944069990214e-03 5.073140666433733140e-03 2.652296576341629103e-02 4.265573150678711456e-02 5.354337986565777668e-02 2.501028478157822177e-05 1.699572921586969820e-01 5.550964423946962200e-04 3.401605547646460281e-05 2.026685285260153790e+00 7.166555309034965821e-03 4.264894898716169603e-05 2.956193288901683841e-02 2.344290883079428619e-05 2.199244743882230679e+00
4.256376393459607721e-01 1.116420649231352503e-05 4.090905281708241518e-03 2.739901249430735930e-03 4.442101067225566642e-03 2.800797007595348664e-03 5.910672783059162062e-04 1.542248244203451552e-05 1.110771571851812245e-06 5.645381782910108281e-02 2.025499499107033103e-06 5.531858052958483259e-04 1.482786965341715258e-05 4.707341685180999047e-03 1.422286338725419928e-03 1.439648204952083121e+00 1.797858482129055968e+00 3.012453787556526041e+00
2.380333405017177051e-01 9.745493434607267746e-04 4.458479324012263635e-03 1.841080379207206148e-03 4.999234161730889284e-04 1.114431996001382806e-04 2.999464522362375526e-02 7.292578871528544719e-06 4.081586756180762866e-04 2.636879748686993263e-02 4.932674386575214981e-02 1.935951618921473091e-02 2.704977582825333071e-01 3.373182291264616715e-05 1.956203936269389487e-01 2.091966090603702533e+00 8.262544813968854154e-05 7.131266881752553743e+00
4.098936959757127907e-01 2.917195963372100440e-04 5.803929494579837360e-03 2.543771379856619476e-03 3.181182832232296812e-03 3.013850359453240169e-04 6.267833607516529182e-02 2.201562046363237258e-04 9.049186156090838223e-06 3.475968527743698855e-02 1.949641129820729735e-02 5.079551438105326527e-02 1.226339886832588766e+00 4.455493486568051034e-06 3.065156999212345520e-05 4.862215896505982650e-04 1.712367925496762311e+00 8.230976043839897949e-03
3.228695634708977358e-01 2.677156779966876655e-03 9.616751976055510059e-04 6.030220314680171008e-03 6.070022644932031829e-03 1.342285877790313554e-04 4.641902135003645249e-03 2.999649718504579751e-05 2.336747803862436190e-01 9.152625376495576726e-02 7.756657125365735614e-05 4.516070820547518156e-06 1.017069267788467749e-02 1.097526774546510708e+00 1.578332424840495546e-05 1.399623165112445111e+00 2.727245820364538969e-08 1.310537955945746402e+00
4.590049684383922246e-01 2.206320614672376262e-03 6.221356107007739735e-05 3.121293563482610209e-03 2.370093847080415397e-05 2.020280258964767873e-04 8.084000248479154176e-04 4.410319167129978651e-02 1.891801512997162779e-07 2.094647335434824953e-01 1.571089070709437343e-03 1.167781015074303682e-03 9.292829925778997580e-03 1.724134972200361987e-04 2.750198755687260466e+00 5.375548644518099222e-04 1.462751516277030264e-07 4.660652360479065948e+00
3.073245245851211060e-01 1.147930108647427123e-03 8.563769801275185017e-06 8.661127472187822932e-03 3.196294110129247867e-03 1.873439887247552171e-02 4.715002416474855379e-02 1.078229481544244577e-02 1.061299940459518615e-05 2.029422096899853589e-02 9.492835640093478904e-05 6.074583552272139197e-04 1.510537892987673825e+00 5.557120935349822363e-03 4.734206781961076971e-03 5.449788953222467480e-01 1.698236409542971348e-05 6.840161990907068557e+00
3.204669961748442542e-01 1.603793224317275100e-03 3.490849031078242272e-03 2.166727368829524884e-03 3.092459030544473728e-03 3.508271328646618797e-04 1.439399759892105723e-02 7.908983467792284061e-02 8.094392717713733230e-04 7.620643454635782355e-02 4.273687256855730060e-02 9.398627567732838715e-04 1.128299843430757177e+00 8.168363682527192903e-05 1.064886705966785474e+00 4.768073078018328944e-04 1.077355857794933772e-04 2.520095595328963878e+00
