4.774268311932212383e-07 2.583066515720044887e-07 2.803450009645923774e-06 6.007761195573877790e-06 6.738234485864450245e-06 5.018956640246126578e-05 6.053215186696405759e-04 1.538413095559805488e-03 6.910462018591621326e-03 1.293786390251126517e-01 2.360923466511012300e-02 1.695217956557791006e-01 1.003991754733656906e-02 2.061716031256568410e-02 1.377125814156985317e-01
1.832332964681563316e-05 3.733459324786167447e-06 8.589133700499791788e-05 2.356290151427976773e-05 2.374393801635466333e-05 6.012421384288820598e-04 2.653689950176062271e-03 5.286965870138570812e-03 1.535486029511183288e-04 8.003080745642524030e-02 7.360339581615875371e-02 1.257336206703735526e-01 3.054878216916089018e-02 1.033083974612311051e-01 7.792429489944857623e-02
5.667689297178488895e-06 5.393532974034100360e-06 7.931028932477011988e-06 4.846737704691088681e-05 1.428790796223659399e-05 5.001813413747541355e-05 1.537451830934860369e-04 1.368388886704680497e-03 7.215908844044347046e-04 1.087232851146134301e-03 3.024879702093101821e-02 1.709225567491115538e-01 1.194056992429184255e-02 1.384833313669001920e-01 1.449420214630663395e-01
6.250823064194332057e-05 7.144206382758296037e-05 4.478125264004490831e-05 3.901349656547634022e-05 4.493566577687979104e-04 1.874367378058824961e-03 8.757530140326565821e-03 1.033935667715248780e-02 8.001517088636566494e-03 7.597103218040215933e-02 5.106968260040799582e-03 8.567539929900715168e-02 1.227916059420419842e-01 1.048692334515087810e-01 7.594588788138084690e-02
4.739928453202581495e-07 3.387005845892901219e-07 3.799800019744781024e-07 8.937787161031608850e-07 1.717674072151923902e-04 1.340819517580034426e-04 3.487457779526223207e-04 1.231585073307883086e-03 5.450392442104581137e-05 1.036034118826883793e-03 9.075023160584826457e-03 3.068753023169379368e-01 2.091871144644803782e-02 1.347772757080392403e-01 2.537488266236037626e-02
2.372429181345134773e-03 7.350559861935220029e-04 1.043834586889322291e-03 8.609336707343375698e-04 3.750112211539027938e-03 1.767558011799434279e-03 1.658432297214567849e-02 9.670575333972974974e-02 4.489905834933344275e-02 2.107886678834846109e-02 6.001117150046532400e-02 1.196558451261835014e-02 2.079129191754207112e-04 8.799849878896659483e-02 1.500189071807161989e-01
5.128520228083500727e-06 2.496910417213753764e-05 1.587286525559854135e-03 5.026023318277425371e-03 2.322472052743488474e-02 2.167773324621980347e-03 9.636455536787942588e-02 1.638360340245165192e-02 5.103519938715992896e-03 2.659774280517730044e-02 8.094671844692140350e-03 2.498485452177722638e-02 2.169157875171244809e-01 1.825943454717149361e-03 7.169341982717025719e-02
1.777119896896349820e-09 1.006996656711915238e-09 1.386610493069658923e-09 3.228735933018296880e-09 7.062964298837713227e-05 1.616578100876311182e-04 5.722729286949590683e-05 6.651773524629375029e-04 2.181438462047892522e-03 4.882837064577293801e-02 1.627205945762657258e-01 1.262813850243056091e-01 8.845168502315510842e-04 2.084702131062378047e-02 1.373019736328811025e-01
1.514206578480321997e-05 2.844938653882857522e-05 5.237907217169693409e-06 4.851022990981977657e-04 1.110747618987227288e-04 1.849554054742390307e-03 7.052333922504409923e-04 3.570493577611959018e-04 6.360614143143738727e-04 4.390892209914083050e-02 2.196939304909396318e-01 1.582005172622784339e-01 9.073520304257611359e-04 6.154615020178783036e-02 1.155022327582144737e-02
2.100462964464340241e-07 1.594167373973605226e-07 1.323370325273427144e-07 3.763163989522442669e-07 8.153460444661532762e-05 2.291233986236590600e-04 2.304098012581914923e-04 5.937238266851350543e-04 3.040016936973904699e-03 7.491235572549430127e-04 9.854818872121183862e-03 7.370338450148017362e-02 9.314992149715969894e-02 2.170212565563282292e-01 1.013458083312029356e-01
4.488122264154581942e-08 8.813551136363031336e-09 1.399018996315840746e-06 8.956463938621994904e-06 3.636471346563810398e-05 1.598516940225107102e-04 2.213377318324021047e-04 1.592791843749966074e-02 9.937848278241653843e-02 1.251734271189646960e-02 5.057200411047182292e-02 2.897156208359439114e-02 2.282409781357340184e-01 5.875385843498755201e-02 5.209889986370286330e-03
2.701382379331937615e-06 5.404812512770225669e-07 1.620694130250596063e-06 4.204018123323282507e-06 5.131213799731313644e-04 1.647254468492538072e-03 7.107259194600685712e-03 1.475336198999748155e-03 3.131956882751300159e-02 3.727562431804734566e-03 2.408611979954632665e-01 2.592005634525244157e-02 1.833240562669762735e-02 2.032241653888004068e-02 1.487647544164385494e-01
2.960772339424416257e-06 8.614726132512061757e-08 1.259376379024139948e-06 1.050321113492117995e-04 1.413214661309582384e-04 6.423534981318485893e-05 3.886380365372675842e-04 1.593537683894302422e-03 3.912727201475158022e-04 3.863425928738401047e-04 9.188744741814901598e-04 2.548237277365265063e-01 2.289507071506364511e-01 2.958956733015505932e-03 9.273047648914067853e-03
3.286864933412355700e-05 3.082743054877522243e-05 2.429837090490843401e-04 1.613144993989200556e-06 5.577693078027302226e-05 2.195308202709987829e-04 9.588929737876917929e-04 1.842719143946328856e-04 1.722754545196907017e-02 1.714318235092196496e-01 1.577728214840269649e-01 1.690278379998937097e-02 1.210893634706142058e-01 8.932326552349562770e-03 4.916570158671584867e-03
1.033933016452203080e-04 9.374689838315265311e-05 2.123630248764042265e-05 3.942874521656882208e-05 6.542737299253587372e-05 2.993909650688680998e-04 8.048185148233618974e-04 3.252312491357113242e-03 1.616931309084820943e-03 1.667130229312502876e-01 1.370410928576254739e-01 1.695415800682129048e-01 1.083870982447495204e-02 7.973683974646662278e-04 8.771540019912427155e-03
1.446360831042054721e-04 2.469227862642119652e-06 1.154242719497302705e-04 6.495020617405179069e-04 2.090075037403491432e-04 2.713958222931382703e-04 1.683840607501063810e-03 6.059256466389300070e-04 4.699698148456489533e-02 1.475986664990091846e-01 1.489283819538907150e-01 5.841349458807410661e-02 1.252655067300702946e-02 7.878719075721807297e-02 3.066532819405443089e-03
1.031237564527686052e-03 3.155927210827014803e-04 2.930336192614742372e-04 3.537842469775166168e-04 4.167473629693426514e-04 1.453446593204430403e-03 6.089706790373579370e-03 1.189087229050104100e-03 1.112037915035203606e-01 1.088713069652586136e-02 9.012864844709807255e-02 3.439790531656709838e-03 1.631112850662994572e-03 4.369810800651808755e-03 2.671970790424373354e-01
1.898453802460244494e-06 8.655803233999419117e-08 1.009260853276329567e-07 4.980404791727121574e-07 1.922150848533942460e-06 3.737521489277009638e-05 1.494173172333839941e-05 1.326246533133848863e-04 1.217770441221814907e-03 5.948396400858278754e-04 3.419456467859109824e-04 1.670267674952883316e-03 8.530578540286853917e-04 8.919393549381154918e-02 4.059387355199359781e-01
1.614991391880015776e-06 4.130273270665500124e-06 1.376402062429585602e-06 6.364361138425576577e-04 4.530924651798896760e-05 2.099927013929166544e-03 5.412597199972470335e-04 2.819909997641689096e-03 2.690926515672525249e-03 3.771137739672783887e-03 3.961357576411835002e-02 1.320998529035661007e-01 1.922892233382930346e-02 2.622589926929165816e-01 3.418662829157070870e-02
6.273175827061728384e-06 2.505774513614792802e-07 4.622218734083724932e-06 1.891951862674504456e-05 1.050345169325689321e-04 1.261419104580052035e-03 6.008314469859556486e-04 2.795725322754288237e-04 1.093261389228955896e-02 7.776289245995918545e-03 1.132219598269136734e-01 2.176404278061908754e-02 3.189263782110559470e-02 3.069256433552925989e-01 5.209889986370286330e-03
5.522932379986424816e-08 2.518123743327049153e-09 2.728232248349327102e-08 4.791871772869130035e-07 7.331809238307223397e-07 2.849511971620925873e-07 1.929025746777525936e-06 2.493718228496054779e-04 5.809816867010811868e-03 2.562740021610864123e-03 1.407520307505670662e-03 3.999655976543753811e-04 8.278377479963740238e-02 8.399895537310319172e-04 4.059433096551851583e-01
7.852831316556137485e-08 1.638786276819158036e-08 6.071319539081864776e-08 6.315683214727639031e-07 2.401495044537145546e-06 2.538986208131653175e-06 1.118325069267138754e-05 8.894845391164488677e-05 1.209752336330785147e-02 9.858453726413524045e-04 1.529013344787657214e-01 1.058415361633601413e-02 7.684772486568515470e-02 4.151523058081625292e-03 2.423260358616324828e-01
1.534714346717572700e-09 8.692291981312301060e-10 6.562676167346830206e-08 4.543340337513573178e-08 8.565901958157685306e-05 5.271407363361548486e-05 4.352608504892303961e-04 6.910646174281195051e-04 3.926202450584837834e-03 1.020579269370440745e-01 3.356349651186140703e-01 1.855490830153154122e-02 7.586144933231030174e-03 3.047769757097571613e-02 4.973426627775667797e-04
9.466940767555821396e-08 5.538684774826362004e-07 6.737113006380762915e-07 1.449440933313307307e-06 1.982343423220804262e-06 1.020355064648596831e-04 1.267666557738898010e-03 2.726737689867600348e-04 5.462328858530518397e-04 3.352961456822389601e-04 2.051556839528997055e-03 2.218767557340314269e-04 1.375587911747106762e-01 1.374525158627157850e-01 2.201866004690423706e-01
3.374708900053926923e-03 9.516360716334651719e-04 3.362323791936309893e-03 5.737969918405380620e-02 1.753454609558236302e-02 1.857614660655710140e-02 6.401256497252841293e-02 4.047960046070971096e-02 4.973575909848751420e-02 2.097171140240854451e-02 4.554334613915986263e-02 1.487735712352362787e-02 1.427821453236547133e-01 3.491492768506580975e-03 1.692696206120408720e-02
8.809213035019800627e-04 2.857077816031683572e-05 2.067549759889166297e-02 2.421496554365378667e-03 3.181706972837976960e-02 2.013851940326346485e-02 9.260503462231547966e-02 2.506886277074747704e-02 1.041252125180887507e-02 3.061800548714837047e-02 5.828098552164737156e-02 1.830087567867706155e-01 1.105841650412459423e-02 8.088147316690783364e-03 4.897194372183888422e-03
6.394697946143255507e-04 3.661721622562734706e-05 6.096436379353067431e-05 5.289990487762365710e-04 2.847816506529191939e-04 5.772666163383411916e-03 6.004051533252879186e-03 1.463058759685453673e-02 2.594234926365156734e-04 7.388838344165190274e-03 3.782050409338982757e-03 1.224986614657815054e-03 1.241706764686072856e-02 2.774545677974016300e-01 1.695149283273856833e-01
5.998287863622160460e-06 1.161278007219975889e-05 8.780680916151058449e-06 2.577558580026124003e-04 1.658436410929409860e-04 1.947029566879889136e-04 1.434977278223032110e-03 6.061007580701602455e-03 1.431306745008640961e-03 1.002397181258123660e-01 7.023669029108782491e-02 2.321199488623016116e-01 4.915955188837804052e-02 3.387088095572246549e-02 4.801224068128884248e-03
8.445163379245697293e-09 1.645641141576927429e-09 3.492998979383149166e-08 5.470495726591479643e-07 1.043044568683287144e-04 2.112967904746444585e-04 8.768677767746174798e-05 5.542875537397940904e-05 1.375513670432886590e-03 2.747940340496540096e-02 1.393597508530474705e-01 4.005077974789912100e-03 1.916501036733103402e-01 3.569693969344379155e-03 1.321011476033482346e-01
6.377507815935812381e-07 1.636243140496575290e-06 2.554406392498228965e-06 3.030975425967211566e-05 1.398919613556152649e-04 1.509930748222129910e-03 5.390293629875882349e-03 1.344087777930350058e-02 1.326286618688282681e-01 1.656349763088992705e-02 1.379911291405525875e-01 4.986382107192354612e-02 7.857258296268561371e-02 5.876727548377279342e-02 5.096899568015844650e-03
4.139290132870646728e-05 6.136586037820243762e-04 4.651772012013175375e-04 4.064850707212173974e-04 5.372185271626301120e-03 4.469619702896512892e-02 1.139533220110323410e-02 8.793382803643301840e-03 1.753261774119053680e-03 7.639356431083084431e-02 5.643472909991186642e-02 4.414368837664311290e-02 2.493434749836733258e-02 6.850767549673801582e-02 1.560489223610185272e-01
8.094067432670328909e-07 9.349985476113826090e-09 9.159049227856535283e-08 3.307233495931097395e-07 3.157069007861863790e-07 2.191558271512132979e-05 1.544797015806137570e-05 5.815776013612782843e-05 3.946573712358746738e-03 4.397446711381846826e-03 5.742338133569342560e-05 7.548190598896133835e-03 1.610079743328122299e-03 3.809950378447110597e-01 1.013481699175076689e-01
1.146898495201177518e-03 2.215450436283033023e-04 9.345677739419661501e-04 1.718712307772997036e-02 5.423565354893515600e-03 4.484739822710087295e-03 1.859939705763296799e-02 1.084063228112184564e-02 1.869670544821032954e-01 2.128504386924730263e-02 4.227167389920342272e-02 2.523677786608051130e-02 1.443747782033029115e-01 7.968748800757772047e-03 1.305745397244489903e-02
1.735592642575831150e-06 9.858931562604218506e-08 1.971962023431363721e-06 4.280068153455536748e-06 5.907835871050376224e-06 1.103469174373432213e-04 9.831415585204584910e-04 2.042525673481431110e-04 4.568990491095049054e-04 2.840002802386545552e-03 3.667558457834610083e-03 3.920415386048742789e-04 2.483067947119160235e-01 2.338813408643010683e-01 9.143627484535288286e-03
1.123763887091329113e-04 5.744337206212841285e-05 6.919063398168168015e-05 4.778432043906991343e-05 2.880407727052173867e-03 1.718028318801078118e-03 3.715992366424410772e-03 3.290785731905077061e-02 5.112488057791964675e-04 2.039403016688604367e-02 9.346816100417015827e-02 1.251681879368503336e-01 2.064443983445856945e-01 3.384276165924039997e-03 9.120617129284136482e-03
1.158135312032909911e-07 1.261396953181627459e-08 9.124266983316681285e-06 2.256765540254948457e-04 3.036494370776511641e-04 1.330368402315631777e-04 8.288958357293107993e-04 3.398732563664172857e-03 8.345151474478888342e-04 7.755507022234102389e-04 1.945316724136078460e-03 4.793864991242141604e-01 8.317560431874785817e-03 3.011429392706604577e-03 8.298845521848563500e-04
1.587020775124087982e-07 1.034266934739044404e-07 2.072217617301210734e-07 1.192152419919929110e-06 1.548462494174147284e-05 1.329822830535958293e-04 1.745191523946420858e-03 2.938204559017923130e-04 1.305005399474248526e-04 2.055211834808511582e-04 5.466678040536700287e-04 2.991759914334288922e-04 1.257185406208905232e-01 6.095859398029103426e-02 3.099518594891068624e-01
1.726293572471731316e-05 6.195263876241539532e-06 2.812107677652307854e-04 1.416962661607931869e-04 1.679463987068831148e-03 2.798679520209436822e-03 1.220238010772680404e-01 1.918779248137617022e-02 2.093984525760431408e-03 1.010244160936265845e-01 6.539536002248966251e-02 1.819922883475193556e-02 1.312755780361456459e-01 2.165459504828509511e-03 3.370987068294778455e-02
2.174422365079783047e-04 6.514595484091762368e-05 1.113489320588785015e-04 1.230267918838698436e-03 1.215212130415075894e-03 2.193698816299826347e-03 7.725144535794124107e-03 4.698620150808247714e-02 2.170299019840282034e-02 1.740556788397860655e-01 1.030662130274944722e-02 2.420439049406829593e-02 7.947077863947801801e-02 1.233417372851503269e-01 7.173341207527106356e-03
1.193587519536678214e-04 3.365804197880491497e-05 1.189207079352025859e-04 2.029440015396917225e-03 6.201724652485806526e-04 7.389256236805660447e-04 2.406891005033596348e-03 1.486785878798870496e-03 1.214389253286011633e-01 1.473856187653237726e-01 4.554334613915986263e-02 1.487735712352362787e-02 1.427821453236547133e-01 3.491492768506580975e-03 1.692696206120408720e-02
4.918700378004908379e-05 2.369580895533431858e-05 7.134025767052974064e-06 7.150798781395683278e-03 5.090806409941453200e-04 2.359412862598691749e-02 6.081426339568714312e-03 4.939887122204040734e-03 1.535602929567460653e-02 4.941924240751012325e-03 1.967899946151476509e-01 6.632000786834076067e-03 3.621136249557433545e-02 1.695258864378750840e-01 2.818746377949132853e-02
9.063022050331073024e-07 4.883936921447050376e-07 4.830464012432127476e-06 1.257154263309505425e-06 6.061758878926930433e-06 1.506959373169500010e-04 1.079934230584896288e-04 4.287118116928323279e-04 4.254036630231518361e-05 5.252894996904101943e-02 8.894803351593419047e-03 3.718279443790690753e-01 5.780060348750531291e-02 8.933491309226176784e-04 7.310864070446121410e-03
4.578577461883199231e-08 2.319260635045013254e-08 7.275435221834871949e-08 5.352168810826785809e-07 6.190084800126551123e-06 3.775827510613371255e-06 8.181567362312913160e-06 9.781555645632018813e-05 6.794984343167208632e-03 3.170355716575674800e-03 1.181678712362269762e-01 3.195102227351302449e-01 4.366777123442406976e-03 4.554369379327658646e-02 2.329455066437224886e-03
