2.525747127965327215e-06 1.459235059356359843e-06 3.276718231141953051e-06 4.028766382781832263e-06 2.771378609321241209e-05 5.623019037761398461e-05 2.055283741173339154e-04 1.322658172156458841e-04 7.324936596219968569e-04 2.787127489700901017e-02 9.809629261698021852e-02 2.264612594233546827e-01 1.464056507684290409e-01
4.659445658446035740e-06 1.672109434663272124e-05 3.909885701715692512e-05 8.648659004886100640e-05 1.395848863233852607e-04 5.421023418798318527e-05 1.957932735684351448e-04 1.517362641200053000e-02 4.498068094123279514e-03 2.425411423093198626e-01 9.266539476294605171e-02 1.562147105320660020e-02 1.289637429872527719e-01
4.195892807539398824e-06 2.059509631504560833e-06 8.441738992113428500e-07 5.857688864760532348e-06 2.177277584517424620e-05 1.100681121019028187e-03 7.349187486236728045e-04 6.435853085637601671e-04 1.376206824028375353e-01 9.095911963891699023e-03 5.718565955762449499e-02 3.068773230211257509e-03 2.905150576261803508e-01
1.631089648319400477e-07 4.974288379711937675e-08 3.937479098974463106e-07 3.970098827287990343e-07 1.682311249109120471e-05 1.119964150207046222e-03 2.118284302296806736e-03 7.813112101559386430e-03 2.796462262663472129e-02 1.379141939522192106e-01 1.985572009136473970e-01 8.819940764991292606e-03 1.156748544663117606e-01
7.457212354603290480e-05 3.160748236359905289e-05 4.235474843053460325e-05 6.648910288080021273e-05 8.070734296911814560e-04 8.318694601079600331e-04 7.243294452735134920e-04 3.237480193721009873e-04 8.978982007009069042e-04 1.498246141089045191e-01 3.209661963155710507e-03 1.484323190991087005e-01 1.947334628164644199e-01
2.799171399212792988e-05 6.574163424947451218e-06 5.355728555616098475e-06 7.841124508886953344e-05 1.827743313533936932e-04 7.638290333341541232e-06 4.212732358453409815e-04 5.456304625449973452e-05 1.221424864379784580e-03 3.486934951143849572e-03 1.245834654082614637e-02 2.067234166094989167e-01 2.753252952793031616e-01
1.668473464021937643e-04 2.914455598771947755e-05 3.579903485748423637e-04 1.182737784074767382e-04 2.910212084030816288e-03 2.414947347405445988e-05 6.657129557679420349e-03 2.927945911993168338e-02 1.178740191542957949e-01 1.601146984385325503e-02 2.075184496680714252e-01 8.522324720241352194e-03 1.105305303490499713e-01
7.231829172766569364e-06 2.595246446910808721e-05 6.068452677111077796e-05 1.348205145930606681e-04 2.172038269966985395e-04 8.435490860191035666e-05 1.582981297698076871e-04 1.947191781283068301e-02 2.377061441113723864e-03 2.580602258727808795e-01 1.851288736869886042e-01 2.046998402647600898e-02 1.380339095943566852e-02
1.398665820889885905e-03 4.874138197150861690e-03 1.055104819155429753e-03 4.493380959264472486e-03 3.512991478386873114e-03 5.852942727066769504e-03 1.790660405431821756e-01 3.134072245497658560e-02 4.763791230272255983e-03 6.304775577114654118e-03 5.507403224761463038e-03 5.817570388096247186e-02 1.936543390868161185e-01
4.282297032346402479e-06 6.425477150165812682e-07 1.207043412318626328e-04 9.733169486213085430e-05 5.719594470441730864e-04 3.732926871077653710e-03 9.753894297137170877e-02 5.129316577121117993e-02 3.632995846685174723e-02 1.032982221027804563e-02 7.013154914657776344e-03 2.818253886299803002e-01 1.114171983668604815e-02
5.567043554999829261e-07 4.722365053049117469e-05 2.728221618180973174e-04 8.113248954113716840e-03 1.557461403532425619e-02 1.192410292017368340e-01 4.375709124041257669e-02 4.035981913579932828e-02 7.954039825522311868e-02 2.642309191415983388e-02 7.810738580185234980e-02 6.290882699554666002e-02 2.565389194912726101e-02
3.816053221020369673e-04 6.458796290895476265e-04 1.072514806075747950e-04 6.942001550501770849e-04 3.182863477486967685e-03 6.647049834091281213e-04 1.025413770406563042e-02 1.853971217420481710e-01 4.141227720674208607e-03 3.737724083440379166e-03 4.661080477301347141e-02 5.996843667686724971e-02 1.842140422521454379e-01
7.523369359754403967e-05 1.164041760426217563e-05 6.930378813484649927e-05 3.044883925282608744e-04 1.473505241098475773e-03 4.563723322138449486e-04 2.222072803797335832e-03 5.673780767909397107e-04 1.883554832038924765e-01 1.176271989803257950e-01 2.839305220305876967e-02 3.132150253701359438e-02 1.291227683299438489e-01
1.140917928431776310e-03 2.108656270636822400e-03 5.600025955561858384e-04 2.034962219063498647e-03 1.821077453008169977e-01 5.693875258345063375e-03 5.379622732038472077e-02 1.863515444745368274e-02 3.065643879061017915e-02 1.198984682341506930e-01 6.854811591277489013e-02 1.051157897811422562e-02 4.307856743661298005e-03
2.706621726032891441e-06 2.567203277252452589e-05 7.159426725894313345e-06 1.970348411026975931e-05 3.981387788312586699e-05 7.743799849490147708e-05 1.120324210698155580e-04 2.053048195398599670e-03 3.365263487508697322e-03 2.570195729974248094e-03 3.761089660238793875e-01 1.084250079872223389e-02 1.047754999017342925e-01
2.543184176966769563e-04 3.006240477926088329e-04 2.602406997418396390e-03 3.454247284311289922e-03 3.341663808407806940e-02 4.353625003294040244e-03 1.718180222928359160e-02 9.318618503956530670e-04 1.468174183143495792e-01 1.402037470238823649e-02 1.399773174642930142e-02 8.049352946468930903e-02 1.821754218578732765e-01
1.576025989939709195e-04 3.561410764901568640e-05 2.949365804981740895e-04 1.042194648143847488e-04 2.564395506577252064e-03 2.127982410728524538e-05 5.226362751817083437e-03 7.862370919348689313e-02 2.594214090410961182e-01 3.578225232850081733e-02 2.201591452702288880e-04 8.555989119658928554e-03 1.089920703375298339e-01
5.434196615477156379e-05 2.518291309423871185e-05 2.180397078092228581e-04 8.813050702729005148e-05 6.783211255772169865e-04 4.798286800054943650e-04 4.973401229287801109e-03 9.328081043436906028e-02 9.040589442904620882e-03 1.113780300333779526e-02 1.470074434398389029e-01 2.326963509376414052e-01 3.197566129521933753e-04
4.720752534526716165e-06 2.511452146863986161e-06 1.307992327626094381e-06 1.208697113384352354e-05 3.483139645770000846e-05 1.579595777807502762e-05 3.665963487661796851e-04 1.596813076807692680e-04 2.168949629154866277e-02 2.247554189534960722e-01 1.017325127825556563e-01 1.236843293699750185e-01 2.754071042359901300e-02
3.130971178881867623e-05 1.468065714325059594e-06 6.622445329748633371e-05 1.810120504411831662e-05 1.108996052454145741e-04 1.956748620050827213e-04 7.411383397014450244e-05 1.018014013756507810e-02 1.248466897275637196e-03 1.365602078704323818e-01 9.796642387648452077e-02 2.317726328639615752e-01 2.177433661721539515e-02
