4.735209932495443980e-11 4.161349008708842348e-10 1.013297160033886043e-09 1.441233358032261267e-09 7.901439310351622888e-09 4.678356451232838328e-09 2.321339515314588454e-07 1.262081654397403401e-06 1.078529505577897666e-06 3.602316992918948189e-06 6.000194426345763572e-06 1.790173981844107491e-06 4.116251869921930143e-05 1.100481135427624867e-04 1.856855774262850315e-04 9.118200871434081929e-04 1.528691039959320782e-03 2.301162984234085829e-01 1.551308628837239079e-01 1.119614504277706146e-01
9.821718334044101813e-08 1.619954883475881217e-08 7.008400857291307106e-08 7.874993150388235772e-07 8.307824616528525091e-07 4.907733054681473457e-07 2.154391889829113204e-07 1.325107419962322542e-06 1.174865181039191553e-06 4.381237529349890416e-06 1.146465593059703087e-05 4.064859168227098686e-04 2.389099569136563721e-04 1.287602379274030689e-03 4.464411310121748321e-03 7.279314485241624930e-04 1.668339680612504483e-01 5.278176736745082698e-02 1.152958899532893627e-01 1.579421787452802151e-01
3.171119607953324531e-08 2.564615757489468536e-08 8.641656199087312819e-07 1.168118399824199503e-06 3.544091494944238700e-07 1.447400050190190274e-05 1.342840356240266003e-05 2.413531417509795453e-06 5.644188670911399700e-06 5.661200105115277757e-06 8.211748584493829581e-05 9.404393402362336632e-04 2.294424137422264309e-03 6.592430929778579467e-03 1.655707165756996682e-02 8.048120359378858890e-02 1.788228529231632169e-01 1.991795074936815197e-03 4.732013288833395587e-02 1.648734665941447020e-01
1.553544927973962779e-09 1.172165026547305279e-08 3.473813254942023888e-09 9.289263192096683834e-10 7.577341552624279931e-08 7.194514167227320285e-07 3.040497269737877600e-07 4.204061332324242552e-06 1.005879252281231722e-05 2.658259933877546137e-05 2.701797186432102372e-05 1.401896320824201321e-04 8.427785911677940526e-04 2.593462966008839698e-03 1.239308148934743390e-03 1.381778570648001594e-02 1.534888481634676394e-01 5.707074526766685307e-03 7.076431518337351900e-02 2.513372567041661232e-01
5.442550019730660557e-10 5.780904755781614489e-09 1.343961144513598581e-09 1.208622641870239942e-09 2.546921215355467824e-08 9.275577203567010292e-09 2.035049649824436648e-06 4.996002411375824773e-06 3.469053688209381727e-05 1.150392648585181913e-07 3.634114548060282408e-04 1.496863259987381636e-03 1.383283005927204382e-03 1.816579490480881368e-02 5.043920396925628130e-03 8.106982888959859967e-02 3.833138507541820027e-03 2.157003070051608795e-01 1.036663411558225514e-02 1.625349382089203432e-01
1.812926556801488865e-10 1.174190703578081483e-09 2.198309302793092690e-08 7.006116811962849646e-08 6.803540667534690592e-07 1.239769150458686212e-06 1.121088093052865503e-06 5.615790211872267588e-07 7.719794696129429095e-05 1.374843550413148703e-04 4.751724868121029953e-04 1.889149680969828826e-04 7.865287547266317653e-04 4.460252171332409685e-03 2.266865525988895954e-03 2.403620480245860849e-03 8.575506945060891451e-02 3.269090458022283398e-03 1.999500710788426894e-01 2.002260361332446337e-01
1.071157327170407679e-08 1.326168080763481326e-08 1.820311234262544217e-07 4.568264845930444528e-07 1.928709642818041434e-06 1.394504153165726738e-06 4.568724081834271110e-06 4.587133607163016200e-05 2.106615164789654791e-04 2.513898967572112146e-04 1.085348962089925824e-03 4.970370989825028361e-04 5.665755468015108378e-05 1.235856369866864847e-02 1.342921510458482820e-02 9.438463418172208033e-03 9.554144749935836178e-03 1.099384945336962793e-01 2.742806868383809160e-01 6.884491052276098255e-02
2.424209171750601142e-06 3.950260491410726215e-07 3.683284543474636077e-06 1.194241327483267476e-06 9.161091312674299298e-06 1.842672140452262551e-05 3.402456877135860897e-05 2.281584701481553042e-04 1.997314586780328137e-04 1.093594656282883323e-03 3.257230344634493534e-03 5.476095459985004348e-03 4.417298745768456769e-02 6.566178438952506580e-02 7.814958603028825113e-03 7.234093282769693545e-03 1.183988046956575314e-02 1.252472406307431931e-02 2.071712437005557572e-01 1.332562085014870612e-01
6.402796326925185223e-07 2.300242258401038384e-07 8.993270080080291769e-07 2.068219744314593964e-06 1.442676551107663957e-06 2.236982751232681195e-05 7.972688792295775013e-05 5.399160125537418178e-05 7.174407568219393896e-04 2.825229978132545727e-03 1.510881101735476757e-03 2.283496803914090642e-02 1.051185662229842804e-01 4.988510495616979568e-02 1.486623338524823909e-03 6.543861369592686439e-02 8.480494858657318391e-02 9.719009184859994654e-02 2.775354112974276911e-03 6.525080851856329689e-02
2.867425623686881532e-10 5.326234344514778893e-10 1.328839547088058383e-08 3.512124647761458825e-08 1.984585327292617538e-06 3.258737125290132206e-06 2.946783591284265717e-06 1.466065643878701414e-06 2.027052161135564580e-04 3.610043660209718880e-04 2.018341754339808818e-03 1.424187303327037414e-04 2.431897108138268877e-03 3.223828243716433516e-03 3.976156312809352861e-03 9.422013219352654012e-03 1.730077500133148927e-01 6.215730177355982371e-03 2.732207220504972445e-01 2.576772740731242406e-02
