0.343832	0.0044029	0.785471	0.799456	0.855242	9.30842
0.758492	0.00105057	0.741935	0.216054	0.784062	10.4681
0.0179664	0.812427	0.447278	0.000123022	0.827328	11.995
0.000114052	0.85912	0.859349	0.818423	0.293512	9.90944
0.258984	0.000112371	0.82944	0.838323	0.423654	11.7441
0.803584	0.396864	0.795926	0.796358	0.0216127	9.49064
0.711441	0.848042	0.000822787	0.00120363	0.827328	11.1704
0.742139	0.418582	0.921044	0.000281787	0.0533131	11.677
0.00174479	0.815169	0.860783	0.000903575	0.0428762	11.8964
0.391252	0.000907344	0.852397	0.0331226	0.83318	11.9899
0.836499	0.000358639	0.618787	0.835358	0.7439	10.943
0.417285	0.0121207	0.823023	0.000612262	0.81718	11.2795
0.819242	0.837161	0.000648754	0.803755	0.753363	9.30123
0.490354	0.81473	0.00087429	0.779098	0.785751	11.1293
0.012032	0.227164	0.000332186	0.00230552	0.736416	11.9622
0.66272	0.464591	0.00379164	0.771388	0.00063209	11.961
0.667128	0.79508	0.510791	0.000160358	0.691245	10.3097
0.808866	0.337121	0.871019	0.396125	0.00197851	11.1025
0.0120188	0.690658	0.818281	0.874324	0.000823631	10.5362
0.726722	0.992054	0.00326164	0.871704	0.656705	10.2987
0.731962	0.00455205	0.00153594	0.748387	0.259862	10.9888
0.776906	0.826305	0.712561	0.00798938	0.734123	8.64283
0.000517776	0.822616	0.00428979	0.75622	0.0263407	11.9133
0.785062	0.000491823	0.884246	0.172284	0.852408	8.87587
0.844038	0.73814	0.72409	0.712245	0.720495	8.1744
0.81792	0.000528701	0.412724	0.771075	0.390911	11.5785
0.802894	0.000112729	0.795475	0.796939	0.875499	8.46028
0.808241	0.00285268	0.793034	0.0173953	0.826103	9.56928
0.835587	0.000516804	0.910047	0.834182	0.00272564	10.1197
0.799209	0.827242	0.837897	0.00240824	0.00231935	10.6343
0.833783	0.767903	0.400265	0.000336142	7.01156e-005	11.9915
0.00907142	0.788779	0.871405	0.759192	0.00125345	11.9377
0.00689576	0.844683	0.869456	0.837981	0.290413	9.14558
0.68137	0.00335859	0.37322	0.99139	0.796078	9.8241
0.828775	0.829636	0.702673	0.813387	0.653595	7.13515
0.975247	0.849535	0.306716	3.63876e-014	0.0133259	11.1199
0.248226	0.856536	0.654535	0.917901	0.0611711	8.54399
0.775001	0.00346279	0.827676	0.893862	0.975815	7.29626
0.792508	0.751316	0.951025	0.943729	0.00621805	7.7103
0.0110758	0.612711	0.0817151	0.810679	0.87766	10.0924
0.691419	0.444653	0.132973	3.4414e-008	0.927194	11.8849
0.821064	1.42706e-010	0.0524823	0.873639	0.910183	8.28279
0.252204	0.911003	0.143136	0.880228	1.38498e-006	9.27611
0.214885	0.879244	0.0641249	0.730302	9.6974e-008	10.5281
0.0149032	0.347202	0.83003	0.000527807	0.31982	11.1488
0.267197	0.0124925	0.416261	0.832642	0.233832	10.3756
0.00604892	0.174884	0.0147565	0.978955	0.446828	11.7048
0.674539	0.822403	0.690559	0.714074	0.715075	8.92733
7.26524e-009	0.901213	0.422542	0.286826	0.724614	10.9504
0.816023	0.848502	0.899132	0.857349	0.811449	3.90897
0.00149916	0.0835205	0.859704	0.79345	0.878487	7.93345
0.82959	0.260409	0.831953	0.0615762	0.0632829	8.66583
0.029377	0.830322	0.0538261	0.849759	0.857182	7.09087
0.0172405	0.830249	0.279865	0.786829	0.860723	8.98429
0.82328	0.868223	0.84103	0.00937313	0.860076	7.61908
0.00905046	0.00553761	0.00180845	0.813669	0.83892	9.75853
0.853599	0.0440719	0.824825	0.89244	0.0276397	7.0902
0.0762309	0.711585	0.806971	0.828932	0.772532	8.488
0.831638	0.848946	0.0463759	0.801756	0.0288557	7.27778
0.0148132	0.00151291	0.013978	0.706575	0.00720922	11.0892
0.854924	0.0101501	0.0443341	0.0138443	0.0089073	10.2855
0.021843	0.726195	0.0495637	0.00172583	0.762804	9.57376
0.884721	0.13592	0.8451	0.260182	0.862356	6.43577
0.85914	0.14295	0.843266	0.252728	0.241381	7.61805
0.241809	0.745387	0.744732	0.875043	0.272806	7.19105
0.134313	0.87199	0.836404	0.833128	0.846517	5.23335
0.129235	0.292103	0.741947	0.137655	0.0861476	10.1989
0.123813	0.136002	0.117813	0.148327	0.740697	10.097
0.866946	0.876915	0.881272	0.24558	0.829646	5.27453
0.826605	0.883831	0.28526	0.131577	0.853225	6.44485
0.264777	0.843016	0.837879	0.165855	0.245122	7.64535
0.147188	0.889912	0.831096	0.209253	0.84407	6.42488
0.229136	0.218185	0.883059	0.237686	0.874352	7.47975
0.13544	0.862318	0.860223	0.857274	0.208725	6.42616
0.123442	0.869284	0.742401	0.860498	0.874507	5.96034
0.120462	0.703058	0.744566	0.103408	0.127785	9.43628
0.868727	0.730435	0.14781	0.866955	0.852141	5.80733
0.864657	0.196309	0.871295	0.857411	0.828061	5.19217
0.88557	0.198549	0.234426	0.859659	0.241539	7.73087
0.119299	0.273627	0.739195	0.127873	0.736863	9.13118
0.129147	0.14998	0.2948	0.841966	0.748306	8.54768
0.239739	0.124958	0.867343	0.740421	0.215251	8.23739
0.275047	0.736412	0.897716	0.138437	0.146429	8.65921
0.89079	0.144306	0.0906079	0.884729	0.884818	6.89444
0.848359	0.830506	0.735504	0.880709	0.147699	5.91464
0.744194	0.735399	0.12018	0.137546	0.746632	8.25777
0.859944	0.886426	0.875471	0.856651	0.163099	5.20437
0.262516	0.132653	0.263959	0.850767	0.888637	7.64579
0.136689	0.26969	0.84579	0.855876	0.841703	6.41182
0.849103	0.138357	0.847105	0.849133	0.235842	6.42316
0.138567	0.269823	0.863214	0.141284	0.749865	8.20801
0.747042	0.122346	0.102277	0.89315	0.121137	8.84391
0.735379	0.847259	0.146656	0.13676	0.068166	8.70961
0.749074	0.738776	0.748371	0.122186	0.0915727	8.13702
0.861652	0.847056	0.844111	0.201788	0.240536	6.28318
0.888227	0.830666	0.276148	0.890995	0.882363	5.09189
0.747462	0.862976	0.144049	0.248741	0.749131	7.33145
0.109888	0.173056	0.0478635	0.0273927	0.00924612	11.996
0.791394	0.900639	0.046312	0.0204971	0.0134073	9.6169
0.0107826	0.777998	0.00933833	0.018415	0.0484378	11.1409
