1.193586602251256318e-01 7.688035536557435989e-01 8.828129655874435988e-01 8.498727667670494257e-02 1.710622887761240885e-01 8.267710141371935606e-01 1.280828314897426434e-01 7.312357735782148982e-03 9.711897179358084387e-01 5.292097337078303099e-01 2.123611273709684610e-01 2.162929726764559746e-01 4.652713476680219173e-01 5.671795581246034113e-01 8.778491339504522761e-01 9.314400881779737462e-01 3.286438448246054023e-02 5.576430710498243570e-01 2.681033801676942829e+01
8.170229843817651272e-01 7.131052838106008984e-01 3.564506725249461105e-02 8.386132586962627977e-01 8.686211958763292440e-01 2.349868137389421463e-01 8.575575540835138622e-01 1.982692853978759717e-01 6.823860991280525923e-01 8.790800795767090836e-01 6.505330937086003518e-01 8.105420049521363524e-01 9.508909885531238726e-02 9.728374806661516105e-02 1.520628269764054408e-04 1.028550920156164616e-01 8.805450133404711943e-01 3.872285408416236696e-01 2.242224943845147322e+01
1.493371563041446803e-01 6.311843455769121647e-01 3.062092515174299479e-01 4.399592936970293522e-01 1.302290242726019676e-01 3.470676810781736510e-02 5.238928422331809998e-01 9.832951945718377829e-01 2.115043140947818756e-01 1.474347368348389864e-01 5.450660071801394224e-01 9.586526385105470505e-01 5.831954447845572043e-01 2.713971192288742174e-01 4.262297707975185590e-01 9.241983121453317684e-02 7.073538723605454770e-01 5.354674684135042328e-01 3.145458445543445691e+01
1.168179300336592841e-01 3.372084469016533026e-01 8.866778941036546069e-01 8.016414807441479828e-02 5.843218886293470860e-01 8.225240154280548666e-01 5.306086613360869730e-01 8.822966206716564841e-01 2.748062363825738430e-01 7.010712801104906911e-02 7.714610029943287373e-01 2.234293541733288480e-01 7.096892562475974886e-01 7.120213859096307107e-01 8.842995360271295180e-01 9.082710197443432110e-01 8.948138679724233491e-01 6.883845728869276703e-01 2.204580930683808759e+01
2.781185049097985029e-01 9.204919834782501198e-01 1.158904326228819004e-01 2.490109046547132887e-01 2.371745756755212209e-01 9.158439751326968858e-01 7.613197307607439956e-01 9.480158083573164696e-02 6.476067301059186265e-01 7.737075855214177178e-01 9.257228511851280928e-01 1.567891409751359377e-01 6.576587483458053995e-01 8.671644941306151377e-01 6.855496701456215147e-01 3.948770688279147900e-01 6.215504928872852553e-01 7.835433990694582462e-01 2.295491946876665423e+01
3.585188856338806795e-01 7.626769898546839066e-01 1.438448390387277176e-02 9.397647711146612792e-01 8.229872783760998622e-01 9.464235126506537199e-01 8.428986385991671382e-01 5.584484532009810209e-01 9.707271846564602402e-01 8.942362531229637312e-01 7.054021830434431539e-01 6.116558100964595290e-01 1.190594932300228365e-02 9.384582617785781622e-01 8.615892347879707813e-01 8.649542815983295441e-01 1.400003987090780999e-03 3.644759358615896616e-01 2.083350693124896935e+01
3.303496640586201516e-01 6.259814799678416197e-02 6.034800979301047086e-01 9.682306707959991154e-01 4.014191500748923724e-01 4.200130917338190661e-02 6.736637332419929125e-01 1.045931433230325031e-01 6.517704557627439499e-01 9.608563780403794885e-01 4.739379818544433576e-01 5.851363261172606162e-02 3.876731007953615471e-02 1.325571058180192163e-01 6.673467052610351780e-02 3.950728846248239279e-01 2.385270274085911080e-01 4.221216889563947916e-01 3.181566246813716248e+01
1.385683595245698063e-01 5.176459585923642859e-02 1.430171588845169373e-01 7.871908303089080183e-01 3.103240165872225287e-01 9.407350269486668415e-01 3.311040368862450123e-02 5.024816094044426418e-01 2.929708815148535650e-01 2.477326140679349809e-01 3.071243412956867203e-02 9.131319856111458355e-02 4.926968653014320854e-01 1.336005450317288012e-01 9.968195899959453321e-01 3.445100843150440684e-02 3.756157497171479509e-01 3.135013462493757563e-03 3.141271289920466714e+01
5.583046237006783485e-03 2.538874933422911040e-01 7.954842892941087484e-01 1.949114974347465612e-01 8.238871234074739425e-01 9.414704981841768294e-01 4.947636425495147705e-01 9.747501909555940092e-01 3.440334461405650246e-02 1.105021013655899109e-01 8.859934895480374717e-01 4.149926735617293083e-01 4.705740781001029882e-01 9.973065271007921506e-01 1.056304106023162603e-01 4.581350887069539635e-01 2.556279333392080244e-01 8.126189952807022499e-01 2.601008273564051265e+01
8.525967255700379610e-01 1.890209723247203710e-01 6.847133091650903225e-02 1.658450831727768526e-01 5.742721477008920772e-01 1.928392726960662384e-01 4.949418816249817610e-01 1.644864438567310572e-01 9.375150342329259257e-01 9.683918808990125138e-01 1.596990274831269763e-02 1.339097972959280014e-03 2.593780554376790559e-01 4.977132796359102773e-01 1.393156707583681209e-01 7.353467298415035103e-01 1.268892220348316890e-01 6.672916120906247084e-01 2.912362921971112328e+01
1.489969434081904187e-01 1.132785855505319406e-02 4.718917738074041024e-01 1.059734061744500994e-01 7.467331507829995108e-01 4.664967377796268300e-02 7.702981643545341317e-01 3.107194913624974908e-03 9.869588932105077816e-01 1.359270704668552043e-01 9.321570512933639030e-01 9.330022173316188105e-01 9.364476216985583301e-01 3.044515867404071208e-01 7.188801970305421785e-01 2.995110645547315320e-01 2.823953856714069843e-01 1.963885487657150153e-01 2.629656333472598462e+01
3.693258987695180462e-01 1.192090314696469117e-01 8.947822828988469812e-01 8.966254998486249406e-01 8.362841098871724999e-01 1.995745205651534571e-01 8.165511463477816978e-01 9.595827446348141887e-01 2.076325832867492172e-01 8.387187446933239698e-01 2.870738880352918798e-01 6.741096936166286469e-01 2.758195111528038979e-02 9.466872054744502885e-01 9.514406635425984859e-01 5.237314878303073185e-01 2.652790999546508210e-01 3.372912256410082188e-02 2.274728098282912114e+01
9.081342569971195822e-01 7.082026384716769707e-01 2.964462379678247661e-01 1.088638925703537125e-01 7.615634818685543816e-01 5.434073088690638542e-02 7.985084311802400636e-01 5.966832592347360853e-01 1.691759626247268111e-01 1.584741270602453567e-01 9.711336722898202822e-01 8.550307984880439749e-01 5.751950642592820739e-02 6.780697752821016611e-01 8.769378390678332913e-01 9.317576047033071518e-01 8.196994448285451762e-01 6.172714448563049183e-02 2.228369999137302671e+01
9.598310783039778471e-01 3.339528630021959543e-01 8.426826274953782558e-01 2.824578890576958656e-01 9.433142447378486395e-01 1.760522860568016768e-01 8.165935485681756756e-01 9.660666366762521440e-01 9.869588932105077816e-01 1.047039988034562108e-01 9.287376811516065978e-01 6.735790998508212057e-01 9.694873517815101316e-01 8.769838954502721107e-01 7.283559033500150992e-01 7.609080520172472051e-01 2.823953856714069843e-01 6.216477174311876297e-01 1.988304703985932775e+01
9.033609575245007406e-01 5.500451571904118042e-01 3.087942220339738864e-01 3.034254275535490653e-01 9.966252631367631398e-01 1.577789935235446306e-02 4.587400305148736646e-02 1.872382424449936522e-02 4.672952948125390082e-01 1.642000521570686211e-01 1.589212191135860319e-01 3.362884138961474978e-02 8.741504703628211193e-02 3.152365095603311129e-01 4.842280460691077426e-01 1.040767095983028412e-01 3.901961290983630426e-01 8.183636829696655512e-02 3.266404443681268077e+01
