73	45	59	60	40	11	17	49	27	43	78	51	38	21	68	44	47	12	63	95	45	98	78	20	44	42	65	65	22	82	16	69	91	75	23	39	43	16	76	74	99	87	38	78	21	89	82	16	64	72	45	71	43	79	14	41	59	61	20	100	91	25	91	32	82	99	69	68	37	77	68	22	99	66	25	42	91	46	12	75	52	32	94	24	43	39	66	32	76	35	23	46	40	47	75	23	43	39	56	77	91	91	28	54	16	66	10	38	59	75	36	61	89	78	14	43	60	91	54	93	88	100	87	83	50	79	72	57	40	38	100	24	79	10	51	17	86	76	71	73	79	38	79	28	65	26	62	80	24	21	21	78	100	44	79	22	74	84	63	99	87	40	38	95	25	74	66	92	11	50	54	87	41	87	52	29	97	47	21	17	42	38	68	87	53	76	57	68	44	54	91	91	86	17	27	39	19	85	96	88	70	98	38	15	62	14	91	12	29	83	92	65	16	59	39	38	36	15	14	63	39	18	62	40	12	43	72	35	72	33	11	99	75	83	51	90	81	58	93	81	87	15	37	54	66	76	42	36	17	52	85	53	64	70	10	27	67	35	66	48	75	99	15	37	94	32	81	70	49	11	30	82	48	30	28	37	93	36	61	87	52	61	97	86	88	46	30	47	15	79	77	16	81	29	73	63	24	49	34	25	94	33	18	56	74	35	80	51	76	58	62	72	53	97	38	59	14	51	36	39	54	24	10	52	41	38	93	72	34	79	69	94	12	30	49	34	26	33	79	81	73	60	91	21	48	16	91	29	99	78	74	94	53	43	26	75	22	41	52	71	10	55	58	33	81	46	64	98	47	59	69	78	16	45	71	76	98	38	13	39	49	57	47	32	84	66	91	67	38	80	30	51	97	17	61	25	75	13	87	50	17	92	56	56	41	12	19	14	37	69	42	21	17	95	63	96	79	27	42	93	80	92	83	64	96	93	88	22	23	38	24	49	87	98	80	50	59	97	77	56	24	92	69	10	41	44	22	39	42	86	87	50	79	96	54	23	97	80	36	62	11	77	83	95	78	57	51	69	60	52	65	79	43	45	57	47	17	39	99	19	45	11	58	28	47	92	77	51	11	91	72	78	71	67	90	86	36	58	12	92	
43	67	76	39	68	41	30	60	76	100	25	56	58	44	29	27	73	33	81	82	22	82	54	16	15	68	72	25	94	52	59	87	29	48	15	69	95	57	84	42	20	13	76	53	69	69	43	50	10	96	22	19	58	69	50	51	83	91	54	80	48	20	57	85	100	25	92	79	56	61	63	95	85	61	26	12	23	39	51	80	22	90	89	88	15	93	63	46	97	27	44	30	12	12	58	29	62	55	35	41	30	51	86	83	44	44	31	93	37	44	63	75	72	22	61	23	83	10	99	19	75	86	77	83	12	36	95	39	30	37	57	21	14	46	26	55	41	37	80	43	93	33	67	72	96	63	94	30	60	58	20	43	98	69	77	79	69	51	17	42	86	68	44	99	40	20	67	23	64	26	65	63	77	35	86	79	40	88	84	44	91	59	88	53	18	61	58	16	38	57	25	96	29	17	36	21	18	13	15	70	98	38	38	58	88	80	94	94	51	70	39	31	11	50	79	80	70	46	12	36	66	67	83	87	12	66	92	27	69	92	12	12	27	59	17	56	88	94	69	16	15	87	78	68	28	53	28	20	80	90	28	96	61	14	50	11	93	99	55	13	65	51	55	82	48	21	72	96	94	79	23	25	89	78	65	98	51	16	33	65	20	71	89	62	59	16	43	61	99	100	52	23	92	10	84	42	30	16	82	37	79	66	55	38	25	33	82	79	51	82	93	30	72	93	82	61	37	99	64	22	93	96	50	100	45	90	55	28	39	57	75	13	40	86	38	51	47	48	76	24	48	55	49	99	60	17	31	18	36	12	34	31	52	100	79	41	97	67	82	31	60	36	27	26	62	40	51	60	86	34	61	80	80	23	47	17	50	95	81	92	24	55	80	27	88	68	85	52	87	33	46	49	46	80	17	34	81	90	50	39	83	54	91	10	59	10	84	90	75	91	78	58	86	41	61	86	75	46	81	16	54	26	37	20	69	26	35	36	51	20	30	52	56	67	63	64	31	61	33	59	90	51	65	32	90	90	83	76	56	44	49	26	62	10	63	26	98	41	70	81	21	28	24	15	100	32	97	73	54	34	63	19	25	43	99	25	13	22	28	79	55	31	18	96	26	36	82	96	25	12	87	30	78	75	64	59	17	36	37	68	
54	34	53	82	94	23	66	89	12	83	65	58	83	58	52	44	18	73	65	89	73	82	94	60	53	79	17	48	89	84	18	78	76	89	29	89	94	40	50	45	70	69	35	41	97	76	70	84	88	64	19	17	19	90	35	19	46	11	13	53	77	15	18	28	31	60	20	60	32	34	37	54	100	65	75	70	42	59	98	60	38	47	23	42	96	72	36	20	63	34	71	45	31	73	46	90	38	66	27	89	11	50	100	98	37	35	23	44	28	36	12	60	24	28	51	34	33	76	40	88	54	20	88	78	52	100	48	78	26	33	67	50	81	13	27	69	15	46	87	22	95	64	46	30	42	87	71	86	14	51	92	40	14	85	41	97	92	81	80	96	100	40	100	37	32	28	26	73	56	28	16	11	69	40	86	78	29	74	23	42	39	23	90	91	21	49	20	32	98	90	13	67	85	57	59	27	38	66	54	61	43	97	75	63	89	67	84	21	85	34	46	61	16	23	57	82	25	44	70	65	75	41	46	64	46	77	74	61	81	40	93	34	92	52	76	31	88	69	87	55	43	26	70	13	16	96	99	75	97	66	57	83	41	16	92	78	34	98	35	26	56	19	75	15	37	80	63	66	93	87	30	31	86	20	11	12	70	50	57	81	16	14	57	13	21	25	25	53	50	34	59	57	73	59	18	89	33	13	84	11	28	11	94	65	76	52	76	69	81	54	29	20	97	24	59	86	59	16	81	14	78	65	70	49	26	35	96	61	25	60	62	87	81	11	30	41	37	94	25	46	100	100	33	72	35	80	84	47	38	76	59	22	60	89	24	76	36	93	46	59	69	78	83	25	43	36	32	33	74	41	36	76	21	16	64	22	42	39	28	43	10	23	35	86	90	22	30	66	27	54	98	10	36	18	99	88	52	24	56	55	89	20	25	41	49	17	97	29	52	30	15	21	20	58	25	28	14	90	14	16	67	78	83	41	14	99	40	71	15	36	37	47	66	86	10	31	51	79	36	71	37	59	39	68	34	28	16	46	37	13	14	44	71	82	41	48	11	19	92	79	12	13	81	91	72	16	29	99	75	89	77	56	26	13	65	47	42	99	24	73	17	53	72	56	94	88	21	85	56	80	21	81	44	31	47	100	30	89	44	41	
57	86	36	61	64	93	35	18	32	83	21	62	38	60	62	42	74	51	61	34	32	16	15	19	61	84	80	25	21	85	100	39	71	29	12	22	31	38	83	69	21	97	53	42	18	91	26	37	31	93	83	93	72	83	73	80	77	19	23	43	98	20	39	39	66	10	59	25	82	86	62	81	51	35	65	42	42	66	43	56	10	87	27	96	68	88	79	66	78	74	97	19	100	88	39	19	41	14	28	67	63	17	66	97	93	55	27	92	55	22	78	10	34	71	100	82	82	51	92	18	76	83	33	31	15	46	40	18	55	49	28	77	79	45	68	34	17	41	71	26	25	60	63	14	72	56	50	90	96	34	74	83	93	67	75	21	38	43	20	90	50	44	61	35	49	13	51	14	32	29	95	83	15	16	23	63	62	26	32	15	12	10	55	90	14	78	77	88	82	44	12	43	10	50	59	42	24	26	16	28	34	14	70	96	50	50	12	52	92	77	12	36	47	72	27	87	95	62	41	59	59	83	40	89	80	44	10	48	24	69	11	40	28	77	75	20	38	69	54	86	58	59	85	64	43	64	85	48	54	71	45	95	87	52	63	94	76	50	98	79	85	82	32	71	34	46	41	65	83	44	67	65	80	12	26	84	47	99	63	32	69	28	94	49	61	98	26	48	30	71	85	76	44	17	71	43	84	70	48	41	83	55	99	72	65	56	61	35	45	100	95	96	41	89	37	41	30	50	56	60	27	71	49	88	38	60	14	52	34	59	25	14	38	91	87	57	66	32	93	54	38	90	89	54	87	57	47	71	14	26	96	84	31	24	63	80	73	69	68	67	86	70	61	59	85	36	42	29	36	97	97	71	27	52	98	56	42	69	52	12	89	66	84	11	51	26	70	39	38	93	97	100	49	36	93	70	96	15	45	30	48	18	60	42	29	25	19	29	71	79	67	31	78	61	80	96	73	17	75	89	21	80	73	56	89	91	37	86	76	52	68	41	13	40	56	24	90	76	94	93	86	37	38	42	21	44	45	19	28	66	74	73	36	34	56	27	41	33	96	95	22	91	50	27	50	70	46	69	97	14	46	28	32	15	37	44	20	30	27	72	33	73	99	22	11	91	68	78	80	30	100	79	47	74	71	84	13	56	23	89	
28	38	67	30	100	96	23	61	63	14	100	23	72	39	21	60	30	13	66	86	20	66	85	91	84	95	55	49	49	37	22	100	51	42	33	22	62	15	68	33	90	84	47	31	62	33	62	98	14	80	32	60	60	56	91	60	78	12	39	92	42	55	87	96	55	22	43	39	15	44	92	70	91	17	20	19	34	20	26	46	68	12	72	96	20	77	78	14	34	69	83	19	54	40	67	20	34	25	93	87	83	52	36	25	67	87	84	11	78	75	81	21	21	82	69	69	85	75	35	53	62	93	39	22	14	20	27	24	68	62	91	23	35	91	79	33	26	97	92	87	27	14	83	97	44	44	74	39	76	43	30	27	94	22	42	71	27	57	49	97	56	73	44	49	92	61	79	69	13	31	79	61	89	11	95	36	51	70	49	34	19	21	93	67	68	48	11	76	71	79	82	49	61	49	31	20	83	25	31	22	40	25	55	11	19	100	12	100	38	78	46	55	18	86	36	64	37	41	91	34	48	94	17	87	82	80	87	77	89	23	21	86	61	19	92	51	96	67	69	42	98	26	51	70	42	91	25	69	88	35	74	41	61	70	35	29	82	30	70	92	31	67	78	65	16	100	16	79	36	42	45	87	83	66	79	18	23	86	44	60	44	93	84	96	47	14	22	23	53	92	31	57	66	24	95	44	70	77	30	60	65	72	87	97	96	19	65	100	32	16	75	87	50	51	36	56	97	21	92	66	92	89	38	92	83	33	66	57	32	27	93	19	83	75	72	40	34	52	30	93	29	19	63	87	38	27	95	61	64	80	62	66	83	18	77	60	33	96	35	27	42	92	79	68	70	21	26	69	86	68	62	21	85	12	83	97	72	17	40	62	82	39	12	50	51	67	91	27	30	71	37	17	40	88	67	45	26	95	30	68	83	21	69	28	81	44	50	89	30	89	81	53	53	76	59	12	90	94	68	51	67	78	64	74	51	55	18	81	32	76	94	56	83	25	75	69	97	68	25	52	44	44	18	44	20	52	77	99	81	97	58	100	20	74	72	89	65	34	58	25	34	29	84	12	34	37	71	23	46	85	86	96	28	58	25	79	72	30	38	98	37	87	12	70	33	40	51	66	70	12	29	16	22	97	38	19	62	55	54	62	
88	22	59	65	18	42	69	28	35	58	26	29	72	44	33	79	49	54	45	19	72	42	77	42	83	20	39	19	73	14	30	99	70	37	51	94	75	15	56	55	60	57	38	79	39	12	34	18	87	21	86	38	60	83	82	95	76	28	75	62	50	39	17	46	56	95	81	41	19	87	17	100	95	97	54	20	19	92	58	28	73	95	87	76	33	78	17	40	30	25	89	37	35	84	25	60	15	37	20	65	42	11	43	33	67	74	13	23	90	60	66	69	46	15	98	97	59	24	34	35	88	95	60	75	35	82	76	40	77	74	91	41	87	18	63	25	34	84	93	15	39	34	16	27	38	25	37	55	65	20	88	50	90	13	90	66	79	95	13	41	54	53	37	85	94	90	26	74	55	21	23	97	72	48	72	85	98	48	67	17	42	66	79	52	23	66	70	69	56	90	27	87	57	61	96	12	98	58	37	12	77	30	93	66	34	71	47	11	65	64	59	27	90	49	77	90	65	57	49	56	97	42	54	80	69	89	36	77	60	93	14	49	13	61	98	50	49	95	64	23	90	85	86	26	54	88	58	56	93	59	26	56	99	52	92	74	52	78	22	16	72	96	64	28	18	38	31	25	42	18	13	47	26	63	93	74	51	89	34	83	19	73	26	70	27	28	34	81	54	45	100	96	25	58	100	72	92	86	23	45	18	58	74	55	73	76	84	47	59	15	82	92	77	44	13	52	29	97	91	26	99	95	90	100	18	79	42	67	39	77	65	56	77	90	58	40	82	24	47	17	68	68	53	44	18	46	77	68	22	76	62	11	21	75	23	95	69	29	80	18	78	82	50	17	100	17	72	39	73	100	27	51	78	64	28	14	77	54	39	82	11	24	78	28	51	25	91	73	15	75	98	68	75	83	40	52	28	58	24	42	31	53	17	18	80	57	52	60	96	29	13	18	95	48	65	97	100	74	93	88	32	79	32	15	79	68	46	21	54	44	26	93	35	74	38	91	51	46	73	84	95	31	81	38	17	78	47	17	27	49	63	12	87	59	40	25	36	48	56	27	56	90	38	49	60	24	54	79	95	42	81	67	80	71	55	71	82	100	44	11	23	28	45	69	69	85	73	86	17	38	15	58	10	35	44	35	74	18	95	48	
55	10	51	46	95	45	62	19	98	36	75	30	39	73	44	72	43	70	96	92	38	18	60	53	94	95	24	89	38	23	97	74	50	67	20	98	42	81	16	50	44	30	76	70	29	39	81	41	77	80	47	94	96	13	91	21	70	94	84	36	11	37	28	49	85	13	60	33	61	82	86	94	38	54	22	38	96	43	46	81	76	79	18	32	58	88	16	92	99	46	12	14	37	81	24	38	33	98	88	46	55	77	36	91	15	58	53	95	10	16	65	85	53	58	79	15	20	54	61	43	81	18	74	49	55	39	67	50	67	83	40	73	41	27	33	18	40	50	92	63	26	30	78	20	22	43	19	72	79	34	58	92	22	47	72	56	70	97	64	39	65	15	65	31	96	49	56	38	98	97	67	84	79	14	17	57	38	18	46	85	50	75	90	86	28	59	60	61	93	87	34	52	52	68	90	53	90	47	34	27	21	31	33	86	66	79	95	97	86	53	62	10	48	69	33	46	18	59	25	82	49	98	78	11	36	65	95	75	22	74	71	85	40	97	28	84	26	97	15	73	88	76	59	56	64	52	48	51	87	12	71	78	78	29	25	67	19	29	46	89	19	26	23	48	29	87	58	85	11	23	34	31	45	35	11	96	33	93	15	94	27	12	42	89	85	21	87	24	93	30	43	36	69	55	72	11	11	31	13	77	56	63	39	57	95	93	31	25	10	20	86	17	65	33	85	46	36	51	15	53	54	64	63	33	26	67	29	54	70	43	76	84	22	67	63	77	94	28	89	21	64	52	70	53	38	48	90	78	36	89	52	82	61	78	75	79	66	70	72	25	41	75	34	21	68	20	47	85	87	10	81	22	16	25	53	24	48	99	66	58	96	39	20	57	37	62	61	26	37	36	56	19	25	17	74	39	74	28	61	91	88	26	45	43	81	88	46	74	22	34	72	33	66	37	82	94	56	68	74	51	96	50	68	50	62	34	18	95	71	32	46	24	38	64	23	35	12	26	35	21	48	59	57	41	39	19	37	70	47	51	25	51	87	59	47	40	38	89	72	45	87	26	86	74	79	80	86	94	31	68	70	94	33	21	84	74	73	45	66	93	38	79	71	23	40	25	68	38	31	45	99	54	37	85	55	17	38	54	36	95	
90	49	75	29	17	81	48	31	50	26	15	16	31	51	15	11	25	26	41	69	36	67	11	32	32	85	90	89	33	59	88	49	55	81	30	28	94	39	89	83	11	71	34	76	21	67	60	36	31	72	44	50	84	29	64	58	48	30	89	28	60	58	85	54	45	90	51	87	43	81	88	90	52	67	82	56	37	54	99	97	86	84	70	59	79	32	47	14	31	41	55	85	91	36	77	62	11	78	98	79	76	43	25	52	63	73	30	33	83	93	61	100	56	14	90	79	78	82	21	21	17	34	34	75	13	91	49	56	42	65	41	52	65	96	100	17	89	71	61	10	72	35	48	36	27	73	63	38	47	60	24	99	88	63	93	98	21	69	89	36	59	50	94	90	84	98	17	75	23	79	47	91	88	75	99	52	22	90	37	70	39	92	50	91	81	24	38	17	37	13	63	23	69	26	34	33	99	32	62	84	59	99	75	90	23	61	49	32	84	99	100	98	66	40	42	47	91	11	74	47	43	35	33	10	67	32	47	47	24	94	59	96	59	64	15	42	82	15	60	28	25	49	89	95	52	20	41	10	53	28	50	49	16	96	94	22	82	86	38	65	91	87	63	100	78	65	34	12	68	12	67	88	30	54	47	54	50	86	24	13	37	77	92	86	63	79	38	33	19	54	67	30	38	58	21	82	50	89	60	98	45	94	87	30	58	67	93	33	42	14	63	39	52	56	68	97	13	44	52	14	25	17	29	21	46	13	39	49	90	53	78	53	51	86	86	45	68	26	85	92	62	23	41	70	81	15	29	81	49	13	36	55	51	26	17	30	73	73	34	71	47	77	48	83	22	41	64	14	93	48	94	81	62	53	42	66	91	96	92	47	33	70	36	92	20	81	38	82	79	42	39	80	26	35	32	60	42	72	87	17	74	10	36	20	80	67	24	74	37	64	15	12	16	37	55	69	57	91	26	29	24	89	33	33	76	38	14	15	54	46	94	60	52	35	50	14	89	77	98	11	84	19	74	66	93	37	47	25	66	59	36	67	23	20	41	89	53	67	22	37	70	92	79	31	64	88	71	96	66	53	63	57	45	83	35	69	37	64	58	83	27	88	35	96	31	40	12	11	65	24	74	81	70	83	70	70	14	71	53	87	
58	84	12	92	94	71	12	89	84	65	53	45	83	28	100	73	31	12	79	82	100	15	27	84	74	16	90	92	98	16	73	34	72	63	79	100	92	47	55	91	31	93	10	97	40	25	13	100	24	80	18	51	34	77	23	78	76	54	10	97	50	50	91	51	22	79	78	53	26	56	96	44	76	63	19	73	67	88	96	77	32	29	25	88	55	11	83	83	51	13	55	46	56	58	38	39	11	95	61	93	21	15	28	31	65	32	19	71	57	20	77	18	94	35	44	52	48	32	37	86	11	28	62	93	10	36	59	70	68	96	94	38	46	82	18	94	57	26	13	93	97	24	55	20	86	56	78	18	72	46	90	18	40	44	25	57	19	48	15	47	57	97	80	78	30	46	96	51	41	23	15	49	99	81	38	94	26	54	22	89	12	11	52	70	49	96	25	96	91	92	36	79	78	79	53	87	47	19	33	13	90	47	67	47	76	43	46	26	64	43	47	45	57	60	28	90	36	70	22	71	91	12	52	51	63	74	86	100	21	97	34	15	53	44	75	23	81	73	59	12	25	89	77	40	55	94	78	78	58	68	90	60	59	98	33	81	52	40	37	76	86	17	33	30	24	62	48	60	64	76	90	11	51	51	76	58	81	58	21	99	43	58	92	50	90	87	100	38	37	76	19	25	29	46	99	58	81	72	98	59	27	58	44	78	65	76	10	85	77	29	52	41	69	52	94	59	20	43	25	44	20	50	43	64	11	36	12	80	40	36	89	29	66	60	51	23	27	26	38	90	22	68	71	92	78	65	94	92	54	24	65	78	63	76	81	17	77	94	78	74	16	36	58	50	64	62	18	14	91	78	24	13	59	67	90	98	35	25	99	18	14	40	89	43	89	98	85	18	11	43	52	55	58	79	25	58	89	26	29	51	66	98	87	84	56	60	82	48	79	41	34	34	27	88	32	27	87	92	73	20	100	85	33	65	100	42	28	49	46	94	33	80	36	52	47	52	54	11	27	35	52	38	95	17	66	31	74	58	40	31	47	74	91	90	54	25	47	39	40	26	78	83	10	23	14	45	28	36	92	65	78	49	53	92	57	27	27	11	56	64	99	90	79	94	82	81	58	80	75	90	34	54	89	68	58	98	83	97	92	74	
27	67	94	73	23	89	15	10	16	69	39	54	19	84	93	24	31	57	87	19	26	90	69	39	87	17	82	12	45	46	87	14	73	26	42	78	28	68	72	23	26	21	22	99	60	62	34	63	71	11	68	73	91	70	90	47	87	34	80	19	56	41	20	12	55	60	88	93	30	36	43	90	26	42	71	68	56	17	86	98	50	64	13	97	18	48	49	89	85	12	75	13	84	53	94	72	35	36	74	17	10	20	94	52	33	43	14	78	38	77	33	11	47	38	96	42	79	31	37	45	60	78	69	33	75	16	71	36	28	72	25	89	83	36	19	15	11	27	41	21	20	33	27	91	85	12	31	74	19	25	91	90	44	46	14	57	88	22	68	19	27	94	24	22	83	95	17	63	45	14	33	54	12	11	81	87	100	97	90	87	11	29	76	43	20	66	38	40	95	28	32	97	94	89	88	12	95	68	17	54	82	75	47	75	49	53	83	49	69	68	35	67	84	64	93	29	79	79	24	54	30	29	77	37	84	42	50	69	68	94	39	42	10	90	96	24	35	93	26	25	96	100	91	47	79	34	59	15	95	84	20	68	60	79	17	39	26	16	48	70	40	76	80	46	43	48	18	67	84	84	99	18	94	83	35	58	51	73	60	91	24	60	74	30	21	58	83	39	98	45	30	53	34	58	93	63	73	51	36	65	86	91	37	98	49	11	37	73	33	57	58	14	99	89	73	71	78	94	25	61	35	46	14	69	53	47	92	24	22	43	83	89	76	53	81	41	88	83	87	39	86	27	50	35	23	73	80	95	59	32	82	23	61	74	75	88	30	19	18	82	12	55	70	64	71	77	73	99	97	92	15	98	70	35	35	95	62	15	50	62	77	83	83	32	50	84	57	42	23	54	88	91	64	12	55	72	97	96	72	38	21	82	17	71	52	48	17	15	87	87	61	21	72	76	93	98	10	88	30	100	53	89	100	17	92	99	46	23	81	29	51	52	96	29	15	80	95	63	76	58	95	64	93	44	77	19	81	43	43	64	45	39	100	82	31	47	52	42	71	62	86	51	44	65	64	95	37	57	28	94	84	62	94	32	24	14	47	55	16	82	63	37	64	91	48	49	48	81	13	89	59	82	41	10	94	92	60	97	77	19	
