1.000000e+000	0.000000e+000	0.000000e+000	
9.998741e-001	1.586596e-002	0.000000e+000	
9.994965e-001	3.172793e-002	0.000000e+000	
9.988673e-001	4.758192e-002	0.000000e+000	
9.979867e-001	6.342392e-002	0.000000e+000	
9.968548e-001	7.924996e-002	0.000000e+000	
9.954719e-001	9.505604e-002	0.000000e+000	
9.938385e-001	1.108382e-001	0.000000e+000	
9.919548e-001	1.265925e-001	0.000000e+000	
9.898214e-001	1.423148e-001	0.000000e+000	
9.874389e-001	1.580014e-001	0.000000e+000	
9.848078e-001	1.736482e-001	0.000000e+000	
9.819287e-001	1.892512e-001	0.000000e+000	
9.788024e-001	2.048067e-001	0.000000e+000	
9.754298e-001	2.203105e-001	0.000000e+000	
9.718116e-001	2.357589e-001	0.000000e+000	
9.679487e-001	2.511480e-001	0.000000e+000	
9.638422e-001	2.664738e-001	0.000000e+000	
9.594930e-001	2.817326e-001	0.000000e+000	
9.549022e-001	2.969204e-001	0.000000e+000	
9.500711e-001	3.120334e-001	0.000000e+000	
9.450008e-001	3.270680e-001	0.000000e+000	
9.396926e-001	3.420201e-001	0.000000e+000	
9.341479e-001	3.568862e-001	0.000000e+000	
9.283679e-001	3.716625e-001	0.000000e+000	
9.223543e-001	3.863451e-001	0.000000e+000	
9.161085e-001	4.009305e-001	0.000000e+000	
9.096320e-001	4.154150e-001	0.000000e+000	
9.029265e-001	4.297949e-001	0.000000e+000	
8.959938e-001	4.440666e-001	0.000000e+000	
8.888354e-001	4.582265e-001	0.000000e+000	
8.814534e-001	4.722711e-001	0.000000e+000	
8.738494e-001	4.861967e-001	0.000000e+000	
8.660254e-001	5.000000e-001	0.000000e+000	
8.579834e-001	5.136774e-001	0.000000e+000	
8.497254e-001	5.272255e-001	0.000000e+000	
8.412535e-001	5.406408e-001	0.000000e+000	
8.325699e-001	5.539201e-001	0.000000e+000	
8.236766e-001	5.670599e-001	0.000000e+000	
8.145760e-001	5.800569e-001	0.000000e+000	
8.052703e-001	5.929079e-001	0.000000e+000	
7.957618e-001	6.056097e-001	0.000000e+000	
7.860531e-001	6.181590e-001	0.000000e+000	
7.761465e-001	6.305527e-001	0.000000e+000	
7.660444e-001	6.427876e-001	0.000000e+000	
7.557496e-001	6.548607e-001	0.000000e+000	
7.452644e-001	6.667690e-001	0.000000e+000	
7.345917e-001	6.785094e-001	0.000000e+000	
7.237340e-001	6.900790e-001	0.000000e+000	
7.126942e-001	7.014749e-001	0.000000e+000	
7.014749e-001	7.126942e-001	0.000000e+000	
6.900790e-001	7.237340e-001	0.000000e+000	
6.785094e-001	7.345917e-001	0.000000e+000	
6.667690e-001	7.452644e-001	0.000000e+000	
6.548607e-001	7.557496e-001	0.000000e+000	
6.427876e-001	7.660444e-001	0.000000e+000	
6.305527e-001	7.761465e-001	0.000000e+000	
6.181590e-001	7.860531e-001	0.000000e+000	
6.056097e-001	7.957618e-001	0.000000e+000	
5.929079e-001	8.052703e-001	0.000000e+000	
5.800569e-001	8.145760e-001	0.000000e+000	
5.670599e-001	8.236766e-001	0.000000e+000	
5.539201e-001	8.325699e-001	0.000000e+000	
5.406408e-001	8.412535e-001	0.000000e+000	
5.272255e-001	8.497254e-001	0.000000e+000	
5.136774e-001	8.579834e-001	0.000000e+000	
5.000000e-001	8.660254e-001	0.000000e+000	
4.861967e-001	8.738494e-001	0.000000e+000	
4.722711e-001	8.814534e-001	0.000000e+000	
4.582265e-001	8.888354e-001	0.000000e+000	
4.440666e-001	8.959938e-001	0.000000e+000	
4.297949e-001	9.029265e-001	0.000000e+000	
4.154150e-001	9.096320e-001	0.000000e+000	
4.009305e-001	9.161085e-001	0.000000e+000	
3.863451e-001	9.223543e-001	0.000000e+000	
3.716625e-001	9.283679e-001	0.000000e+000	
3.568862e-001	9.341479e-001	0.000000e+000	
3.420201e-001	9.396926e-001	0.000000e+000	
3.270680e-001	9.450008e-001	0.000000e+000	
3.120334e-001	9.500711e-001	0.000000e+000	
2.969204e-001	9.549022e-001	0.000000e+000	
2.817326e-001	9.594930e-001	0.000000e+000	
2.664738e-001	9.638422e-001	0.000000e+000	
2.511480e-001	9.679487e-001	0.000000e+000	
2.357589e-001	9.718116e-001	0.000000e+000	
2.203105e-001	9.754298e-001	0.000000e+000	
2.048067e-001	9.788024e-001	0.000000e+000	
1.892512e-001	9.819287e-001	0.000000e+000	
1.736482e-001	9.848078e-001	0.000000e+000	
1.580014e-001	9.874389e-001	0.000000e+000	
1.423148e-001	9.898214e-001	0.000000e+000	
1.265925e-001	9.919548e-001	0.000000e+000	
1.108382e-001	9.938385e-001	0.000000e+000	
9.505604e-002	9.954719e-001	0.000000e+000	
7.924996e-002	9.968548e-001	0.000000e+000	
6.342392e-002	9.979867e-001	0.000000e+000	
4.758192e-002	9.988673e-001	0.000000e+000	
3.172793e-002	9.994965e-001	0.000000e+000	
1.586596e-002	9.998741e-001	0.000000e+000	
1.615543e-015	1.000000e+000	0.000000e+000	
9.998741e-001	0.000000e+000	1.586596e-002	
9.997483e-001	1.586397e-002	1.586596e-002	
9.993707e-001	3.172394e-002	1.586596e-002	
9.987416e-001	4.757593e-002	1.586596e-002	
9.978611e-001	6.341594e-002	1.586596e-002	
9.967293e-001	7.923998e-002	1.586596e-002	
9.953466e-001	9.504408e-002	1.586596e-002	
9.937134e-001	1.108242e-001	1.586596e-002	
9.918300e-001	1.265765e-001	1.586596e-002	
9.896969e-001	1.422969e-001	1.586596e-002	
9.873146e-001	1.579815e-001	1.586596e-002	
9.846838e-001	1.736263e-001	1.586596e-002	
9.818051e-001	1.892274e-001	1.586596e-002	
9.786792e-001	2.047809e-001	1.586596e-002	
9.753070e-001	2.202828e-001	1.586596e-002	
9.716892e-001	2.357293e-001	1.586596e-002	
9.678269e-001	2.511164e-001	1.586596e-002	
9.637208e-001	2.664403e-001	1.586596e-002	
9.593722e-001	2.816971e-001	1.586596e-002	
9.547820e-001	2.968830e-001	1.586596e-002	
9.499515e-001	3.119942e-001	1.586596e-002	
9.448819e-001	3.270268e-001	1.586596e-002	
9.395743e-001	3.419771e-001	1.586596e-002	
9.340303e-001	3.568413e-001	1.586596e-002	
9.282511e-001	3.716157e-001	1.586596e-002	
9.222382e-001	3.862965e-001	1.586596e-002	
9.159931e-001	4.008801e-001	1.586596e-002	
9.095175e-001	4.153627e-001	1.586596e-002	
9.028129e-001	4.297408e-001	1.586596e-002	
8.958810e-001	4.440107e-001	1.586596e-002	
8.887236e-001	4.581688e-001	1.586596e-002	
8.813424e-001	4.722116e-001	1.586596e-002	
8.737394e-001	4.861355e-001	1.586596e-002	
8.659164e-001	4.999371e-001	1.586596e-002	
8.578754e-001	5.136127e-001	1.586596e-002	
8.496185e-001	5.271591e-001	1.586596e-002	
8.411476e-001	5.405728e-001	1.586596e-002	
8.324651e-001	5.538503e-001	1.586596e-002	
8.235729e-001	5.669885e-001	1.586596e-002	
8.144734e-001	5.799839e-001	1.586596e-002	
8.051689e-001	5.928333e-001	1.586596e-002	
7.956617e-001	6.055335e-001	1.586596e-002	
7.859542e-001	6.180812e-001	1.586596e-002	
7.760488e-001	6.304733e-001	1.586596e-002	
7.659480e-001	6.427067e-001	1.586596e-002	
7.556544e-001	6.547783e-001	1.586596e-002	
7.451706e-001	6.666851e-001	1.586596e-002	
7.344992e-001	6.784240e-001	1.586596e-002	
7.236429e-001	6.899921e-001	1.586596e-002	
7.126045e-001	7.013866e-001	1.586596e-002	
7.013866e-001	7.126045e-001	1.586596e-002	
6.899921e-001	7.236429e-001	1.586596e-002	
6.784240e-001	7.344992e-001	1.586596e-002	
6.666851e-001	7.451706e-001	1.586596e-002	
6.547783e-001	7.556544e-001	1.586596e-002	
6.427067e-001	7.659480e-001	1.586596e-002	
6.304733e-001	7.760488e-001	1.586596e-002	
6.180812e-001	7.859542e-001	1.586596e-002	
6.055335e-001	7.956617e-001	1.586596e-002	
5.928333e-001	8.051689e-001	1.586596e-002	
5.799839e-001	8.144734e-001	1.586596e-002	
5.669885e-001	8.235729e-001	1.586596e-002	
5.538503e-001	8.324651e-001	1.586596e-002	
5.405728e-001	8.411476e-001	1.586596e-002	
5.271591e-001	8.496185e-001	1.586596e-002	
5.136127e-001	8.578754e-001	1.586596e-002	
4.999371e-001	8.659164e-001	1.586596e-002	
4.861355e-001	8.737394e-001	1.586596e-002	
4.722116e-001	8.813424e-001	1.586596e-002	
4.581688e-001	8.887236e-001	1.586596e-002	
4.440107e-001	8.958810e-001	1.586596e-002	
4.297408e-001	9.028129e-001	1.586596e-002	
4.153627e-001	9.095175e-001	1.586596e-002	
4.008801e-001	9.159931e-001	1.586596e-002	
3.862965e-001	9.222382e-001	1.586596e-002	
3.716157e-001	9.282511e-001	1.586596e-002	
3.568413e-001	9.340303e-001	1.586596e-002	
3.419771e-001	9.395743e-001	1.586596e-002	
3.270268e-001	9.448819e-001	1.586596e-002	
3.119942e-001	9.499515e-001	1.586596e-002	
2.968830e-001	9.547820e-001	1.586596e-002	
2.816971e-001	9.593722e-001	1.586596e-002	
2.664403e-001	9.637208e-001	1.586596e-002	
2.511164e-001	9.678269e-001	1.586596e-002	
2.357293e-001	9.716892e-001	1.586596e-002	
2.202828e-001	9.753070e-001	1.586596e-002	
2.047809e-001	9.786792e-001	1.586596e-002	
1.892274e-001	9.818051e-001	1.586596e-002	
1.736263e-001	9.846838e-001	1.586596e-002	
1.579815e-001	9.873146e-001	1.586596e-002	
1.422969e-001	9.896969e-001	1.586596e-002	
1.265765e-001	9.918300e-001	1.586596e-002	
1.108242e-001	9.937134e-001	1.586596e-002	
9.504408e-002	9.953466e-001	1.586596e-002	
7.923998e-002	9.967293e-001	1.586596e-002	
6.341594e-002	9.978611e-001	1.586596e-002	
4.757593e-002	9.987416e-001	1.586596e-002	
3.172394e-002	9.993707e-001	1.586596e-002	
1.586397e-002	9.997483e-001	1.586596e-002	
1.615339e-015	9.998741e-001	1.586596e-002	
9.994965e-001	0.000000e+000	3.172793e-002	
9.993707e-001	1.585798e-002	3.172793e-002	
9.989933e-001	3.171196e-002	3.172793e-002	
9.983645e-001	4.755796e-002	3.172793e-002	
9.974842e-001	6.339199e-002	3.172793e-002	
9.963529e-001	7.921006e-002	3.172793e-002	
9.949707e-001	9.500819e-002	3.172793e-002	
9.933381e-001	1.107824e-001	3.172793e-002	
9.914554e-001	1.265287e-001	3.172793e-002	
9.893231e-001	1.422432e-001	3.172793e-002	
9.869418e-001	1.579218e-001	3.172793e-002	
9.843119e-001	1.735608e-001	3.172793e-002	
9.814343e-001	1.891560e-001	3.172793e-002	
9.783097e-001	2.047036e-001	3.172793e-002	
9.749387e-001	2.201996e-001	3.172793e-002	
9.713223e-001	2.356402e-001	3.172793e-002	
9.674614e-001	2.510215e-001	3.172793e-002	
9.633569e-001	2.663397e-001	3.172793e-002	
9.590099e-001	2.815907e-001	3.172793e-002	
9.544215e-001	2.967709e-001	3.172793e-002	
9.495928e-001	3.118764e-001	3.172793e-002	
9.445251e-001	3.269033e-001	3.172793e-002	
9.392195e-001	3.418480e-001	3.172793e-002	
9.336776e-001	3.567065e-001	3.172793e-002	
9.279005e-001	3.714753e-001	3.172793e-002	
9.218899e-001	3.861506e-001	3.172793e-002	
9.156472e-001	4.007287e-001	3.172793e-002	
9.091740e-001	4.152059e-001	3.172793e-002	
