0.646705	0.423771	0.48392	0.409617	0.0150384	7.74874e-013
0.00015392	0.000319151	0.000582454	1	5.8871e-005	1.37467e-005
3.03482e-016	2.97434e-017	7.55628e-016	4.22583e-017	3.01737e-011	1
0.0304276	0.156044	0.00358715	0.879594	0.0370575	0.446825
0.886073	0.139925	0.0258222	0.36347	0.0171501	0.249447
0.735657	0.0426059	0.413559	0.212456	0.205013	0.445865
0.0702747	0.220163	0.286467	0.130823	0.0147343	0.920432
0.05451	0.0943047	0.112374	0.229461	0.839651	0.466735
0.170003	0.204787	0.279911	0.878548	0.268938	0.0814681
0.421555	0.207789	0.354673	0.260777	0.0747537	0.761399
0.0516948	0.967774	0.0754094	0.171905	0.159687	0.0018109
0.793827	0.436	0.0760096	0.37698	0.174248	0.038598
0.283416	0.184403	0.306983	0.237433	0.0370402	0.856555
0.652223	0.208058	0.153962	0.430328	0.0941248	0.559974
0.349041	0.258834	0.197457	0.830101	0.215798	0.191181
0.339117	0.197809	0.0515683	0.109309	0.905962	0.102455
0.869199	0.102981	0.14776	0.0591996	0.103473	0.444796
0.31691	0.0635855	0.36456	0.210447	0.830448	0.169376
0.284836	0.0893937	0.928192	0.0776485	0.0815542	0.191459
0.622703	0.0724234	0.643513	0.413228	0.110756	0.0993123
0.0377056	0.108431	0.952215	0.259607	0.0333976	0.107685
0.176102	0.0381812	0.377677	0.834459	0.129845	0.334228
0.450222	0.394909	0.0820311	0.319712	0.404481	0.607287
0.0617349	0.328981	0.0865881	0.603033	0.0618997	0.716228
0.105337	0.105482	0.290917	0.817654	0.355141	0.313787
0.0980177	0.613187	0.398509	0.141574	0.639592	0.162675
0.904342	0.126071	0.0507486	0.28172	0.288278	0.0350128
0.0189321	0.573242	0.181585	0.744682	0.19424	0.213965
0.165787	0.072524	0.0148071	0.97196	0.146289	0.0304663
0.22458	0.389354	0.182321	0.147251	0.548301	0.665139
0.333332	0.552076	0.601362	0.247508	0.162203	0.367281
0.444737	0.507161	0.284938	0.23959	0.635302	0.052882
0.451022	0.19658	0.833512	0.166297	0.0989067	0.160486
0.503368	0.310956	0.689494	0.315534	0.0677992	0.265268
0.00591908	0.836961	0.496536	0.137714	0.10924	0.148373
0.116001	0.989226	0.0442242	0.00309159	0.0204058	0.0747974
0.00802833	0.10569	0.120082	0.246304	0.149883	0.944042
