0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	1	0
0	0	0	0	0	0	0	0	0	1	0	0
0	0	0	0	0	0	0	0	1	0	0	0
0	0	0	0	0	0	0	1	0	0	0	0
0	0	0	0	0	0	1	0	0	0	0	0
0	0	0	0	0	1	0	0	0	0	0	0
0	0	0	0	0.63569	0.44015	0	0	0.48596	0.39157	0.11259	0
0	0	0	0	0.64066	0	0.38926	0.44436	0	0.40995	0.26622	0.04055
0	0	0	0	1	0	0	0	0	0	0	0
0	0	0	1	0	0	0	0	0	0	0	0
0	0	0.16113	0	0.12787	0	0	0	0.51309	0.64036	0.48255	0.22695
0	0	0.2876	0	0	0	0.42166	0.55295	0.40749	0.51203	0	0.07425
0	0	0.44341	0.58082	0.23721	0.079205	0.55909	0.1543	0	0.25904	0	0
0	0	0.64078	0.018327	0.37424	0.18544	0.012645	0.2298	0	0.50538	0.32595	0
0	0	1	0	0	0	0	0	0	0	0	0
0	0.040496	0.28826	0.2199	0.31138	0.059188	0.30848	0	0	0.23789	0.58997	0.51635
0	0.13206	0.31823	0.29809	0	0	0	0.23829	0.51914	0.22707	0.066544	0.64044
0	0.14159	0.43009	0.12077	0.053939	0.16486	0.1746	0.37215	0.52484	0.045405	0.55118	0
0	0.24164	0	0.26525	0	0.62991	0.50041	0.44773	0.1536	0	0	0
0	0.25728	0	0.088293	0.46237	0	0.34819	0.44419	0.55623	0	0	0.29033
0	0.40362	0.51092	0.50038	0	0	0	0.5345	0.14329	0.11896	0.034839	0.063849
0	0.40453	0	0.30513	0.43398	0.42737	0	0	0.2131	0	0.20257	0.53462
0	0.46002	0	0.51688	0.41992	0	0.33236	0.33209	0	0	0.34593	0.066904
0	0.49063	0	0.44772	0	0	0.43976	0	0	0.22647	0	0.5605
0	0.50004	0.17106	0.33921	0	0.46353	0	0.049602	0.61387	0.10715	0	0
0	0.50174	0	0.58492	0.25633	0	0	0	0	0.58345	0	0.00054882
0	0.51199	0.23185	0	0.32481	0.16869	0.13902	0.34325	0.085923	0.51188	0	0.37895
0	1	0	0	0	0	0	0	0	0	0	0
0.0087627	0	0.42342	0	0	0	0.14395	0.64056	0	0	0.35332	0.51455
0.038938	0	0.030052	0.50272	0	0	0.56644	0.12095	0.46267	0	0.3269	0.29739
0.079741	0.14459	0	0.56871	0	0.41739	0	0.42865	0	0.32539	0	0.43066
0.16674	0.39806	0.40827	0	0.089371	0.26624	0.501	0	0.36985	0	0.13897	0.40135
0.23678	0.27025	0	0	0.51697	0.3155	0.23353	0	0.19731	0	0.64081	0
0.24145	0	0	0.63375	0.1758	0.14789	0	0.44938	0.53417	0	0	0
0.25113	0.25177	0.0037429	0.27552	0.1187	0.28763	0.49598	0	0.36193	0.55298	0.1342	0
0.27494	0.19293	0.51792	0	0.31083	0.21207	0.4226	0.54585	0.028442	0	0	0
0.29966	0	0.31341	0.44672	0.50939	0.13797	0	0	0.1597	0.42612	0	0.35611
0.31725	0.40967	0.64074	0	0	0.42224	0	0.097078	0	0	0.36505	0
0.3185	0	0.084849	0	0.18382	0.56271	0.11691	0.45002	0.1703	0.37689	0.36189	0.15074
0.33989	0.62853	0	0	0	0.24799	0	0.48699	0.2952	0	0.31665	0.058012
0.41239	0.54408	0.1937	0.22166	0	0	0	0	0	0.3987	0.44589	0.29914
0.41471	0.024603	0.27509	0.4908	0	0.39197	0	0.028595	0.28445	0	0.422	0.3121
0.43893	0	0	0.11606	0	0.46609	0.6323	0	0	0	0.37781	0.1846
0.44176	0	0	0.46716	0	0	0.3124	0.3528	0	0.31333	0.51611	0
0.44531	0.51352	0.2517	0.52538	0	0.28296	0.34076	0.049367	0	0	0	0
0.51814	0.29708	0	0.28296	0.43429	0.081548	0	0.52874	0	0.29729	0	0
0.56145	0	0.3213	0	0.53098	0.54655	0.029668	0	0	0	0	0
0.64071	0.24058	0.20004	0	0.34749	0	0.21917	0.10449	0.53089	0.1045	0.13832	0
1	0	0	0	0	0	0	0	0	0	0	0
