0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.000000000000000000e+00
2.525252525252513758e-03 5.050505050505027516e-03 1.515151515151508255e-02 7.959595959595960224e+00
5.050505050505055271e-03 1.010101010101011054e-02 3.030303030303033163e-02 7.919191919191918672e+00
7.575757575757569029e-03 1.515151515151513806e-02 4.545454545454541417e-02 7.878787878787878896e+00
1.010101010101011054e-02 2.020202020202022108e-02 6.060606060606066325e-02 7.838383838383838231e+00
1.262626262626262430e-02 2.525252525252524860e-02 7.575757575757574580e-02 7.797979797979797567e+00
1.515151515151513806e-02 3.030303030303027612e-02 9.090909090909082835e-02 7.757575757575757791e+00
1.767676767676767957e-02 3.535353535353535914e-02 1.060606060606060774e-01 7.717171717171717127e+00
2.020202020202019333e-02 4.040404040404038666e-02 1.212121212121211600e-01 7.676767676767676463e+00
2.272727272727273484e-02 4.545454545454546968e-02 1.363636363636364091e-01 7.636363636363636687e+00
2.525252525252524860e-02 5.050505050505049720e-02 1.515151515151514916e-01 7.595959595959596022e+00
2.777777777777779011e-02 5.555555555555558023e-02 1.666666666666667407e-01 7.555555555555555358e+00
3.030303030303030387e-02 6.060606060606060774e-02 1.818181818181818232e-01 7.515151515151515582e+00
3.282828282828281763e-02 6.565656565656563526e-02 1.969696969696969058e-01 7.474747474747474918e+00
3.535353535353535914e-02 7.070707070707071829e-02 2.121212121212121549e-01 7.434343434343434254e+00
3.787878787878787290e-02 7.575757575757574580e-02 2.272727272727272374e-01 7.393939393939394478e+00
4.040404040404041441e-02 8.080808080808082883e-02 2.424242424242424865e-01 7.353535353535352925e+00
4.292929292929292817e-02 8.585858585858585634e-02 2.575757575757575690e-01 7.313131313131313149e+00
4.545454545454546968e-02 9.090909090909093937e-02 2.727272727272728181e-01 7.272727272727272485e+00
4.797979797979798344e-02 9.595959595959596689e-02 2.878787878787879007e-01 7.232323232323231821e+00
5.050505050505049720e-02 1.010101010101009944e-01 3.030303030303029832e-01 7.191919191919192045e+00
5.303030303030303871e-02 1.060606060606060774e-01 3.181818181818182323e-01 7.151515151515151381e+00
5.555555555555555247e-02 1.111111111111111049e-01 3.333333333333333148e-01 7.111111111111110716e+00
5.808080808080809398e-02 1.161616161616161880e-01 3.484848484848485639e-01 7.070707070707070940e+00
6.060606060606060774e-02 1.212121212121212155e-01 3.636363636363636465e-01 7.030303030303030276e+00
6.313131313131314926e-02 1.262626262626262985e-01 3.787878787878788955e-01 6.989898989898989612e+00
6.565656565656566301e-02 1.313131313131313260e-01 3.939393939393939781e-01 6.949494949494949836e+00
6.818181818181817677e-02 1.363636363636363535e-01 4.090909090909090606e-01 6.909090909090909172e+00
7.070707070707071829e-02 1.414141414141414366e-01 4.242424242424243097e-01 6.868686868686868507e+00
7.323232323232323204e-02 1.464646464646464641e-01 4.393939393939393923e-01 6.828282828282828731e+00
7.575757575757574580e-02 1.515151515151514916e-01 4.545454545454544748e-01 6.787878787878788067e+00
7.828282828282828731e-02 1.565656565656565746e-01 4.696969696969697239e-01 6.747474747474747403e+00
8.080808080808082883e-02 1.616161616161616577e-01 4.848484848484849730e-01 6.707070707070706739e+00
