1.002871010639130025e-06 6.238736409249805814e-07 4.915858753295718264e-06 3.567302075207918186e-05 1.214332163317543394e-06 2.123231801924878567e-05 5.119947982496455332e-05 1.621225148331916204e-03 2.134738412519717778e-03 5.908125131497326404e-02 3.276675158279021560e-01 1.048338626142577695e-01 6.616109025462615367e-01 6.636392769002265046e-01
6.053224415654255433e-04 8.094298046745284714e-04 6.543047409429435853e-04 2.839328473751469165e-04 4.695047324143402051e-04 1.731207211902856605e-02 1.315181991431636603e-02 3.305804185195083122e-01 2.828523660797830352e-01 3.470015706428463687e-01 5.759724711191092084e-01 2.272596071813386964e-01 4.207172695200821488e-01 3.597671045037337811e-01
4.945277994430906149e-05 4.668241352648069522e-05 2.187726165765766049e-04 1.165172797641418211e-04 1.592800048537160683e-04 1.250380427622722705e-04 1.848884012919767761e-04 9.175342038315525625e-03 5.738269029522058418e-01 2.952387861348547138e-01 2.018872673526733996e-01 2.873724473018962611e-01 2.738824323501461988e-01 6.205799203326040070e-01
9.527493953581967780e-05 1.181933337836921444e-04 2.102619709731917404e-04 4.179635408047212460e-04 1.861803909211670561e-04 7.795067339908211528e-04 4.107766547917551174e-04 2.882421022995999122e-04 1.373173748843403881e-02 3.514765035804425647e-02 7.338191050380095115e-01 1.611391373625799608e-02 2.843529633502215326e-01 6.156039319998435344e-01
6.265016255845413202e-04 7.434094216167987622e-04 3.755463785042875225e-04 9.221931638948563164e-04 3.834196668516518837e-03 1.209559673051305816e-02 1.069050219284047171e-01 4.174440360407592476e-01 1.523085510887899063e-01 5.463096996295077612e-02 7.420034972572260301e-01 2.649459869986196536e-01 4.061857542344877725e-01 4.705296349257354765e-02
6.972518907035211077e-04 7.793859081997868117e-04 1.446336729894916043e-04 3.340322512131069059e-03 8.071303770306284195e-03 2.467204854211423881e-01 1.219483379332856610e-01 1.091295008420609634e-02 9.532479318663890366e-02 9.488029328877738144e-02 1.539303787268975210e-02 4.328121660142633109e-01 8.475798296244616559e-01 4.138084945369564956e-03
1.472937128940469314e-03 1.048843809862620019e-02 3.124146324753943049e-02 1.035750566153873231e-01 2.641270054286843361e-01 5.131526314084250417e-01 1.006133681714948963e-01 1.327538494927415352e-02 6.278073112270131650e-01 2.819127456032431978e-01 3.618689949861566557e-01 3.171063389788831427e-02 1.897449394040139070e-01 5.675672557219786640e-02
9.030983270692339931e-05 2.050858521927561087e-03 4.020007859161236000e-03 4.493862154833695721e-03 1.067140715801387363e-02 3.415911721074222675e-03 9.799657742842300678e-02 3.525563819659855991e-01 5.834019124296035974e-02 1.216589428643540111e-01 1.357514492547439722e-01 3.823208403722448967e-01 5.518016134361579672e-01 6.153432974245890419e-01
1.641827047659331559e-02 1.219018785094081944e-02 5.172201113149724888e-02 1.639905216741511795e-01 4.926547943200146884e-01 1.316065116232912127e-02 1.742048502668200327e-01 7.722674386649323874e-02 5.789648689392173919e-01 3.428912587072941998e-01 3.494293536885507701e-01 2.757852741110463635e-01 1.943191833865359208e-01 4.612442648596744993e-02
6.202841131706357579e-04 7.854909429154352009e-04 2.601288188190576181e-03 2.999365960927217935e-03 6.990303272120097083e-03 1.454811842744413268e-02 6.140261771746889918e-01 1.695711084186246956e-02 7.678053745673250885e-02 3.192056570802098148e-01 1.955585033965873687e-01 6.607850893413446114e-01 1.941242793531215149e-01 4.533467300672988642e-02
1.226526291647245823e-04 3.106930727202101585e-05 6.435276324756487789e-05 1.398986405043468613e-04 3.184320369369768311e-03 8.263048531718311792e-04 2.961976659200777576e-03 5.311089335910728071e-01 8.464943378351431902e-02 4.179029763395695207e-01 2.332191431762152822e-01 5.050916266571707502e-02 3.213575357743546079e-01 6.130923508141946643e-01
5.438053924285669253e-04 9.062493976674374212e-04 6.726017474200549420e-03 3.734003465002822767e-03 1.291112630075806275e-03 2.118696241850067177e-02 1.217164532709145985e-02 3.577557517767531725e-01 1.259563421994645827e-01 8.415626348158504466e-02 3.950882808599570639e-01 8.200746899612071372e-01 2.681812370738756793e-02 1.380872343724716955e-01
4.947831982901205322e-02 4.008277427799172149e-02 1.232854974563493827e-01 4.487967029241006212e-01 1.097329275737804477e-01 1.335333921158209092e-01 1.637210250360765784e-01 7.740065324936354352e-02 5.498359287120099248e-01 3.950440735713479645e-01 3.390211805209304013e-02 2.505499130492068738e-01 1.090002743451153888e-01 4.271703575356979865e-01
5.571393189751753811e-04 1.146298380898426320e-03 2.859624162924239224e-02 6.278495172110847011e-02 2.877529486664079372e-01 6.337732774955749659e-02 3.946956065640285782e-01 2.706591645433748528e-01 2.003114476587352644e-01 5.760448910837017156e-01 6.138225643884025196e-02 5.199012214053728709e-01 1.767710039184390847e-01 4.597595251088203161e-02
3.672804599625215799e-02 6.028626047160313972e-02 1.381261571841161107e-01 1.401063742572202508e-01 3.443612682095190114e-01 1.015235740904668962e-02 1.032538097999167459e-01 7.059097843579771603e-02 1.291693820054369557e-01 1.892077590715222635e-01 7.209134752586456862e-01 2.612965693348745511e-01 1.992103477505741405e-01 3.765827839984599024e-01
3.105415029587841810e-02 2.358448339112674194e-02 9.262703978872159627e-02 8.046071377031022154e-02 3.385676107953203284e-01 8.604228696275894803e-03 5.027300237945012129e-02 3.268500782742662092e-01 6.012981433699791933e-02 2.190305811933769553e-01 4.085249932397589934e-01 6.224934175726091201e-01 7.760229620859525335e-02 3.838782061997646489e-01
5.116254742238793285e-02 3.265990645672661036e-02 2.794281490342077554e-02 5.214067215191125343e-02 5.147201273617424411e-02 2.725587209317837864e-02 7.819236555441160252e-01 2.601557425368873355e-01 1.325886138650248514e-01 1.073406203798941694e-01 9.434157673952140929e-03 3.442551024725793440e-01 4.027710830967670130e-01 2.028634818515073768e-02
1.837948869838226961e-05 1.924218746263820271e-05 4.621460643664494837e-05 2.328697231139282967e-04 4.266795008820868499e-04 1.447091782337776985e-03 2.109491058646733100e-03 5.256759439865959366e-02 3.008236001982147328e-02 1.906929709537803427e-02 2.041095746133230263e-02 7.146439207651464898e-01 6.599848618414539958e-01 2.219205259938723529e-01
1.702687173461280706e-02 4.298692855011984615e-03 1.547239164124875610e-01 3.385267827942523566e-01 8.849518409917658812e-02 2.821262826754203368e-01 2.749247929022778925e-01 1.336814708321401868e-01 2.265794267348490362e-02 1.639134498972680820e-01 6.244112176062230901e-01 2.361012977055872708e-01 4.524041662883764303e-01 5.086253010983894651e-02
1.904265106732358883e-03 2.383144902125061085e-03 7.270114547327939311e-03 1.469709485297074347e-02 2.734895863141061784e-02 5.301873871143671785e-02 5.227433434893319353e-01 1.475813422565512394e-02 5.519600525868421093e-01 3.455785992870269996e-01 3.369857210317487306e-01 3.700556125222969617e-01 2.143853537690262601e-01 4.624280446798353233e-02
1.000578501914463625e-01 6.350430053375527573e-02 4.919720559185749437e-02 1.077457573440702421e-01 2.808712975963855718e-01 9.039033146191761958e-02 9.783531882878164498e-02 3.356193152453853523e-01 7.064298688415746041e-02 1.592162296738424687e-01 4.577998309961955337e-01 2.053144926719792096e-01 3.209169857235634193e-01 6.144853681569985016e-01
1.008342035669288098e-07 1.667387167329277597e-07 4.169786383225066845e-07 2.565906496791388627e-07 7.789147187728258662e-07 2.082001104504309986e-07 7.094176759738571077e-06 6.790320657442929170e-05 7.212760876605387914e-05 1.256185800135889723e-04 1.145237236864300213e-03 3.727943264399530970e-02 9.992778014583357793e-01 7.265136026786308578e-03
6.728336703303183786e-02 6.769001976977405410e-02 2.157048353324647616e-01 1.931225683694670625e-01 1.566049565156211326e-02 6.941439945620360430e-02 4.552421312138572040e-01 4.774080319772929792e-01 1.383676288988464342e-01 3.280264996787065068e-01 1.481808777699798740e-01 5.525963035037632087e-01 8.936587477035265459e-02 6.917498366915210417e-02
1.820119360406376218e-03 1.867922369294549526e-03 2.665326771579044451e-05 7.929438219319320108e-03 1.465710451148954756e-02 2.921304237546599736e-01 1.725663247476670881e-01 4.610839235192417673e-01 6.277933049828581247e-01 2.330001728792670534e-01 2.282304195104417621e-01 1.899251995408482163e-01 1.012990839576430463e-01 3.537825046633075732e-01
1.239928094258110555e-02 9.443654107242583848e-03 2.387222396780354361e-02 4.523967168743608762e-03 6.964873204174093502e-02 3.137301354426725274e-03 2.578237194978821173e-02 6.070906846492446496e-02 1.142444877817796051e-01 4.959982603347067726e-02 4.742830006761720174e-01 1.376068052296789690e-01 8.546962898337577830e-01 7.610813259765335237e-03
3.123320952638755296e-02 5.303961994826991017e-02 6.653314963188185216e-02 8.006022890637908007e-02 7.444141973673663870e-02 3.111088206558763614e-01 8.859558731188278691e-02 3.448676235565117376e-01 4.454568018426828258e-01 6.396247320115124868e-01 2.600665596810288749e-01 2.829556290835133492e-01 2.993360991036748617e-02 1.076203278334539326e-02
2.761572102572340277e-03 3.165727361970606391e-03 1.230987892471054751e-01 9.284801830979597104e-02 2.660346523055889256e-01 6.112757992044820510e-01 3.380038339060327801e-01 7.440859837195304589e-03 1.573077368422725886e-01 1.269128737260190876e-01 6.403597779945670136e-03 5.829292587456924579e-01 1.913339225150620659e-01 1.284484961924961012e-02
3.915904642207883313e-02 2.499740254372223233e-02 2.138701141936883571e-02 1.047648359372864435e-02 3.160711492144495371e-02 1.335255768322810791e-03 4.641307770368430785e-01 1.550598688900151900e-01 5.223133306107518026e-01 5.973125520485070283e-02 8.021039053401632715e-03 5.741827288200342938e-01 3.876494382574953712e-01 2.028634818515073768e-02
3.416677220104074458e-02 3.562555986474259112e-02 9.556930448238716569e-02 4.057503946622098567e-01 9.805505837976495609e-02 1.175051573376137831e-01 2.248881677990646477e-01 7.550618658197782995e-02 4.546265437447273849e-01 1.804237439743685834e-01 5.544340215162124608e-01 4.917049020887756527e-02 1.121208739919914710e-01 4.271703575356979865e-01
1.499928558948194768e-01 2.923800657818161342e-01 6.852497435053400568e-04 2.619039078260415043e-01 1.030453094696824889e-01 1.595741522604865762e-03 1.268442553652209259e-01 5.195668502659150229e-02 2.729833976253418504e-01 1.480101454564756447e-01 3.287722480979616418e-02 8.020442541874797104e-01 2.247011762070553476e-01 5.233177492741285936e-02
3.038042440223306506e-03 3.281540128453505536e-03 1.187379404744590000e-01 1.610499263252732627e-01 2.752079943516285154e-01 9.419418233258351758e-02 1.958809145504504801e-01 1.300621616502105164e-02 4.886322260786406246e-02 5.233630023535927878e-01 1.971905029366378959e-01 5.409374282443197846e-01 2.145809081765237269e-01 4.277323197942676236e-01
9.155214625623156466e-02 5.513660806453043323e-02 2.469223758846506300e-01 4.552509860114469648e-02 4.330913942250571025e-01 9.928584128653892074e-03 2.917426835743073821e-01 7.513009241072850231e-02 9.778860639185465997e-02 5.567357704071397295e-01 3.349014210575150252e-01 1.968411646210525279e-01 4.194629619583925551e-01 2.716608089049295238e-02
2.038150305901829400e-05 1.482789491500504856e-05 7.734921594411484826e-06 4.480213398989860580e-05 1.462665874346910720e-05 1.629657729636361796e-01 8.040022995028930919e-02 2.222126275047482235e-03 1.630946054798237399e-01 6.107339397514131019e-01 2.054652664864941858e-01 6.266315970997862750e-02 5.520800020349218018e-01 4.652335409661107479e-01
1.105852392796504574e-03 2.266373093343574101e-03 8.880350449264372628e-03 7.266569456975822267e-03 5.489867106001813934e-03 5.422826888759278360e-03 5.580816823411010111e-03 1.065108755331886821e-03 5.262008176509603841e-01 6.883114029193115879e-02 9.714619790388534515e-02 2.933771646091767327e-01 7.875184193369493268e-01 4.952090140166280630e-02
1.532605769575156318e-01 9.727078605491387697e-02 7.535632735741272514e-02 1.635949631687440009e-01 4.286663765313070140e-01 1.261201545840134330e-01 1.484439576810260841e-01 3.058634730566931470e-01 8.924003278131391326e-02 2.016198063364448012e-01 5.797242746885259423e-01 2.599952802260754314e-01 4.063858354403082074e-01 4.378259692387194424e-02
4.698693438937385017e-04 5.950146169238075501e-04 1.970493114866221380e-03 2.291798756349373162e-03 5.319962238408834469e-03 1.167302071750533736e-02 4.867917955972904109e-01 1.344337219112419317e-02 6.104469148711073184e-02 2.530731466292283072e-01 1.550430097554349740e-01 5.238847059758379165e-01 1.296152140156408561e-01 6.161271430726351639e-01
2.193367182902387566e-02 3.641586329750528400e-02 1.880504705751228495e-02 1.441904699613309471e-01 8.644543618029958132e-02 2.483758376671701407e-01 1.522225341990033620e-01 4.622282435231441639e-02 3.636506283443678988e-01 6.044522362626322254e-01 3.779816627916468552e-01 2.527033092016151006e-01 1.994210490597476404e-01 3.721216438493211154e-01
9.904489353254690431e-02 3.557080260542141992e-02 3.104237572453953375e-01 6.550360439588899519e-02 8.186512568365078568e-02 7.397997565775508988e-02 2.338490197222140715e-02 7.859853683664092330e-03 3.827481166386300093e-01 7.253552497362654172e-01 3.661308996138061822e-01 3.105581789444329319e-02 2.572603167672964930e-01 4.064603429037115523e-02
1.094296306119241363e-01 7.319687244140293814e-02 2.740826384151285322e-01 7.137438560230971452e-02 8.774898279496511078e-02 2.804549614989242379e-01 2.310007167884151058e-01 1.155956369568717779e-01 1.752604648646521046e-01 1.090232595718451519e-01 5.548401654334619293e-01 5.195624421840608909e-01 2.457764846374628498e-02 3.582933482139186165e-01
7.667554745491094240e-03 1.204193666734339543e-02 4.376856248166144901e-03 3.146980203100093777e-03 5.429568474063901050e-03 3.433108480838997778e-02 4.772738405327672795e-01 4.695982193464136589e-01 3.877724056860109569e-01 1.484324662234582370e-01 2.574707250188422170e-01 1.943244646492541250e-01 3.883658822737165450e-02 5.218094881406134533e-01
1.500728477224556965e-03 1.050745621115849789e-03 3.064236022807464432e-01 4.196844070657035353e-01 1.233694489427070856e-01 1.576173393478947637e-01 3.089326770628768593e-01 1.778025179681895843e-02 7.732972105936583573e-02 1.768904845256750180e-01 1.980009239449314062e-01 5.424747247054413357e-01 2.005638856979208851e-01 4.279815894682381661e-01
1.264121330876964927e-03 1.471929501592193854e-03 6.252955055592358119e-03 3.847190966389690131e-02 5.246501559956473493e-02 2.827782049452638030e-02 2.426141710747016511e-02 3.200171787924236538e-02 2.182178916765013799e-01 7.805150826442377454e-01 2.618240658585058722e-01 4.941317892429608616e-01 2.150518823598459098e-02 1.526719575840555232e-01
3.380583094311668268e-08 5.188822733752908759e-08 4.844828996758385778e-07 1.737137482097881725e-06 9.903884357878280564e-05 1.299755851761230652e-03 1.094830188967281254e-03 6.067272307888849255e-03 5.779055595485338079e-03 3.895880293615057166e-01 4.642827805134901002e-03 1.591544024444633831e-01 1.703536694458320511e-01 8.909410799317073471e-01
1.505494518398447362e-02 2.395511341057225338e-02 5.495478333401652288e-02 6.314937737131146034e-02 5.485712752326720593e-02 5.658317729735479196e-01 1.925425072515792591e-01 7.933692196309342914e-02 4.239721819466812924e-01 2.186367518736411220e-01 5.140505246676901896e-01 3.339300662574321565e-01 5.728973235030042355e-02 1.380433998148776487e-01
6.878263805017900126e-04 1.146259768123578581e-03 5.621621623651100637e-03 3.456501124742659189e-03 1.151908893308183773e-02 3.683401186553558054e-02 2.109710664016302764e-02 6.200978621654789080e-01 2.184728688238908867e-01 1.458792203062192483e-01 6.736037819409971261e-01 2.677233992280635411e-01 1.297450420663991827e-03 1.380872343724716955e-01
5.250975051291793122e-02 3.987922152255723302e-02 1.542756792238123842e-01 1.264336709247296797e-01 5.154101909823243233e-01 1.023306612808905919e-02 4.316594531205457108e-01 6.455558332071629005e-03 8.635043194378300146e-02 2.256648511000805823e-01 5.403137353537115217e-01 6.117910840586154343e-03 7.760229620859525335e-02 3.838782061997646489e-01
2.323974838757205102e-03 1.474970692563804409e-03 5.455718397845324419e-03 5.131180588958826963e-03 1.178554521434239423e-02 3.149336924943150692e-03 4.203031665013036260e-03 1.441829623752771683e-02 2.166277938062070516e-02 9.742226323856222753e-03 2.801215412351140688e-02 7.227233983861417466e-01 3.223644026766301907e-01 6.098894761623150362e-01
1.369602899997673928e-01 2.768542033885775799e-01 5.724659246141281660e-02 3.621209242254639360e-01 2.901139827543563476e-01 1.582253177448600945e-01 2.213700820547627734e-01 5.566276772487210867e-01 1.148150806283886743e-01 3.729722901428029758e-01 3.372363965392312282e-03 3.747137347240676042e-01 6.865824588882944723e-02 6.868691238829489898e-02
1.222228740579244938e-01 4.389490030147866206e-02 3.933533339808474305e-01 8.331388314120176386e-02 7.430275415476704781e-01 1.837505935459897155e-01 3.745338950367244762e-02 1.949713861982660043e-02 1.807927647447142294e-01 1.540747456373428859e-01 3.719288271767934306e-01 3.154760753238762538e-02 1.911118885504461962e-01 3.942773619403881075e-02
