2.858841684909102510e-03 7.438220342699799689e-04 4.856075608054117101e-03 9.863983697003036663e-03 1.361531206166537861e-02 1.483999160829398839e-02 2.652181783158858233e-02 4.631766754027387238e-03 2.441400718944350401e-02 1.341536439098703903e-01 3.041966412469945258e-01 2.559057217989491040e-01 7.145782716493693787e-01 5.469958676496220473e-01 1.104575163371576685e-01 9.793088339088516087e-03
9.544144997660511344e-04 2.927061902985706940e-03 2.082804151951183139e-03 1.030925213569292877e-02 1.102490325062050087e-02 7.857284599102706824e-02 4.323782015611515525e-03 1.541989729766279384e-02 2.222754156010782467e-01 5.410569972261342064e-01 2.914234876287484788e-01 5.455150658114958639e-02 4.530623416575838558e-01 3.937237262064462451e-01 3.632089407069342135e-01 2.665915423468595558e-01
6.566648771750106057e-05 2.875863741337960407e-05 1.347418262473507196e-04 7.684725896574510649e-05 1.772882934211155576e-04 2.042495433364950336e-03 3.013107274968548042e-03 7.826469714439687059e-03 3.331016734637073928e-02 1.446723742792579807e-02 2.935427851079298878e-02 6.419825377488685980e-01 4.696728432796654085e-01 6.039028147556847470e-01 1.763631304445447204e-02 1.041905352825810756e-03
7.834188738429036626e-04 3.998863935203948315e-04 4.639208112962566084e-03 7.753804227530956307e-03 7.521352927800195425e-03 4.853816958858845135e-03 1.571996414478617698e-04 1.219012141791871520e-02 7.276981372649571345e-02 1.777350422710204103e-01 4.019906626916184278e-01 4.473250388329240157e-01 7.230627530301437789e-01 5.351926611830495895e-02 8.821470063060496414e-02 2.600799188350894076e-01
2.656450010559524161e-06 7.743607520206696398e-06 4.219568956547992044e-06 1.209710529980248201e-05 3.857188744670220508e-05 1.477970062351614431e-04 5.017692948316517139e-04 1.221400912819523184e-02 2.610308010301148809e-03 8.545801506267467623e-03 1.845079650973017581e-03 6.640137628495056399e-01 2.428485580469017524e-01 1.055325575207385624e-01 1.759584947321257697e-01 6.765937347708643745e-01
1.292653782401818018e-02 3.163947363435847676e-02 7.271111715787803575e-02 9.559553222036262787e-02 3.601594621518993122e-01 1.907097995138010496e-02 1.097151096975414603e-01 7.144676865591075010e-02 6.940747562108239010e-02 2.146652356594522804e-01 4.123924896148711272e-01 7.161011048288232206e-02 2.683560079833910428e-01 2.495482751747143957e-01 5.807487781822943118e-01 3.735415411669653629e-01
1.452294683061471547e-07 2.690489298739265972e-08 5.688524877404925467e-05 1.863307905809917782e-05 1.422408036011122475e-03 1.215881298678267051e-03 1.826853366672179192e-03 3.184780553092498353e-03 3.047645880478957320e-02 4.534059000753174612e-02 5.867172555658832778e-01 5.852547555825233783e-01 1.024223909902000629e-01 5.321210358230903381e-01 1.255105076646062801e-01 2.901953746115677746e-02
2.920058573162145031e-03 6.447897864079023787e-03 3.325935237578070414e-04 2.747526691456505903e-03 4.606809261437266705e-03 8.660688597747198680e-03 9.159308655936317101e-02 9.851886448894887904e-02 1.340080404149234239e-01 3.244491250100523527e-01 6.736648504506422344e-03 3.721258632084238349e-01 5.250088776231905952e-01 6.262223647024973971e-02 5.101336804429116301e-01 4.245115779837074776e-01
2.718271457994885995e-02 1.363778409331810326e-02 1.524433220060252281e-01 7.671590263848890312e-02 5.838664860229029197e-01 1.010418510298944500e-01 3.619733209512047273e-02 1.188838688448188713e-01 2.183490284771213152e-01 3.492106828320069578e-01 2.522413797944953462e-01 1.504225020247361155e-01 1.790888364601864735e-01 3.948672778639742420e-01 1.884587147793003736e-01 3.521518944476602631e-01
2.979094020670490766e-03 7.757112757947274423e-03 5.620259527655814720e-03 2.782276077940649961e-02 2.387527648465016250e-01 1.296734546749300256e-02 9.725983910128650073e-03 4.641581065297503000e-02 6.701875026377308864e-02 7.663643142980160628e-04 1.255934334700715971e-01 4.691949335298203905e-01 5.352525281954980674e-01 2.816919100362797468e-01 5.094069119083459718e-01 2.719457711611337758e-01
1.140853005370360239e-03 5.674502762978939031e-04 2.454122232993833849e-03 1.299329124104948649e-03 8.096139545037650889e-03 6.802705295995185864e-02 2.250170979434505409e-03 1.242937695840691942e-01 5.476687748567300451e-01 2.907941445117595003e-01 6.108186616118971290e-01 1.502784448858259306e-02 3.580668691046416940e-01 2.404639960697902978e-01 1.896819660417612408e-01 1.332039508775279641e-03
1.970164824999904001e-04 1.419451457257472622e-04 5.749551705273412848e-05 6.822665456897283789e-04 1.886570145946404875e-03 4.884515104704081206e-03 1.321507782366532387e-02 1.637787187152642265e-02 1.775184273605346155e-02 1.124953355257672823e-02 4.561591307995800648e-02 7.802596564954399350e-01 9.475625918955048188e-02 3.833854796053399738e-01 3.557080213790090872e-01 3.251310313269074603e-01
7.602358853606623352e-04 2.359302056814861596e-03 4.641921046294211761e-03 2.612146372324386685e-03 2.630702183814744629e-03 1.194187502075805827e-03 2.304675530024257509e-03 2.340924635519327137e-03 2.985586351605973646e-03 3.083609066048299818e-02 1.450368910543017864e-02 2.232387322499269910e-02 6.527246032147603072e-02 8.620393271988896489e-01 5.008644415252151427e-01 6.353883497454637652e-03
4.759064240974254789e-03 1.168823613921421076e-02 8.634068357830293472e-02 1.254257415143850141e-01 3.806110995973371880e-01 9.707193225594745387e-03 1.065540472223975854e-01 1.080708689267545347e-01 2.326732922208789023e-01 1.327396592941537667e-01 6.081762932456687837e-02 7.394433785100279488e-02 4.153128999113645525e-01 2.451811610051494172e-01 1.446609832049215449e-01 6.886317273662921901e-01
7.321383543858746930e-05 1.600328889386206592e-04 2.598009275202351156e-05 6.045974861899245138e-05 9.392053836342858716e-03 7.156855380072303652e-03 3.805841260717827013e-03 5.671521336386605716e-01 1.017699468034201638e-01 1.219427855006796485e-01 1.025922937091392761e-01 6.009769290407328546e-01 4.680414157857975543e-01 4.442677429426569735e-02 1.828411084256833241e-01 1.636811450809514401e-01
3.407217133013556477e-03 1.057389495119677794e-02 4.260146411938144778e-02 2.185412170477189428e-02 2.175196828141837124e-02 9.971566383573203865e-03 1.903091252451344362e-02 1.952314546850234325e-02 2.489957846859413085e-02 3.266397259848495827e-01 5.119507121336092093e-02 2.151454431800444989e-01 5.425385588189879371e-01 5.418558601369035665e-01 5.020457725078187883e-01 6.353883497454637652e-03
5.508780840241428748e-04 2.765123351112155491e-04 3.046143390602961722e-03 1.873853568982751950e-03 3.977002744869062578e-03 9.108860879633747226e-04 4.714153501676366688e-03 4.526657336647860533e-03 1.697305284424080506e-03 1.075461188134725285e-02 3.983424100954427449e-02 1.260075814992315246e-01 4.882699913086590571e-01 8.176984945847483033e-01 6.109944642077791421e-02 2.675307364353602391e-01
