7.336314612867404371e-05 3.005334872282704829e-05 1.046037411910783626e-04 6.184252937356917237e-05 1.494802945975873308e-04 1.080029614006070742e-04 1.106604055888374405e-03 1.879615419385170100e-04 1.412057507037656201e-03 3.044139193686903888e-02 2.466913030438527138e-02 4.277880526554889151e-02 6.922133426598022776e-01 6.298991860161207157e-01 1.202119128743496870e-02 6.493140372240677194e-02 3.086177355408999956e-01 1.452364327501747265e-01
3.992303830182979975e-04 8.342654115004302434e-04 7.735003010642952292e-04 6.059319987880715458e-04 1.565767318543082346e-03 8.473219325982613015e-03 6.933577124527094161e-03 6.006824550966599618e-04 4.716520237051879949e-02 3.181628851475895581e-02 5.195080279937315006e-03 7.618755561504221216e-03 4.907536397720210219e-01 1.391033426343313839e-01 7.516500436064280644e-01 1.761160474382081620e-01 2.432403170174501639e-01 2.849635994786278159e-01
1.193175390484530005e-03 1.980522177021427216e-03 1.163162387515834055e-02 1.790135967996584138e-04 2.320838125580079389e-02 2.612442552533041865e-03 1.203363492098928449e-02 4.519689668925382098e-02 5.540167613753967935e-01 2.476385882502959435e-01 1.057365170838438645e-01 8.254773288591016334e-02 1.934852562972239065e-01 2.667568672837627997e-01 3.162761610720198069e-02 1.361821976161331216e-01 1.255318823034347053e-01 6.833539366922616320e-01
1.304445217760680307e-04 4.209420719503410667e-05 4.758508863287655823e-04 3.945754299027412091e-04 1.343510761370600372e-04 7.100429620626611199e-05 2.651178524610394317e-03 1.203479085920669154e-03 1.623637970262161671e-03 5.777477239887985824e-03 1.252905519290328437e-02 2.063276940410351812e-01 2.986024481671423758e-01 2.169809084828959178e-01 7.746993147937061841e-02 4.670225658251888068e-01 5.325776065618990918e-02 7.707365281666533896e-01
4.920689643558070342e-04 2.267104021252947356e-04 7.148388855117460442e-04 1.747277203721121774e-03 2.023449791296943415e-03 1.499854265860340371e-03 1.506264358378351514e-02 2.564354526894098256e-03 1.922154342984003575e-02 4.580937085478175574e-01 4.082510857949219751e-01 2.463979673524817893e-01 2.113979918437537964e-01 6.299025156562213512e-01 1.162811532778264267e-02 6.493140372240677194e-02 3.086177355408999956e-01 1.452364327501747265e-01
2.978963523447256839e-04 1.874959720167114572e-04 8.492490503717992610e-05 6.727251909779417068e-05 8.197926038423883777e-04 4.255468748346978288e-05 2.113122253977501187e-03 4.928324282594715193e-04 1.316423076277179263e-02 1.340424381330276860e-02 5.236926131973066584e-02 1.610675148104874499e-02 1.905252841076048032e-02 7.563971195360517097e-01 1.607375857393841811e-01 6.256078120555765842e-01 3.335354302764308165e-02 7.619565957860856276e-02
1.882666893995682458e-03 4.075202097285957926e-04 8.002625086422476136e-04 1.134566559315668653e-02 1.023838763819450576e-02 2.777504731422056339e-01 1.602673999847842035e-01 1.890276283337536112e-01 8.002650138445744493e-03 2.584926948574743921e-01 8.509519148755084750e-02 1.255221317651961654e-01 2.154739473104038960e-01 3.131110138326596015e-01 4.824123333197201657e-01 2.498393648717615878e-01 3.127239939911731215e-01 4.836475839193855597e-01
5.991005320990201391e-05 1.631747809161159044e-04 4.211231950511482199e-04 8.834595095260719009e-04 1.234773360160379809e-03 3.418609750866794059e-03 4.848169618309167150e-03 9.787820662898448509e-05 1.506473661379168372e-03 1.479723161367727620e-03 4.843899312188507285e-03 3.764307476801489940e-03 1.369493167202977648e-03 1.232141779764384278e-02 4.689651910572188442e-01 7.280227888176722395e-01 8.168957894687130239e-02 4.931001744270742670e-01
2.700761334296593424e-06 4.647892386672568318e-07 2.960095348768589970e-06 2.439319408816331496e-05 4.026066083123180803e-05 8.679027081904472496e-06 3.552809739434362895e-04 4.370019151051311702e-04 6.675134862713717407e-03 1.420627689769390521e-03 4.298217886428744652e-03 3.175227745905373142e-03 1.398844901692998868e-02 8.542552636456193782e-02 6.111010402773363603e-01 8.668336209900381895e-02 8.841976080764422583e-03 7.819173125376486233e-01
2.392674510210713538e-03 5.135329246638777897e-05 6.114460114130192657e-04 4.589538172761724734e-04 1.641201204795091810e-03 2.390623460306342662e-03 3.311019467753469753e-03 1.429292562068909360e-02 7.953200386052246273e-02 7.254228243697917466e-02 1.550652119512362093e-01 4.280783844868228938e-01 6.405626283116426789e-01 2.073745483232803111e-01 3.994575188014283795e-01 2.617884640330259693e-01 1.179419507342236995e-01 2.924918564984829716e-01
